schema_namespace,schema_sha256,quiz_task_uuid,task_url,taskrun_count,redundancy,article_batch_name,article_number,article_filename,article_sha256,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,final_queue,T1.Q1.A1,T1.Q1.A2,T1.Q1.A3,T1.Q1.A4,T1.Q1.A5,T1.Q1.A6,T1.Q1.A7,T1.Q1.A8,T1.Q1.A9,T1.Q2.A1,T1.Q2.A2,T1.Q3.A1,T1.Q3.A2,T1.Q3.A3,T1.Q3.A4,T1.Q3.A5,T1.Q3.A6,T1.Q4,T1.Q5,T1.Q6
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,ddc21dd1-0eee-4a74-9384-9f34e8ccd2be,https://pe.goodlylabs.org/project/NYU_QuotedSources/task/2323,5,3,NYU_Articles/Pilot/CongressAnnouncesSeizureOfTrump.txt,100031,CongressAnnouncesSeizureOfTrump.txt,729c16dbf760152f8bb67a7ecfbb15a25ae7f594fe35bd711c1d5e1ef1ff5c1f,0eeef1cf-6d37-4007-a74d-068cdab67847,294a6c7b-515a-495b-b8c9-2ec7df3ef46b,2019-10-28 04:20:49.521162,2019-10-28 04:27:18.738188,389.217026,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,Provide important support to central claim of article.,9,9
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,ddc21dd1-0eee-4a74-9384-9f34e8ccd2be,https://pe.goodlylabs.org/project/NYU_QuotedSources/task/2323,5,3,NYU_Articles/Pilot/CongressAnnouncesSeizureOfTrump.txt,100031,CongressAnnouncesSeizureOfTrump.txt,729c16dbf760152f8bb67a7ecfbb15a25ae7f594fe35bd711c1d5e1ef1ff5c1f,5bdb91bd-d64b-4246-9114-88b54f593898,c56a533a-deab-4c1a-a516-e8994c45e84c,2019-11-13 20:10:14.790973,2019-11-13 21:05:13.652757,3298.861784,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,Provide important support to central claim of article.,5: Middling difficulty,5: 50-50
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,ddc21dd1-0eee-4a74-9384-9f34e8ccd2be,https://pe.goodlylabs.org/project/NYU_QuotedSources/task/2323,5,3,NYU_Articles/Pilot/CongressAnnouncesSeizureOfTrump.txt,100031,CongressAnnouncesSeizureOfTrump.txt,729c16dbf760152f8bb67a7ecfbb15a25ae7f594fe35bd711c1d5e1ef1ff5c1f,0ec6bb87-c963-4fd7-b938-066491f8cf82,bba6ae56-fae7-4c7f-993a-866ea4c3efc2,2019-11-13 21:57:10.552133,2019-11-13 22:06:40.587063,570.03493,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,Provide important support to central claim of article.,3,7
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,e16b0402-70e4-45da-90c7-665a49957f9f,https://pe.goodlylabs.org/project/NYU_QuotedSources/task/2324,6,3,NYU_Articles/Pilot/CongressAnnouncesSeizureOfTrump.txt,100031,CongressAnnouncesSeizureOfTrump.txt,729c16dbf760152f8bb67a7ecfbb15a25ae7f594fe35bd711c1d5e1ef1ff5c1f,ab25d03e-5402-4f3a-be63-927c044ad7d0,0e4b8a3e-2714-4b5f-ba10-bb576aaa5cc6,2019-10-27 01:15:56.225698,2019-10-27 01:23:51.878495,475.652797,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,Provide important support to central claim of article.,5: Middling difficulty,9
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,e16b0402-70e4-45da-90c7-665a49957f9f,https://pe.goodlylabs.org/project/NYU_QuotedSources/task/2324,6,3,NYU_Articles/Pilot/CongressAnnouncesSeizureOfTrump.txt,100031,CongressAnnouncesSeizureOfTrump.txt,729c16dbf760152f8bb67a7ecfbb15a25ae7f594fe35bd711c1d5e1ef1ff5c1f,fcca37f3-6435-40ed-8b78-133c166d99d2,aa6922da-994c-4d34-aa93-ae9abc41d8f7,2019-10-28 04:00:49.927991,2019-10-28 04:02:41.639794,111.711803,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,Conflicts with claims/arguments of other sources in article.,5: Middling difficulty,8
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,e16b0402-70e4-45da-90c7-665a49957f9f,https://pe.goodlylabs.org/project/NYU_QuotedSources/task/2324,6,3,NYU_Articles/Pilot/CongressAnnouncesSeizureOfTrump.txt,100031,CongressAnnouncesSeizureOfTrump.txt,729c16dbf760152f8bb67a7ecfbb15a25ae7f594fe35bd711c1d5e1ef1ff5c1f,3fea7192-aeb5-4cc9-a7a8-62721c60eed5,e0834165-64cc-41e5-994f-9be97a16ef93,2019-10-29 01:04:55.499387,2019-10-29 01:07:10.135363,134.635976,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,Conflicts with claims/arguments of other sources in article.,3,8
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,e16b0402-70e4-45da-90c7-665a49957f9f,https://pe.goodlylabs.org/project/NYU_QuotedSources/task/2324,6,3,NYU_Articles/Pilot/CongressAnnouncesSeizureOfTrump.txt,100031,CongressAnnouncesSeizureOfTrump.txt,729c16dbf760152f8bb67a7ecfbb15a25ae7f594fe35bd711c1d5e1ef1ff5c1f,90d75ecf-bdb4-4ccf-9703-42349f5f5fe1,c56a533a-deab-4c1a-a516-e8994c45e84c,2019-11-13 21:04:18.284309,2019-11-13 21:07:12.737510,174.453201,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,Provide important support to central claim of article.,5: Middling difficulty,5: 50-50
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,e16b0402-70e4-45da-90c7-665a49957f9f,https://pe.goodlylabs.org/project/NYU_QuotedSources/task/2324,6,3,NYU_Articles/Pilot/CongressAnnouncesSeizureOfTrump.txt,100031,CongressAnnouncesSeizureOfTrump.txt,729c16dbf760152f8bb67a7ecfbb15a25ae7f594fe35bd711c1d5e1ef1ff5c1f,ed701aa0-bbbd-4dac-bd3f-3f6a26044db9,bba6ae56-fae7-4c7f-993a-866ea4c3efc2,2019-11-13 22:05:06.506899,2019-11-13 22:09:31.190671,264.683772,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,Provide important support to central claim of article.,5: Middling difficulty,6
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,e16b0402-70e4-45da-90c7-665a49957f9f,https://pe.goodlylabs.org/project/NYU_QuotedSources/task/2324,6,3,NYU_Articles/Pilot/CongressAnnouncesSeizureOfTrump.txt,100031,CongressAnnouncesSeizureOfTrump.txt,729c16dbf760152f8bb67a7ecfbb15a25ae7f594fe35bd711c1d5e1ef1ff5c1f,1a72d2f3-754f-4006-b3f9-76e476c0b913,f9143626-bfe0-4e69-b652-6d1525ab4eb0,2019-11-13 22:10:43.410604,2019-11-13 22:10:43.456255,0.045651,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,Provide important support to central claim of article.,4,6
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,751c66fe-2f29-47ab-8b52-2f62ad50e996,https://pe.goodlylabs.org/project/NYU_QuotedSources/task/2325,6,3,NYU_Articles/Pilot/TIFinallyExplainsWhyHe.txt,100032,TIFinallyExplainsWhyHe.txt,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,190595ae-64c9-4187-ac79-88587da03f6f,0e4b8a3e-2714-4b5f-ba10-bb576aaa5cc6,2019-10-27 01:16:33.662238,2019-10-27 01:25:35.827058,542.16482,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,Provide important support to central claim of article.,5: Middling difficulty,7
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,751c66fe-2f29-47ab-8b52-2f62ad50e996,https://pe.goodlylabs.org/project/NYU_QuotedSources/task/2325,6,3,NYU_Articles/Pilot/TIFinallyExplainsWhyHe.txt,100032,TIFinallyExplainsWhyHe.txt,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,928dee0d-3bd0-44a8-a9f4-2335977417b1,aa6922da-994c-4d34-aa93-ae9abc41d8f7,2019-10-28 04:01:33.929342,2019-10-28 04:07:31.700887,357.771545,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,Central idea/s of article.,4,9
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,751c66fe-2f29-47ab-8b52-2f62ad50e996,https://pe.goodlylabs.org/project/NYU_QuotedSources/task/2325,6,3,NYU_Articles/Pilot/TIFinallyExplainsWhyHe.txt,100032,TIFinallyExplainsWhyHe.txt,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,9eaa2d68-d434-4e6d-867c-cb8b3f6c6774,e0834165-64cc-41e5-994f-9be97a16ef93,2019-10-29 01:04:55.598849,2019-10-29 01:09:36.091628,280.492779,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,Conflicts with claims/arguments of other sources in article.,3,8
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,751c66fe-2f29-47ab-8b52-2f62ad50e996,https://pe.goodlylabs.org/project/NYU_QuotedSources/task/2325,6,3,NYU_Articles/Pilot/TIFinallyExplainsWhyHe.txt,100032,TIFinallyExplainsWhyHe.txt,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,2867c23e-deb5-499e-b801-e702538b2246,c56a533a-deab-4c1a-a516-e8994c45e84c,2019-11-13 21:05:13.884468,2019-11-13 21:08:07.604684,173.720216,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,Provide important support to central claim of article.,5: Middling difficulty,5: 50-50
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,751c66fe-2f29-47ab-8b52-2f62ad50e996,https://pe.goodlylabs.org/project/NYU_QuotedSources/task/2325,6,3,NYU_Articles/Pilot/TIFinallyExplainsWhyHe.txt,100032,TIFinallyExplainsWhyHe.txt,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,93ee4fdd-faa7-467c-b6ab-df127b122c46,f9143626-bfe0-4e69-b652-6d1525ab4eb0,2019-11-13 22:08:44.193107,2019-11-13 22:11:56.407574,192.214467,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,Provide important support to central claim of article.,5: Middling difficulty,5: 50-50
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,751c66fe-2f29-47ab-8b52-2f62ad50e996,https://pe.goodlylabs.org/project/NYU_QuotedSources/task/2325,6,3,NYU_Articles/Pilot/TIFinallyExplainsWhyHe.txt,100032,TIFinallyExplainsWhyHe.txt,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,977c6b3a-cf0d-4ec9-8998-497c7c657064,bba6ae56-fae7-4c7f-993a-866ea4c3efc2,2019-11-13 22:06:40.828224,2019-11-13 22:13:44.303984,423.47576,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,Provide important support to central claim of article.,4,6
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,d27e073c-ce21-407e-a79c-95e2e0b5f0ba,https://pe.goodlylabs.org/project/NYU_QuotedSources/task/2326,6,3,NYU_Articles/Pilot/TIFinallyExplainsWhyHe.txt,100032,TIFinallyExplainsWhyHe.txt,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,bba90280-f052-4b31-8999-61c291eba81e,0e4b8a3e-2714-4b5f-ba10-bb576aaa5cc6,2019-10-27 01:23:52.063334,2019-10-27 01:26:35.242390,163.179056,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,Provide important support to central claim of article.,5: Middling difficulty,9
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,d27e073c-ce21-407e-a79c-95e2e0b5f0ba,https://pe.goodlylabs.org/project/NYU_QuotedSources/task/2326,6,3,NYU_Articles/Pilot/TIFinallyExplainsWhyHe.txt,100032,TIFinallyExplainsWhyHe.txt,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,c14551d7-8d84-4c34-9f00-8f73104b9dd8,aa6922da-994c-4d34-aa93-ae9abc41d8f7,2019-10-28 04:02:41.905951,2019-10-28 04:10:59.984819,498.078868,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,Conflicts with claims/arguments of other sources in article.,4,7
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,d27e073c-ce21-407e-a79c-95e2e0b5f0ba,https://pe.goodlylabs.org/project/NYU_QuotedSources/task/2326,6,3,NYU_Articles/Pilot/TIFinallyExplainsWhyHe.txt,100032,TIFinallyExplainsWhyHe.txt,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,3de04be3-750f-4c49-98af-1e2f77596420,e0834165-64cc-41e5-994f-9be97a16ef93,2019-10-29 01:07:10.475858,2019-10-29 01:11:45.993681,275.517823,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,Conflicts with claims/arguments of other sources in article.,2,9
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,d27e073c-ce21-407e-a79c-95e2e0b5f0ba,https://pe.goodlylabs.org/project/NYU_QuotedSources/task/2326,6,3,NYU_Articles/Pilot/TIFinallyExplainsWhyHe.txt,100032,TIFinallyExplainsWhyHe.txt,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,a1d17ff6-984f-4e7d-ae1b-0313e9c190dd,c56a533a-deab-4c1a-a516-e8994c45e84c,2019-11-13 21:07:12.962805,2019-11-13 21:09:56.470946,163.508141,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,Provide important support to central claim of article.,5: Middling difficulty,5: 50-50
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,d27e073c-ce21-407e-a79c-95e2e0b5f0ba,https://pe.goodlylabs.org/project/NYU_QuotedSources/task/2326,6,3,NYU_Articles/Pilot/TIFinallyExplainsWhyHe.txt,100032,TIFinallyExplainsWhyHe.txt,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,b2abffd3-34eb-44e6-8a1e-ad8de265a75d,f9143626-bfe0-4e69-b652-6d1525ab4eb0,2019-11-13 22:15:20.114083,2019-11-13 22:15:20.159262,0.045179,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Provide important support to central claim of article.,6,4
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,d27e073c-ce21-407e-a79c-95e2e0b5f0ba,https://pe.goodlylabs.org/project/NYU_QuotedSources/task/2326,6,3,NYU_Articles/Pilot/TIFinallyExplainsWhyHe.txt,100032,TIFinallyExplainsWhyHe.txt,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,86138a41-1da3-43b2-93f8-399e562eebc9,bba6ae56-fae7-4c7f-993a-866ea4c3efc2,2019-11-13 22:09:31.608591,2019-11-13 22:16:11.782176,400.173585,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,Provide non-essential context for article.,5: Middling difficulty,7
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,f3711f72-35e5-4604-9a63-ccecec2cc381,https://pe.goodlylabs.org/project/NYU_QuotedSources/task/2456,4,3,NYU_Articles/Day1/RogerStoneTrialEndsRick.txt,100033,RogerStoneTrialEndsRick.txt,86d0e1839d825b8b56f2c7430efa716f4777e45dd001dd29ff68a3d232069e4c,c5f914a6-b118-45b3-bb76-c222aa5fac3b,0e4b8a3e-2714-4b5f-ba10-bb576aaa5cc6,2019-11-13 21:06:45.446130,2019-11-13 21:08:47.784920,122.33879,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,Central idea/s of article.,5: Middling difficulty,9
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,f3711f72-35e5-4604-9a63-ccecec2cc381,https://pe.goodlylabs.org/project/NYU_QuotedSources/task/2456,4,3,NYU_Articles/Day1/RogerStoneTrialEndsRick.txt,100033,RogerStoneTrialEndsRick.txt,86d0e1839d825b8b56f2c7430efa716f4777e45dd001dd29ff68a3d232069e4c,39b4b33a-2fca-484d-8418-18a79cb2ddb2,f9143626-bfe0-4e69-b652-6d1525ab4eb0,2019-11-13 22:18:43.699601,2019-11-13 22:18:43.746654,0.047053,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,Central idea/s of article.,5: Middling difficulty,5: 50-50
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,f3711f72-35e5-4604-9a63-ccecec2cc381,https://pe.goodlylabs.org/project/NYU_QuotedSources/task/2456,4,3,NYU_Articles/Day1/RogerStoneTrialEndsRick.txt,100033,RogerStoneTrialEndsRick.txt,86d0e1839d825b8b56f2c7430efa716f4777e45dd001dd29ff68a3d232069e4c,63e9e8c2-93aa-401d-9288-9bfe39b0ca39,bba6ae56-fae7-4c7f-993a-866ea4c3efc2,2019-11-13 22:13:44.543251,2019-11-13 22:22:00.803101,496.25985,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,Provide important support to central claim of article.,4,6
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,f3711f72-35e5-4604-9a63-ccecec2cc381,https://pe.goodlylabs.org/project/NYU_QuotedSources/task/2456,4,3,NYU_Articles/Day1/RogerStoneTrialEndsRick.txt,100033,RogerStoneTrialEndsRick.txt,86d0e1839d825b8b56f2c7430efa716f4777e45dd001dd29ff68a3d232069e4c,81aa945f-a5f9-4723-b27a-efe717bccdd0,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2019-11-13 22:40:22.732399,2019-11-13 22:50:42.508895,619.776496,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,Provide important support to central claim of article.,6,6
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,416ba355-cdd5-4e66-b78c-085b1dc9acbe,https://pe.goodlylabs.org/project/NYU_QuotedSources/task/2457,3,3,NYU_Articles/Day1/RogerStoneTrialEndsRick.txt,100033,RogerStoneTrialEndsRick.txt,86d0e1839d825b8b56f2c7430efa716f4777e45dd001dd29ff68a3d232069e4c,72b4b085-c1d2-4dca-a100-75b48f50510a,0e4b8a3e-2714-4b5f-ba10-bb576aaa5cc6,2019-11-13 21:06:45.549375,2019-11-13 21:10:22.957695,217.40832,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,Conflicts with claims/arguments of other sources in article.,5: Middling difficulty,9
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,416ba355-cdd5-4e66-b78c-085b1dc9acbe,https://pe.goodlylabs.org/project/NYU_QuotedSources/task/2457,3,3,NYU_Articles/Day1/RogerStoneTrialEndsRick.txt,100033,RogerStoneTrialEndsRick.txt,86d0e1839d825b8b56f2c7430efa716f4777e45dd001dd29ff68a3d232069e4c,508c7f6d-5c1d-486f-9f44-b71b40ae23eb,bba6ae56-fae7-4c7f-993a-866ea4c3efc2,2019-11-13 22:16:12.109126,2019-11-13 22:24:04.652939,472.543813,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,Provide non-essential context for article.,4,7
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,416ba355-cdd5-4e66-b78c-085b1dc9acbe,https://pe.goodlylabs.org/project/NYU_QuotedSources/task/2457,3,3,NYU_Articles/Day1/RogerStoneTrialEndsRick.txt,100033,RogerStoneTrialEndsRick.txt,86d0e1839d825b8b56f2c7430efa716f4777e45dd001dd29ff68a3d232069e4c,5a5e3fac-cb2d-488e-99d4-4f404ac91be2,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2019-11-13 22:40:22.932077,2019-11-13 22:53:55.300528,812.368451,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,Provide important support to central claim of article.,6,6
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,ef76660c-1d52-4efc-aa0d-d8e8babb8f70,https://pe.goodlylabs.org/project/NYU_QuotedSources/task/2458,3,3,NYU_Articles/Day1/RogerStoneTrialEndsRick.txt,100033,RogerStoneTrialEndsRick.txt,86d0e1839d825b8b56f2c7430efa716f4777e45dd001dd29ff68a3d232069e4c,9a72be7a-d5cf-41e6-9428-d0d341bbb3c7,0e4b8a3e-2714-4b5f-ba10-bb576aaa5cc6,2019-11-13 21:08:48.017552,2019-11-13 21:11:35.633828,167.616276,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,Conflicts with claims/arguments of other sources in article.,5: Middling difficulty,10: 100% certain about all my answers
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,ef76660c-1d52-4efc-aa0d-d8e8babb8f70,https://pe.goodlylabs.org/project/NYU_QuotedSources/task/2458,3,3,NYU_Articles/Day1/RogerStoneTrialEndsRick.txt,100033,RogerStoneTrialEndsRick.txt,86d0e1839d825b8b56f2c7430efa716f4777e45dd001dd29ff68a3d232069e4c,e8d7abd5-9eea-4e9e-baf0-b9e4de895da0,bba6ae56-fae7-4c7f-993a-866ea4c3efc2,2019-11-13 22:22:01.541081,2019-11-13 22:26:08.402277,246.861196,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,Provide important support to central claim of article.,4,7
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,ef76660c-1d52-4efc-aa0d-d8e8babb8f70,https://pe.goodlylabs.org/project/NYU_QuotedSources/task/2458,3,3,NYU_Articles/Day1/RogerStoneTrialEndsRick.txt,100033,RogerStoneTrialEndsRick.txt,86d0e1839d825b8b56f2c7430efa716f4777e45dd001dd29ff68a3d232069e4c,6f01ef4e-7d62-4240-a64b-6d0a9200fb41,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2019-11-13 22:50:42.816764,2019-11-13 22:57:10.270357,387.453593,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,Provide important support to central claim of article.,6,6
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,e363c597-8751-4696-a597-64fddb786009,https://pe.goodlylabs.org/project/NYU_QuotedSources/task/2459,2,3,NYU_Articles/Day1/NBCABCAndCBSAppear.txt,100034,NBCABCAndCBSAppear.txt,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,fcc25c4d-79ac-4e10-abac-3c42d0cfa2f0,0e4b8a3e-2714-4b5f-ba10-bb576aaa5cc6,2019-11-13 21:10:23.140638,2019-11-13 21:12:35.369977,132.229339,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Provide non-essential context for article.,5: Middling difficulty,7
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,e363c597-8751-4696-a597-64fddb786009,https://pe.goodlylabs.org/project/NYU_QuotedSources/task/2459,2,3,NYU_Articles/Day1/NBCABCAndCBSAppear.txt,100034,NBCABCAndCBSAppear.txt,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,9371d8df-2b41-48e0-b2fa-8ab5e635071e,bba6ae56-fae7-4c7f-993a-866ea4c3efc2,2019-11-13 22:24:04.874555,2019-11-13 22:27:19.861231,194.986676,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,Provide important support to central claim of article.,4,8
