schema_namespace,schema_sha256,quiz_task_uuid,task_url,taskrun_count,redundancy,article_batch_name,article_number,article_filename,article_sha256,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,final_queue,T1.Q2.A1,T1.Q2.A2,T1.Q2.A3,T1.Q3.A1,T1.Q3.A2,T1.Q3.A3,T1.Q3.A4,T1.Q3.A5,T1.Q3.A6,T1.Q3.A7,T1.Q3.A8,T1.Q3.A9,T1.Q4,T1.Q5,T1.Q6,T1.Q7,T1.Q8,T1.Q9,T1.Q11,T1.Q12,T1.Q13,T1.Q14,T1.Q15,T1.Q16
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,0b99412a-f09e-4153-9a36-74674e987a79,https://pe.goodlylabs.org/project/Demo1Evi/task/1254,17,17,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,fb5ee6f3-6fb9-4bbf-a3fe-c2e0beb5be5f,a2f9116f-94e4-448c-b513-8a7ab93d3d2f,2019-03-01 21:10:37.765713,2019-03-01 21:55:39.950662,2702.184949,"T1.Q2, T1.Q3, T1.Q5, T1.Q6, T1.Q7, T1.Q8, T1.Q9, T1.Q11, T1.Q12, T1.Q13, T1.Q14, T1.Q15, T1.Q16",1,0,0,1,0,1,0,1,0,1,0,0,,Somewhat representative,Questionably appropriate control,Yes,"It is possible that the seriousness of the injury or illness could impact how doctors prescribe opioids, thus resulting in similar evidence where patients with seriousness pain see doctors who prescribe more to help them with their injury/illness.",Somewhat less likely,Yes,Somewhat Unlikely,Somewhat Likely,I can't tell,5: Middling difficulty,8
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,0b99412a-f09e-4153-9a36-74674e987a79,https://pe.goodlylabs.org/project/Demo1Evi/task/1254,17,17,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,43a48725-4f0d-4951-b18b-3fb6e8a00c7e,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-03-02 19:26:41.846449,2019-03-02 19:36:18.932982,577.086533,"T1.Q2, T1.Q3, T1.Q5, T1.Q6, T1.Q7, T1.Q8, T1.Q9, T1.Q11, T1.Q12, T1.Q13, T1.Q14, T1.Q15, T1.Q16",1,0,0,0,1,0,0,1,0,0,0,0,,Slightly representative,Questionably appropriate control,No,Doctors who prescribe more opioids tend to treat more severe cases. ,Much more likely than author’s,Yes,Somewhat Unlikely,Somewhat Likely,"No, not at all",5: Middling difficulty,8
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,0b99412a-f09e-4153-9a36-74674e987a79,https://pe.goodlylabs.org/project/Demo1Evi/task/1254,17,17,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,7592fd50-e618-48c4-a811-d065fdb41fcc,93b5d16a-4388-49d6-9217-d6607167f6c2,2019-03-02 22:32:42.694164,2019-03-03 00:17:03.366924,6260.67276,"T1.Q2, T1.Q3, T1.Q5, T1.Q6, T1.Q7, T1.Q8, T1.Q9, T1.Q11, T1.Q12, T1.Q13, T1.Q14, T1.Q15, T1.Q16",1,0,0,0,0,0,0,1,0,0,0,0,,Not at all representative,Questionably appropriate control,No,The doctors who prescribed more opioids could have been seeing patients with more intense problems.,Much more likely than author’s,Yes,Somewhat Likely,Extremely Likely,"No, not at all",5: Middling difficulty,8
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,0b99412a-f09e-4153-9a36-74674e987a79,https://pe.goodlylabs.org/project/Demo1Evi/task/1254,17,17,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,b031d5a4-c99a-484c-b443-19eb9b498ff1,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-03-03 06:35:08.091533,2019-03-03 06:42:24.170613,436.07908,"T1.Q2, T1.Q3, T1.Q5, T1.Q6, T1.Q7, T1.Q8, T1.Q9, T1.Q11, T1.Q12, T1.Q13, T1.Q14, T1.Q15, T1.Q16",0,1,0,0,0,0,0,1,0,0,0,0,,Very representative (Also choose this if entire population is examined),Appropriate control,Can't tell; not enough info,,Much less likely,Maybe,Somewhat Likely,Somewhat Likely,I can't tell,7,4
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,0b99412a-f09e-4153-9a36-74674e987a79,https://pe.goodlylabs.org/project/Demo1Evi/task/1254,17,17,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,37b0802d-67fc-40d5-8a68-392fc96bbbee,ec3b204f-2b04-4dc9-9e9b-cdf35364e6bc,2019-03-05 00:34:41.076641,2019-03-05 00:43:45.493431,544.41679,"T1.Q2, T1.Q11, T1.Q12, T1.Q13, T1.Q14, T1.Q15, T1.Q16",0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,Yes,Extremely Likely,Extremely Likely,"No, not at all",5: Middling difficulty,5: 50-50
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,025a8515-ff9b-4ce9-b56a-ab8bdf2ca8c1,https://pe.goodlylabs.org/project/Demo1Evi/task/1255,19,17,SSSPETest3-Demo1,1721,1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,58452499-a741-48cf-925a-38b0261b2a43,e1ae8875-a398-4dde-8f4e-4b21109784e3,2018-08-29 18:47:37.774326,2018-08-29 18:55:28.926296,471.15197,"T1.Q2, T1.Q11, T1.Q12, T1.Q13, T1.Q14, T1.Q15, T1.Q16",0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,Yes,Very Unlikely,Very Unlikely,"Yes, expicitly",3,8
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,025a8515-ff9b-4ce9-b56a-ab8bdf2ca8c1,https://pe.goodlylabs.org/project/Demo1Evi/task/1255,19,17,SSSPETest3-Demo1,1721,1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,3b021721-0170-48f9-b801-36caccf8a409,2abbe1a3-c9a7-41ab-9738-64ca86756d37,2018-08-26 23:17:37.890618,2018-08-26 23:25:55.233909,497.343291,"T1.Q2, T1.Q3, T1.Q5, T1.Q8, T1.Q9, T1.Q11, T1.Q14, T1.Q15, T1.Q16",1,0,0,1,0,0,0,0,0,0,0,0,,Somewhat representative,,,more diagnoses,Somewhat less likely,No,,,"Yes, expicitly",6,4
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,025a8515-ff9b-4ce9-b56a-ab8bdf2ca8c1,https://pe.goodlylabs.org/project/Demo1Evi/task/1255,19,17,SSSPETest3-Demo1,1721,1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,d7f20261-eee5-4345-9963-e983a31950bd,e4a2f20b-0ee3-4d4c-a622-e392d1150ec8,2018-08-27 05:11:32.253810,2018-08-27 05:17:17.683825,345.430015,"T1.Q2, T1.Q11, T1.Q12, T1.Q13, T1.Q14, T1.Q15, T1.Q16",0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,Yes,Somewhat Likely,Somewhat Unlikely,"No, not at all",6,6
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,025a8515-ff9b-4ce9-b56a-ab8bdf2ca8c1,https://pe.goodlylabs.org/project/Demo1Evi/task/1255,19,17,SSSPETest3-Demo1,1721,1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,8914f688-167e-46d7-a51d-d0a16d330ad5,fed45769-aa61-4b8b-847e-a9c799acce15,2018-08-28 22:38:10.606163,2018-08-28 22:45:42.988590,452.382427,"T1.Q2, T1.Q11, T1.Q12, T1.Q13, T1.Q14, T1.Q15, T1.Q16",0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,Yes,Somewhat Likely,Somewhat Likely,"Yes, implicitly",7,7
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,025a8515-ff9b-4ce9-b56a-ab8bdf2ca8c1,https://pe.goodlylabs.org/project/Demo1Evi/task/1255,19,17,SSSPETest3-Demo1,1721,1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,37964b65-21fe-4f4a-a873-4efe80e75907,aa967b51-e15e-4210-862a-18ffbb6aac7b,2018-08-28 22:59:53.648645,2018-08-28 23:07:05.764959,432.116314,"T1.Q2, T1.Q3, T1.Q8, T1.Q9, T1.Q11, T1.Q12, T1.Q13, T1.Q14, T1.Q15, T1.Q16",1,0,0,0,0,0,1,0,0,0,0,0,,,,,,Much less likely,Yes,Somewhat Likely,Very Unlikely,"Yes, expicitly",5: Middling difficulty,7
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,025a8515-ff9b-4ce9-b56a-ab8bdf2ca8c1,https://pe.goodlylabs.org/project/Demo1Evi/task/1255,19,17,SSSPETest3-Demo1,1721,1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,915ab7e2-e2e4-46d0-a610-25d874319cea,5c1e8c1e-0766-425a-a122-eabf8998349d,2018-08-29 06:56:44.143626,2018-08-29 07:06:03.502168,559.358542,"T1.Q2, T1.Q11, T1.Q14, T1.Q15, T1.Q16",0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,No,,,"Yes, implicitly",4,6
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,025a8515-ff9b-4ce9-b56a-ab8bdf2ca8c1,https://pe.goodlylabs.org/project/Demo1Evi/task/1255,19,17,SSSPETest3-Demo1,1721,1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,ce50da77-9bba-4ceb-97ee-3e6e28fb0362,e44f5799-6915-45fd-874e-060f6afedcb9,2018-08-28 06:50:18.465247,2018-08-28 06:57:29.654255,431.189008,"T1.Q2, T1.Q11, T1.Q12, T1.Q13, T1.Q14, T1.Q15, T1.Q16",0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,Yes,Neither Likely nor Unlikely,Not Sure,"Yes, implicitly",6,6
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,025a8515-ff9b-4ce9-b56a-ab8bdf2ca8c1,https://pe.goodlylabs.org/project/Demo1Evi/task/1255,19,17,SSSPETest3-Demo1,1721,1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,c2df4d31-f150-471e-8631-c8050549c7d5,c2f193ad-2cdc-46b8-a5bf-c45cfbee3da7,2019-02-16 02:56:20.453709,2019-02-16 02:58:30.285680,129.831971,"T1.Q2, T1.Q11, T1.Q12, T1.Q13, T1.Q14, T1.Q15, T1.Q16",0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,Yes,Somewhat Unlikely,Somewhat Unlikely,"No, not at all",3,9
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,025a8515-ff9b-4ce9-b56a-ab8bdf2ca8c1,https://pe.goodlylabs.org/project/Demo1Evi/task/1255,19,17,SSSPETest3-Demo1,1721,1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,517ec1b5-7aae-4d5f-950e-fba08118cd7b,3a6b0929-a821-4616-8599-9b860526d09d,2019-02-27 00:38:04.645550,2019-02-27 00:44:59.791083,415.145533,"T1.Q2, T1.Q11, T1.Q12, T1.Q13, T1.Q14, T1.Q15, T1.Q16",0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,Maybe,Somewhat Unlikely,Not Sure,"Yes, implicitly",6,6
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,025a8515-ff9b-4ce9-b56a-ab8bdf2ca8c1,https://pe.goodlylabs.org/project/Demo1Evi/task/1255,19,17,SSSPETest3-Demo1,1721,1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,aa6a8fd2-c7df-4390-bef0-6e702b246039,7447f2a4-8e1c-486f-9589-49ade8dcc293,2019-02-27 00:37:38.701924,2019-02-27 00:46:06.949161,508.247237,"T1.Q2, T1.Q3, T1.Q5, T1.Q8, T1.Q9, T1.Q11, T1.Q14, T1.Q15, T1.Q16",1,0,0,1,0,0,0,0,0,0,0,0,,Somewhat representative,,,Culture of family with autistic child ,Somewhat less likely,No,,,I can't tell,7,5: 50-50
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,025a8515-ff9b-4ce9-b56a-ab8bdf2ca8c1,https://pe.goodlylabs.org/project/Demo1Evi/task/1255,19,17,SSSPETest3-Demo1,1721,1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,79a4d9c3-951c-4ada-97d1-08309e2d6902,47f10cb0-4a56-4b77-ba40-5414b1332642,2019-02-27 00:37:48.507729,2019-02-27 00:46:49.800651,541.292922,"T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q8, T1.Q9, T1.Q11, T1.Q12, T1.Q13, T1.Q14, T1.Q15, T1.Q16",0,1,0,1,0,1,1,0,0,0,1,0,,Slightly representative,,,,Much less likely,Yes,Very Unlikely,Extremely Likely,"Yes, expicitly",7,7
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,025a8515-ff9b-4ce9-b56a-ab8bdf2ca8c1,https://pe.goodlylabs.org/project/Demo1Evi/task/1255,19,17,SSSPETest3-Demo1,1721,1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,45716509-4567-4910-b813-0eaa1ca23fb4,a2c02f27-95a3-4b31-9f31-bd024c0c0517,2019-02-27 00:37:28.768531,2019-02-27 00:48:28.872267,660.103736,"T1.Q2, T1.Q3, T1.Q5, T1.Q8, T1.Q9, T1.Q11, T1.Q12, T1.Q13, T1.Q14, T1.Q15, T1.Q16",1,0,0,1,0,0,0,0,0,0,0,0,,Not at all representative,,,Families with one child already diagnosed with autism is better able to identify autism in their younger children.,Much less likely,Maybe,Neither Likely nor Unlikely,Not Sure,"Yes, expicitly",5: Middling difficulty,6
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,025a8515-ff9b-4ce9-b56a-ab8bdf2ca8c1,https://pe.goodlylabs.org/project/Demo1Evi/task/1255,19,17,SSSPETest3-Demo1,1721,1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,44a0f121-8bbb-493b-886a-e85f2faedb11,93b5d16a-4388-49d6-9217-d6607167f6c2,2019-02-27 00:48:54.745152,2019-02-27 00:51:28.099640,153.354488,"T1.Q2, T1.Q11, T1.Q12, T1.Q13, T1.Q14, T1.Q15, T1.Q16",0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,Yes,Very Unlikely,Somewhat Unlikely,"Yes, implicitly",5: Middling difficulty,9
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,025a8515-ff9b-4ce9-b56a-ab8bdf2ca8c1,https://pe.goodlylabs.org/project/Demo1Evi/task/1255,19,17,SSSPETest3-Demo1,1721,1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,7a3cdaa9-5f06-476a-a76a-3f1fee095324,bcf4ec10-b869-4e0f-89a7-133f825c910d,2019-02-27 00:37:26.906683,2019-02-27 00:52:22.183342,895.276659,"T1.Q2, T1.Q11, T1.Q12, T1.Q13, T1.Q14, T1.Q15, T1.Q16",0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,Yes,Somewhat Unlikely,Not Sure,"Yes, implicitly",8,5: 50-50
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,025a8515-ff9b-4ce9-b56a-ab8bdf2ca8c1,https://pe.goodlylabs.org/project/Demo1Evi/task/1255,19,17,SSSPETest3-Demo1,1721,1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,1fcc698c-1a3b-45cd-9d2d-c0e5a5ba5fe3,b359f9af-81af-4246-96d3-ee2c770022bb,2019-02-27 00:38:29.131030,2019-02-27 00:52:28.896281,839.765251,"T1.Q2, T1.Q11, T1.Q12, T1.Q13, T1.Q14, T1.Q15, T1.Q16",0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,Yes,Very Unlikely,Somewhat Unlikely,"Yes, implicitly",8,5: 50-50
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,025a8515-ff9b-4ce9-b56a-ab8bdf2ca8c1,https://pe.goodlylabs.org/project/Demo1Evi/task/1255,19,17,SSSPETest3-Demo1,1721,1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,e52c11f5-9f8a-4d41-86f2-748c5f9496ea,fb0bfdce-316c-46b8-a7f3-097457d92afb,2019-02-27 00:37:22.672673,2019-02-27 00:52:29.619721,906.947048,"T1.Q2, T1.Q11, T1.Q12, T1.Q13, T1.Q14, T1.Q15, T1.Q16",0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,Yes,Somewhat Likely,Somewhat Unlikely,"Yes, implicitly",7,6
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,025a8515-ff9b-4ce9-b56a-ab8bdf2ca8c1,https://pe.goodlylabs.org/project/Demo1Evi/task/1255,19,17,SSSPETest3-Demo1,1721,1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,45b77b08-e40c-4caa-bb9d-0e3012f69e1b,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-02-27 00:37:22.826429,2019-02-27 00:52:31.472462,908.646033,"T1.Q2, T1.Q11, T1.Q12, T1.Q13, T1.Q14, T1.Q15, T1.Q16",0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,Yes,Very Unlikely,Very Unlikely,"Yes, expicitly",8,5: 50-50
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,025a8515-ff9b-4ce9-b56a-ab8bdf2ca8c1,https://pe.goodlylabs.org/project/Demo1Evi/task/1255,19,17,SSSPETest3-Demo1,1721,1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,eed28e18-8abd-4499-ae5c-aef18219f500,ec3b204f-2b04-4dc9-9e9b-cdf35364e6bc,2019-02-27 00:43:50.376137,2019-02-27 00:52:36.141375,525.765238,"T1.Q2, T1.Q11, T1.Q12, T1.Q13, T1.Q14, T1.Q15, T1.Q16",0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,Yes,Neither Likely nor Unlikely,Somewhat Likely,"Yes, implicitly",5: Middling difficulty,5: 50-50
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,025a8515-ff9b-4ce9-b56a-ab8bdf2ca8c1,https://pe.goodlylabs.org/project/Demo1Evi/task/1255,19,17,SSSPETest3-Demo1,1721,1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,d51838eb-973f-4f42-8b67-5c1c7f79c39e,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-03-03 05:48:19.396641,2019-03-03 06:35:07.888959,2808.492318,"T1.Q2, T1.Q3, T1.Q8, T1.Q9, T1.Q11, T1.Q12, T1.Q13, T1.Q14, T1.Q15, T1.Q16",0,1,0,0,0,0,1,0,0,0,0,0,,,,,"More children in a family will not cause autism, as there are more communication between children",Much less likely,Yes,Somewhat Likely,Somewhat Likely,"Yes, implicitly",7,5: 50-50
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,99968e91-36d0-4be9-a40f-858fdc0451d0,https://pe.goodlylabs.org/project/Demo1Evi/task/1256,17,17,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,7917950c-30e4-4cda-91df-7e34031ade6e,e1ae8875-a398-4dde-8f4e-4b21109784e3,2018-08-29 18:54:17.803851,2018-08-29 18:59:09.177575,291.373724,"T1.Q2, T1.Q3, T1.Q5, T1.Q6, T1.Q7, T1.Q8, T1.Q9, T1.Q11, T1.Q12, T1.Q13, T1.Q14, T1.Q15, T1.Q16",1,0,0,1,1,0,1,1,0,0,0,0,,Somewhat representative,Questionably appropriate control,No,"Doctors who prescribe more opiates might get patients experiencing more pain, or might have less access to non-opiate painkillers.",Equally likely,Yes,Very Unlikely,Somewhat Likely,"No, not at all",3,8
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,99968e91-36d0-4be9-a40f-858fdc0451d0,https://pe.goodlylabs.org/project/Demo1Evi/task/1256,17,17,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,03234723-44b8-40cd-911d-e18a7eb266d9,2abbe1a3-c9a7-41ab-9738-64ca86756d37,2018-08-26 23:22:00.211462,2018-08-26 23:29:56.050778,475.839316,"T1.Q2, T1.Q3, T1.Q5, T1.Q8, T1.Q9, T1.Q11, T1.Q12, T1.Q13, T1.Q14, T1.Q15, T1.Q16",1,0,0,1,1,0,0,0,0,0,0,0,,Fairly representative,,,they did not track the other doctors after the ER visit,Much less likely,Yes,Somewhat Unlikely,Somewhat Unlikely,"No, not at all",5: Middling difficulty,7
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,99968e91-36d0-4be9-a40f-858fdc0451d0,https://pe.goodlylabs.org/project/Demo1Evi/task/1256,17,17,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,717eddb0-5ca1-47bf-b892-4d462757458e,e4a2f20b-0ee3-4d4c-a622-e392d1150ec8,2018-08-27 05:15:11.069575,2018-08-27 05:21:14.523254,363.453679,"T1.Q2, T1.Q3, T1.Q8, T1.Q9, T1.Q11, T1.Q12, T1.Q13, T1.Q14, T1.Q15, T1.Q16",1,0,0,0,0,0,1,0,0,0,0,0,,,,,Opioid-prescribing doctors are doctors who see patients with issues that require opioids,Somewhat less likely,Yes,Very Unlikely,Somewhat Unlikely,"No, not at all",3,7
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,99968e91-36d0-4be9-a40f-858fdc0451d0,https://pe.goodlylabs.org/project/Demo1Evi/task/1256,17,17,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,b43febce-3806-4736-b591-c7d9bfc70648,fed45769-aa61-4b8b-847e-a9c799acce15,2018-08-28 22:44:21.863487,2018-08-28 23:00:19.612610,957.749123,"T1.Q2, T1.Q3, T1.Q5, T1.Q6, T1.Q8, T1.Q9, T1.Q11, T1.Q12, T1.Q13, T1.Q14, T1.Q15, T1.Q16",1,0,0,0,0,0,0,1,0,0,0,0,,Can't tell; not enough info,Can't tell; not enough info,,Data from different type of doctors,Equally likely,Yes,Neither Likely nor Unlikely,Somewhat Likely,"No, not at all",7,7
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,99968e91-36d0-4be9-a40f-858fdc0451d0,https://pe.goodlylabs.org/project/Demo1Evi/task/1256,17,17,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,4ddba6ca-4788-49da-bce4-6f81be773e72,5c1e8c1e-0766-425a-a122-eabf8998349d,2018-08-29 06:58:56.873697,2018-08-29 07:10:24.242439,687.368742,"T1.Q2, T1.Q3, T1.Q5, T1.Q6, T1.Q8, T1.Q9, T1.Q11, T1.Q12, T1.Q13, T1.Q14, T1.Q15, T1.Q16",0,1,0,1,0,0,0,1,0,0,0,0,,Can't tell; not enough info,No control,,"Selection bias, somehow patients who picked heavier prescribers were inherently different.",Somewhat less likely,Yes,Neither Likely nor Unlikely,Not Sure,"No, not at all",5: Middling difficulty,5: 50-50
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,99968e91-36d0-4be9-a40f-858fdc0451d0,https://pe.goodlylabs.org/project/Demo1Evi/task/1256,17,17,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,0c4ce6dc-6c1e-4a49-92a6-0433607be425,e44f5799-6915-45fd-874e-060f6afedcb9,2018-08-28 06:54:56.618350,2018-08-28 07:00:08.371618,311.753268,"T1.Q2, T1.Q3, T1.Q5, T1.Q8, T1.Q9, T1.Q11, T1.Q12, T1.Q13, T1.Q14, T1.Q15, T1.Q16",1,0,0,1,0,0,0,0,0,0,0,0,,Somewhat representative,,,Some doctors see worse patients than others,Somewhat more likely,Yes,Somewhat Likely,Somewhat Likely,I can't tell,6,6
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,99968e91-36d0-4be9-a40f-858fdc0451d0,https://pe.goodlylabs.org/project/Demo1Evi/task/1256,17,17,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,c93606e4-3b2d-4ad6-a517-1efbf6c546e5,c2f193ad-2cdc-46b8-a5bf-c45cfbee3da7,2019-02-16 02:57:22.171002,2019-02-16 03:02:58.781662,336.61066,"T1.Q2, T1.Q3, T1.Q5, T1.Q6, T1.Q8, T1.Q9, T1.Q11, T1.Q12, T1.Q13, T1.Q14, T1.Q15, T1.Q16",0,1,0,0,0,0,0,1,0,0,0,0,,Can't tell; not enough info,Can't tell; not enough info,,N/A,Much less likely,Yes,Very Unlikely,Very Unlikely,"No, not at all",4,8
