article_num,article_sha256,quiz_task_uuid,schema_namespace,schema_sha256,question_Number,answer_uuid,question_type,agreed_Answer,coding_perc_agreement,one_two_diff,highlighted_indices,alpha_unitizing_score,alpha_unitizing_score_inclusive,agreement_score,num_users,num_answer_choices,target_text,question_text,answer_content
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,8614287c-a0ac-4122-8f05-6507ce2460df,Language Specialist V3,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,5,0,checklist,U,0.0,1.0,U,U,U,0.0,1,8,U,Which of the following emotions does the passage express? Check all that apply.,U
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,8614287c-a0ac-4122-8f05-6507ce2460df,Language Specialist V3,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,5,0,checklist,U,0.0,1.0,U,U,U,0.0,1,8,U,Which of the following emotions does the passage express? Check all that apply.,U
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,8614287c-a0ac-4122-8f05-6507ce2460df,Language Specialist V3,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,5,0,checklist,U,0.0,1.0,U,U,U,0.0,1,8,U,Which of the following emotions does the passage express? Check all that apply.,U
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,8614287c-a0ac-4122-8f05-6507ce2460df,Language Specialist V3,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,5,0,checklist,U,0.0,1.0,U,U,U,0.0,1,8,U,Which of the following emotions does the passage express? Check all that apply.,U
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,8614287c-a0ac-4122-8f05-6507ce2460df,Language Specialist V3,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,5,0,checklist,U,0.0,1.0,U,U,U,0.0,1,8,U,Which of the following emotions does the passage express? Check all that apply.,U
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,8614287c-a0ac-4122-8f05-6507ce2460df,Language Specialist V3,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,5,0,checklist,U,1.0,0.0,U,U,U,0.5,1,8,U,Which of the following emotions does the passage express? Check all that apply.,U
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,8614287c-a0ac-4122-8f05-6507ce2460df,Language Specialist V3,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,5,0,checklist,U,0.0,1.0,U,U,U,0.0,1,8,U,Which of the following emotions does the passage express? Check all that apply.,U
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,8614287c-a0ac-4122-8f05-6507ce2460df,Language Specialist V3,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,5,0,checklist,U,0.0,1.0,U,U,U,0.0,1,8,U,Which of the following emotions does the passage express? Check all that apply.,U
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,8614287c-a0ac-4122-8f05-6507ce2460df,Language Specialist V3,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,7,7e3fa8c4-0d22-4847-b30c-238bb7ce45a7,ordinal,4,0.6380281961582359,0.6380281961582359,[],NA,NA,0.6380281961582359,17,5,NA,How inappropriate is the slang?,Mildly inappropriate
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,8614287c-a0ac-4122-8f05-6507ce2460df,Language Specialist V3,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,8,45049e96-4f36-40cb-b6c5-7d0dc94e83ed,ordinal,5,0.7685226206969948,0.7685226206969948,[],NA,NA,0.7685226206969948,17,5,NA,Is the slang used to denigrate a group or perspective?,Not at all
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,8614287c-a0ac-4122-8f05-6507ce2460df,Language Specialist V3,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,9,b68e2d80-40fa-4e2b-ac90-d95207dfbf4a,ordinal,4,0.8479969065549501,0.8479969065549501,[],NA,NA,0.8479969065549501,4,5,NA,Do the errors in the writing make understanding the text more difficult?,Slightly
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,8614287c-a0ac-4122-8f05-6507ce2460df,Language Specialist V3,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,10,34c0a01f-623e-4005-a8db-79e891182118,ordinal,3,0.7534458252184569,0.7534458252184569,[],NA,NA,0.7534458252184569,11,5,NA,How misleading or otherwise problematic is the colorful language?,Mildly
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,8614287c-a0ac-4122-8f05-6507ce2460df,Language Specialist V3,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,11,450384e6-f939-455f-838f-0b6de27a40bc,ordinal,1,0.855277876241662,0.855277876241662,[],NA,NA,0.855277876241662,17,4,NA,"Does the bolded passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",Nope
1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,8614287c-a0ac-4122-8f05-6507ce2460df,Language Specialist V3,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,12,aab7f4b2-0ee7-4620-afbc-3ae84503a210,ordinal,8,0.8485614267432002,0.8485614267432002,[],NA,NA,0.8485614267432002,17,10,NA,"How confident are you about your answers, on the whole?",8
