,article_num,article_sha256,article_id,quiz_task_uuid,tua_uuid,schema_namespace,schema_sha256,question_Number,answer_uuid,question_type,agreed_Answer,coding_perc_agreement,one_two_diff,highlighted_indices,alpha_unitizing_score,alpha_unitizing_score_inclusive,agreement_score,num_users,num_answer_choices,target_text,question_text,answer_content,prereq_passed
181,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,65fc3c92-5aef-4fef-a3c4-56145a077a33,4e792288-e323-40c0-bc58-821473bb1eb7,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,5,0,checklist,L,0.14285714285714285,0.8571428571428572,L,L,L,0.07142857142857142,7,9,L,Highlight all the ways the source is described ...(check & highlight all that apply),L,True
24,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b27a22c1-bea6-4620-abfa-428d27316d2a,ca1ae7b4-fc13-4c15-9072-ab64df8ace1c,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,2,5af878ea-0efd-4ea4-9ee9-9f2f496df7ec,ordinal,5,0.9172226761959515,0.9172226761959515,[],,,0.9172226761959515,3,8,,Does the experience/knowledge/position of the quoted source qualify them to speak or write such claims?,There's no way to know based on the information given,True
222,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,7c635fe6-8cc5-4671-a22a-c30fb324b1cf,9051a4b0-a866-40bc-a511-64dc4d25df57,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,3,830590a6-c418-4ac8-ae04-a37ef06981a1,nominal,2,1.0,1.0,[],,,1.0,3,2,,Is the source anonymous or unnamed?,No,True
199,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,d97d6501-b50f-4f8c-a3c5-59cd05a9b752,5e54e949-f8a3-4ac5-b02e-3991add28296,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,3,830590a6-c418-4ac8-ae04-a37ef06981a1,nominal,2,1.0,1.0,[],,,1.0,3,2,,Is the source anonymous or unnamed?,No,True
55,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,00ef0777-da36-47b0-94d4-135eb520bcfb,2ecf5d81-39a5-4a55-b907-d9df1aa26140,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,1,02b19f99-74a1-44a8-bfe3-8efd4b016a97,nominal,2,1.0,1.0,[],,,1.0,3,2,,Why is the source being quoted?,"The source is offering commentary, explanation, judgment, or context about something newsworthy.",True
2,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,9d4ac736-52b7-40df-b2a9-6164fa081960,b9ba9740-1266-4b5c-b4c2-e8d6d22246c8,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,3,830590a6-c418-4ac8-ae04-a37ef06981a1,nominal,2,1.0,1.0,[],,,1.0,3,2,,Is the source anonymous or unnamed?,No,True
57,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,00ef0777-da36-47b0-94d4-135eb520bcfb,2ecf5d81-39a5-4a55-b907-d9df1aa26140,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,3,465ce63e-b0b9-412c-9762-390522d83f87,nominal,1,1.0,1.0,[],,,1.0,3,2,,Is the source anonymous or unnamed?,Yes,True
110,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,87c60a91-a55a-4a83-84f0-da127ad152c8,6984b33c-d6c6-48fd-b7dd-dfe463073be7,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,1,cb44583b-2234-463b-a084-1daaf1890d88,nominal,1,1.0,1.0,[],,,1.0,3,2,,Why is the source being quoted?,"What the source has said or written is newsworthy by itself. It is important, interesting, and/or meaningful to some newsreaders.",True
60,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,00ef0777-da36-47b0-94d4-135eb520bcfb,2ecf5d81-39a5-4a55-b907-d9df1aa26140,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,4,0,checklist,L,0.0,1.0,L,L,L,0.0,3,9,L,Has the author indicated why the source is unnamed?,L,True
64,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,00ef0777-da36-47b0-94d4-135eb520bcfb,2ecf5d81-39a5-4a55-b907-d9df1aa26140,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,4,0,checklist,L,0.0,1.0,L,L,L,0.0,3,9,L,Has the author indicated why the source is unnamed?,L,True
63,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,00ef0777-da36-47b0-94d4-135eb520bcfb,2ecf5d81-39a5-4a55-b907-d9df1aa26140,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,4,0,checklist,L,0.0,1.0,L,L,L,0.0,3,9,L,Has the author indicated why the source is unnamed?,L,True
62,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,00ef0777-da36-47b0-94d4-135eb520bcfb,2ecf5d81-39a5-4a55-b907-d9df1aa26140,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,4,0,checklist,L,0.0,1.0,L,L,L,0.0,3,9,L,Has the author indicated why the source is unnamed?,L,True
61,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,00ef0777-da36-47b0-94d4-135eb520bcfb,2ecf5d81-39a5-4a55-b907-d9df1aa26140,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,4,0,checklist,L,0.0,1.0,L,L,L,0.0,3,9,L,Has the author indicated why the source is unnamed?,L,True
59,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,00ef0777-da36-47b0-94d4-135eb520bcfb,2ecf5d81-39a5-4a55-b907-d9df1aa26140,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,4,0,checklist,L,0.0,1.0,L,L,L,0.0,3,9,L,Has the author indicated why the source is unnamed?,L,True
58,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,00ef0777-da36-47b0-94d4-135eb520bcfb,2ecf5d81-39a5-4a55-b907-d9df1aa26140,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,4,2a6afb3b-4d56-4789-9604-393b55a3f836,checklist,1,1.0,0.0,[],,,1.0,3,9,,Has the author indicated why the source is unnamed?,No,True
34,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b27a22c1-bea6-4620-abfa-428d27316d2a,ca1ae7b4-fc13-4c15-9072-ab64df8ace1c,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,4,0,checklist,L,0.0,1.0,L,L,L,0.0,3,9,L,Has the author indicated why the source is unnamed?,L,True
33,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b27a22c1-bea6-4620-abfa-428d27316d2a,ca1ae7b4-fc13-4c15-9072-ab64df8ace1c,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,4,0,checklist,L,0.0,1.0,L,L,L,0.0,3,9,L,Has the author indicated why the source is unnamed?,L,True
32,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b27a22c1-bea6-4620-abfa-428d27316d2a,ca1ae7b4-fc13-4c15-9072-ab64df8ace1c,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,4,0,checklist,L,0.0,1.0,L,L,L,0.0,3,9,L,Has the author indicated why the source is unnamed?,L,True
31,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b27a22c1-bea6-4620-abfa-428d27316d2a,ca1ae7b4-fc13-4c15-9072-ab64df8ace1c,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,4,0,checklist,L,0.0,1.0,L,L,L,0.0,3,9,L,Has the author indicated why the source is unnamed?,L,True
30,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b27a22c1-bea6-4620-abfa-428d27316d2a,ca1ae7b4-fc13-4c15-9072-ab64df8ace1c,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,4,0,checklist,L,0.0,1.0,L,L,L,0.0,3,9,L,Has the author indicated why the source is unnamed?,L,True
29,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b27a22c1-bea6-4620-abfa-428d27316d2a,ca1ae7b4-fc13-4c15-9072-ab64df8ace1c,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,4,0,checklist,L,0.0,1.0,L,L,L,0.0,3,9,L,Has the author indicated why the source is unnamed?,L,True
28,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b27a22c1-bea6-4620-abfa-428d27316d2a,ca1ae7b4-fc13-4c15-9072-ab64df8ace1c,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,4,0,checklist,L,0.0,1.0,L,L,L,0.0,3,9,L,Has the author indicated why the source is unnamed?,L,True
27,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b27a22c1-bea6-4620-abfa-428d27316d2a,ca1ae7b4-fc13-4c15-9072-ab64df8ace1c,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,4,0,checklist,L,0.0,1.0,L,L,L,0.0,3,9,L,Has the author indicated why the source is unnamed?,L,True
26,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b27a22c1-bea6-4620-abfa-428d27316d2a,ca1ae7b4-fc13-4c15-9072-ab64df8ace1c,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,4,2a6afb3b-4d56-4789-9604-393b55a3f836,checklist,1,1.0,0.0,[],,,1.0,3,9,,Has the author indicated why the source is unnamed?,No,True
65,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,00ef0777-da36-47b0-94d4-135eb520bcfb,2ecf5d81-39a5-4a55-b907-d9df1aa26140,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,4,0,checklist,L,0.0,1.0,L,L,L,0.0,3,9,L,Has the author indicated why the source is unnamed?,L,True
66,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,00ef0777-da36-47b0-94d4-135eb520bcfb,2ecf5d81-39a5-4a55-b907-d9df1aa26140,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,4,0,checklist,L,0.0,1.0,L,L,L,0.0,3,9,L,Has the author indicated why the source is unnamed?,L,True
87,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,4479a237-11ec-4a69-bab1-090b44fb62a9,12abd6bd-cb46-43bb-b3d5-5bcf823da8ea,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,1,02b19f99-74a1-44a8-bfe3-8efd4b016a97,nominal,2,1.0,1.0,[],,,1.0,3,2,,Why is the source being quoted?,"The source is offering commentary, explanation, judgment, or context about something newsworthy.",True
197,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,d97d6501-b50f-4f8c-a3c5-59cd05a9b752,5e54e949-f8a3-4ac5-b02e-3991add28296,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,1,cb44583b-2234-463b-a084-1daaf1890d88,nominal,1,1.0,1.0,[],,,1.0,3,2,,Why is the source being quoted?,"What the source has said or written is newsworthy by itself. It is important, interesting, and/or meaningful to some newsreaders.",True
142,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,8f31e026-d321-46c0-83ee-dbe9816ab11c,d3d39f94-bf11-4321-a1fe-8ed39ab8c016,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,1,cb44583b-2234-463b-a084-1daaf1890d88,nominal,1,0.6666666666666666,0.3333333333333333,[],,,0.6666666666666666,3,2,,Why is the source being quoted?,"What the source has said or written is newsworthy by itself. It is important, interesting, and/or meaningful to some newsreaders.",True
176,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,65fc3c92-5aef-4fef-a3c4-56145a077a33,4e792288-e323-40c0-bc58-821473bb1eb7,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,3,830590a6-c418-4ac8-ae04-a37ef06981a1,nominal,2,1.0,1.0,[],,,1.0,3,2,,Is the source anonymous or unnamed?,No,True
112,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,87c60a91-a55a-4a83-84f0-da127ad152c8,6984b33c-d6c6-48fd-b7dd-dfe463073be7,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,3,830590a6-c418-4ac8-ae04-a37ef06981a1,nominal,2,0.6666666666666666,0.3333333333333333,[],,,0.6666666666666666,3,2,,Is the source anonymous or unnamed?,No,True
220,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,7c635fe6-8cc5-4671-a22a-c30fb324b1cf,9051a4b0-a866-40bc-a511-64dc4d25df57,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,1,cb44583b-2234-463b-a084-1daaf1890d88,nominal,1,0.6666666666666666,0.3333333333333333,[],,,0.6666666666666666,3,2,,Why is the source being quoted?,"What the source has said or written is newsworthy by itself. It is important, interesting, and/or meaningful to some newsreaders.",True
144,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,8f31e026-d321-46c0-83ee-dbe9816ab11c,d3d39f94-bf11-4321-a1fe-8ed39ab8c016,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,3,830590a6-c418-4ac8-ae04-a37ef06981a1,nominal,2,0.6666666666666666,0.3333333333333333,[],,,0.6666666666666666,3,2,,Is the source anonymous or unnamed?,No,True
143,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,8f31e026-d321-46c0-83ee-dbe9816ab11c,d3d39f94-bf11-4321-a1fe-8ed39ab8c016,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,2,fd35ec7d-6745-4fc7-a330-7768977eb58f,ordinal,2,0.7795100207414973,0.7795100207414973,[],,,0.7795100207414973,3,8,,Does the experience/knowledge/position of the quoted source qualify them to speak or write such claims?,Yes,True
88,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,4479a237-11ec-4a69-bab1-090b44fb62a9,12abd6bd-cb46-43bb-b3d5-5bcf823da8ea,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,2,5af878ea-0efd-4ea4-9ee9-9f2f496df7ec,ordinal,5,0.9172226761959515,0.9172226761959515,[],,,0.9172226761959515,3,8,,Does the experience/knowledge/position of the quoted source qualify them to speak or write such claims?,There's no way to know based on the information given,True
89,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,4479a237-11ec-4a69-bab1-090b44fb62a9,12abd6bd-cb46-43bb-b3d5-5bcf823da8ea,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,3,830590a6-c418-4ac8-ae04-a37ef06981a1,nominal,2,1.0,1.0,[],,,1.0,3,2,,Is the source anonymous or unnamed?,No,True
111,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,87c60a91-a55a-4a83-84f0-da127ad152c8,6984b33c-d6c6-48fd-b7dd-dfe463073be7,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,2,fd35ec7d-6745-4fc7-a330-7768977eb58f,ordinal,2,0.7795100207414973,0.7795100207414973,[],,,0.7795100207414973,3,8,,Does the experience/knowledge/position of the quoted source qualify them to speak or write such claims?,Yes,True
23,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b27a22c1-bea6-4620-abfa-428d27316d2a,ca1ae7b4-fc13-4c15-9072-ab64df8ace1c,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,1,02b19f99-74a1-44a8-bfe3-8efd4b016a97,nominal,2,0.6666666666666666,0.3333333333333333,[],,,0.6666666666666666,3,2,,Why is the source being quoted?,"The source is offering commentary, explanation, judgment, or context about something newsworthy.",True
175,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,65fc3c92-5aef-4fef-a3c4-56145a077a33,4e792288-e323-40c0-bc58-821473bb1eb7,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,2,0d9f8841-407c-43af-8103-486c2c6aab56,ordinal,1,0.6799781570559179,0.6799781570559179,[],,,0.6799781570559179,3,8,,Does the experience/knowledge/position of the quoted source qualify them to speak or write such claims?,"Yes, definitely",True
198,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,d97d6501-b50f-4f8c-a3c5-59cd05a9b752,5e54e949-f8a3-4ac5-b02e-3991add28296,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,2,bfb4ba57-2b15-408e-9a89-553d0e2ecc9d,ordinal,3,0.8286346099994961,0.8286346099994961,[],,,0.8286346099994961,3,8,,Does the experience/knowledge/position of the quoted source qualify them to speak or write such claims?,"Somewhat, yes",True
56,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,00ef0777-da36-47b0-94d4-135eb520bcfb,2ecf5d81-39a5-4a55-b907-d9df1aa26140,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,2,1c658b4c-ef1d-443b-bf41-5bc5019ad7a4,ordinal,6,0.9172226761959515,0.9172226761959515,[],,,0.9172226761959515,3,8,,Does the experience/knowledge/position of the quoted source qualify them to speak or write such claims?,Not really,True
1,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,9d4ac736-52b7-40df-b2a9-6164fa081960,b9ba9740-1266-4b5c-b4c2-e8d6d22246c8,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,2,fd35ec7d-6745-4fc7-a330-7768977eb58f,ordinal,2,0.9172226761959515,0.9172226761959515,[],,,0.9172226761959515,3,8,,Does the experience/knowledge/position of the quoted source qualify them to speak or write such claims?,Yes,True
174,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,65fc3c92-5aef-4fef-a3c4-56145a077a33,4e792288-e323-40c0-bc58-821473bb1eb7,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,1,cb44583b-2234-463b-a084-1daaf1890d88,nominal,1,1.0,1.0,[],,,1.0,3,2,,Why is the source being quoted?,"What the source has said or written is newsworthy by itself. It is important, interesting, and/or meaningful to some newsreaders.",True
25,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b27a22c1-bea6-4620-abfa-428d27316d2a,ca1ae7b4-fc13-4c15-9072-ab64df8ace1c,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,3,465ce63e-b0b9-412c-9762-390522d83f87,nominal,1,1.0,1.0,[],,,1.0,3,2,,Is the source anonymous or unnamed?,Yes,True
221,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,7c635fe6-8cc5-4671-a22a-c30fb324b1cf,9051a4b0-a866-40bc-a511-64dc4d25df57,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,2,fd35ec7d-6745-4fc7-a330-7768977eb58f,ordinal,2,0.9172226761959515,0.9172226761959515,[],,,0.9172226761959515,3,8,,Does the experience/knowledge/position of the quoted source qualify them to speak or write such claims?,Yes,True
254,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,b2846191-15d5-4129-983d-ee94ad66e9c9,3017c5c6-273b-459d-88c1-a10e9aefa463,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,5,0,checklist,L,0.0,1.0,L,L,L,0.0,19,9,L,Highlight all the ways the source is described ...(check & highlight all that apply),L,True
263,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,b2846191-15d5-4129-983d-ee94ad66e9c9,3017c5c6-273b-459d-88c1-a10e9aefa463,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,8,6a70a312-2ac3-4b6f-8168-d2efd82d7440,ordinal,1,1.0,1.0,[],,,1.0,3,7,,How are the quoted sources' ideas important to the article?,Central idea/s of article.,True
294,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,92543bd7-bb56-4068-a755-b93a6574cf5a,2e250b4e-4dca-40ff-b20c-6e3bbbefe7df,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,7,ab575566-7f11-4a2d-90cc-6ea59d41f3f7,checklist,6,0.75,0.25,[],,,0.75,4,6,,"Using the highlight options below, indicate how the quotes/paraphrases were gathered by the reporter:",Can't tell,True
