,article_num,article_sha256,article_id,quiz_task_uuid,tua_uuid,schema_namespace,schema_sha256,question_Number,answer_uuid,question_type,agreed_Answer,coding_perc_agreement,one_two_diff,highlighted_indices,alpha_unitizing_score,alpha_unitizing_score_inclusive,agreement_score,num_users,num_answer_choices,target_text,question_text,answer_content,prereq_passed
104,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b761a105-e599-4438-96e9-3c10076bcbcf,3232f925-497d-4250-95bc-1184a09564d0,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,6,39bf4ab0-9b63-4499-aebb-33f1cb3ec71b,checklist,9,0.3333333333333333,0.6666666666666667,[],,,0.3333333333333333,3,10,,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,Other logical fallacy,True
103,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b761a105-e599-4438-96e9-3c10076bcbcf,3232f925-497d-4250-95bc-1184a09564d0,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,6,0,checklist,L,0.0,1.0,L,L,L,0.0,3,10,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
102,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b761a105-e599-4438-96e9-3c10076bcbcf,3232f925-497d-4250-95bc-1184a09564d0,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,6,0,checklist,L,0.0,1.0,L,L,L,0.0,3,10,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
101,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b761a105-e599-4438-96e9-3c10076bcbcf,3232f925-497d-4250-95bc-1184a09564d0,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,6,2815ba47-94a0-4adb-8332-a60329a94827,checklist,6,0.3333333333333333,0.6666666666666667,[],,,0.3333333333333333,3,10,,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,Slippery Slope Argument,True
100,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b761a105-e599-4438-96e9-3c10076bcbcf,3232f925-497d-4250-95bc-1184a09564d0,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,6,0,checklist,L,0.0,1.0,L,L,L,0.0,3,10,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
99,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b761a105-e599-4438-96e9-3c10076bcbcf,3232f925-497d-4250-95bc-1184a09564d0,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,6,0,checklist,L,0.0,1.0,L,L,L,0.0,3,10,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
98,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b761a105-e599-4438-96e9-3c10076bcbcf,3232f925-497d-4250-95bc-1184a09564d0,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,6,0,checklist,L,0.0,1.0,L,L,L,0.0,3,10,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
96,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b761a105-e599-4438-96e9-3c10076bcbcf,3232f925-497d-4250-95bc-1184a09564d0,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,6,59994ba5-740d-46f2-855a-25e103a1e0d0,checklist,1,0.3333333333333333,0.6666666666666667,[],,,0.3333333333333333,3,10,,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,Begging the Question,True
75,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,2aab5e54-c71c-4415-b121-c7e328e56d26,a6956ed8-9a91-47ca-8df0-6d9c3fae9afb,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,6,0,checklist,L,0.14285714285714285,0.8571428571428572,L,L,L,0.07142857142857142,7,10,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
74,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,2aab5e54-c71c-4415-b121-c7e328e56d26,a6956ed8-9a91-47ca-8df0-6d9c3fae9afb,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,6,0,checklist,M,0.2857142857142857,0.7142857142857143,M,M,M,0.14285714285714285,7,10,M,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,M,True
73,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,2aab5e54-c71c-4415-b121-c7e328e56d26,a6956ed8-9a91-47ca-8df0-6d9c3fae9afb,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,6,0,checklist,L,0.0,1.0,L,L,L,0.0,7,10,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
72,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,2aab5e54-c71c-4415-b121-c7e328e56d26,a6956ed8-9a91-47ca-8df0-6d9c3fae9afb,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,6,0,checklist,L,0.0,1.0,L,L,L,0.0,7,10,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
71,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,2aab5e54-c71c-4415-b121-c7e328e56d26,a6956ed8-9a91-47ca-8df0-6d9c3fae9afb,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,6,0,checklist,L,0.0,1.0,L,L,L,0.0,7,10,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
63,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,15ef356a-f41f-404f-af06-92f099871319,9edac33c-965a-4898-9a70-a2bfa91b8d0a,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,10,69646cca-7754-4054-bae7-e32fcc20b138,ordinal,5,0.8014334086717694,0.8014334086717694,[],,,0.8014334086717694,4,10,,"How confident are you about your answers, on the whole?",5: 50-50 that I had it on any given item,True
52,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,15ef356a-f41f-404f-af06-92f099871319,9edac33c-965a-4898-9a70-a2bfa91b8d0a,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,1,0,checklist,L,0.0,1.0,L,L,L,0.0,4,6,L,Does the passage contain... (check all that apply):,L,True
92,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b761a105-e599-4438-96e9-3c10076bcbcf,3232f925-497d-4250-95bc-1184a09564d0,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,2,0,checklist,L,0.0,1.0,L,L,L,0.0,2,6,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
50,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,15ef356a-f41f-404f-af06-92f099871319,9edac33c-965a-4898-9a70-a2bfa91b8d0a,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,1,0,checklist,L,0.0,1.0,L,L,L,0.0,4,6,L,Does the passage contain... (check all that apply):,L,True
89,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b761a105-e599-4438-96e9-3c10076bcbcf,3232f925-497d-4250-95bc-1184a09564d0,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,1,0,checklist,L,0.0,1.0,L,L,L,0.0,4,6,L,Does the passage contain... (check all that apply):,L,True
88,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b761a105-e599-4438-96e9-3c10076bcbcf,3232f925-497d-4250-95bc-1184a09564d0,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,1,0,checklist,L,0.0,1.0,L,L,L,0.0,4,6,L,Does the passage contain... (check all that apply):,L,True
87,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b761a105-e599-4438-96e9-3c10076bcbcf,3232f925-497d-4250-95bc-1184a09564d0,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,1,0,checklist,L,0.0,1.0,L,L,L,0.0,4,6,L,Does the passage contain... (check all that apply):,L,True
86,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b761a105-e599-4438-96e9-3c10076bcbcf,3232f925-497d-4250-95bc-1184a09564d0,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,1,1237866c-7089-42d1-a1e2-9f90b9d61148,checklist,3,0.5,0.5,[],,,0.5,4,6,,Does the passage contain... (check all that apply):,Misleading reasoning,True
85,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b761a105-e599-4438-96e9-3c10076bcbcf,3232f925-497d-4250-95bc-1184a09564d0,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,1,0,checklist,L,0.0,1.0,L,L,L,0.0,4,6,L,Does the passage contain... (check all that apply):,L,True
84,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b761a105-e599-4438-96e9-3c10076bcbcf,3232f925-497d-4250-95bc-1184a09564d0,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,1,6642213f-f85e-415a-aef3-eb64e59d4a9a,checklist,1,0.5,0.5,[],,,0.5,4,6,,Does the passage contain... (check all that apply):,"Estimates of the likelihood/probability or frequency of an event (past, present, or future)",True
69,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,2aab5e54-c71c-4415-b121-c7e328e56d26,a6956ed8-9a91-47ca-8df0-6d9c3fae9afb,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,1,57582307-7dbd-45d4-a725-48d3e14c27fb,checklist,6,0.5,0.5,[],,,0.5,4,6,,Does the passage contain... (check all that apply):,None of the above,True
68,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,2aab5e54-c71c-4415-b121-c7e328e56d26,a6956ed8-9a91-47ca-8df0-6d9c3fae9afb,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,1,0,checklist,L,0.0,1.0,L,L,L,0.0,4,6,L,Does the passage contain... (check all that apply):,L,True
67,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,2aab5e54-c71c-4415-b121-c7e328e56d26,a6956ed8-9a91-47ca-8df0-6d9c3fae9afb,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,1,0,checklist,L,0.0,1.0,L,L,L,0.0,4,6,L,Does the passage contain... (check all that apply):,L,True
66,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,2aab5e54-c71c-4415-b121-c7e328e56d26,a6956ed8-9a91-47ca-8df0-6d9c3fae9afb,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,1,1237866c-7089-42d1-a1e2-9f90b9d61148,checklist,3,0.5,0.5,[],,,0.5,4,6,,Does the passage contain... (check all that apply):,Misleading reasoning,True
51,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,15ef356a-f41f-404f-af06-92f099871319,9edac33c-965a-4898-9a70-a2bfa91b8d0a,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,1,0,checklist,L,0.0,1.0,L,L,L,0.0,4,6,L,Does the passage contain... (check all that apply):,L,True
25,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,d463bb7f-4e42-4f56-bf9d-35e6dbc3d6c2,2d027c0b-59be-43d3-96c6-fad7c974d2a4,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,10,898c5f14-2b2b-4e8e-84cb-33a5291569f8,ordinal,6,0.7860457610716064,0.7860457610716064,[],,,0.7860457610716064,5,10,,"How confident are you about your answers, on the whole?",6,True
24,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,d463bb7f-4e42-4f56-bf9d-35e6dbc3d6c2,2d027c0b-59be-43d3-96c6-fad7c974d2a4,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,9,8384e5bf-d0a7-4d3d-a5e6-ceb51a63faab,ordinal,5,0.8022991277675658,0.8022991277675658,[],,,0.8022991277675658,5,10,,"How difficult was this task for you, on the whole?",5: Middling difficulty,True
65,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,2aab5e54-c71c-4415-b121-c7e328e56d26,a6956ed8-9a91-47ca-8df0-6d9c3fae9afb,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,1,0,checklist,L,0.0,1.0,L,L,L,0.0,4,6,L,Does the passage contain... (check all that apply):,L,True
1,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,d463bb7f-4e42-4f56-bf9d-35e6dbc3d6c2,2d027c0b-59be-43d3-96c6-fad7c974d2a4,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,1,0,checklist,L,0.0,1.0,L,L,L,0.0,6,6,L,Does the passage contain... (check all that apply):,L,True
49,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,15ef356a-f41f-404f-af06-92f099871319,9edac33c-965a-4898-9a70-a2bfa91b8d0a,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,1,0,checklist,M,0.25,0.75,M,M,M,0.125,4,6,M,Does the passage contain... (check all that apply):,M,True
64,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,2aab5e54-c71c-4415-b121-c7e328e56d26,a6956ed8-9a91-47ca-8df0-6d9c3fae9afb,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,1,0,checklist,L,0.0,1.0,L,L,L,0.0,4,6,L,Does the passage contain... (check all that apply):,L,True
194,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,6f3c0d96-eea3-480d-b675-4f138c466983,0899427e-c235-4dd1-98bf-160056d35317,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,6,0,checklist,M,0.25,0.75,M,M,M,0.125,4,10,M,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,M,True
127,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,a70e11ec-2d98-440b-8a80-ad7f308bb21e,066f88ea-bea2-4c47-872b-d224b015a372,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,3,a9b9f91f-8975-4020-8739-9b03561cf7ac,checklist,6,1.0,0.0,[],,,1.0,3,7,,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,Other appeals to biases,True
128,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,a70e11ec-2d98-440b-8a80-ad7f308bb21e,066f88ea-bea2-4c47-872b-d224b015a372,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,3,0,checklist,L,0.0,1.0,L,L,L,0.0,3,7,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
130,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,a70e11ec-2d98-440b-8a80-ad7f308bb21e,066f88ea-bea2-4c47-872b-d224b015a372,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,6,0,checklist,L,0.0,1.0,L,L,L,0.0,3,10,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
112,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,a70e11ec-2d98-440b-8a80-ad7f308bb21e,066f88ea-bea2-4c47-872b-d224b015a372,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,1,1237866c-7089-42d1-a1e2-9f90b9d61148,checklist,3,0.3333333333333333,0.6666666666666667,[],,,0.3333333333333333,6,6,,Does the passage contain... (check all that apply):,Misleading reasoning,True
193,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,6f3c0d96-eea3-480d-b675-4f138c466983,0899427e-c235-4dd1-98bf-160056d35317,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,6,0,checklist,L,0.0,1.0,L,L,L,0.0,4,10,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
124,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,a70e11ec-2d98-440b-8a80-ad7f308bb21e,066f88ea-bea2-4c47-872b-d224b015a372,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,3,0,checklist,L,0.0,1.0,L,L,L,0.0,3,7,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
191,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,6f3c0d96-eea3-480d-b675-4f138c466983,0899427e-c235-4dd1-98bf-160056d35317,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,6,0,checklist,M,0.25,0.75,M,M,M,0.125,4,10,M,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,M,True
125,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,a70e11ec-2d98-440b-8a80-ad7f308bb21e,066f88ea-bea2-4c47-872b-d224b015a372,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,3,0,checklist,L,0.0,1.0,L,L,L,0.0,3,7,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
126,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,a70e11ec-2d98-440b-8a80-ad7f308bb21e,066f88ea-bea2-4c47-872b-d224b015a372,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,3,0,checklist,L,0.0,1.0,L,L,L,0.0,3,7,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
123,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,a70e11ec-2d98-440b-8a80-ad7f308bb21e,066f88ea-bea2-4c47-872b-d224b015a372,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,3,0,checklist,L,0.0,1.0,L,L,L,0.0,3,7,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
122,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,a70e11ec-2d98-440b-8a80-ad7f308bb21e,066f88ea-bea2-4c47-872b-d224b015a372,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,3,0,checklist,L,0.0,1.0,L,L,L,0.0,3,7,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
115,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,a70e11ec-2d98-440b-8a80-ad7f308bb21e,066f88ea-bea2-4c47-872b-d224b015a372,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,1,0,checklist,M,0.16666666666666666,0.8333333333333334,M,M,M,0.08333333333333333,6,6,M,Does the passage contain... (check all that apply):,M,True
114,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,a70e11ec-2d98-440b-8a80-ad7f308bb21e,066f88ea-bea2-4c47-872b-d224b015a372,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,1,0,checklist,L,0.0,1.0,L,L,L,0.0,6,6,L,Does the passage contain... (check all that apply):,L,True
113,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,a70e11ec-2d98-440b-8a80-ad7f308bb21e,066f88ea-bea2-4c47-872b-d224b015a372,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,1,0,checklist,L,0.0,1.0,L,L,L,0.0,6,6,L,Does the passage contain... (check all that apply):,L,True
132,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,a70e11ec-2d98-440b-8a80-ad7f308bb21e,066f88ea-bea2-4c47-872b-d224b015a372,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,6,0,checklist,L,0.0,1.0,L,L,L,0.0,3,10,L,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,L,True
111,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,a70e11ec-2d98-440b-8a80-ad7f308bb21e,066f88ea-bea2-4c47-872b-d224b015a372,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,1,ec3f18f7-f1a6-42a1-860d-d6522781716a,checklist,2,0.3333333333333333,0.6666666666666667,[],,,0.3333333333333333,6,6,,Does the passage contain... (check all that apply):,An evaluative judgment (claims about something being good or bad),True
129,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,a70e11ec-2d98-440b-8a80-ad7f308bb21e,066f88ea-bea2-4c47-872b-d224b015a372,Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,6,59994ba5-740d-46f2-855a-25e103a1e0d0,checklist,1,0.3333333333333333,0.6666666666666667,[],,,0.3333333333333333,3,10,,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,Begging the Question,True
