schema_namespace,schema_sha256,quiz_task_uuid,task_url,taskrun_count,redundancy,article_batch_name,article_number,article_filename,article_sha256,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,final_queue,T1.Q1,T1.Q2,T1.Q5,T1.Q6,T1.Q7,T1.Q10,T1.Q11,T1.Q12.A1,T1.Q12.A2,T1.Q12.A3,T1.Q12.A4,T1.Q12.A5,T1.Q13,T1.Q14
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,39987361-0f52-4e65-bf03-10feb53b80ae,https://pe.goodlylabs.org/project/BETA_Probability/task/2201,19,20,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,82a3108e-ad23-4d0c-b53b-e0ef36bac2b5,805f06f2-0f4d-481e-9f0e-6bc249b27684,2019-10-04 19:33:37.377551,2019-10-04 19:39:06.426532,329.048981,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q7, T1.Q10, T1.Q11, T1.Q13, T1.Q14",Yes,Not at all justified,"Yes, explicitly","Yes, one number","Number given, no comparison number given",Explicitly,"No, not at all",0,0,0,0,0,2,8
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,39987361-0f52-4e65-bf03-10feb53b80ae,https://pe.goodlylabs.org/project/BETA_Probability/task/2201,19,20,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,64696eca-fe0f-4614-b2a0-3a16c0d7d192,c56a533a-deab-4c1a-a516-e8994c45e84c,2019-10-04 20:01:13.294325,2019-10-04 20:08:12.345880,419.051555,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q7, T1.Q10, T1.Q11, T1.Q13, T1.Q14",Maybe,Not at all justified,"Yes, explicitly","Yes, one number",No numbers,No,"No, not at all",0,0,0,0,0,5: Middling difficulty,5: 50-50
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,39987361-0f52-4e65-bf03-10feb53b80ae,https://pe.goodlylabs.org/project/BETA_Probability/task/2201,19,20,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,836f21dc-4c03-496b-be02-a313378b7a17,aa6922da-994c-4d34-aa93-ae9abc41d8f7,2019-10-04 22:06:12.318628,2019-10-04 22:08:25.693043,133.374415,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q7, T1.Q10, T1.Q11, T1.Q13, T1.Q14",Maybe,Somewhat justified,No,"Yes, one number","Number given, no comparison number given",No,"No, not at all",0,0,0,0,0,7,6
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,39987361-0f52-4e65-bf03-10feb53b80ae,https://pe.goodlylabs.org/project/BETA_Probability/task/2201,19,20,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5b821c42-0724-4ecd-b096-4341f6b0c89f,46c713ca-b363-4ed6-aa35-6f5b24db7d5e,2019-10-04 22:09:39.545003,2019-10-04 22:17:12.948517,453.403514,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q7, T1.Q10, T1.Q11, T1.Q13, T1.Q14",Yes,Somewhat justified,No,"Yes, one number","Number given, no comparison number given",No,I can't tell,0,0,0,0,0,6,7
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,39987361-0f52-4e65-bf03-10feb53b80ae,https://pe.goodlylabs.org/project/BETA_Probability/task/2201,19,20,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,7ed0ee61-3ced-4f3c-a0c1-41dded45c543,59deb714-60fb-4368-ac51-101d628951ef,2019-10-04 22:15:28.726122,2019-10-04 22:21:26.028354,357.302232,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q7, T1.Q10, T1.Q11, T1.Q13, T1.Q14",No,Mostly justified,"Yes, implicitly","Yes, one number","Number given, no comparison number given",Implicitly,"No, not at all",0,0,0,0,0,4,7
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,39987361-0f52-4e65-bf03-10feb53b80ae,https://pe.goodlylabs.org/project/BETA_Probability/task/2201,19,20,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,46037482-1a55-465e-9c5f-b3941d9efb58,03d36f1f-7b8a-4dd4-9ebe-246a1461a007,2019-10-04 23:47:12.644302,2019-10-04 23:50:12.159895,179.515593,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q7, T1.Q10, T1.Q11, T1.Q13, T1.Q14",Yes,Mostly justified,No,"Yes, one number","Number given, no comparison number given",No,"No, not at all",0,0,0,0,0,6,4
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,39987361-0f52-4e65-bf03-10feb53b80ae,https://pe.goodlylabs.org/project/BETA_Probability/task/2201,19,20,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,85b6184d-027e-4a60-ac44-50160c0270d4,50b97722-8671-4131-8a54-409491b48a1e,2019-10-04 23:47:37.708546,2019-10-04 23:51:31.539757,233.831211,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q7, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",Yes,Somewhat justified,"Yes, implicitly","Yes, multiple numbers",No numbers,No,"Yes, explicitly",0,1,1,0,0,5: Middling difficulty,6
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,39987361-0f52-4e65-bf03-10feb53b80ae,https://pe.goodlylabs.org/project/BETA_Probability/task/2201,19,20,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,687f3ebc-c4de-4e72-916b-81cee77c89c0,2b2f1081-fac7-4884-b56c-28501b89abb8,2019-10-05 00:15:39.323906,2019-10-05 00:20:23.489403,284.165497,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q7, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",Yes,Mostly justified,"Yes, explicitly","Yes, one number",Similar comparison number given for context (e.g. for previous year or nearby place),Explicitly,"Yes, explicitly",0,0,1,0,0,7,6
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,e6ae200d-cb39-4d62-bb9f-4c6da9ca7100,https://pe.goodlylabs.org/project/BETA_Probability/task/2202,17,20,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,30b27767-8b05-4fe3-becc-e28e434c43dd,0e4b8a3e-2714-4b5f-ba10-bb576aaa5cc6,2019-09-28 00:30:13.799652,2019-09-28 01:23:31.446274,3197.646622,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q12, T1.Q13, T1.Q14",No,Somewhat justified,"Yes, explicitly",No,,,"Yes, explicitly",0,0,0,0,1,5: Middling difficulty,7
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,e6ae200d-cb39-4d62-bb9f-4c6da9ca7100,https://pe.goodlylabs.org/project/BETA_Probability/task/2202,17,20,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,7de43dbb-99a0-4756-84e2-e46c87f050a8,12d9718f-030a-487e-872c-46372f945e17,2019-09-28 05:03:49.643915,2019-09-28 05:35:56.853339,1927.209424,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",No,Slightly justified,"Yes, explicitly",No,,,I can't tell,0,0,0,0,0,4,6
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,e6ae200d-cb39-4d62-bb9f-4c6da9ca7100,https://pe.goodlylabs.org/project/BETA_Probability/task/2202,17,20,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,a3fba761-8eda-428e-8be4-8a626e87c1c4,46e5521a-ef02-429c-be24-87e99725319d,2019-10-02 02:31:25.291223,2019-10-02 02:40:34.296826,549.005603,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",No,Not at all justified,No,No,,,"No, not at all",0,0,0,0,0,4,7
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,e6ae200d-cb39-4d62-bb9f-4c6da9ca7100,https://pe.goodlylabs.org/project/BETA_Probability/task/2202,17,20,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,6521f346-b434-43d9-b3d4-e3664a1308bb,ad9e9ff6-b175-4aa0-a5f9-6d6df546a0da,2019-10-03 17:15:15.271142,2019-10-03 17:19:52.217482,276.94634,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q12, T1.Q13, T1.Q14",Maybe,Mostly justified,"Yes, explicitly",No,,,"Yes, implicitly",0,0,0,1,0,2,8
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,e6ae200d-cb39-4d62-bb9f-4c6da9ca7100,https://pe.goodlylabs.org/project/BETA_Probability/task/2202,17,20,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,148c5fb9-2b25-41cd-aaeb-12d41ad98cf1,40e8da50-18a7-4eaf-aba1-69b3ee956fc1,2019-10-03 19:40:39.535833,2019-10-03 19:43:04.160718,144.624885,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",No,Mostly justified,"Yes, implicitly",No,,,I can't tell,0,0,0,0,0,7,5: 50-50
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,e6ae200d-cb39-4d62-bb9f-4c6da9ca7100,https://pe.goodlylabs.org/project/BETA_Probability/task/2202,17,20,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,e7105c1a-5f04-416a-80e7-a63d2d74194c,ba9277ba-57bf-48b8-9796-0e765c4d484d,2019-10-04 04:47:09.175401,2019-10-04 05:48:37.461117,3688.285716,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Yes,Mostly justified,"Yes, explicitly",No,,,"No, not at all",0,0,0,0,0,4,8
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,e6ae200d-cb39-4d62-bb9f-4c6da9ca7100,https://pe.goodlylabs.org/project/BETA_Probability/task/2202,17,20,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,135f13ac-7a2a-4273-958a-ef6ae011c6ad,bba6ae56-fae7-4c7f-993a-866ea4c3efc2,2019-10-04 06:07:48.824892,2019-10-04 06:13:24.520158,335.695266,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",No,Not at all justified,"Yes, explicitly",No,,,I can't tell,0,0,0,0,0,3,5: 50-50
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,e6ae200d-cb39-4d62-bb9f-4c6da9ca7100,https://pe.goodlylabs.org/project/BETA_Probability/task/2202,17,20,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d98ed169-bfee-4a60-a364-959f6e948f67,782cf148-ffac-43f1-99aa-27a9d64b5212,2019-10-04 07:14:41.373400,2019-10-04 07:18:17.682617,216.309217,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q12, T1.Q13, T1.Q14",No,Completely justified,"Yes, explicitly",No,,,"Yes, explicitly",0,1,0,1,0,3,9
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,e6ae200d-cb39-4d62-bb9f-4c6da9ca7100,https://pe.goodlylabs.org/project/BETA_Probability/task/2202,17,20,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,dd472e38-ed82-4a17-a317-f3ee2314429e,6a76c935-dac8-40f8-88b1-97cf893331ad,2019-10-04 07:20:25.128014,2019-10-04 08:41:53.937081,4888.809067,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q12, T1.Q13, T1.Q14",No,Somewhat justified,"Yes, explicitly",No,,,"Yes, implicitly",0,1,1,1,0,5: Middling difficulty,7
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,e6ae200d-cb39-4d62-bb9f-4c6da9ca7100,https://pe.goodlylabs.org/project/BETA_Probability/task/2202,17,20,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,c38502ff-66d5-4272-a6a0-e41c4f8b0bc9,bd786026-bad5-4fa8-9a3a-38ca03a16412,2019-10-04 19:17:21.977002,2019-10-04 19:18:38.141666,76.164664,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q12, T1.Q13, T1.Q14",No,Somewhat justified,"Yes, explicitly",No,,,"Yes, implicitly",0,1,1,1,0,4,7
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,e6ae200d-cb39-4d62-bb9f-4c6da9ca7100,https://pe.goodlylabs.org/project/BETA_Probability/task/2202,17,20,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,42b61d21-7e5b-447d-82f5-9bc4f8eab441,805f06f2-0f4d-481e-9f0e-6bc249b27684,2019-10-04 19:36:07.442515,2019-10-04 19:40:38.464182,271.021667,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Maybe,Slightly justified,"Yes, explicitly",No,,,"No, not at all",0,0,0,0,0,3,8
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,e6ae200d-cb39-4d62-bb9f-4c6da9ca7100,https://pe.goodlylabs.org/project/BETA_Probability/task/2202,17,20,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,42f70a11-25f6-4aa2-aeb9-9b539488e9c4,c56a533a-deab-4c1a-a516-e8994c45e84c,2019-10-04 20:05:12.088276,2019-10-04 20:09:05.166368,233.078092,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Maybe,Not at all justified,No,No,,,"No, not at all",0,0,0,0,0,5: Middling difficulty,5: 50-50
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,e6ae200d-cb39-4d62-bb9f-4c6da9ca7100,https://pe.goodlylabs.org/project/BETA_Probability/task/2202,17,20,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,bcede355-d58e-45c2-ad52-9efa5395d0bf,aa6922da-994c-4d34-aa93-ae9abc41d8f7,2019-10-04 22:06:12.445268,2019-10-04 22:11:12.307034,299.861766,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q12, T1.Q13, T1.Q14",No,Somewhat justified,"Yes, explicitly",No,,,"Yes, implicitly",0,0,0,1,0,6,6
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,e6ae200d-cb39-4d62-bb9f-4c6da9ca7100,https://pe.goodlylabs.org/project/BETA_Probability/task/2202,17,20,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,1bb006e6-cc7d-4666-8344-2efc724a7ed1,59deb714-60fb-4368-ac51-101d628951ef,2019-10-04 22:15:28.820643,2019-10-04 22:23:58.646704,509.826061,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q12, T1.Q13, T1.Q14",No,Mostly justified,"Yes, explicitly",No,,,"Yes, explicitly",0,0,0,1,0,4,7
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,e6ae200d-cb39-4d62-bb9f-4c6da9ca7100,https://pe.goodlylabs.org/project/BETA_Probability/task/2202,17,20,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,342b26b2-5cf1-40d4-a7e9-554afe82319c,03d36f1f-7b8a-4dd4-9ebe-246a1461a007,2019-10-04 23:48:01.690931,2019-10-04 23:50:56.027746,174.336815,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Yes,Slightly justified,No,No,,,I can't tell,0,0,0,0,0,9,3
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,e6ae200d-cb39-4d62-bb9f-4c6da9ca7100,https://pe.goodlylabs.org/project/BETA_Probability/task/2202,17,20,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,f5310f30-e62f-48e0-beb8-eda9ec636a41,50b97722-8671-4131-8a54-409491b48a1e,2019-10-04 23:47:37.816182,2019-10-04 23:52:02.280624,264.464442,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",No,Not at all justified,"Yes, explicitly",No,,,"No, not at all",0,0,0,0,0,4,7
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,e6ae200d-cb39-4d62-bb9f-4c6da9ca7100,https://pe.goodlylabs.org/project/BETA_Probability/task/2202,17,20,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,161af8fb-883b-406f-b89f-15b0ee02f4ee,2b2f1081-fac7-4884-b56c-28501b89abb8,2019-10-05 00:18:44.633045,2019-10-05 00:21:56.743774,192.110729,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Yes,Somewhat justified,"Yes, explicitly",No,,,I can't tell,0,0,0,0,0,4,7
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,e7db7917-2cda-449f-a03a-e44713c1dce0,https://pe.goodlylabs.org/project/BETA_Probability/task/2203,17,20,Demo2,100000,healtharticle1.txt,ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,1fecc1ca-abc7-4613-9b51-f8483da97c7b,0e4b8a3e-2714-4b5f-ba10-bb576aaa5cc6,2019-09-28 01:24:16.785777,2019-09-28 01:36:51.752810,754.967033,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q7, T1.Q10, T1.Q11, T1.Q13, T1.Q14",Yes,Slightly justified,No,"Yes, multiple numbers","Number given, no comparison number given",Explicitly,"No, not at all",0,0,0,0,0,5: Middling difficulty,8
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,e7db7917-2cda-449f-a03a-e44713c1dce0,https://pe.goodlylabs.org/project/BETA_Probability/task/2203,17,20,Demo2,100000,healtharticle1.txt,ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,80a82c41-ecaf-486b-ac14-df073a21a5ec,12d9718f-030a-487e-872c-46372f945e17,2019-09-28 05:34:23.612985,2019-09-28 05:37:47.569084,203.956099,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q7, T1.Q10, T1.Q11, T1.Q13, T1.Q14",No,Not at all justified,No,"Yes, multiple numbers","Number given, no comparison number given",No,I can't tell,0,0,0,0,0,4,8
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,e7db7917-2cda-449f-a03a-e44713c1dce0,https://pe.goodlylabs.org/project/BETA_Probability/task/2203,17,20,Demo2,100000,healtharticle1.txt,ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,bcd3d68c-536c-4939-a7bb-b1ac252e5e3d,46e5521a-ef02-429c-be24-87e99725319d,2019-10-02 02:37:07.530780,2019-10-02 02:43:15.492618,367.961838,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Yes,Somewhat justified,No,No,,,"No, not at all",0,0,0,0,0,5: Middling difficulty,8
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,e7db7917-2cda-449f-a03a-e44713c1dce0,https://pe.goodlylabs.org/project/BETA_Probability/task/2203,17,20,Demo2,100000,healtharticle1.txt,ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,a800d56b-3cc3-4268-aa8f-f153e91bdda5,ad9e9ff6-b175-4aa0-a5f9-6d6df546a0da,2019-10-03 17:17:59.366776,2019-10-03 17:22:54.140096,294.77332,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q7, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",Maybe,Somewhat justified,"Yes, explicitly","Yes, multiple numbers",Similar comparison number given for context (e.g. for previous year or nearby place),No,"Yes, explicitly",0,1,0,0,0,2,9
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,e7db7917-2cda-449f-a03a-e44713c1dce0,https://pe.goodlylabs.org/project/BETA_Probability/task/2203,17,20,Demo2,100000,healtharticle1.txt,ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,d25e94a7-9ffd-46c1-aae6-076a6985175f,40e8da50-18a7-4eaf-aba1-69b3ee956fc1,2019-10-03 19:42:10.501348,2019-10-03 19:43:51.302908,100.80156,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Yes,Slightly justified,No,No,,,"No, not at all",0,0,0,0,0,3,7
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,e7db7917-2cda-449f-a03a-e44713c1dce0,https://pe.goodlylabs.org/project/BETA_Probability/task/2203,17,20,Demo2,100000,healtharticle1.txt,ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,95eab3ae-6df6-493a-abca-d558cb3f69d8,ba9277ba-57bf-48b8-9796-0e765c4d484d,2019-10-04 05:40:56.919601,2019-10-04 05:53:15.894442,738.974841,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q7, T1.Q10, T1.Q11, T1.Q13, T1.Q14",Maybe,Slightly justified,"Yes, explicitly","Yes, multiple numbers",Similar comparison number given for context (e.g. for previous year or nearby place),Explicitly,I can't tell,0,0,0,0,0,7,6
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,e7db7917-2cda-449f-a03a-e44713c1dce0,https://pe.goodlylabs.org/project/BETA_Probability/task/2203,17,20,Demo2,100000,healtharticle1.txt,ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,8c230f01-f37b-4670-b76c-ad42a493cdb7,bba6ae56-fae7-4c7f-993a-866ea4c3efc2,2019-10-04 06:11:14.961149,2019-10-04 06:53:31.681954,2536.720805,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q7, T1.Q10, T1.Q11, T1.Q13, T1.Q14",Maybe,Mostly justified,No,"Yes, multiple numbers",Similar comparison number given for context (e.g. for previous year or nearby place),No,"No, not at all",0,0,0,0,0,4,7
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,e7db7917-2cda-449f-a03a-e44713c1dce0,https://pe.goodlylabs.org/project/BETA_Probability/task/2203,17,20,Demo2,100000,healtharticle1.txt,ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,9da23fa2-2d54-4e03-baf8-812f3d885a73,782cf148-ffac-43f1-99aa-27a9d64b5212,2019-10-04 07:16:32.676380,2019-10-04 07:20:29.464341,236.787961,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q7, T1.Q10, T1.Q11, T1.Q13, T1.Q14",Yes,Completely justified,No,"Yes, multiple numbers",No numbers,No,"No, not at all",0,0,0,0,0,5: Middling difficulty,7
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,e7db7917-2cda-449f-a03a-e44713c1dce0,https://pe.goodlylabs.org/project/BETA_Probability/task/2203,17,20,Demo2,100000,healtharticle1.txt,ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,3b39f6dd-2ee5-47f9-865c-108f2e1ada26,6a76c935-dac8-40f8-88b1-97cf893331ad,2019-10-04 08:36:24.066834,2019-10-04 08:46:27.002403,602.935569,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q7, T1.Q10, T1.Q11, T1.Q13, T1.Q14",No,Somewhat justified,No,"Yes, multiple numbers","Number given, no comparison number given",Implicitly,"No, not at all",0,0,0,0,0,8,6
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,e7db7917-2cda-449f-a03a-e44713c1dce0,https://pe.goodlylabs.org/project/BETA_Probability/task/2203,17,20,Demo2,100000,healtharticle1.txt,ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,7f23dc8a-fcab-438d-b457-b8b567f7e95d,bd786026-bad5-4fa8-9a3a-38ca03a16412,2019-10-04 19:17:23.233244,2019-10-04 19:22:31.820880,308.587636,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q7, T1.Q10, T1.Q11, T1.Q13, T1.Q14",Yes,Mostly justified,"Yes, implicitly","Yes, multiple numbers",Baseline number given,Implicitly,I can't tell,0,0,0,0,0,7,6
