schema_namespace,schema_sha256,quiz_task_uuid,task_url,taskrun_count,redundancy,article_batch_name,article_number,article_filename,article_sha256,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,final_queue,T1.Q1.A1,T1.Q1.A2,T1.Q1.A3,T1.Q2.A1,T1.Q2.A2,T1.Q2.A3,T1.Q2.A4,T1.Q2.A5,T1.Q2.A6,T1.Q2.A7,T1.Q2.A8,T1.Q2.A9,T1.Q3,T1.Q4,T1.Q5,T1.Q6,T1.Q7,T1.Q8,T1.Q9,T1.Q10,T1.Q11,T1.Q12,T1.Q13,T1.Q14
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,70b8e31e-6c75-4fa3-a5d2-b1fda8520626,https://pe.goodlylabs.org/project/BETA_Evidence/task/2192,14,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,9b60264d-7b3e-4490-9076-640c121c227e,6a76c935-dac8-40f8-88b1-97cf893331ad,2019-09-27 09:30:46.664620,2019-09-27 23:07:49.089721,49022.425101,"T1.Q1, T1.Q2, T1.Q4, T1.Q7, T1.Q8, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",1,1,0,1,0,0,0,0,0,0,0,0,,Slightly representative,,,"The ""by chance"" might not actually be by chance - they might've chosen to go to doctors who prescribe more drugs",Equally likely,Yes,Somewhat Unlikely,Somewhat Likely,I can't tell,8,7
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,70b8e31e-6c75-4fa3-a5d2-b1fda8520626,https://pe.goodlylabs.org/project/BETA_Evidence/task/2192,14,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,e640de64-9c3e-4616-8aa9-32eb3a261436,50b97722-8671-4131-8a54-409491b48a1e,2019-09-27 19:56:05.597846,2019-09-27 23:33:45.435884,13059.838038,"T1.Q1, T1.Q2, T1.Q4, T1.Q7, T1.Q8, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",1,1,0,1,1,1,0,0,1,0,0,0,,Slightly representative,,,self selecting bias,Equally likely,Yes,Somewhat Likely,Extremely Likely,"Yes, implicitly",8,5: 50-50
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,70b8e31e-6c75-4fa3-a5d2-b1fda8520626,https://pe.goodlylabs.org/project/BETA_Evidence/task/2192,14,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,20bbec91-66f2-479d-93db-e5d39213207a,bd786026-bad5-4fa8-9a3a-38ca03a16412,2019-09-28 03:58:18.329137,2019-09-28 05:06:03.387156,4065.058019,"T1.Q1, T1.Q2, T1.Q4, T1.Q7, T1.Q8, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",1,0,0,1,1,0,1,0,0,0,0,0,,Can't tell; not enough info,,,If the doctors who prescribe more opioids are operating in intensive environments where they help more patients who require such painkillers.,Equally likely,Yes,Very Unlikely,Not Sure,I can't tell,6,7
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,70b8e31e-6c75-4fa3-a5d2-b1fda8520626,https://pe.goodlylabs.org/project/BETA_Evidence/task/2192,14,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,f0b939f0-2277-4f42-b81d-7e0d4fd1ccc7,a31c365c-986b-4dbe-b752-bbb5986cc7f2,2019-09-28 08:03:46.288519,2019-09-28 08:29:43.611501,1557.322982,"T1.Q1, T1.Q2, T1.Q4, T1.Q5, T1.Q7, T1.Q8, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",1,1,0,0,0,0,0,1,0,0,0,0,,Can't tell; not enough info,Can't tell; not enough info,,It could be that majority of members of the study have a disposition to opioid addiction,Much less likely,Yes,Somewhat Unlikely,Somewhat Unlikely,"Yes, explicitly",7,7
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,c2ac5e38-3729-4c10-846e-a403a72dba97,https://pe.goodlylabs.org/project/BETA_Evidence/task/2193,14,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,1c798217-c825-426a-90a3-80056ed22f49,ad9e9ff6-b175-4aa0-a5f9-6d6df546a0da,2019-09-23 22:41:09.898514,2019-09-23 22:45:39.429371,269.530857,"T1.Q1, T1.Q2, T1.Q4, T1.Q7, T1.Q8, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",0,1,0,1,0,0,0,0,0,0,0,0,,Slightly representative,,,Patients who visited doctors prescribing more opioids may have already have an addiction to the substance.,Somewhat more likely,Yes,Very Unlikely,Somewhat Likely,"Yes, implicitly",2,8
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,c2ac5e38-3729-4c10-846e-a403a72dba97,https://pe.goodlylabs.org/project/BETA_Evidence/task/2193,14,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,f49fdabc-8a7f-4dc8-9294-8eadbc604712,46c713ca-b363-4ed6-aa35-6f5b24db7d5e,2019-09-24 17:00:42.523344,2019-09-25 17:49:08.105085,89305.581741,"T1.Q1, T1.Q2, T1.Q4, T1.Q5, T1.Q7, T1.Q8, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",1,0,0,0,0,0,0,1,0,0,0,0,,Somewhat representative,No control,,,Much less likely,Yes,Somewhat Unlikely,Somewhat Unlikely,"Yes, implicitly",7,6
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,c2ac5e38-3729-4c10-846e-a403a72dba97,https://pe.goodlylabs.org/project/BETA_Evidence/task/2193,14,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,b37ca67e-b9c3-4d7a-8b60-97b2d52037eb,bba6ae56-fae7-4c7f-993a-866ea4c3efc2,2019-09-26 00:49:37.858361,2019-09-26 02:40:18.828873,6640.970512,"T1.Q1, T1.Q2, T1.Q4, T1.Q5, T1.Q7, T1.Q8, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",1,1,0,1,1,0,0,1,1,0,0,0,,Slightly representative,No control,,"What about the ""other doctors"" mentioned? Are they part of the sample set?  It's possible that these doctors were giving out less opioids than the ones studied but patients got opioids from elsewhere (as they remained addicted).",Much less likely,Yes,Neither Likely nor Unlikely,Not Sure,I can't tell,4,6
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,c2ac5e38-3729-4c10-846e-a403a72dba97,https://pe.goodlylabs.org/project/BETA_Evidence/task/2193,14,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,7a426767-de0a-44d6-a256-6c6a49a92eca,12d9718f-030a-487e-872c-46372f945e17,2019-09-26 16:03:36.482988,2019-09-26 16:12:56.724605,560.241617,"T1.Q1, T1.Q2, T1.Q4, T1.Q5, T1.Q7, T1.Q8, T1.Q9, T1.Q12, T1.Q13, T1.Q14",0,1,0,0,0,0,0,1,0,0,0,0,,Somewhat representative,No control,,,Equally likely,No,,,"No, not at all",5: Middling difficulty,6
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,c2ac5e38-3729-4c10-846e-a403a72dba97,https://pe.goodlylabs.org/project/BETA_Evidence/task/2193,14,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,67b2c91b-8daa-46c6-8bab-c1a9e9267ac3,c56a533a-deab-4c1a-a516-e8994c45e84c,2019-09-27 06:27:27.067026,2019-09-27 06:36:09.159021,522.091995,"T1.Q1, T1.Q2, T1.Q4, T1.Q5, T1.Q7, T1.Q8, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",1,0,0,0,0,0,0,1,0,0,0,0,,Somewhat representative,Can't tell; not enough info,,The patient has more painkillers available so they just use them,Somewhat less likely,Yes,Somewhat Likely,Somewhat Unlikely,"No, not at all",5: Middling difficulty,5: 50-50
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,c2ac5e38-3729-4c10-846e-a403a72dba97,https://pe.goodlylabs.org/project/BETA_Evidence/task/2193,14,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,67c2d05f-42af-45e0-80b8-a0a8e31d9229,40e8da50-18a7-4eaf-aba1-69b3ee956fc1,2019-09-27 08:04:15.155843,2019-09-27 08:10:12.095854,356.940011,"T1.Q1, T1.Q2, T1.Q4, T1.Q7, T1.Q8, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",1,0,0,1,0,0,0,0,0,0,0,0,,Fairly representative,,,Addicted patients purposely approach high dose prescribers.,Much less likely,Yes,Very Unlikely,Very Unlikely,"No, not at all",2,8
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,c2ac5e38-3729-4c10-846e-a403a72dba97,https://pe.goodlylabs.org/project/BETA_Evidence/task/2193,14,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,efb0c3be-f1f9-49d8-993f-028075491c8e,782cf148-ffac-43f1-99aa-27a9d64b5212,2019-09-27 08:44:15.207269,2019-09-27 08:50:41.329086,386.121817,"T1.Q1, T1.Q2, T1.Q4, T1.Q7, T1.Q8, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",1,0,0,1,0,0,0,0,0,0,0,0,,Not at all representative,,,Certain trades might be prone to suffer damages that require painkillers.,Somewhat less likely,Maybe,Very Unlikely,Not Sure,"No, not at all",4,8
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,c2ac5e38-3729-4c10-846e-a403a72dba97,https://pe.goodlylabs.org/project/BETA_Evidence/task/2193,14,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,917d6709-34af-4449-a884-7567daed257d,aa6922da-994c-4d34-aa93-ae9abc41d8f7,2019-09-27 16:13:45.003413,2019-09-27 16:18:58.052255,313.048842,"T1.Q1, T1.Q2, T1.Q4, T1.Q7, T1.Q8, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",0,1,0,1,1,0,0,0,0,0,0,0,,Slightly representative,,,doctors who give out higher doses of painkillers see patients with more painful injuries,Equally likely,Yes,Somewhat Likely,Somewhat Likely,"No, not at all",5: Middling difficulty,6
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,c2ac5e38-3729-4c10-846e-a403a72dba97,https://pe.goodlylabs.org/project/BETA_Evidence/task/2193,14,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5feab408-2f40-4846-b90e-887e17c29a0c,2b2f1081-fac7-4884-b56c-28501b89abb8,2019-09-27 20:05:33.800013,2019-09-27 20:21:37.828892,964.028879,"T1.Q1, T1.Q2, T1.Q4, T1.Q7, T1.Q8, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",0,1,0,1,0,0,0,0,0,0,0,0,,Can't tell; not enough info,,,,Much less likely,Maybe,Somewhat Likely,Not Sure,"No, not at all",3,7
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,c2ac5e38-3729-4c10-846e-a403a72dba97,https://pe.goodlylabs.org/project/BETA_Evidence/task/2193,14,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,f6e65ad5-410b-4e28-8e84-65d90c3dd279,0e4b8a3e-2714-4b5f-ba10-bb576aaa5cc6,2019-09-27 20:21:36.473142,2019-09-27 20:24:05.971665,149.498523,"T1.Q1, T1.Q2, T1.Q4, T1.Q5, T1.Q7, T1.Q8, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",1,0,0,1,0,0,0,1,0,0,0,0,,Fairly representative,Can't tell; not enough info,,,Somewhat less likely,Yes,Somewhat Unlikely,Somewhat Unlikely,"Yes, implicitly",5: Middling difficulty,8
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,c2ac5e38-3729-4c10-846e-a403a72dba97,https://pe.goodlylabs.org/project/BETA_Evidence/task/2193,14,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,ce028320-ae9d-4e65-8f97-07ff5d939a53,6a76c935-dac8-40f8-88b1-97cf893331ad,2019-09-27 22:44:35.661693,2019-09-27 23:33:47.589115,2951.927422,"T1.Q1, T1.Q2, T1.Q4, T1.Q7, T1.Q8, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",0,1,0,1,0,0,0,0,0,0,0,0,,Can't tell; not enough info,,,Those with higher drug use seek out the higher dose prescribers,Equally likely,Yes,Somewhat Unlikely,Somewhat Likely,I can't tell,7,7
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,c2ac5e38-3729-4c10-846e-a403a72dba97,https://pe.goodlylabs.org/project/BETA_Evidence/task/2193,14,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,7f11e2dc-685a-4f32-98c7-808041c484a1,50b97722-8671-4131-8a54-409491b48a1e,2019-09-27 19:56:05.715611,2019-09-27 23:40:54.240058,13488.524447,"T1.Q1, T1.Q2, T1.Q4, T1.Q7, T1.Q8, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",1,0,0,1,1,1,1,0,1,1,0,0,,Slightly representative,,,the other reason: the prescriptions from other doctors after the er visit.,Somewhat more likely,Yes,Extremely Likely,Extremely Likely,"Yes, implicitly",6,6
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,c2ac5e38-3729-4c10-846e-a403a72dba97,https://pe.goodlylabs.org/project/BETA_Evidence/task/2193,14,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,f6adef38-75b4-42f9-a984-acdb9909bf0c,bd786026-bad5-4fa8-9a3a-38ca03a16412,2019-09-28 04:49:50.424302,2019-09-28 05:23:09.689078,1999.264776,"T1.Q1, T1.Q2, T1.Q4, T1.Q7, T1.Q8, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",0,1,0,1,1,1,0,0,0,0,0,0,,Can't tell; not enough info,,,"The doctors who gave out high doses were specialists to treat chronic pain, and not just prescribing higher dosages on a whim.",Somewhat less likely,Yes,Very Unlikely,Somewhat Likely,I can't tell,8,7
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,c2ac5e38-3729-4c10-846e-a403a72dba97,https://pe.goodlylabs.org/project/BETA_Evidence/task/2193,14,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,e4a41ed5-a8d8-4098-bb89-109c1383a336,a31c365c-986b-4dbe-b752-bbb5986cc7f2,2019-09-28 08:23:44.135184,2019-09-28 08:31:54.826485,490.691301,"T1.Q1, T1.Q2, T1.Q4, T1.Q5, T1.Q7, T1.Q8, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",0,1,0,0,0,0,0,1,0,0,0,0,,Can't tell; not enough info,Can't tell; not enough info,,Its possible that majority of the study participants have a genetic predisposition to opiods,Much less likely,Yes,Somewhat Unlikely,Somewhat Unlikely,"Yes, explicitly",7,6
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,bc8f0f3a-ee77-4252-ba8b-6d0491055a53,https://pe.goodlylabs.org/project/BETA_Evidence/task/2194,14,30,Demo2,100000,healtharticle1.txt,ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,9eadb1cc-7e43-40d8-aac1-4d8764fa2c6e,ad9e9ff6-b175-4aa0-a5f9-6d6df546a0da,2019-09-23 22:43:25.923566,2019-09-23 22:48:38.813419,312.889853,"T1.Q1, T1.Q2, T1.Q4, T1.Q7, T1.Q8, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",1,0,0,1,0,0,0,0,0,0,0,0,,Fairly representative,,,Teens may have slept less because of a preexisting risky behaviors or unhealthy moods.,Equally likely,Yes,Somewhat Unlikely,Somewhat Likely,"No, not at all",2,9
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,bc8f0f3a-ee77-4252-ba8b-6d0491055a53,https://pe.goodlylabs.org/project/BETA_Evidence/task/2194,14,30,Demo2,100000,healtharticle1.txt,ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,f91eed65-b4b9-40ca-8c82-e6e7c7d49447,12d9718f-030a-487e-872c-46372f945e17,2019-09-26 16:08:08.546077,2019-09-26 16:28:08.430424,1199.884347,"T1.Q1, T1.Q2, T1.Q4, T1.Q7, T1.Q8, T1.Q9, T1.Q12, T1.Q13, T1.Q14",1,0,0,1,0,0,0,0,0,0,0,0,,Somewhat representative,,,,Somewhat more likely,No,,,I can't tell,4,7
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,bc8f0f3a-ee77-4252-ba8b-6d0491055a53,https://pe.goodlylabs.org/project/BETA_Evidence/task/2194,14,30,Demo2,100000,healtharticle1.txt,ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,0f9c802b-0d8e-490d-8b25-8cf8dbd04ebb,46c713ca-b363-4ed6-aa35-6f5b24db7d5e,2019-09-24 17:05:03.966056,2019-09-27 03:01:49.994767,208606.028711,"T1.Q1, T1.Q2, T1.Q4, T1.Q7, T1.Q8, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",1,0,0,1,0,0,0,0,0,0,0,0,,Slightly representative,,,,Much less likely,Yes,Somewhat Likely,Somewhat Likely,I can't tell,4,7
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,bc8f0f3a-ee77-4252-ba8b-6d0491055a53,https://pe.goodlylabs.org/project/BETA_Evidence/task/2194,14,30,Demo2,100000,healtharticle1.txt,ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,bd5ddc9c-13f4-4c30-a2f4-825952c6c5e0,c56a533a-deab-4c1a-a516-e8994c45e84c,2019-09-27 06:32:02.544641,2019-09-27 06:40:32.415981,509.87134,"T1.Q1, T1.Q2, T1.Q4, T1.Q5, T1.Q7, T1.Q8, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",1,0,0,0,0,0,0,1,0,0,0,0,,Somewhat representative,Can't tell; not enough info,,The sample students are just happens to be in that pattern.,Somewhat less likely,Yes,Somewhat Unlikely,Somewhat Unlikely,"No, not at all",5: Middling difficulty,5: 50-50
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,bc8f0f3a-ee77-4252-ba8b-6d0491055a53,https://pe.goodlylabs.org/project/BETA_Evidence/task/2194,14,30,Demo2,100000,healtharticle1.txt,ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,f05197a9-ef78-4921-85d0-b59f7f7f84a7,bba6ae56-fae7-4c7f-993a-866ea4c3efc2,2019-09-26 02:28:56.138834,2019-09-27 06:59:28.671176,102632.532342,"T1.Q1, T1.Q2, T1.Q4, T1.Q5, T1.Q7, T1.Q8, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",1,1,0,1,1,0,0,1,1,1,0,0,,Slightly representative,Can't tell; not enough info,,"Over-sleeping could also be a symptom of depression, etc. (mostly in terms of suicide, not sure about other risky behaviors).",Much less likely,Yes,Neither Likely nor Unlikely,Not Sure,I can't tell,5: Middling difficulty,5: 50-50
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,bc8f0f3a-ee77-4252-ba8b-6d0491055a53,https://pe.goodlylabs.org/project/BETA_Evidence/task/2194,14,30,Demo2,100000,healtharticle1.txt,ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,2c449aa3-875d-4519-a4fe-d40a4c640dd9,40e8da50-18a7-4eaf-aba1-69b3ee956fc1,2019-09-27 08:07:56.782843,2019-09-27 08:12:26.681989,269.899146,"T1.Q1, T1.Q2, T1.Q4, T1.Q5, T1.Q6, T1.Q7, T1.Q8, T1.Q9, T1.Q12, T1.Q13, T1.Q14",1,0,0,0,0,0,0,1,0,0,0,0,,Fairly representative,Questionably appropriate control,Can't tell; not enough info,The difference is due to chance,Much less likely,No,,,"No, not at all",5: Middling difficulty,5: 50-50
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,bc8f0f3a-ee77-4252-ba8b-6d0491055a53,https://pe.goodlylabs.org/project/BETA_Evidence/task/2194,14,30,Demo2,100000,healtharticle1.txt,ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,a665f019-944c-46c7-9840-9ae5ebf5c124,782cf148-ffac-43f1-99aa-27a9d64b5212,2019-09-27 08:48:16.339971,2019-09-27 08:55:41.507405,445.167434,"T1.Q1, T1.Q2, T1.Q4, T1.Q7, T1.Q8, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",1,0,0,1,1,0,0,0,0,0,0,0,,Fairly representative,,,"Teens who sleep less could have more social or academic pressure, which could cause both suicidal thoughts and less sleep.",Somewhat less likely,Yes,Very Unlikely,Somewhat Unlikely,I can't tell,4,8
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,bc8f0f3a-ee77-4252-ba8b-6d0491055a53,https://pe.goodlylabs.org/project/BETA_Evidence/task/2194,14,30,Demo2,100000,healtharticle1.txt,ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,8a62c960-5c58-4829-b238-2198dcf9c990,aa6922da-994c-4d34-aa93-ae9abc41d8f7,2019-09-27 16:17:00.043731,2019-09-27 16:23:24.585177,384.541446,"T1.Q1, T1.Q2, T1.Q4, T1.Q7, T1.Q8, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",1,0,0,1,0,0,0,0,0,1,0,0,,Not at all representative,,,teens who sleep less live in less safe environments where it's harder to get a good night's sleep,Somewhat less likely,Yes,Somewhat Likely,Somewhat Likely,"Yes, implicitly",4,7
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,bc8f0f3a-ee77-4252-ba8b-6d0491055a53,https://pe.goodlylabs.org/project/BETA_Evidence/task/2194,14,30,Demo2,100000,healtharticle1.txt,ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,a9ead51b-2b5a-4a2a-a443-d9815c37bef7,2b2f1081-fac7-4884-b56c-28501b89abb8,2019-09-27 20:20:01.837260,2019-09-27 20:24:57.882558,296.045298,"T1.Q1, T1.Q2, T1.Q4, T1.Q5, T1.Q6, T1.Q7, T1.Q8, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",1,0,0,1,0,1,0,1,0,1,0,0,,Somewhat representative,Appropriate control,Can't tell; not enough info,,Much less likely,Yes,Neither Likely nor Unlikely,Not Sure,"Yes, implicitly",8,5: 50-50
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,bc8f0f3a-ee77-4252-ba8b-6d0491055a53,https://pe.goodlylabs.org/project/BETA_Evidence/task/2194,14,30,Demo2,100000,healtharticle1.txt,ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,d2c1d11e-f9f5-459a-8d6c-7cc7427dab7c,6a76c935-dac8-40f8-88b1-97cf893331ad,2019-09-27 23:07:49.452533,2019-09-27 23:40:37.758113,1968.30558,"T1.Q1, T1.Q2, T1.Q4, T1.Q7, T1.Q8, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",1,0,0,1,0,0,0,0,0,0,0,0,,Can't tell; not enough info,,,"People who are depressed and suicidal may sleep less because they cannot sleep, or they might be busy, leading to both less sleep and worsened moods.",Somewhat more likely,Yes,Somewhat Unlikely,Somewhat Likely,I can't tell,7,7
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,bc8f0f3a-ee77-4252-ba8b-6d0491055a53,https://pe.goodlylabs.org/project/BETA_Evidence/task/2194,14,30,Demo2,100000,healtharticle1.txt,ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,6f2d5b3d-31b1-4bde-a85d-3d5419c778f0,50b97722-8671-4131-8a54-409491b48a1e,2019-09-27 23:33:45.642287,2019-09-27 23:49:41.982833,956.340546,"T1.Q1, T1.Q2, T1.Q4, T1.Q7, T1.Q8, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",1,0,0,1,0,0,1,0,0,1,0,0,,Can't tell; not enough info,,,people who are suicidal tend to sleep less.,Somewhat more likely,Yes,Extremely Likely,Extremely Likely,"No, not at all",7,6
