sha256,article_number,filename,generator_uuid,generator_name,quiz_task_uuid,topic_name,case_number,offsets
38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,1712,"""1712SSSArticle12.txt""",cb7153f4-ef20-47bb-ac83-aca82b7e3b69,Demo3_DataHunt_ArgumentRelevance2,a8ce67f2-d2e1-49d1-aae0-16d07497ad2a,Arguments,6,"[[4119, 4488, ""The research highlights the need to better educate doctors on how to safely prescribe these drugs, said lead  study author Michael  Barnett, an assistant professor of health policy and management at Harvard. There’s very little guidance in training and in medical practice on how much opioids to prescribe — which is why the profession is now galvanizing to change that""]]"
38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,1712,"""1712SSSArticle12.txt""",cb7153f4-ef20-47bb-ac83-aca82b7e3b69,Demo3_DataHunt_ArgumentRelevance2,ac5c5c24-6b5e-4eeb-944a-de653de94f00,Arguments,1,"[[641, 859, ""A common belief is that opioid addiction often begins with a single prescription from a doctor: Patients seek relief from some minor problem like a toothache or back pain, leave with a prescription, and wind up hooked.""]]"
38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,1712,"""1712SSSArticle12.txt""",cb7153f4-ef20-47bb-ac83-aca82b7e3b69,Demo3_DataHunt_ArgumentRelevance2,df6d8ead-3575-4550-9dd6-518801a48ee5,Arguments,4,"[[3267, 3614, ""In a separate analysis, the researchers looked at doctors who gave out high doses versus low doses of painkillers when they prescribe, and found the same effect: 30 percent higher use when patients saw higher dose prescribers, though the researchers also acknowledged this long-term use required prescriptions from other doctors after the ER visit""]]"
38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,1712,"""1712SSSArticle12.txt""",cd71c29c-4c72-476c-894f-b935b0a25d2a,Demo1_Language,ef335a02-a550-4d8b-9cbd-fb6622ad8c8f,Language,1,"[[585, 603, ""so shockingly high""], [768, 781, ""minor problem""], [844, 858, ""wind up hooked""], [2167, 2173, ""hugely""]]"
38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,1712,"""1712SSSArticle12.txt""",cd71c29c-4c72-476c-894f-b935b0a25d2a,Demo1_Language,f108dd02-4869-4485-96c6-6b7ab391c281,Language,2,"[[641, 656, ""A common belief""]]"
38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,1712,"""1712SSSArticle12.txt""",d3e914e9-fbaf-49d4-975e-7e2689aedb9d,Sp 19 April Quoted Source,10455466-9e7e-469e-84a1-3f289418350c,Quoted Sources,2,"[[3618, 3796, ""When it comes to opioids, it certainly seems to be the case that [the doctor] you see matters,” said Anupam Jena, a professor at Harvard Medical School and an author on the study""], [3993, 4116, ""It could be something as simple as prescribing the way that your mentors prescribed when you were training,” Jena explained""]]"
38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,1712,"""1712SSSArticle12.txt""",d3e914e9-fbaf-49d4-975e-7e2689aedb9d,Sp 19 April Quoted Source,3c6a7453-076b-4586-8df9-4adb7adca603,Quoted Sources,1,"[[2637, 2850, ""If our results represent a causal relationship, for every 48 patients prescribed a new opioid in the emergency department who might not otherwise use opioids, 1 will become a long-term user,” the researchers wrote""]]"
38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,1712,"""1712SSSArticle12.txt""",d3e914e9-fbaf-49d4-975e-7e2689aedb9d,Sp 19 April Quoted Source,cdcb0be6-9094-47f4-b5d5-d41a97516f84,Quoted Sources,3,"[[4119, 4325, ""The research highlights the need to better educate doctors on how to safely prescribe these drugs, said lead  study author Michael  Barnett, an assistant professor of health policy and management at Harvard""], [5136, 5382, ""Barnett said the message is clear: “Patients should ask their physicians, ‘What are the side effects of me taking this opioid and do you think my pain could be treated effectively [another way], because I know how dangerous these medicines can be""]]"
38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,1712,"""1712SSSArticle12.txt""",d6fdb807-2ac3-4f0b-b4ba-67668cd00dc0,Demo1_Holistic,b8cfa301-aab4-41f0-bc4a-376e1ed9d7e1,Show entire text,0,"[[0, 5385, ""TITLE: Certain doctors are more likely to create opioid addicts. Understanding why is key to solving the crisis.\nHow doctors prescribe opioids varies — and unlucky patients end up getting hooked.\nAUTHOR: By Julia Belluz@juliaoftorontojulia.belluz@voxmedia.com  \nDATE: Feb 16, 2017, 7:30am EST\n\nPatients who, by chance, saw a doctor that more frequently prescribed opioids were 30 percent more likely to become long-term users of painkillers. Priscilla Prentice/Shutterstock\nThere’s a huge amount of discussion these days about the opioid epidemic in America: how the overdose rate got so shockingly high and what should be done to stop it.\n\nA common belief is that opioid addiction often begins with a single prescription from a doctor: Patients seek relief from some minor problem like a toothache or back pain, leave with a prescription, and wind up hooked.\n\nBut there’s not much actual evidence tying doctors’ prescription patterns to individual patients’ long-term use of opioids or complications caused by the drugs later on.\n\nIn a new study in the New England Journal of Medicine, researchers tried to tease out that link. And they found doctors’ prescribing habits — whether they give out opioids at a higher rate versus a lower rate — matter a lot.\n\nFor the study, researchers from Harvard Medical School and the Harvard School of  Public Health looked at 375,000 Medicare patients who turned up in an emergency department for common reasons — such as falls, chest pain, ankle sprain, or back pain — and hadn’t used opioids in the six months before their hospital stay.\n\nThe study authors then split the group into patients who happened to be assigned to doctors who prescribed a lot of opioids, and patients who met doctors who didn’t. This was a clever study design, since the major difference between the groups was how the doctors prescribed opioids, which allowed the researchers to figure out whether the prescribing patterns influenced patients’ long-term use of painkillers. (In the study, “long-term use” was described as six or more months of daily opioids in the 12-month period following the ER visit.)\n\nIt turns out the doctors’ actions mattered hugely. The patients who saw the heavy opioid prescribers were three times more likely to receive a prescription for opioids compared with the patients who saw the more judicious opioid prescribers at the same hospital. The high prescribers doled out opioids to a quarter of their patients, while the more conservative prescribers only treated 7 percent with opioids on average, a variation the researchers thought was likely the result of inappropriate prescribing.\n\n\n“If our results represent a causal relationship, for every 48 patients prescribed a new opioid in the emergency department who might not otherwise use opioids, 1 will become a long-term user,” the researchers wrote.\n\nWhat’s more, the patients who, by chance, saw a doctor who more frequently prescribed the drugs were 30 percent more likely to become long-term users of painkillers. So the higher the chances of getting opioids at a single doctor visit, the higher the risk of becoming a regular user. These patients also had higher rates of opioid-related health complications like falls, fractures, constipation, and overdoses.\n\nIn a separate analysis, the researchers looked at doctors who gave out high doses versus low doses of painkillers when they prescribe, and found the same effect: 30 percent higher use when patients saw higher dose prescribers, though the researchers also acknowledged this long-term use required prescriptions from other doctors after the ER visit.\n\n“When it comes to opioids, it certainly seems to be the case that [the doctor] you see matters,” said Anupam Jena, a professor at Harvard Medical School and an author on the study.\n\nHe and his co-authors tried to figure out what caused some doctors to prescribe more than others, looking at details like age, gender, and where the doctor trained — but they didn’t find much. “It could be something as simple as prescribing the way that your mentors prescribed when you were training,” Jena explained.\n\nThe research highlights the need to better educate doctors on how to safely prescribe these drugs, said lead  study author Michael  Barnett, an assistant professor of health policy and management at Harvard. There’s very little guidance in training and in medical practice on how much opioids to prescribe — which is why the profession is now galvanizing to change that.\n\nThe findings were specific to emergency room doctors and Medicare recipients. But other researchers have found that in terms of sheer volume, family practice and internal medicine doctors, as well as nurse practitioners and physician assistants, prescribed the most opioids. ER doctors aren’t the heaviest opioid prescribers, as you can see in this chart of prescriptions per doctor. So the researchers can't say how the trend they found might be different for younger patients or those who see non-ER doctors.\n\n\nTop 25 Prescriber Specialties by Total Medicare Part D Claims for Schedule II Opioids in 2013. JAMA Internal Medicine\nFor patients, Barnett said the message is clear: “Patients should ask their physicians, ‘What are the side effects of me taking this opioid and do you think my pain could be treated effectively [another way], because I know how dangerous these medicines can be.’”""]]"
38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,1712,"""1712SSSArticle12.txt""",e444ca16-52f1-44b1-8c19-a60162d1d18c,SSS PublicEditor 2018 Signal and Noise V2,1f80b4c1-9359-4c4a-a982-42e796194981,SSS Signal and Noise V2,0,"[[0, 5385, ""TITLE: Certain doctors are more likely to create opioid addicts. Understanding why is key to solving the crisis.\nHow doctors prescribe opioids varies — and unlucky patients end up getting hooked.\nAUTHOR: By Julia Belluz@juliaoftorontojulia.belluz@voxmedia.com  \nDATE: Feb 16, 2017, 7:30am EST\n\nPatients who, by chance, saw a doctor that more frequently prescribed opioids were 30 percent more likely to become long-term users of painkillers. Priscilla Prentice/Shutterstock\nThere’s a huge amount of discussion these days about the opioid epidemic in America: how the overdose rate got so shockingly high and what should be done to stop it.\n\nA common belief is that opioid addiction often begins with a single prescription from a doctor: Patients seek relief from some minor problem like a toothache or back pain, leave with a prescription, and wind up hooked.\n\nBut there’s not much actual evidence tying doctors’ prescription patterns to individual patients’ long-term use of opioids or complications caused by the drugs later on.\n\nIn a new study in the New England Journal of Medicine, researchers tried to tease out that link. And they found doctors’ prescribing habits — whether they give out opioids at a higher rate versus a lower rate — matter a lot.\n\nFor the study, researchers from Harvard Medical School and the Harvard School of  Public Health looked at 375,000 Medicare patients who turned up in an emergency department for common reasons — such as falls, chest pain, ankle sprain, or back pain — and hadn’t used opioids in the six months before their hospital stay.\n\nThe study authors then split the group into patients who happened to be assigned to doctors who prescribed a lot of opioids, and patients who met doctors who didn’t. This was a clever study design, since the major difference between the groups was how the doctors prescribed opioids, which allowed the researchers to figure out whether the prescribing patterns influenced patients’ long-term use of painkillers. (In the study, “long-term use” was described as six or more months of daily opioids in the 12-month period following the ER visit.)\n\nIt turns out the doctors’ actions mattered hugely. The patients who saw the heavy opioid prescribers were three times more likely to receive a prescription for opioids compared with the patients who saw the more judicious opioid prescribers at the same hospital. The high prescribers doled out opioids to a quarter of their patients, while the more conservative prescribers only treated 7 percent with opioids on average, a variation the researchers thought was likely the result of inappropriate prescribing.\n\n\n“If our results represent a causal relationship, for every 48 patients prescribed a new opioid in the emergency department who might not otherwise use opioids, 1 will become a long-term user,” the researchers wrote.\n\nWhat’s more, the patients who, by chance, saw a doctor who more frequently prescribed the drugs were 30 percent more likely to become long-term users of painkillers. So the higher the chances of getting opioids at a single doctor visit, the higher the risk of becoming a regular user. These patients also had higher rates of opioid-related health complications like falls, fractures, constipation, and overdoses.\n\nIn a separate analysis, the researchers looked at doctors who gave out high doses versus low doses of painkillers when they prescribe, and found the same effect: 30 percent higher use when patients saw higher dose prescribers, though the researchers also acknowledged this long-term use required prescriptions from other doctors after the ER visit.\n\n“When it comes to opioids, it certainly seems to be the case that [the doctor] you see matters,” said Anupam Jena, a professor at Harvard Medical School and an author on the study.\n\nHe and his co-authors tried to figure out what caused some doctors to prescribe more than others, looking at details like age, gender, and where the doctor trained — but they didn’t find much. “It could be something as simple as prescribing the way that your mentors prescribed when you were training,” Jena explained.\n\nThe research highlights the need to better educate doctors on how to safely prescribe these drugs, said lead  study author Michael  Barnett, an assistant professor of health policy and management at Harvard. There’s very little guidance in training and in medical practice on how much opioids to prescribe — which is why the profession is now galvanizing to change that.\n\nThe findings were specific to emergency room doctors and Medicare recipients. But other researchers have found that in terms of sheer volume, family practice and internal medicine doctors, as well as nurse practitioners and physician assistants, prescribed the most opioids. ER doctors aren’t the heaviest opioid prescribers, as you can see in this chart of prescriptions per doctor. So the researchers can't say how the trend they found might be different for younger patients or those who see non-ER doctors.\n\n\nTop 25 Prescriber Specialties by Total Medicare Part D Claims for Schedule II Opioids in 2013. JAMA Internal Medicine\nFor patients, Barnett said the message is clear: “Patients should ask their physicians, ‘What are the side effects of me taking this opioid and do you think my pain could be treated effectively [another way], because I know how dangerous these medicines can be.’”""]]"
38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,1712,"""1712SSSArticle12.txt""",ea1a5c20-f815-42c9-99e6-20da1c44809a,Demo1_QuotedSources,3c7fe354-b35c-4894-9503-98cec1d581e8,Quoted Sources,2,"[[3618, 3796, ""When it comes to opioids, it certainly seems to be the case that [the doctor] you see matters,” said Anupam Jena, a professor at Harvard Medical School and an author on the study""], [3799, 4116, ""He and his co-authors tried to figure out what caused some doctors to prescribe more than others, looking at details like age, gender, and where the doctor trained — but they didn’t find much. “It could be something as simple as prescribing the way that your mentors prescribed when you were training,” Jena explained""]]"
38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,1712,"""1712SSSArticle12.txt""",ea1a5c20-f815-42c9-99e6-20da1c44809a,Demo1_QuotedSources,91dd528b-08c3-4a2f-bdcd-c3bee9689b6c,Quoted Sources,3,"[[4119, 4325, ""The research highlights the need to better educate doctors on how to safely prescribe these drugs, said lead  study author Michael  Barnett, an assistant professor of health policy and management at Harvard""], [5122, 5379, ""For patients, Barnett said the message is clear: “Patients should ask their physicians, ‘What are the side effects of me taking this opioid and do you think my pain could be treated effectively [another way], because I know how dangerous these medicines can""]]"
38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,1712,"""1712SSSArticle12.txt""",ea1a5c20-f815-42c9-99e6-20da1c44809a,Demo1_QuotedSources,fbed6706-5931-4fbb-acd7-1762d2561bd6,Quoted Sources,1,"[[1290, 1449, ""Harvard Medical School and the Harvard School of  Public Health looked at 375,000 Medicare patients who turned up in an emergency department for common reasons""], [2637, 2826, ""If our results represent a causal relationship, for every 48 patients prescribed a new opioid in the emergency department who might not otherwise use opioids, 1 will become a long-term user""], [2833, 2844, ""researchers""]]"
38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,1712,"""1712SSSArticle12.txt""",ea81a0a8-6d11-454d-8a69-fe3da2efe596,Demo1_Probability,18e80b45-1ad9-4c5a-a93d-2ca3a9820d0a,Confidence,1,"[[2230, 2253, ""three times more likely""]]"
38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,1712,"""1712SSSArticle12.txt""",ea81a0a8-6d11-454d-8a69-fe3da2efe596,Demo1_Probability,2e08fd28-52e2-48d3-803d-d1c60bd67611,Confidence,2,"[[2637, 2683, ""If our results represent a causal relationship""], [2685, 2826, ""for every 48 patients prescribed a new opioid in the emergency department who might not otherwise use opioids, 1 will become a long-term user""]]"
38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,1712,"""1712SSSArticle12.txt""",efca7e73-8369-4b43-ae13-a4cb12b30acb,Demo3_DataHunt_ArgumentRelevance3,086c7c0a-40ad-479e-bee0-6896d4ec3d33,Arguments,5,"[[3618, 4116, ""When it comes to opioids, it certainly seems to be the case that [the doctor] you see matters,” said Anupam Jena, a professor at Harvard Medical School and an author on the study.\n\nHe and his co-authors tried to figure out what caused some doctors to prescribe more than others, looking at details like age, gender, and where the doctor trained — but they didn’t find much. “It could be something as simple as prescribing the way that your mentors prescribed when you were training,” Jena explained""]]"
38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,1712,"""1712SSSArticle12.txt""",efca7e73-8369-4b43-ae13-a4cb12b30acb,Demo3_DataHunt_ArgumentRelevance3,1c83e500-6720-43f3-9a63-495916a1072d,Arguments,6,"[[4119, 4488, ""The research highlights the need to better educate doctors on how to safely prescribe these drugs, said lead  study author Michael  Barnett, an assistant professor of health policy and management at Harvard. There’s very little guidance in training and in medical practice on how much opioids to prescribe — which is why the profession is now galvanizing to change that""]]"
38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,1712,"""1712SSSArticle12.txt""",efca7e73-8369-4b43-ae13-a4cb12b30acb,Demo3_DataHunt_ArgumentRelevance3,390a3c0d-34ac-49ef-86fd-b8eddc84e63a,Arguments,4,"[[3267, 3614, ""In a separate analysis, the researchers looked at doctors who gave out high doses versus low doses of painkillers when they prescribe, and found the same effect: 30 percent higher use when patients saw higher dose prescribers, though the researchers also acknowledged this long-term use required prescriptions from other doctors after the ER visit""]]"
38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,1712,"""1712SSSArticle12.txt""",efca7e73-8369-4b43-ae13-a4cb12b30acb,Demo3_DataHunt_ArgumentRelevance3,a28cd465-35d2-4f2b-8f5f-344b9e4ff1af,Arguments,3,"[[5171, 5385, ""“Patients should ask their physicians, ‘What are the side effects of me taking this opioid and do you think my pain could be treated effectively [another way], because I know how dangerous these medicines can be.’”""]]"
38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,1712,"""1712SSSArticle12.txt""",efca7e73-8369-4b43-ae13-a4cb12b30acb,Demo3_DataHunt_ArgumentRelevance3,e273fcef-f5a5-40c0-bcc2-8f240ed3469e,Arguments,2,"[[1032, 1256, ""In a new study in the New England Journal of Medicine, researchers tried to tease out that link. And they found doctors’ prescribing habits — whether they give out opioids at a higher rate versus a lower rate — matter a lot.""], [2124, 2386, ""It turns out the doctors’ actions mattered hugely. The patients who saw the heavy opioid prescribers were three times more likely to receive a prescription for opioids compared with the patients who saw the more judicious opioid prescribers at the same hospital.""], [3617, 3713, ""“When it comes to opioids, it certainly seems to be the case that [the doctor] you see matters,”""]]"
38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,1712,"""1712SSSArticle12.txt""",efca7e73-8369-4b43-ae13-a4cb12b30acb,Demo3_DataHunt_ArgumentRelevance3,f8b7e728-7c83-44da-8f11-7ecedd2fc322,Arguments,1,"[[641, 859, ""A common belief is that opioid addiction often begins with a single prescription from a doctor: Patients seek relief from some minor problem like a toothache or back pain, leave with a prescription, and wind up hooked.""]]"
38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,1712,"""1712SSSArticle12.txt""",fccc47a4-05f5-41bd-910f-1d9237e143fd,Demo3_DataHunt_ArgumentRelevance,2f573c29-4b68-48a3-8812-7813561c2395,Arguments,1,"[[641, 859, ""A common belief is that opioid addiction often begins with a single prescription from a doctor: Patients seek relief from some minor problem like a toothache or back pain, leave with a prescription, and wind up hooked.""]]"
38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,1712,"""1712SSSArticle12.txt""",fccc47a4-05f5-41bd-910f-1d9237e143fd,Demo3_DataHunt_ArgumentRelevance,375a087b-6eb1-4745-ab63-71554944ef7b,Arguments,2,"[[1032, 1256, ""In a new study in the New England Journal of Medicine, researchers tried to tease out that link. And they found doctors’ prescribing habits — whether they give out opioids at a higher rate versus a lower rate — matter a lot.""], [2124, 2386, ""It turns out the doctors’ actions mattered hugely. The patients who saw the heavy opioid prescribers were three times more likely to receive a prescription for opioids compared with the patients who saw the more judicious opioid prescribers at the same hospital.""], [3617, 3713, ""“When it comes to opioids, it certainly seems to be the case that [the doctor] you see matters,”""]]"
38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,1712,"""1712SSSArticle12.txt""",fccc47a4-05f5-41bd-910f-1d9237e143fd,Demo3_DataHunt_ArgumentRelevance,4ca2e124-6836-4419-becb-53f96c3244e9,Arguments,4,"[[3267, 3614, ""In a separate analysis, the researchers looked at doctors who gave out high doses versus low doses of painkillers when they prescribe, and found the same effect: 30 percent higher use when patients saw higher dose prescribers, though the researchers also acknowledged this long-term use required prescriptions from other doctors after the ER visit""]]"
38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,1712,"""1712SSSArticle12.txt""",fccc47a4-05f5-41bd-910f-1d9237e143fd,Demo3_DataHunt_ArgumentRelevance,9ac11883-a0a3-4272-a762-cf61e0c6e8df,Arguments,5,"[[3618, 4116, ""When it comes to opioids, it certainly seems to be the case that [the doctor] you see matters,” said Anupam Jena, a professor at Harvard Medical School and an author on the study.\n\nHe and his co-authors tried to figure out what caused some doctors to prescribe more than others, looking at details like age, gender, and where the doctor trained — but they didn’t find much. “It could be something as simple as prescribing the way that your mentors prescribed when you were training,” Jena explained""]]"
38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,1712,"""1712SSSArticle12.txt""",fccc47a4-05f5-41bd-910f-1d9237e143fd,Demo3_DataHunt_ArgumentRelevance,a1ab4d8d-b0f7-4ba5-8a72-0f33622e9c80,Arguments,6,"[[4119, 4488, ""The research highlights the need to better educate doctors on how to safely prescribe these drugs, said lead  study author Michael  Barnett, an assistant professor of health policy and management at Harvard. There’s very little guidance in training and in medical practice on how much opioids to prescribe — which is why the profession is now galvanizing to change that""]]"
38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,1712,"""1712SSSArticle12.txt""",fccc47a4-05f5-41bd-910f-1d9237e143fd,Demo3_DataHunt_ArgumentRelevance,ea07ad4a-b0e6-4ba5-82ca-aef8469aa042,Arguments,3,"[[5171, 5385, ""“Patients should ask their physicians, ‘What are the side effects of me taking this opioid and do you think my pain could be treated effectively [another way], because I know how dangerous these medicines can be.’”""]]"
38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,1712,"""1712SSSArticle12.txt""",fd886046-89eb-487f-8284-536b92f6f2f6,ConfidenceDemoTest,a8a3b0a5-c389-4756-8f9a-61ebe9c9c793,Confidence,2,"[[2637, 2683, ""If our results represent a causal relationship""], [2685, 2826, ""for every 48 patients prescribed a new opioid in the emergency department who might not otherwise use opioids, 1 will become a long-term user""]]"
38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,1712,"""1712SSSArticle12.txt""",fd886046-89eb-487f-8284-536b92f6f2f6,ConfidenceDemoTest,e8771020-487c-496a-a095-a1c58191711e,Confidence,1,"[[2230, 2253, ""three times more likely""]]"
38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,1712,"""1712SSSArticle12.txt""",feb3f398-7dc3-45a0-a28f-2837eda49a78,2019_04_16 URAP Argument Relevance,e051c1cb-8bc0-453c-b29b-37b3e7629736,Arguments,1,"[[1035, 1085, ""a new study in the New England Journal of Medicine""], [1138, 1255, ""found doctors’ prescribing habits — whether they give out opioids at a higher rate versus a lower rate — matter a lot""], [1745, 2120, ""This was a clever study design, since the major difference between the groups was how the doctors prescribed opioids, which allowed the researchers to figure out whether the prescribing patterns influenced patients’ long-term use of painkillers. (In the study, “long-term use” was described as six or more months of daily opioids in the 12-month period following the ER visit""], [2124, 2385, ""It turns out the doctors’ actions mattered hugely. The patients who saw the heavy opioid prescribers were three times more likely to receive a prescription for opioids compared with the patients who saw the more judicious opioid prescribers at the same hospital""], [2637, 2826, ""If our results represent a causal relationship, for every 48 patients prescribed a new opioid in the emergency department who might not otherwise use opioids, 1 will become a long-term user""], [2853, 3264, ""What’s more, the patients who, by chance, saw a doctor who more frequently prescribed the drugs were 30 percent more likely to become long-term users of painkillers. So the higher the chances of getting opioids at a single doctor visit, the higher the risk of becoming a regular user. These patients also had higher rates of opioid-related health complications like falls, fractures, constipation, and overdoses""], [3267, 3614, ""In a separate analysis, the researchers looked at doctors who gave out high doses versus low doses of painkillers when they prescribe, and found the same effect: 30 percent higher use when patients saw higher dose prescribers, though the researchers also acknowledged this long-term use required prescriptions from other doctors after the ER visit""], [4119, 4488, ""The research highlights the need to better educate doctors on how to safely prescribe these drugs, said lead  study author Michael  Barnett, an assistant professor of health policy and management at Harvard. There’s very little guidance in training and in medical practice on how much opioids to prescribe — which is why the profession is now galvanizing to change that""], [4569, 5000, ""But other researchers have found that in terms of sheer volume, family practice and internal medicine doctors, as well as nurse practitioners and physician assistants, prescribed the most opioids. ER doctors aren’t the heaviest opioid prescribers, as you can see in this chart of prescriptions per doctor. So the researchers can't say how the trend they found might be different for younger patients or those who see non-ER doctors""]]"
38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,1712,"""1712SSSArticle12.txt""",ff348259-b6b4-4d3a-bdab-5c6710a73463,LanguageDemoTest2,dafc783f-f5e6-4f00-9138-12ddc3659335,Language,2,"[[641, 656, ""A common belief""]]"
38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,1712,"""1712SSSArticle12.txt""",ff348259-b6b4-4d3a-bdab-5c6710a73463,LanguageDemoTest2,f6034b10-a44c-485b-8bf8-1b28493d0614,Language,1,"[[585, 603, ""so shockingly high""], [768, 781, ""minor problem""], [844, 858, ""wind up hooked""], [2167, 2173, ""hugely""]]"
