highlight_task_uuid,task_url,article_batch_name,article_number,article_filename,article_sha256,task_uuid,task_redundancy,taskrun_count,ah_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,hg_tua_uuid,namespace,topic_name,case_number,start_pos,end_pos,target_text,source_text_length
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,36713187-5fb3-4ff8-9775-2e602b3ce4da,21,7,b8f2f501-44e2-4522-a4da-d5276afde65a,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-04-01 21:12:07.537675,2019-04-01 21:24:08.197689,720.660014,4026b965-9f56-4f29-9220-5f9ef50d38ad,Language_2018_08_21,Language,1,1555,1574,is dismissive of Dr,4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,36713187-5fb3-4ff8-9775-2e602b3ce4da,21,7,b8f2f501-44e2-4522-a4da-d5276afde65a,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-04-01 21:12:07.537675,2019-04-01 21:24:08.197689,720.660014,4026b965-9f56-4f29-9220-5f9ef50d38ad,Language_2018_08_21,Language,1,1632,1648,how much more we,4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,36713187-5fb3-4ff8-9775-2e602b3ce4da,21,7,b8f2f501-44e2-4522-a4da-d5276afde65a,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-04-01 21:12:07.537675,2019-04-01 21:24:08.197689,720.660014,4026b965-9f56-4f29-9220-5f9ef50d38ad,Language_2018_08_21,Language,1,1671,1686,how much better,4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,36713187-5fb3-4ff8-9775-2e602b3ce4da,21,7,b8f2f501-44e2-4522-a4da-d5276afde65a,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-04-01 21:12:07.537675,2019-04-01 21:24:08.197689,720.660014,4026b965-9f56-4f29-9220-5f9ef50d38ad,Language_2018_08_21,Language,1,1708,1879,"how much more confident we can be in our projections, can you believe this crackpot was a SKEPTIC until 2015? Give me a break.\u201d She cited in particular SKEPTIC\u2019s rejection",4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,36713187-5fb3-4ff8-9775-2e602b3ce4da,21,7,b8f2f501-44e2-4522-a4da-d5276afde65a,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-04-01 21:12:07.537675,2019-04-01 21:24:08.197689,720.660014,4026b965-9f56-4f29-9220-5f9ef50d38ad,Language_2018_08_21,Language,1,1708,1731,how much more confident,4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,36713187-5fb3-4ff8-9775-2e602b3ce4da,21,7,b8f2f501-44e2-4522-a4da-d5276afde65a,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-04-01 21:12:07.537675,2019-04-01 21:24:08.197689,720.660014,4026b965-9f56-4f29-9220-5f9ef50d38ad,Language_2018_08_21,Language,1,2025,2188,"rejected calls for his removal. \u201cAs a member of SKEPTIC I acted with integrity. People forget that SKEPTIC actually endorsed more studies that corroborated warming",4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,36713187-5fb3-4ff8-9775-2e602b3ce4da,21,7,b8f2f501-44e2-4522-a4da-d5276afde65a,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-04-01 21:12:07.537675,2019-04-01 21:24:08.197689,720.660014,4026b965-9f56-4f29-9220-5f9ef50d38ad,Language_2018_08_21,Language,1,2362,2391,is particularly controversial,4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,36713187-5fb3-4ff8-9775-2e602b3ce4da,21,7,b8f2f501-44e2-4522-a4da-d5276afde65a,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-04-01 21:12:07.537675,2019-04-01 21:24:08.197689,720.660014,4026b965-9f56-4f29-9220-5f9ef50d38ad,Language_2018_08_21,Language,1,2916,2937,were almost wiped out,4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,36713187-5fb3-4ff8-9775-2e602b3ce4da,21,7,b8f2f501-44e2-4522-a4da-d5276afde65a,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-04-01 21:12:07.537675,2019-04-01 21:24:08.197689,720.660014,4026b965-9f56-4f29-9220-5f9ef50d38ad,Language_2018_08_21,Language,1,3068,3084,local legend and,4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,36713187-5fb3-4ff8-9775-2e602b3ce4da,21,7,b8f2f501-44e2-4522-a4da-d5276afde65a,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-04-01 21:12:07.537675,2019-04-01 21:24:08.197689,720.660014,4026b965-9f56-4f29-9220-5f9ef50d38ad,Language_2018_08_21,Language,1,3338,3375,"destabilized the atmosphere, possibly",4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,36713187-5fb3-4ff8-9775-2e602b3ce4da,21,7,b8f2f501-44e2-4522-a4da-d5276afde65a,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-04-01 21:12:07.537675,2019-04-01 21:24:08.197689,720.660014,4026b965-9f56-4f29-9220-5f9ef50d38ad,Language_2018_08_21,Language,1,3598,3611,dismissed the,4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,36713187-5fb3-4ff8-9775-2e602b3ce4da,21,7,b8f2f501-44e2-4522-a4da-d5276afde65a,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-04-01 21:12:07.537675,2019-04-01 21:24:08.197689,720.660014,4026b965-9f56-4f29-9220-5f9ef50d38ad,Language_2018_08_21,Language,1,3658,3676,the credibility of,4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,36713187-5fb3-4ff8-9775-2e602b3ce4da,21,7,b8f2f501-44e2-4522-a4da-d5276afde65a,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-04-01 21:12:07.537675,2019-04-01 21:24:08.197689,720.660014,4026b965-9f56-4f29-9220-5f9ef50d38ad,Language_2018_08_21,Language,1,3898,3907,honor the,4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,36713187-5fb3-4ff8-9775-2e602b3ce4da,21,7,b8f2f501-44e2-4522-a4da-d5276afde65a,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-04-01 21:12:07.537675,2019-04-01 21:24:08.197689,720.660014,4026b965-9f56-4f29-9220-5f9ef50d38ad,Language_2018_08_21,Language,1,3999,4014,is sensitive to,4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,36713187-5fb3-4ff8-9775-2e602b3ce4da,21,7,b8f2f501-44e2-4522-a4da-d5276afde65a,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-04-01 21:12:07.537675,2019-04-01 21:24:08.197689,720.660014,4026b965-9f56-4f29-9220-5f9ef50d38ad,Language_2018_08_21,Language,1,4773,4779,lowest,4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,36713187-5fb3-4ff8-9775-2e602b3ce4da,21,7,d69cd394-888e-4b06-bfd8-c6939e818a99,3a6b0929-a821-4616-8599-9b860526d09d,2019-04-01 22:14:34.708573,2019-04-01 22:41:40.823332,1626.114759,e43a3553-56c0-4b87-9b00-da5fca616a09,Reasoning_2018_08_21,Reasoning,1,119,421,"A recent poll of students at the Tessamunga Institute found that 75% want the newest hire, Dr. Jeremiah Troy, removed from office following his recently-revealed history of climate science denial. Of those 75%, at least half cited his perceived unpopularity amongst their classmates as their top reason",4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,36713187-5fb3-4ff8-9775-2e602b3ce4da,21,7,d69cd394-888e-4b06-bfd8-c6939e818a99,3a6b0929-a821-4616-8599-9b860526d09d,2019-04-01 22:14:34.708573,2019-04-01 22:41:40.823332,1626.114759,e43a3553-56c0-4b87-9b00-da5fca616a09,Reasoning_2018_08_21,Reasoning,1,657,1201,"The bombshell report that Dr. Troy was a member of SKEPTIC presents a hard choice for the institution: either fire him immediately, or admit tacit denial of modern climate science. After all, if the climate isn\u2019t changing, how can we make sense of the Houston flooding, the 2018 California Wildfires, or the Chicago polar vortex just this year? While he now claims to be a believer, Dr. Troy thinks we have \u201cmet our quota\u201d for disasters already this year, \u201cunless God sees fit to rerun the 10 plagues of Egypt or give us a preview of Revelation",4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,36713187-5fb3-4ff8-9775-2e602b3ce4da,21,7,d69cd394-888e-4b06-bfd8-c6939e818a99,3a6b0929-a821-4616-8599-9b860526d09d,2019-04-01 22:14:34.708573,2019-04-01 22:41:40.823332,1626.114759,e43a3553-56c0-4b87-9b00-da5fca616a09,Reasoning_2018_08_21,Reasoning,1,2016,2344,"Dr. Troy rejected calls for his removal. \u201cAs a member of SKEPTIC I acted with integrity. People forget that SKEPTIC actually endorsed more studies that corroborated warming global temperatures\u201d than otherwise because \u201cclimate studies are usually released in the fall, when joints aren\u2019t acting up. Plus, I didn\u2019t choose the name",4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,36713187-5fb3-4ff8-9775-2e602b3ce4da,21,7,d69cd394-888e-4b06-bfd8-c6939e818a99,3a6b0929-a821-4616-8599-9b860526d09d,2019-04-01 22:14:34.708573,2019-04-01 22:41:40.823332,1626.114759,e43a3553-56c0-4b87-9b00-da5fca616a09,Reasoning_2018_08_21,Reasoning,1,3990,4805,"Dr. Troy is sensitive to students\u2019 feelings, noting that he did 23andMe after getting it last Christmas and the results showed a greater than 50% chance he himself held at least some Tessamunga genes. \u201cWe all wish we could go back to the days of the Tessamunga tribe, before capitalism, before the modern world made things complicated and uncertain. The blood of Hot Mouth, who died of a heat stroke on the Florida beach after losing his arms and legs to frostbite, flows through my veins. Like my ancestors I too wonder why the earth is sometimes so cold and so hot, and like them I have changed my positions from time to time. After all, I\u2019m only human. Should my career be ruined to pay for yesterday\u2019s sins?\u201d Besides, as a new hire, Dr. Troy noted his annual salary is among the lowest of all Tessamunga faculty",4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,36713187-5fb3-4ff8-9775-2e602b3ce4da,21,7,d69cd394-888e-4b06-bfd8-c6939e818a99,3a6b0929-a821-4616-8599-9b860526d09d,2019-04-01 22:14:34.708573,2019-04-01 22:41:40.823332,1626.114759,e43a3553-56c0-4b87-9b00-da5fca616a09,Reasoning_2018_08_21,Reasoning,1,3097,3562,"A recent NOAA study that modeled climate change over the long term suggests that the semi-legendary \u201ctrials of Tessamunga\u201d, recorded in the account of one Spanish explorer from the 1650s, occurred in the aftermath of volcanic eruptions that destabilized the atmosphere, possibly leading to short-term climate swings and explaining the tribe\u2019s near-extinction. Indeed, after Dr. Troy\u2019s hiring, the Twitter hashtag #neveragain has been trending among the student body",4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,36713187-5fb3-4ff8-9775-2e602b3ce4da,21,7,d69cd394-888e-4b06-bfd8-c6939e818a99,3a6b0929-a821-4616-8599-9b860526d09d,2019-04-01 22:14:34.708573,2019-04-01 22:41:40.823332,1626.114759,55da12d0-6399-44da-8fb7-2a7ac3dad11f,Language_2018_08_21,Language,1,1521,2013,"Freshman Tessamunga student Sarah is dismissive of Dr. Troy\u2019s \u201ccome to Jesus\u201d moment on climate change. \u201cGiven how much more we know about ice cores, how much better our simulations are, how much more confident we can be in our projections, can you believe this crackpot was a SKEPTIC until 2015? Give me a break.\u201d She cited in particular SKEPTIC\u2019s rejection of the Paris Climate Agreement in 2016, due to 12 out of 15 of its members saying \u201cthere goes my hip\u201d the morning of its announcement",4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,36713187-5fb3-4ff8-9775-2e602b3ce4da,21,7,78334ca8-d797-449d-9e0e-eb2f6f3f5f48,a2c02f27-95a3-4b31-9f31-bd024c0c0517,2019-04-02 06:32:35.879962,2019-04-02 21:13:54.889787,52879.009825,80765932-e3ed-42e4-8d24-b93e691cfc2f,Language_2018_08_21,Language,1,838,1000,"After all, if the climate isn\u2019t changing, how can we make sense of the Houston flooding, the 2018 California Wildfires, or the Chicago polar vortex just this year",4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,36713187-5fb3-4ff8-9775-2e602b3ce4da,21,7,78334ca8-d797-449d-9e0e-eb2f6f3f5f48,a2c02f27-95a3-4b31-9f31-bd024c0c0517,2019-04-02 06:32:35.879962,2019-04-02 21:13:54.889787,52879.009825,80765932-e3ed-42e4-8d24-b93e691cfc2f,Language_2018_08_21,Language,1,424,526,"The situation is complicated by Dr. Troy\u2019s course being a 1st year requirement for Tessamunga freshmen",4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,36713187-5fb3-4ff8-9775-2e602b3ce4da,21,7,78334ca8-d797-449d-9e0e-eb2f6f3f5f48,a2c02f27-95a3-4b31-9f31-bd024c0c0517,2019-04-02 06:32:35.879962,2019-04-02 21:13:54.889787,52879.009825,80765932-e3ed-42e4-8d24-b93e691cfc2f,Language_2018_08_21,Language,1,1549,1623,"Sarah is dismissive of Dr. Troy\u2019s \u201ccome to Jesus\u201d moment on climate change",4932
f95062c5-d8ec-4d09-9778-3938c0491348,https://pe.goodlylabs.org/project/march2019SemTri/task/1790,Articles-March-2019/Toy Articles/Toy Article Language.txt,100008,Toy Article Language.txt,4b2f1135e6d0a5a309240163eb5925d79d53cc9007e4c63ce8cab72aabf8d149,e72bb6dd-d036-414c-8820-92bc29e6dbd0,21,7,26e15947-c56b-417c-be0d-abd629ae0f04,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-03-28 00:25:43.485411,2019-03-28 01:16:16.216183,3032.730772,76651051-8249-49da-a7d8-b230cef86d9e,Language_2018_08_21,Language,3,619,627,tailspin,2165
f95062c5-d8ec-4d09-9778-3938c0491348,https://pe.goodlylabs.org/project/march2019SemTri/task/1790,Articles-March-2019/Toy Articles/Toy Article Language.txt,100008,Toy Article Language.txt,4b2f1135e6d0a5a309240163eb5925d79d53cc9007e4c63ce8cab72aabf8d149,e72bb6dd-d036-414c-8820-92bc29e6dbd0,21,7,26e15947-c56b-417c-be0d-abd629ae0f04,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-03-28 00:25:43.485411,2019-03-28 01:16:16.216183,3032.730772,76651051-8249-49da-a7d8-b230cef86d9e,Language_2018_08_21,Language,3,915,930,rolled her eyes,2165
f95062c5-d8ec-4d09-9778-3938c0491348,https://pe.goodlylabs.org/project/march2019SemTri/task/1790,Articles-March-2019/Toy Articles/Toy Article Language.txt,100008,Toy Article Language.txt,4b2f1135e6d0a5a309240163eb5925d79d53cc9007e4c63ce8cab72aabf8d149,e72bb6dd-d036-414c-8820-92bc29e6dbd0,21,7,26e15947-c56b-417c-be0d-abd629ae0f04,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-03-28 00:25:43.485411,2019-03-28 01:16:16.216183,3032.730772,76651051-8249-49da-a7d8-b230cef86d9e,Language_2018_08_21,Language,3,2030,2056,really take it to this one,2165
f95062c5-d8ec-4d09-9778-3938c0491348,https://pe.goodlylabs.org/project/march2019SemTri/task/1790,Articles-March-2019/Toy Articles/Toy Article Language.txt,100008,Toy Article Language.txt,4b2f1135e6d0a5a309240163eb5925d79d53cc9007e4c63ce8cab72aabf8d149,e72bb6dd-d036-414c-8820-92bc29e6dbd0,21,7,26e15947-c56b-417c-be0d-abd629ae0f04,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-03-28 00:25:43.485411,2019-03-28 01:16:16.216183,3032.730772,76651051-8249-49da-a7d8-b230cef86d9e,Language_2018_08_21,Language,3,2152,2160,down low,2165
f95062c5-d8ec-4d09-9778-3938c0491348,https://pe.goodlylabs.org/project/march2019SemTri/task/1790,Articles-March-2019/Toy Articles/Toy Article Language.txt,100008,Toy Article Language.txt,4b2f1135e6d0a5a309240163eb5925d79d53cc9007e4c63ce8cab72aabf8d149,e72bb6dd-d036-414c-8820-92bc29e6dbd0,21,7,26e15947-c56b-417c-be0d-abd629ae0f04,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-03-28 00:25:43.485411,2019-03-28 01:16:16.216183,3032.730772,805bbaf4-5ac2-4e13-ab8e-67789262a18d,Language_2018_08_21,Language,6,1193,1222,"devastating, maybe even wrong",2165
f95062c5-d8ec-4d09-9778-3938c0491348,https://pe.goodlylabs.org/project/march2019SemTri/task/1790,Articles-March-2019/Toy Articles/Toy Article Language.txt,100008,Toy Article Language.txt,4b2f1135e6d0a5a309240163eb5925d79d53cc9007e4c63ce8cab72aabf8d149,e72bb6dd-d036-414c-8820-92bc29e6dbd0,21,7,26e15947-c56b-417c-be0d-abd629ae0f04,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-03-28 00:25:43.485411,2019-03-28 01:16:16.216183,3032.730772,805bbaf4-5ac2-4e13-ab8e-67789262a18d,Language_2018_08_21,Language,6,1746,1759,substantively,2165
f95062c5-d8ec-4d09-9778-3938c0491348,https://pe.goodlylabs.org/project/march2019SemTri/task/1790,Articles-March-2019/Toy Articles/Toy Article Language.txt,100008,Toy Article Language.txt,4b2f1135e6d0a5a309240163eb5925d79d53cc9007e4c63ce8cab72aabf8d149,e72bb6dd-d036-414c-8820-92bc29e6dbd0,21,7,26e15947-c56b-417c-be0d-abd629ae0f04,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-03-28 00:25:43.485411,2019-03-28 01:16:16.216183,3032.730772,805bbaf4-5ac2-4e13-ab8e-67789262a18d,Language_2018_08_21,Language,6,1778,1794,on appropriately,2165
f95062c5-d8ec-4d09-9778-3938c0491348,https://pe.goodlylabs.org/project/march2019SemTri/task/1790,Articles-March-2019/Toy Articles/Toy Article Language.txt,100008,Toy Article Language.txt,4b2f1135e6d0a5a309240163eb5925d79d53cc9007e4c63ce8cab72aabf8d149,e72bb6dd-d036-414c-8820-92bc29e6dbd0,21,7,26e15947-c56b-417c-be0d-abd629ae0f04,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-03-28 00:25:43.485411,2019-03-28 01:16:16.216183,3032.730772,055fe55b-14bd-440e-b9a9-a10c555badf5,Language_2018_08_21,Language,5,1122,1125,too,2165
f95062c5-d8ec-4d09-9778-3938c0491348,https://pe.goodlylabs.org/project/march2019SemTri/task/1790,Articles-March-2019/Toy Articles/Toy Article Language.txt,100008,Toy Article Language.txt,4b2f1135e6d0a5a309240163eb5925d79d53cc9007e4c63ce8cab72aabf8d149,e72bb6dd-d036-414c-8820-92bc29e6dbd0,21,7,26e15947-c56b-417c-be0d-abd629ae0f04,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-03-28 00:25:43.485411,2019-03-28 01:16:16.216183,3032.730772,055fe55b-14bd-440e-b9a9-a10c555badf5,Language_2018_08_21,Language,5,1442,1512,"I thought that using widgets helped make you fit as a fiddle, not sick",2165
f95062c5-d8ec-4d09-9778-3938c0491348,https://pe.goodlylabs.org/project/march2019SemTri/task/1790,Articles-March-2019/Toy Articles/Toy Article Language.txt,100008,Toy Article Language.txt,4b2f1135e6d0a5a309240163eb5925d79d53cc9007e4c63ce8cab72aabf8d149,e72bb6dd-d036-414c-8820-92bc29e6dbd0,21,7,26e15947-c56b-417c-be0d-abd629ae0f04,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-03-28 00:25:43.485411,2019-03-28 01:16:16.216183,3032.730772,055fe55b-14bd-440e-b9a9-a10c555badf5,Language_2018_08_21,Language,5,1674,1688,we I mean they,2165
f95062c5-d8ec-4d09-9778-3938c0491348,https://pe.goodlylabs.org/project/march2019SemTri/task/1790,Articles-March-2019/Toy Articles/Toy Article Language.txt,100008,Toy Article Language.txt,4b2f1135e6d0a5a309240163eb5925d79d53cc9007e4c63ce8cab72aabf8d149,e72bb6dd-d036-414c-8820-92bc29e6dbd0,21,7,26e15947-c56b-417c-be0d-abd629ae0f04,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-03-28 00:25:43.485411,2019-03-28 01:16:16.216183,3032.730772,b4ceab41-aa68-43b9-ac32-cb8a1fd634a7,Language_2018_08_21,Language,1,63,73,New Report,2165
f95062c5-d8ec-4d09-9778-3938c0491348,https://pe.goodlylabs.org/project/march2019SemTri/task/1790,Articles-March-2019/Toy Articles/Toy Article Language.txt,100008,Toy Article Language.txt,4b2f1135e6d0a5a309240163eb5925d79d53cc9007e4c63ce8cab72aabf8d149,e72bb6dd-d036-414c-8820-92bc29e6dbd0,21,7,26e15947-c56b-417c-be0d-abd629ae0f04,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-03-28 00:25:43.485411,2019-03-28 01:16:16.216183,3032.730772,b4ceab41-aa68-43b9-ac32-cb8a1fd634a7,Language_2018_08_21,Language,1,490,507,Leading Scientist,2165
f95062c5-d8ec-4d09-9778-3938c0491348,https://pe.goodlylabs.org/project/march2019SemTri/task/1790,Articles-March-2019/Toy Articles/Toy Article Language.txt,100008,Toy Article Language.txt,4b2f1135e6d0a5a309240163eb5925d79d53cc9007e4c63ce8cab72aabf8d149,e72bb6dd-d036-414c-8820-92bc29e6dbd0,21,7,26e15947-c56b-417c-be0d-abd629ae0f04,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-03-28 00:25:43.485411,2019-03-28 01:16:16.216183,3032.730772,b4ceab41-aa68-43b9-ac32-cb8a1fd634a7,Language_2018_08_21,Language,1,986,1003,Previous Research,2165
f95062c5-d8ec-4d09-9778-3938c0491348,https://pe.goodlylabs.org/project/march2019SemTri/task/1790,Articles-March-2019/Toy Articles/Toy Article Language.txt,100008,Toy Article Language.txt,4b2f1135e6d0a5a309240163eb5925d79d53cc9007e4c63ce8cab72aabf8d149,e72bb6dd-d036-414c-8820-92bc29e6dbd0,21,7,26e15947-c56b-417c-be0d-abd629ae0f04,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-03-28 00:25:43.485411,2019-03-28 01:16:16.216183,3032.730772,b4ceab41-aa68-43b9-ac32-cb8a1fd634a7,Language_2018_08_21,Language,1,1175,1181,Report,2165
