,20.11.2019 10:35,Unnamed: 0,answer_uuid,article_batch_name,article_filename,article_number,article_sha256,article_text_length,case_number,end_pos,ericwimsatt,ericwimsatt-ThinkPad-T440s,extra,file:///home/ericwimsatt/.config/libreoffice/4;,highlight_count,namespace,start_pos,target_text,task_uuid,topic_name,tua_batch_final,tua_batch_name,tua_batch_uuid,tua_group_name,tua_group_uuid,tua_uuid
122,,,,NYU_Articles/Day1/UkrainianOfficialsReleaseRecordsOf.txt,UkrainianOfficialsReleaseRecordsOf.txt,100035.0,d7a866ba4b0104b93dc030d98d2416a336e37ef90f6c073c339e05cd47d19e24,1626.0,2.0,823.0,,,{},,1.0,NYU_Form,647.0,The media immediately covered for Biden and said his targeting of Mr. Shokin was totally unrelated to the prosecutor\u2019s corruption investigation into Hunter and Burisma Holdings,3f45520f-4fec-470f-983c-837fc14fbb2c,Arguments,True,Adjudicator nick task 1897 article number 100035,67c90a12-e90a-4550-af5e-861bb9905b05,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,315be556-20a6-409b-a9ab-077a27ce551b
120,,,,NYU_Articles/Day1/UkrainianOfficialsReleaseRecordsOf.txt,UkrainianOfficialsReleaseRecordsOf.txt,100035.0,d7a866ba4b0104b93dc030d98d2416a336e37ef90f6c073c339e05cd47d19e24,1626.0,1.0,644.0,,,{},,2.0,NYU_Form,197.0,"New memos released last week reveal Burisma Holdings, Hunter Biden\u2019s Ukrainian natural gas company, pressured the Obama State Department to help end the corruption investigation during the 2016 election cycle just one month before then-Vice President Joe Biden forced Ukraine to fire Viktor Shokin, the prosecutor probing his son Hunter.\n\nJoe Biden bragged about getting Viktor Shokin fired during a 2018 speech to the Council on Foreign Relations",3f45520f-4fec-470f-983c-837fc14fbb2c,Arguments,True,Adjudicator nick task 1897 article number 100035,67c90a12-e90a-4550-af5e-861bb9905b05,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,6049f498-cc7a-4d0f-a28b-728e4d9a5f30
121,,,,NYU_Articles/Day1/UkrainianOfficialsReleaseRecordsOf.txt,UkrainianOfficialsReleaseRecordsOf.txt,100035.0,d7a866ba4b0104b93dc030d98d2416a336e37ef90f6c073c339e05cd47d19e24,1626.0,1.0,1625.0,,,{},,2.0,NYU_Form,1059.0,"In fact, Burisma Holdings actually name-dropped Hunter Biden when requesting help from the State Department.\n\nAccording to CD Media last week former Ukrainian official Oleksandr Onyshchenko said Hunter Biden was receiving \u201coff the books\u201d payments from Burisma in the millions.\n\nOn Tuesday CD Media posted leaked records of payments to Hunter Biden from Burisma Holdings totaling millions.\n\nVia CD Media:\n\nThe documents show 46 payments to Hunter Biden\u2019s company from November 2014 to November 2015.\n\nThere were 38 payments for $83,333 totaling more than $3.1 million",3f45520f-4fec-470f-983c-837fc14fbb2c,Arguments,True,Adjudicator nick task 1897 article number 100035,67c90a12-e90a-4550-af5e-861bb9905b05,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,6049f498-cc7a-4d0f-a28b-728e4d9a5f30
157,,,,NYU_Articles/Day2/DonaldTrumpJrHumiliatedBooed.txt,DonaldTrumpJrHumiliatedBooed.txt,100036.0,95e59347e8dd79fe6656dad63f1a495731158f5d629350decb9d78a7739e19cd,2665.0,2.0,2593.0,,,{},,1.0,NYU_Form,2216.0,"The fiasco pointed to a factional rift on the Trump-supporting conservative right that has been growing rapidly in recent weeks, particularly among \u201czoomers\u201d \u2013 student-age activists. On one side are one of the sponsors of Trump Jr\u2019s book tour, Turning Point USA, a campus conservative group with a track record of bringing provocative rightwing speakers to liberal universities",e06fa4b5-a2ec-47eb-9e71-27d6f122a9e0,Arguments,True,Adjudicator nick task 1946 article number 100036,2226d1a2-185f-4b10-b816-b1b65557eec1,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,44958312-8f73-4a02-825c-a96df03e1d7e
158,,,,NYU_Articles/Day2/DonaldTrumpJrHumiliatedBooed.txt,DonaldTrumpJrHumiliatedBooed.txt,100036.0,95e59347e8dd79fe6656dad63f1a495731158f5d629350decb9d78a7739e19cd,2665.0,3.0,1403.0,,,{},,1.0,NYU_Form,618.0,"The audience was angry that Trump Jr his girlfriend, Kimberly Guilfoyle and their handler Charlie Kirk, would not take questions. The loud shouts of \u201cUSA! USA!\u201d that greeted Trump when he first appeared on the stage of a university lecture hall to promote his book Triggered: How The Left Thrives on Hate and Wants to Silence Us quickly morphed into even louder, openly hostile chants of \u201cQ and A! Q and A!\u201d\n\nThe 450-strong audience had just been told they would not be allowed to ask questions, \u201cdue to time constraints\u201d.\n\nAt first, Trump and Guilfoyle tried to ignore the discontent, which originated with a fringe group of America Firsters who believe the Trump administration has been taken captive by a cabal of internationalists, free-traders, and apologists for mass immigration",e06fa4b5-a2ec-47eb-9e71-27d6f122a9e0,Arguments,True,Adjudicator nick task 1946 article number 100036,2226d1a2-185f-4b10-b816-b1b65557eec1,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,08e4737e-541a-4738-b982-1732bdee0534
155,,,,NYU_Articles/Day2/DonaldTrumpJrHumiliatedBooed.txt,DonaldTrumpJrHumiliatedBooed.txt,100036.0,95e59347e8dd79fe6656dad63f1a495731158f5d629350decb9d78a7739e19cd,2665.0,1.0,615.0,,,{},,2.0,NYU_Form,95.0,"Donald Trump Jr ventured on to the University of California\u2019s overwhelmingly liberal Los Angeles campus on Sunday, hoping to prove what he had just argued in his book \u2013 that a hate-filled American left was hell-bent on silencing him and anyone else who supported the Trump presidency.\n\nBut the appearance backfired when his own supporters, diehard Make America Great Again conservatives, raised their voices most loudly in protest and ended up drowning him out barely 20 minutes into an event scheduled to last two hours",e06fa4b5-a2ec-47eb-9e71-27d6f122a9e0,Arguments,True,Adjudicator nick task 1946 article number 100036,2226d1a2-185f-4b10-b816-b1b65557eec1,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,d49e7a51-1ba1-4247-87ea-af45cf8e7fde
156,,,,NYU_Articles/Day2/DonaldTrumpJrHumiliatedBooed.txt,DonaldTrumpJrHumiliatedBooed.txt,100036.0,95e59347e8dd79fe6656dad63f1a495731158f5d629350decb9d78a7739e19cd,2665.0,1.0,1814.0,,,{},,2.0,NYU_Form,1406.0,"When the shouting would not subside, Trump Jr tried \u2013 and failed \u2013 to argue that taking questions from the floor risked creating soundbites that leftwing social media posters would abuse and distort. Nobody was buying that.\n\nIn minutes, the entire argument put forward by the president\u2019s son \u2013 that he was willing to engage in dialogue but that it was the left that refused to tolerate free speech \u2013 crumbled",e06fa4b5-a2ec-47eb-9e71-27d6f122a9e0,Arguments,True,Adjudicator nick task 1946 article number 100036,2226d1a2-185f-4b10-b816-b1b65557eec1,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,d49e7a51-1ba1-4247-87ea-af45cf8e7fde
169,,,,NYU_Articles/Day2/EricTrumpIsHostingA.txt,EricTrumpIsHostingA.txt,100037.0,dffe5d7618e02096848897a44be4304eeef2fc09af7e33852dd71113a6c61bf2,2689.0,1.0,432.0,,,{},,1.0,NYU_Form,130.0,"The Trump family has a checkered past with charitable fundraising, having had their family\u2019s charitable foundations shut down by the State of New York for rampant self-dealing, and now President Trump and his three oldest children are all banned from serving on any New York charity board for ten years",74702cd5-3515-4eb6-9738-67f1da82c641,Arguments,True,Adjudicator nick task 1947 article number 100037,9b0e6fd9-9d46-4a08-8be5-28b8725b0e87,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,03553978-b0d3-4885-93ea-16f5bccdf726
170,,,,NYU_Articles/Day2/EricTrumpIsHostingA.txt,EricTrumpIsHostingA.txt,100037.0,dffe5d7618e02096848897a44be4304eeef2fc09af7e33852dd71113a6c61bf2,2689.0,2.0,1773.0,,,{},,2.0,NYU_Form,1624.0,and that was just one of the many ways we figured out how to funnel those charitable donations we were collecting all year into our personal accounts,74702cd5-3515-4eb6-9738-67f1da82c641,Arguments,True,Adjudicator nick task 1947 article number 100037,9b0e6fd9-9d46-4a08-8be5-28b8725b0e87,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,c78750cc-3fb6-4ee4-a747-e4214c5258db
171,,,,NYU_Articles/Day2/EricTrumpIsHostingA.txt,EricTrumpIsHostingA.txt,100037.0,dffe5d7618e02096848897a44be4304eeef2fc09af7e33852dd71113a6c61bf2,2689.0,2.0,1622.0,,,{},,2.0,NYU_Form,435.0,"The ban has not stopped Eric Trump, however, from using his experiences to teach a webinar on how to profit personally from charitable fundraising.\n\n\u201cA lot of people don\u2019t know this, but you can actually make a lot of money from running a charity,\u201d Eric explains in a Facebook advertisement for his webinar. \u201cI can\u2019t do it anymore because of the ban, but I can help you do it for just $19.99!\u201d\n\nThe webinar consists of two fifteen-minute videos in which Eric offers pointers on committing fraud.\n\n\u201cIt really helps if you have your own real estate,\u201d he explains in the second video. \u201cI was very fortunate because my dad owns a lot of properties around the country, which makes it very convenient because if you\u2019re running a charity you can just host big events all the time at the properties you own, and then charge your charity a bunch of fees. Like, my cancer charity that I was running had a big annual dinner where I\u2019d give myself an award for philanthropy every year, and we\u2019d have a silent auction and do all kinds of fun things like that. But I would always have it happen at Mar-a-Lago, which my family owns. My dad would give me a commission for booking the charity events there",74702cd5-3515-4eb6-9738-67f1da82c641,Arguments,True,Adjudicator nick task 1947 article number 100037,9b0e6fd9-9d46-4a08-8be5-28b8725b0e87,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,c78750cc-3fb6-4ee4-a747-e4214c5258db
142,,,,NYU_Articles/Day2/SchiffClaimsHeDoesNot.txt,SchiffClaimsHeDoesNot.txt,100038.0,68c644ee4676eeca87052755ec73bde24a957e12dc1d1fcba93795f08063520d,3137.0,4.0,2974.0,,,{},,1.0,NYU_Form,2777.0,"Rep. Paul Gosar, DDS:\n""In response to @Jim_Jordan, Adam Schiff claims he doesn't know the identity of the whistleblower. If he doesn't know their identity, how will he prevent them from being named",c259f69c-b4b4-4d87-aacc-1a986e0bd8a5,Arguments,True,Adjudicator nick task 1948 article number 100038,cff16540-8771-49e3-bf2b-154e37be4edd,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,df471515-bdaf-4211-bbff-163bfd7e6517
135,,,,NYU_Articles/Day2/SchiffClaimsHeDoesNot.txt,SchiffClaimsHeDoesNot.txt,100038.0,68c644ee4676eeca87052755ec73bde24a957e12dc1d1fcba93795f08063520d,3137.0,2.0,1140.0,,,{},,3.0,NYU_Form,998.0,"Schiff flatly denied Jordan\u2019s claim, \u201cFirst, as the gentleman knows, that\u2019s a false statement: I do not know the identity of the whistleblower",c259f69c-b4b4-4d87-aacc-1a986e0bd8a5,Arguments,True,Adjudicator nick task 1948 article number 100038,cff16540-8771-49e3-bf2b-154e37be4edd,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,052316fd-2b9c-4cf8-bf1d-c457a0e0aed4
136,,,,NYU_Articles/Day2/SchiffClaimsHeDoesNot.txt,SchiffClaimsHeDoesNot.txt,100038.0,68c644ee4676eeca87052755ec73bde24a957e12dc1d1fcba93795f08063520d,3137.0,2.0,1487.0,,,{},,3.0,NYU_Form,1411.0,Schiff has repeatedly denied that he knows the identity of the whistleblower,c259f69c-b4b4-4d87-aacc-1a986e0bd8a5,Arguments,True,Adjudicator nick task 1948 article number 100038,cff16540-8771-49e3-bf2b-154e37be4edd,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,052316fd-2b9c-4cf8-bf1d-c457a0e0aed4
137,,,,NYU_Articles/Day2/SchiffClaimsHeDoesNot.txt,SchiffClaimsHeDoesNot.txt,100038.0,68c644ee4676eeca87052755ec73bde24a957e12dc1d1fcba93795f08063520d,3137.0,2.0,1407.0,,,{},,3.0,NYU_Form,1295.0,"Schiff: First, as the gentleman knows, that's a false statement: I do not know the identity of the whistleblower",c259f69c-b4b4-4d87-aacc-1a986e0bd8a5,Arguments,True,Adjudicator nick task 1948 article number 100038,cff16540-8771-49e3-bf2b-154e37be4edd,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,052316fd-2b9c-4cf8-bf1d-c457a0e0aed4
132,,,,NYU_Articles/Day2/SchiffClaimsHeDoesNot.txt,SchiffClaimsHeDoesNot.txt,100038.0,68c644ee4676eeca87052755ec73bde24a957e12dc1d1fcba93795f08063520d,3137.0,1.0,994.0,,,{},,3.0,NYU_Form,139.0,"The first open House Intelligence Committee hearings in the impeachment probe into President Donald Trump began with Republican lawmakers requesting a chance to question the whistleblower who filed the complaint that led to the impeachment inquiry.\n\nRep. Jim Jordan (R-Ohio) asked Intelligence Committee Chairman Adam Schiff (D-Calif.) when they would get a chance to question the whistleblower, pointing out that Schiff and members of his staff communicated with the whistleblower before the individual filed a complaint with the Inspector General of the Intelligence Community.\n\n\u201cOf the 435 members of Congress, you are the only member who knows who that individual is. And your staff is the only staff of any member of Congress who has had a chance to talk with that individual. We like that opportunity. When might that happen in this proceeding today",c259f69c-b4b4-4d87-aacc-1a986e0bd8a5,Arguments,True,Adjudicator nick task 1948 article number 100038,cff16540-8771-49e3-bf2b-154e37be4edd,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,0f0a6798-d762-4e72-b6b2-0ed27345d5fe
133,,,,NYU_Articles/Day2/SchiffClaimsHeDoesNot.txt,SchiffClaimsHeDoesNot.txt,100038.0,68c644ee4676eeca87052755ec73bde24a957e12dc1d1fcba93795f08063520d,3137.0,1.0,2327.0,,,{},,3.0,NYU_Form,2208.0,RepAdamSchiff is the ONLY member of Congress who knows the identity of the \u201cWhistleblower\u201d who started this entire sham,c259f69c-b4b4-4d87-aacc-1a986e0bd8a5,Arguments,True,Adjudicator nick task 1948 article number 100038,cff16540-8771-49e3-bf2b-154e37be4edd,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,0f0a6798-d762-4e72-b6b2-0ed27345d5fe
134,,,,NYU_Articles/Day2/SchiffClaimsHeDoesNot.txt,SchiffClaimsHeDoesNot.txt,100038.0,68c644ee4676eeca87052755ec73bde24a957e12dc1d1fcba93795f08063520d,3137.0,1.0,1266.0,,,{},,3.0,NYU_Form,1193.0,"Jordan: Of the 435 members of Congress, you are the only member who knows",c259f69c-b4b4-4d87-aacc-1a986e0bd8a5,Arguments,True,Adjudicator nick task 1948 article number 100038,cff16540-8771-49e3-bf2b-154e37be4edd,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,0f0a6798-d762-4e72-b6b2-0ed27345d5fe
138,,,,NYU_Articles/Day2/SchiffClaimsHeDoesNot.txt,SchiffClaimsHeDoesNot.txt,100038.0,68c644ee4676eeca87052755ec73bde24a957e12dc1d1fcba93795f08063520d,3137.0,3.0,2088.0,,,{},,4.0,NYU_Form,1498.0,"The Washington Post\u2019s fact-checker called his comments that he did not communicate with the whistleblower \u201cflat-out false,\u201d as IJR has previously reported.\n\nDuring a September 17 interview on MSNBC, Schiff said, \u201cWe have not spoken directly with the whistleblower.\u201d The California congressman later claimed he wasn\u2019t sure that the whistleblower who contacted his office was the same individual who filed the complaint.\n\nBut, the Post\u2019s fact-checker hit Schiff with four Pinocchios, saying, \u201cThe explanation that Schiff was not sure it was the same whistleblower especially strains credulity",c259f69c-b4b4-4d87-aacc-1a986e0bd8a5,Arguments,True,Adjudicator nick task 1948 article number 100038,cff16540-8771-49e3-bf2b-154e37be4edd,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,f999a036-d113-4cd4-929f-38ff98da21bb
139,,,,NYU_Articles/Day2/SchiffClaimsHeDoesNot.txt,SchiffClaimsHeDoesNot.txt,100038.0,68c644ee4676eeca87052755ec73bde24a957e12dc1d1fcba93795f08063520d,3137.0,3.0,2558.0,,,{},,4.0,NYU_Form,2412.0,The lawmaker heading the impeachment inquiry misled reporters about his committee's contacts with the whistleblower before the complaint was filed,c259f69c-b4b4-4d87-aacc-1a986e0bd8a5,Arguments,True,Adjudicator nick task 1948 article number 100038,cff16540-8771-49e3-bf2b-154e37be4edd,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,f999a036-d113-4cd4-929f-38ff98da21bb
140,,,,NYU_Articles/Day2/SchiffClaimsHeDoesNot.txt,SchiffClaimsHeDoesNot.txt,100038.0,68c644ee4676eeca87052755ec73bde24a957e12dc1d1fcba93795f08063520d,3137.0,3.0,2697.0,,,{},,4.0,NYU_Form,2576.0,"Reminder: the Chairman was caught misleading a reporter about communication with the whistleblower, barely four weeks ago",c259f69c-b4b4-4d87-aacc-1a986e0bd8a5,Arguments,True,Adjudicator nick task 1948 article number 100038,cff16540-8771-49e3-bf2b-154e37be4edd,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,f999a036-d113-4cd4-929f-38ff98da21bb
141,,,,NYU_Articles/Day2/SchiffClaimsHeDoesNot.txt,SchiffClaimsHeDoesNot.txt,100038.0,68c644ee4676eeca87052755ec73bde24a957e12dc1d1fcba93795f08063520d,3137.0,3.0,3136.0,,,{},,4.0,NYU_Form,2978.0,The House Republican Conference\u2019s Twitter account shared the Times\u2019 story that said Schiff\u2019s office communicated with the whistleblower prior to the complaint,c259f69c-b4b4-4d87-aacc-1a986e0bd8a5,Arguments,True,Adjudicator nick task 1948 article number 100038,cff16540-8771-49e3-bf2b-154e37be4edd,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,f999a036-d113-4cd4-929f-38ff98da21bb
184,,,,NYU_Articles/Day 3/DoctorTellsCNNTrump’sWalter.txt,DoctorTellsCNNTrump’sWalter.txt,100039.0,ea908e535280e57805f9f5f093d5694d37623279c3cd90ee46dff92144237ad7,3470.0,3.0,2652.0,,,{},,1.0,NYU_Form,1261.0,"NO QUESTION, THIS SOUNDS A BIT UNUSUAL. I MEAN TYPICALLY EVEN WITH THIS WHITE HOUSE, WE\u2019VE GOTTEN PLENTY OF NOTICE IN THE PAST THAT THE PRESIDENT WAS GOING TO BE GETTING A PHYSICAL EXAM, THAT IT WAS GOING TO TAKE PLACE AT WALTER REED, WHICH IT HAS IN THE PAST. EVERYONE INSTITUTION-WIDE RECEIVED NOTICE, AND IT DOESN\u2019T SEEM LIKE THAT HAPPENED IN THIS CASE.\u2019\n\nAccording to CNN:\n\n\u2018MEDICAL STAFF AT WALTER REED DID NOT GET A STAFF-WIDE NOTICE ABOUT A PRESIDENTIAL VISIT TO THE MEDICAL CENTER IN BETHESDA, MARYLAND, AHEAD OF TRUMP\u2019S ARRIVAL ACCORDING TO THAT SOURCE.\n\n\u2018TYPICALLY WALTER REED\u2019S MEDICAL STAFF WOULD GET A GENERAL NOTICE ABOUT A \u201cVIP\u201d VISIT TO THE MEDICAL CENTER AHEAD OF A PRESIDENTIAL VISIT, NOTIFYING THEM OF CERTAIN CLOSURES AT THE FACILITY. THAT DID NOT HAPPEN THIS TIME, INDICATING THE VISIT WAS A NON-ROUTINE VISIT AND SCHEDULED LAST MINUTE.\u2019\n\nTypically, all medical staff at Walter Reed would be aware if the president was coming. However, it is possible that a small group of doctors involved in Trump\u2019s medical exams were notified before he arrived.\n\nCNN reported:\n\n\u2018THE PRESIDENT\u2019S MOTORCADE DROVE TO THE MEDICAL CENTER UNANNOUNCED, WITH REPORTERS UNDER DIRECTION NOT TO REPORT HIS MOVEMENT UNTIL THEY ARRIVED SATURDAY AT WALTER REED. TRUMP TYPICALLY TAKES THE MARINE ONE HELICOPTER TO WALTER REED, BUT ON SATURDAY\u2019S CLEAR-SKIED DAY, THE PRESIDENT OPTED FOR THE MOTORCADE",90adf822-3e46-476b-9854-75658862df5d,Arguments,True,Adjudicator nick task 1989 article number 100039,f4950e43-fbf6-40fd-9048-7b770db923d3,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,1fe65498-f996-40c1-8db8-f483492b20de
185,,,,NYU_Articles/Day 3/DoctorTellsCNNTrump’sWalter.txt,DoctorTellsCNNTrump’sWalter.txt,100039.0,ea908e535280e57805f9f5f093d5694d37623279c3cd90ee46dff92144237ad7,3470.0,5.0,3064.0,,,{},,1.0,NYU_Form,2989.0,ACTIVELY TRYING TO FIND AND REPORT CONSPIRACY THEORIES REALLY NEEDS TO STOP,90adf822-3e46-476b-9854-75658862df5d,Arguments,True,Adjudicator nick task 1989 article number 100039,f4950e43-fbf6-40fd-9048-7b770db923d3,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,78e87580-6bac-444f-ab5d-234a16b5f4d1
182,,,,NYU_Articles/Day 3/DoctorTellsCNNTrump’sWalter.txt,DoctorTellsCNNTrump’sWalter.txt,100039.0,ea908e535280e57805f9f5f093d5694d37623279c3cd90ee46dff92144237ad7,3470.0,2.0,1244.0,,,{},,2.0,NYU_Form,530.0,"However, CNN\u2019s Dr. Sanjay Gupta said on Sunday that it wasn\u2019t a typical medical exam done every year for presidents. He said that if a president has medical issues that is usually done by doctors on duty at the White House and there isn\u2019t a need to go to the hospital.\n\nCNN: \nPresident Trump's visit to Walter Reed on Saturday did not follow the protocol of a routine presidential medical exam, according to a person familiar with the matter. https://cnn.it/2Kv6NQy \nTrump's visit to Walter Reed 'not protocol' for routine visit, source says\nPresident Donald Trump's visit to Walter Reed on Saturday did not follow the protocol of a routine presidential medical exam, according to a person familiar with the matter",90adf822-3e46-476b-9854-75658862df5d,Arguments,True,Adjudicator nick task 1989 article number 100039,f4950e43-fbf6-40fd-9048-7b770db923d3,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,724d82f1-b84a-4b9e-b5ba-b2d910d75b3f
183,,,,NYU_Articles/Day 3/DoctorTellsCNNTrump’sWalter.txt,DoctorTellsCNNTrump’sWalter.txt,100039.0,ea908e535280e57805f9f5f093d5694d37623279c3cd90ee46dff92144237ad7,3470.0,2.0,3279.0,,,{},,2.0,NYU_Form,3126.0,although several experts familiar with White House medical procedures said that routine labs can be performed at the White House\u2019s on-site medical clinic,90adf822-3e46-476b-9854-75658862df5d,Arguments,True,Adjudicator nick task 1989 article number 100039,f4950e43-fbf6-40fd-9048-7b770db923d3,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,724d82f1-b84a-4b9e-b5ba-b2d910d75b3f
179,,,,NYU_Articles/Day 3/DoctorTellsCNNTrump’sWalter.txt,DoctorTellsCNNTrump’sWalter.txt,100039.0,ea908e535280e57805f9f5f093d5694d37623279c3cd90ee46dff92144237ad7,3470.0,1.0,527.0,,,{},,3.0,NYU_Form,346.0,It was just announced that Mr. Trump spent more than two hours at Walter Reed Medical Center on Saturday. The White House said that he was having medical tests as part of a physical,90adf822-3e46-476b-9854-75658862df5d,Arguments,True,Adjudicator nick task 1989 article number 100039,f4950e43-fbf6-40fd-9048-7b770db923d3,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,b517d1b4-68bc-4af3-95ea-155812a53bc7
180,,,,NYU_Articles/Day 3/DoctorTellsCNNTrump’sWalter.txt,DoctorTellsCNNTrump’sWalter.txt,100039.0,ea908e535280e57805f9f5f093d5694d37623279c3cd90ee46dff92144237ad7,3470.0,1.0,2986.0,,,{},,3.0,NYU_Form,2656.0,"White House press secretary Stephanie Grisham said:\n\n\u2018WE\u2019RE NOT GOING TO GET INTO SECURITY AND MOVEMENT PROTOCOLS WHEN IT COMES TO THE PRESIDENT, BUT AS MY STATEMENTS SAID HE\u2019S IN GOOD HEALTH AND IT WAS A ROUTINE CHECKUP AS PART OF HIS ANNUAL PHYSICAL. I\u2019VE GIVEN PLENTY OF ON THE RECORD STATEMENTS THAT WERE TRUTHFUL AND ACCURATE",90adf822-3e46-476b-9854-75658862df5d,Arguments,True,Adjudicator nick task 1989 article number 100039,f4950e43-fbf6-40fd-9048-7b770db923d3,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,b517d1b4-68bc-4af3-95ea-155812a53bc7
181,,,,NYU_Articles/Day 3/DoctorTellsCNNTrump’sWalter.txt,DoctorTellsCNNTrump’sWalter.txt,100039.0,ea908e535280e57805f9f5f093d5694d37623279c3cd90ee46dff92144237ad7,3470.0,1.0,3124.0,,,{},,3.0,NYU_Form,3068.0,Grisham said that Trump underwent a \u201cquick exam and labs,90adf822-3e46-476b-9854-75658862df5d,Arguments,True,Adjudicator nick task 1989 article number 100039,f4950e43-fbf6-40fd-9048-7b770db923d3,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,b517d1b4-68bc-4af3-95ea-155812a53bc7
213,,,,NYU_Articles/Day 3/FamilyFacingJailforLiving.txt,FamilyFacingJailforLiving.txt,100040.0,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,4042.0,2.0,1277.0,,,{},,1.0,NYU_Form,829.0,"They actually sought out permission from city officials first, and were approved.\n\n\u201cWe called the alderman, the mayor was aware of it. We were told as long as I was approved by the homeowners (association) board, then we could get a temporary permit. They were OK with it,\u201d Navari said.\n\nDespite being told it was okay, one apparently heartless board member reneged on the decision and made it their mission to make the Navari\u2019s lives a living hell",e08964ac-5a9c-4192-b99a-cae53ef3ff20,Arguments,True,Adjudicator nick task 1990 article number 100040,cd63b760-5133-4923-a26e-03276ba9e52c,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,e45195bf-45d6-4f2a-93b9-94882e3b9513
214,,,,NYU_Articles/Day 3/FamilyFacingJailforLiving.txt,FamilyFacingJailforLiving.txt,100040.0,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,4042.0,3.0,2418.0,,,{},,3.0,NYU_Form,2139.0,"Now, we are not just having to fight this insurance company. This week we had to go in-front of the City. Since the President of the HOA never sent a letter to the Home Land Management company. We are now in violation of zoning ordinance. Yesterday we received a citation summons",e08964ac-5a9c-4192-b99a-cae53ef3ff20,Arguments,True,Adjudicator nick task 1990 article number 100040,cd63b760-5133-4923-a26e-03276ba9e52c,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,0e44d4cc-7e3b-4f75-9330-3b466ae6be8c
215,,,,NYU_Articles/Day 3/FamilyFacingJailforLiving.txt,FamilyFacingJailforLiving.txt,100040.0,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,4042.0,3.0,3301.0,,,{},,3.0,NYU_Form,3152.0,"They are hoping their attorney reaches a settlement with the insurance company in time before they are forced out on the street, or worse, go to jail",e08964ac-5a9c-4192-b99a-cae53ef3ff20,Arguments,True,Adjudicator nick task 1990 article number 100040,cd63b760-5133-4923-a26e-03276ba9e52c,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,0e44d4cc-7e3b-4f75-9330-3b466ae6be8c
