,article_batch_name,article_number,article_filename,article_sha256,article_text_length,tua_group_uuid,tua_group_name,tua_batch_uuid,tua_batch_name,tua_batch_final,source_task_uuid,tua_uuid,namespace,topic_name,case_number,answer_uuid,extra,highlight_count,start_pos,end_pos,target_text,arg_T1.Q1,source_T1.Q1,source_T1.Q2,source_T1.Q3,source_T1.Q4,source_T1.Q5,source_T1.Q6,source_T1.Q7,source_T1.Q8
87,CovidArticles/CoronavirusCanHerdImmunityReally.txt,100056,CoronavirusCanHerdImmunityReally.txt,09a894f06d1157dd7a22a198c6ef78c2b9f4116266d2b0a177d7bb129a51f6e8,4555,a8428c88-cd9d-4318-a5cf-3fd0f25a9ce3,Covid_Form1.0.adjudicated,ba9349c8-9c55-4ef4-b8c5-9ea1017e24e6,Adjudicator Nick Adams HLTR source task 863 article number 100056 project 186,True,ad78b76b-69c0-4a8d-90a9-668975f45199,7108d00c-9b94-4dba-b7d6-309b8201665a,Form.2020_03txt,Quoted Sources,1,,{},1,208,659,"According to ITV journalist Robert Peston, the government\u2019s strategy to minimise the impact of COVID-19 \u201cis to allow the virus to pass through the entire population so that we acquire herd immunity, but at a much delayed speed so that those who suffer the most acute symptoms are able to receive the medical support they need, and such that the health service is not overwhelmed and crushed by the sheer number of cases it has to treat at any one time",0.0,1,3,2,0.0,L,2,6,2
88,CovidArticles/CoronavirusCanHerdImmunityReally.txt,100056,CoronavirusCanHerdImmunityReally.txt,09a894f06d1157dd7a22a198c6ef78c2b9f4116266d2b0a177d7bb129a51f6e8,4555,a8428c88-cd9d-4318-a5cf-3fd0f25a9ce3,Covid_Form1.0.adjudicated,ba9349c8-9c55-4ef4-b8c5-9ea1017e24e6,Adjudicator Nick Adams HLTR source task 863 article number 100056 project 186,True,ad78b76b-69c0-4a8d-90a9-668975f45199,66d6cc47-b76a-467f-8911-0c037fffa6c6,Form.2020_03txt,Quoted Sources,2,,{},2,2782,2884,"herd immunity \u2013 reportedly proposed by David Halpern, chief executive of the Behavioural Insights Team",0.0,1,3,2,0.0,7,2,L,2
89,CovidArticles/CoronavirusCanHerdImmunityReally.txt,100056,CoronavirusCanHerdImmunityReally.txt,09a894f06d1157dd7a22a198c6ef78c2b9f4116266d2b0a177d7bb129a51f6e8,4555,a8428c88-cd9d-4318-a5cf-3fd0f25a9ce3,Covid_Form1.0.adjudicated,ba9349c8-9c55-4ef4-b8c5-9ea1017e24e6,Adjudicator Nick Adams HLTR source task 863 article number 100056 project 186,True,ad78b76b-69c0-4a8d-90a9-668975f45199,66d6cc47-b76a-467f-8911-0c037fffa6c6,Form.2020_03txt,Quoted Sources,2,,{},2,2890,2926,later blogged about by Robert Peston,0.0,1,3,2,0.0,7,2,L,2
99,CovidArticles/Over1000PeopleCuredOf.txt,100057,Over1000PeopleCuredOf.txt,7d1747829a65cd4dad0faf30a704875a125e9decce3b3bcc82f151193923aad8,1630,a8428c88-cd9d-4318-a5cf-3fd0f25a9ce3,Covid_Form1.0.adjudicated,cdd6b691-e2d3-4f72-b863-98f33cfccf89,Adjudicator Nick Adams HLTR source task 864 article number 100057 project 186,True,fbff02ab-8ed7-4aab-96f9-78e4b296f98b,3feed140-91d2-4720-82d3-ca567ffd3d09,Form.2020_03txt,Quoted Sources,3,,{},1,1104,1273,"According to reports from Johns Hopkins University, there have been fewer than 5,000 deaths worldwide (4,284) from COVID-19, and 65,776 who have recovered from the virus",0.0,1,2,2,0.0,L,L,L,2
97,CovidArticles/Over1000PeopleCuredOf.txt,100057,Over1000PeopleCuredOf.txt,7d1747829a65cd4dad0faf30a704875a125e9decce3b3bcc82f151193923aad8,1630,a8428c88-cd9d-4318-a5cf-3fd0f25a9ce3,Covid_Form1.0.adjudicated,cdd6b691-e2d3-4f72-b863-98f33cfccf89,Adjudicator Nick Adams HLTR source task 864 article number 100057 project 186,True,fbff02ab-8ed7-4aab-96f9-78e4b296f98b,1015b47c-dbd7-41f5-a719-5029964691f7,Form.2020_03txt,Quoted Sources,1,,{},1,253,750,"The latest data reported by Italian business newspaper Il Sole 24 Ore show that 8,514 people are currently infected with coronavirus in Italy, while 631 have died from the disease and 1,004 who were infected have since recovered. Some 10,149 are reported to have been infected in the country in all.\n\nOn Tuesday, the number of current cases of contagion in Italy grew by only 529, as opposed to the growth of 1,598 cases on Monday, the largest decrease since officials began monitoring the disease",0.0,1,3,2,0.0,7,L,L,1
98,CovidArticles/Over1000PeopleCuredOf.txt,100057,Over1000PeopleCuredOf.txt,7d1747829a65cd4dad0faf30a704875a125e9decce3b3bcc82f151193923aad8,1630,a8428c88-cd9d-4318-a5cf-3fd0f25a9ce3,Covid_Form1.0.adjudicated,cdd6b691-e2d3-4f72-b863-98f33cfccf89,Adjudicator Nick Adams HLTR source task 864 article number 100057 project 186,True,fbff02ab-8ed7-4aab-96f9-78e4b296f98b,2d5d9992-c087-4d12-8057-31d08a79e1eb,Form.2020_03txt,Quoted Sources,2,,{},1,914,1101,"The average age of people affected by coronavirus in Italy is 69 years, with only 10 percent of cases affecting those between the ages of 20 and 50, Italian health services (ISS) reported",0.0,1,1,2,0.0,L,L,L,1
115,CovidArticles/SARS-CoV-2CanLiveOnPlastic.txt,100058,SARS-CoV-2CanLiveOnPlastic.txt,be0b18a87d4370fa579180ef26dcb7080598f27f9ec76181f2cfd851f320da06,2499,a8428c88-cd9d-4318-a5cf-3fd0f25a9ce3,Covid_Form1.0.adjudicated,473d3b8e-9baf-421b-9d00-ef0a9cc16975,Adjudicator Nick Adams HLTR source task 865 article number 100058 project 186,True,bc22c571-2c95-4b6a-b29e-1e48cdc02b55,200b821a-a329-428e-8083-3cb5a7ab1c37,Form.2020_03txt,Quoted Sources,4,,{},1,1988,2497,"David Weber, an epidemiologist and infectious disease expert at the University of North Carolina at Chapel Hill who was not involved with the new research, called the study \u201cexcellent\u201d in an interview with Buzzfeed, but notes that it can\u2019t explain how risky contaminated surfaces are. \u201cDoes that account for 0.01% of transmissions or 15% of transmissions?\u201d Weber says. \u201cWe don't know how frequent it is.\u201d He also cautions that the lab conditions might not precisely recapitulate what happens in the real world",0.0,2,1,2,0.0,3,2,L,2
114,CovidArticles/SARS-CoV-2CanLiveOnPlastic.txt,100058,SARS-CoV-2CanLiveOnPlastic.txt,be0b18a87d4370fa579180ef26dcb7080598f27f9ec76181f2cfd851f320da06,2499,a8428c88-cd9d-4318-a5cf-3fd0f25a9ce3,Covid_Form1.0.adjudicated,473d3b8e-9baf-421b-9d00-ef0a9cc16975,Adjudicator Nick Adams HLTR source task 865 article number 100058 project 186,True,bc22c571-2c95-4b6a-b29e-1e48cdc02b55,d5e6d9d7-4d43-46f5-bd59-90faa896d66a,Form.2020_03txt,Quoted Sources,3,,{},1,1805,1985,"As of today, more than 125,000 cases of COVID-19 have been reported worldwide, including 4,617 deaths, according to data from the European Centre for Disease Prevention and Control",0.0,1,2,2,0.0,L,2,6,2
113,CovidArticles/SARS-CoV-2CanLiveOnPlastic.txt,100058,SARS-CoV-2CanLiveOnPlastic.txt,be0b18a87d4370fa579180ef26dcb7080598f27f9ec76181f2cfd851f320da06,2499,a8428c88-cd9d-4318-a5cf-3fd0f25a9ce3,Covid_Form1.0.adjudicated,473d3b8e-9baf-421b-9d00-ef0a9cc16975,Adjudicator Nick Adams HLTR source task 865 article number 100058 project 186,True,bc22c571-2c95-4b6a-b29e-1e48cdc02b55,a9999213-3c60-4055-ad79-667b06f5cbdd,Form.2020_03txt,Quoted Sources,2,,{},1,1473,1802,"It\u2019s a solid piece of work that answers questions people have been asking,\u201d Julie Fischer, a microbiologist at Georgetown University who was not involved in the study, tells the AP. \u201cWhat we need to be doing is washing our hands, being aware that people who are infected may be contaminating surfaces,\u201d and not touching our faces",0.0,2,2,2,0.0,L,1,L,2
112,CovidArticles/SARS-CoV-2CanLiveOnPlastic.txt,100058,SARS-CoV-2CanLiveOnPlastic.txt,be0b18a87d4370fa579180ef26dcb7080598f27f9ec76181f2cfd851f320da06,2499,a8428c88-cd9d-4318-a5cf-3fd0f25a9ce3,Covid_Form1.0.adjudicated,473d3b8e-9baf-421b-9d00-ef0a9cc16975,Adjudicator Nick Adams HLTR source task 865 article number 100058 project 186,True,bc22c571-2c95-4b6a-b29e-1e48cdc02b55,1867f4dd-69a6-4f34-a183-e54b93ab2e82,Form.2020_03txt,Quoted Sources,1,,{},1,110,1470,"The coronavirus that causes COVID-19, SARS-CoV-2, can survive for several hours in an aerosolized form and for up to three days on plastic and steel surfaces, researchers reported Tuesday (March 10) on medRxiv. While the detection of viable virus means it\u2019s theoretically possible to transmit the disease from contaminated surfaces or from the air\u2014in addition to the typical route of having larger droplets land directly on a new host after an infected person, say, coughs in their proximity\u2014\u201cWe\u2019re not by any way saying there is aerosolized transmission of the virus,\u201d coauthor Neeltje van Doremalen of the National Institute of Allergy and Infectious Diseases tells the Associated Press.\n\nThe authors applied SARS-CoV-2 and SARS-CoV, the virus that caused the SARS outbreak of 2003, to plastic, stainless steel, copper, and cardboard in the lab and created aerosolized viruses using a nebulizer.\n\nThey found viable SARS-CoV-2 three hours after the virus was aerosolized and suspended in the air within a drum, and on surfaces four hours, 24 hours, and 2\u20133 days after it was deposited to copper, cardboard, and steel or plastic, respectively. SARS-CoV lasted about as long, although it lost viability sooner on cardboard and more slowly on copper. The median half-life for SARS-CoV-2 was 13 hours on steel and 16 hours on plastic.\n\nSee \u201cHow COVID-19 Is Spread",0.0,1,1,2,0.0,9,1,L,2
