schema_namespace,schema_sha256,quiz_task_uuid,task_url,taskrun_count,redundancy,article_batch_name,article_number,article_filename,article_sha256,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,final_queue,T1.Q1.A1,T1.Q1.A2,T1.Q1.A3,T1.Q1.A4,T1.Q1.A5,T1.Q1.A6,T1.Q1.A7,T1.Q1.A8,T1.Q1.A9,T1.Q1.A10,T1.Q1.A11,T1.Q1.A12,T1.Q1.A13,T1.Q2,T1.Q3,T1.Q5,T1.Q6.A1,T1.Q6.A2,T1.Q6.A3,T1.Q6.A4,T1.Q6.A5,T1.Q6.A6,T1.Q6.A7,T1.Q6.A8,T1.Q7,T1.Q9,T1.Q10,T1.Q11,T1.Q12,T1.Q13,T1.Q14,T1.Q15
NYU_Language2,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,c5ded0a6-42b7-4a2e-96e7-1c29c5ee8e19,https://pe.goodlylabs.org/project/NYU_Language2/task/2415,5,3,NYU_Articles/Pilot/ExplosiveReportRepAdamSchiff.txt,100029,ExplosiveReportRepAdamSchiff.txt,4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,3215de89-2fe1-41cf-b0f6-44ffaf5eb7eb,0e4b8a3e-2714-4b5f-ba10-bb576aaa5cc6,2019-11-13 20:45:48.653461,2019-11-13 20:51:18.667581,330.01412,"T1.Q1, T1.Q3, T1.Q5, T1.Q6, T1.Q9, T1.Q10, T1.Q12, T1.Q14, T1.Q15",0,1,1,1,0,1,0,0,0,0,0,0,0,,Some misrepresentation,Very strong,1,0,1,0,0,0,0,0,,Somewhat inappropriate,"Yes, somewhat",,Nope,,5: Middling difficulty,9
NYU_Language2,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,c5ded0a6-42b7-4a2e-96e7-1c29c5ee8e19,https://pe.goodlylabs.org/project/NYU_Language2/task/2415,5,3,NYU_Articles/Pilot/ExplosiveReportRepAdamSchiff.txt,100029,ExplosiveReportRepAdamSchiff.txt,4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,6fc48951-5db7-42b7-91fa-a48b898952fc,2b2f1081-fac7-4884-b56c-28501b89abb8,2019-11-13 22:25:45.724855,2019-11-13 22:35:11.207919,565.483064,"T1.Q1, T1.Q5, T1.Q6, T1.Q12, T1.Q14, T1.Q15",0,0,0,1,0,0,0,0,0,0,1,0,0,,,Very strong,0,1,0,0,0,0,0,0,,,,,Good job!,,5: Middling difficulty,8
NYU_Language2,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,c5ded0a6-42b7-4a2e-96e7-1c29c5ee8e19,https://pe.goodlylabs.org/project/NYU_Language2/task/2415,5,3,NYU_Articles/Pilot/ExplosiveReportRepAdamSchiff.txt,100029,ExplosiveReportRepAdamSchiff.txt,4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,25e0146b-7bc4-4184-8d5b-5db5332b9262,46c713ca-b363-4ed6-aa35-6f5b24db7d5e,2019-11-13 22:39:32.934811,2019-11-13 22:41:42.200613,129.265802,"T1.Q1, T1.Q3, T1.Q12, T1.Q13, T1.Q14, T1.Q15",0,1,1,0,0,0,0,0,0,1,0,0,0,,Enormous misrepresentation,,0,0,0,0,0,0,0,0,,,,,Nope,Mildly,4,6
NYU_Language2,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,c5ded0a6-42b7-4a2e-96e7-1c29c5ee8e19,https://pe.goodlylabs.org/project/NYU_Language2/task/2415,5,3,NYU_Articles/Pilot/ExplosiveReportRepAdamSchiff.txt,100029,ExplosiveReportRepAdamSchiff.txt,4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,4e495ac2-7bdb-4a8c-aefa-4c255561e19d,782cf148-ffac-43f1-99aa-27a9d64b5212,2019-11-14 20:26:01.181575,2019-11-14 20:33:38.762093,457.580518,"T1.Q1, T1.Q3, T1.Q5, T1.Q6, T1.Q9, T1.Q10, T1.Q12, T1.Q13, T1.Q14, T1.Q15",0,1,1,1,0,1,0,0,0,1,0,0,0,,Enormous misrepresentation,Very strong,1,0,1,1,0,0,0,0,,Somewhat inappropriate,No,,Nope,Somewhat,4,9
NYU_Language2,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,7f159a74-1dc9-4b42-b4c0-5ce25f383d86,https://pe.goodlylabs.org/project/NYU_Language2/task/2416,5,3,NYU_Articles/Pilot/ExplosiveReportRepAdamSchiff.txt,100029,ExplosiveReportRepAdamSchiff.txt,4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,c4198d18-503c-443a-912e-5376f9190bee,bba6ae56-fae7-4c7f-993a-866ea4c3efc2,2019-11-13 20:27:51.022385,2019-11-13 20:36:53.258621,542.236236,"T1.Q1, T1.Q12, T1.Q14, T1.Q15",0,0,0,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,,,,,Nope,,2,8
NYU_Language2,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,7f159a74-1dc9-4b42-b4c0-5ce25f383d86,https://pe.goodlylabs.org/project/NYU_Language2/task/2416,5,3,NYU_Articles/Pilot/ExplosiveReportRepAdamSchiff.txt,100029,ExplosiveReportRepAdamSchiff.txt,4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,608137ac-967b-44fc-a326-3beb696b9e55,0e4b8a3e-2714-4b5f-ba10-bb576aaa5cc6,2019-11-13 20:46:59.473928,2019-11-13 20:51:58.382859,298.908931,"T1.Q1, T1.Q12, T1.Q14, T1.Q15",0,0,0,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,,,,,Nope,,5: Middling difficulty,9
NYU_Language2,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,7f159a74-1dc9-4b42-b4c0-5ce25f383d86,https://pe.goodlylabs.org/project/NYU_Language2/task/2416,5,3,NYU_Articles/Pilot/ExplosiveReportRepAdamSchiff.txt,100029,ExplosiveReportRepAdamSchiff.txt,4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,abd9bfa9-13b9-41f8-975a-c807e9e2a09d,2b2f1081-fac7-4884-b56c-28501b89abb8,2019-11-13 22:33:55.617626,2019-11-13 22:35:39.545499,103.927873,"T1.Q1, T1.Q12, T1.Q14, T1.Q15",0,0,0,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,,,,,Good job!,,4,6
NYU_Language2,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,7f159a74-1dc9-4b42-b4c0-5ce25f383d86,https://pe.goodlylabs.org/project/NYU_Language2/task/2416,5,3,NYU_Articles/Pilot/ExplosiveReportRepAdamSchiff.txt,100029,ExplosiveReportRepAdamSchiff.txt,4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,1a5f250f-a849-447b-87bd-ab12532e79e0,46c713ca-b363-4ed6-aa35-6f5b24db7d5e,2019-11-13 22:40:19.206512,2019-11-13 22:42:20.135229,120.928717,"T1.Q1, T1.Q5, T1.Q6, T1.Q12, T1.Q14, T1.Q15",0,0,0,1,0,0,0,0,0,0,0,0,0,,,Moderate,1,0,0,0,0,0,0,0,,,,,Nope,,5: Middling difficulty,7
NYU_Language2,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,7f159a74-1dc9-4b42-b4c0-5ce25f383d86,https://pe.goodlylabs.org/project/NYU_Language2/task/2416,5,3,NYU_Articles/Pilot/ExplosiveReportRepAdamSchiff.txt,100029,ExplosiveReportRepAdamSchiff.txt,4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,020a9ae8-c37a-487d-8010-a3c9afd5597a,782cf148-ffac-43f1-99aa-27a9d64b5212,2019-11-14 20:28:00.822905,2019-11-14 20:35:00.353352,419.530447,"T1.Q1, T1.Q5, T1.Q6, T1.Q12, T1.Q14, T1.Q15",0,0,0,1,0,0,0,0,0,0,0,0,1,,,Somewhat strong,0,0,0,0,1,0,0,0,,,,,Nope,,5: Middling difficulty,6
NYU_Language2,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,4a30be9a-24a9-44d6-8cba-aa66ae586a13,https://pe.goodlylabs.org/project/NYU_Language2/task/2417,5,3,NYU_Articles/Pilot/ExplosiveReportRepAdamSchiff.txt,100029,ExplosiveReportRepAdamSchiff.txt,4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,27597b07-ad15-4f73-a64c-8d044ab0cc87,bba6ae56-fae7-4c7f-993a-866ea4c3efc2,2019-11-13 20:35:05.238820,2019-11-13 20:37:24.772210,139.53339,"T1.Q1, T1.Q12, T1.Q14, T1.Q15",0,0,0,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,,,,,Nope,,1: Easiest thing I've ever done in a classroom setting,10: 100% certain about all my answers
NYU_Language2,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,4a30be9a-24a9-44d6-8cba-aa66ae586a13,https://pe.goodlylabs.org/project/NYU_Language2/task/2417,5,3,NYU_Articles/Pilot/ExplosiveReportRepAdamSchiff.txt,100029,ExplosiveReportRepAdamSchiff.txt,4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,150135ef-f660-4251-b446-df89bf998237,0e4b8a3e-2714-4b5f-ba10-bb576aaa5cc6,2019-11-13 20:51:18.873237,2019-11-13 20:52:41.707396,82.834159,"T1.Q1, T1.Q12, T1.Q14, T1.Q15",0,0,0,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,,,,,Good job!,,5: Middling difficulty,9
NYU_Language2,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,4a30be9a-24a9-44d6-8cba-aa66ae586a13,https://pe.goodlylabs.org/project/NYU_Language2/task/2417,5,3,NYU_Articles/Pilot/ExplosiveReportRepAdamSchiff.txt,100029,ExplosiveReportRepAdamSchiff.txt,4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,5bca8179-1b4a-4b7a-9825-004aeef1b0b6,2b2f1081-fac7-4884-b56c-28501b89abb8,2019-11-13 22:35:11.421189,2019-11-13 22:36:25.925113,74.503924,"T1.Q1, T1.Q12, T1.Q14, T1.Q15",0,0,0,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,,,,,Good job!,,2,9
NYU_Language2,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,4a30be9a-24a9-44d6-8cba-aa66ae586a13,https://pe.goodlylabs.org/project/NYU_Language2/task/2417,5,3,NYU_Articles/Pilot/ExplosiveReportRepAdamSchiff.txt,100029,ExplosiveReportRepAdamSchiff.txt,4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,cc384553-bdd8-4996-982a-46d7062d4f99,46c713ca-b363-4ed6-aa35-6f5b24db7d5e,2019-11-13 22:41:42.646415,2019-11-13 22:42:46.393660,63.747245,"T1.Q1, T1.Q12, T1.Q14, T1.Q15",0,0,0,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,,,,,Good job!,,5: Middling difficulty,4
NYU_Language2,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,4a30be9a-24a9-44d6-8cba-aa66ae586a13,https://pe.goodlylabs.org/project/NYU_Language2/task/2417,5,3,NYU_Articles/Pilot/ExplosiveReportRepAdamSchiff.txt,100029,ExplosiveReportRepAdamSchiff.txt,4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,317dacc6-28e7-4668-a424-d274fc018325,782cf148-ffac-43f1-99aa-27a9d64b5212,2019-11-14 21:21:05.075120,2019-11-14 21:21:53.603848,48.528728,"T1.Q1, T1.Q11, T1.Q12, T1.Q14, T1.Q15",0,0,0,0,0,0,1,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,Somewhat,Nope,,1: Easiest thing I've ever done in a classroom setting,9
NYU_Language2,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,bc20c95d-adbe-4273-9799-88e1646cfe2f,https://pe.goodlylabs.org/project/NYU_Language2/task/2418,5,3,NYU_Articles/Pilot/ExplosiveReportRepAdamSchiff.txt,100029,ExplosiveReportRepAdamSchiff.txt,4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,02a1d5fe-c3d8-4ff1-b23d-3a7c8a39ae40,bba6ae56-fae7-4c7f-993a-866ea4c3efc2,2019-11-13 20:36:53.451518,2019-11-13 20:39:52.063961,178.612443,"T1.Q1, T1.Q12, T1.Q14, T1.Q15",0,0,0,0,0,0,0,0,0,0,0,1,0,,,,0,0,0,0,0,0,0,0,,,,,Nope,,3,8
NYU_Language2,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,bc20c95d-adbe-4273-9799-88e1646cfe2f,https://pe.goodlylabs.org/project/NYU_Language2/task/2418,5,3,NYU_Articles/Pilot/ExplosiveReportRepAdamSchiff.txt,100029,ExplosiveReportRepAdamSchiff.txt,4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,8f2304c3-40f8-4113-ade8-11b40ca251ac,0e4b8a3e-2714-4b5f-ba10-bb576aaa5cc6,2019-11-13 20:51:58.593573,2019-11-13 20:53:32.316679,93.723106,"T1.Q1, T1.Q12, T1.Q14, T1.Q15",0,0,1,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,Good job!,,5: Middling difficulty,7
NYU_Language2,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,bc20c95d-adbe-4273-9799-88e1646cfe2f,https://pe.goodlylabs.org/project/NYU_Language2/task/2418,5,3,NYU_Articles/Pilot/ExplosiveReportRepAdamSchiff.txt,100029,ExplosiveReportRepAdamSchiff.txt,4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,565bb874-172a-4591-9b89-9159dc6132d2,2b2f1081-fac7-4884-b56c-28501b89abb8,2019-11-13 22:35:39.773374,2019-11-13 22:37:21.415841,101.642467,"T1.Q1, T1.Q5, T1.Q6, T1.Q12, T1.Q14, T1.Q15",0,0,0,1,0,0,0,0,0,0,0,0,0,,,Very mild,0,1,0,0,0,0,0,0,,,,,Nope,,4,7
NYU_Language2,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,bc20c95d-adbe-4273-9799-88e1646cfe2f,https://pe.goodlylabs.org/project/NYU_Language2/task/2418,5,3,NYU_Articles/Pilot/ExplosiveReportRepAdamSchiff.txt,100029,ExplosiveReportRepAdamSchiff.txt,4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,309b0555-a344-4753-afdc-d0d9c7eebab7,46c713ca-b363-4ed6-aa35-6f5b24db7d5e,2019-11-13 22:42:20.551091,2019-11-13 22:43:03.449756,42.898665,"T1.Q1, T1.Q12, T1.Q14, T1.Q15",0,0,0,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,,,,,Good job!,,5: Middling difficulty,4
NYU_Language2,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,bc20c95d-adbe-4273-9799-88e1646cfe2f,https://pe.goodlylabs.org/project/NYU_Language2/task/2418,5,3,NYU_Articles/Pilot/ExplosiveReportRepAdamSchiff.txt,100029,ExplosiveReportRepAdamSchiff.txt,4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,1865e70d-8e3b-4f97-93cc-dabb00f510a7,782cf148-ffac-43f1-99aa-27a9d64b5212,2019-11-14 21:21:05.832383,2019-11-14 21:22:32.241188,86.408805,"T1.Q1, T1.Q12, T1.Q14, T1.Q15",0,0,1,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,Nope,,4,9
NYU_Language2,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,72f98450-79e3-47a9-97a1-7055f6748e1e,https://pe.goodlylabs.org/project/NYU_Language2/task/2432,6,3,NYU_Articles/Pilot/ExplosiveReportRepAdamSchiff.txt,100029,ExplosiveReportRepAdamSchiff.txt,4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,fceecb89-6439-4ea0-a836-b8dc7aade80a,bba6ae56-fae7-4c7f-993a-866ea4c3efc2,2019-11-13 20:37:24.984938,2019-11-13 20:40:46.317602,201.332664,"T1.Q1, T1.Q12, T1.Q13, T1.Q14, T1.Q15",0,0,0,0,0,0,0,0,0,1,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,Nope,Not at all,3,7
NYU_Language2,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,72f98450-79e3-47a9-97a1-7055f6748e1e,https://pe.goodlylabs.org/project/NYU_Language2/task/2432,6,3,NYU_Articles/Pilot/ExplosiveReportRepAdamSchiff.txt,100029,ExplosiveReportRepAdamSchiff.txt,4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,24dc2965-8f7a-4a9e-9afe-b94db3f30b2b,0e4b8a3e-2714-4b5f-ba10-bb576aaa5cc6,2019-11-13 20:52:41.909147,2019-11-13 20:54:14.586540,92.677393,"T1.Q1, T1.Q12, T1.Q14, T1.Q15",0,0,0,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,,,,,Good job!,,5: Middling difficulty,10: 100% certain about all my answers
NYU_Language2,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,72f98450-79e3-47a9-97a1-7055f6748e1e,https://pe.goodlylabs.org/project/NYU_Language2/task/2432,6,3,NYU_Articles/Pilot/ExplosiveReportRepAdamSchiff.txt,100029,ExplosiveReportRepAdamSchiff.txt,4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,3db21563-30c6-49bf-be94-5358f98035f0,2b2f1081-fac7-4884-b56c-28501b89abb8,2019-11-13 22:36:26.118355,2019-11-13 22:37:38.317302,72.198947,"T1.Q1, T1.Q12, T1.Q14, T1.Q15",0,0,0,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,,,,,Good job!,,5: Middling difficulty,7
NYU_Language2,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,72f98450-79e3-47a9-97a1-7055f6748e1e,https://pe.goodlylabs.org/project/NYU_Language2/task/2432,6,3,NYU_Articles/Pilot/ExplosiveReportRepAdamSchiff.txt,100029,ExplosiveReportRepAdamSchiff.txt,4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,1a09d99e-61a0-4f1e-829c-3295c7198f04,46c713ca-b363-4ed6-aa35-6f5b24db7d5e,2019-11-13 23:24:37.873885,2019-11-13 23:24:54.905817,17.031932,"T1.Q1, T1.Q12, T1.Q14, T1.Q15",0,0,0,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,,,,,Good job!,,4,6
NYU_Language2,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,72f98450-79e3-47a9-97a1-7055f6748e1e,https://pe.goodlylabs.org/project/NYU_Language2/task/2432,6,3,NYU_Articles/Pilot/ExplosiveReportRepAdamSchiff.txt,100029,ExplosiveReportRepAdamSchiff.txt,4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,f09c1053-7b3f-4aa7-b19c-1ae43c4289b5,782cf148-ffac-43f1-99aa-27a9d64b5212,2019-11-14 22:22:04.573391,2019-11-14 22:22:34.992301,30.41891,"T1.Q1, T1.Q12, T1.Q14, T1.Q15",0,0,1,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,Nope,,4,8
NYU_Language2,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,72f98450-79e3-47a9-97a1-7055f6748e1e,https://pe.goodlylabs.org/project/NYU_Language2/task/2432,6,3,NYU_Articles/Pilot/ExplosiveReportRepAdamSchiff.txt,100029,ExplosiveReportRepAdamSchiff.txt,4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,908edaaa-1c4d-4953-8f38-191501e6f8b8,aa6922da-994c-4d34-aa93-ae9abc41d8f7,2019-11-14 22:21:17.413609,2019-11-14 22:23:09.736031,112.322422,"T1.Q1, T1.Q12, T1.Q14, T1.Q15",0,0,0,0,0,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,0,0,,,,,Nope,,3,8
NYU_Language2,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,924fddfe-5cb3-4c24-bb8c-3402a1087c2e,https://pe.goodlylabs.org/project/NYU_Language2/task/2433,5,3,NYU_Articles/Pilot/CouldTrumpsImpeachmentPushHilary.txt,100030,CouldTrumpsImpeachmentPushHilary.txt,dafa2bb8de86d276aa69797936139a5fdb4c067ef5353f586b53fab36bdd360b,1aea27b2-d1d0-4b37-8f13-be56ff6d6f74,bba6ae56-fae7-4c7f-993a-866ea4c3efc2,2019-11-13 20:39:52.334450,2019-11-13 20:45:10.072632,317.738182,"T1.Q1, T1.Q3, T1.Q12, T1.Q13, T1.Q14, T1.Q15",0,1,1,0,0,0,0,0,0,1,0,0,0,,Some misrepresentation,,0,0,0,0,0,0,0,0,,,,,Nope,Not at all,5: Middling difficulty,5: 50-50
NYU_Language2,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,924fddfe-5cb3-4c24-bb8c-3402a1087c2e,https://pe.goodlylabs.org/project/NYU_Language2/task/2433,5,3,NYU_Articles/Pilot/CouldTrumpsImpeachmentPushHilary.txt,100030,CouldTrumpsImpeachmentPushHilary.txt,dafa2bb8de86d276aa69797936139a5fdb4c067ef5353f586b53fab36bdd360b,216c20e8-dd55-40b8-baf5-9b4ab56bad17,0e4b8a3e-2714-4b5f-ba10-bb576aaa5cc6,2019-11-13 20:53:32.508314,2019-11-13 20:55:58.461201,145.952887,"T1.Q1, T1.Q12, T1.Q14, T1.Q15",0,0,0,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,,,,,Good job!,,5: Middling difficulty,9
NYU_Language2,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,924fddfe-5cb3-4c24-bb8c-3402a1087c2e,https://pe.goodlylabs.org/project/NYU_Language2/task/2433,5,3,NYU_Articles/Pilot/CouldTrumpsImpeachmentPushHilary.txt,100030,CouldTrumpsImpeachmentPushHilary.txt,dafa2bb8de86d276aa69797936139a5fdb4c067ef5353f586b53fab36bdd360b,fb87c06c-4e6d-4648-b01c-b10413833808,46c713ca-b363-4ed6-aa35-6f5b24db7d5e,2019-11-13 23:24:38.066005,2019-11-13 23:28:57.912602,259.846597,"T1.Q1, T1.Q5, T1.Q6, T1.Q11, T1.Q12, T1.Q14, T1.Q15",0,0,0,1,0,0,0,1,0,0,0,0,0,,,Mild,0,1,0,0,0,0,0,0,,,,Not at all,Nope,,5: Middling difficulty,5: 50-50
NYU_Language2,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,924fddfe-5cb3-4c24-bb8c-3402a1087c2e,https://pe.goodlylabs.org/project/NYU_Language2/task/2433,5,3,NYU_Articles/Pilot/CouldTrumpsImpeachmentPushHilary.txt,100030,CouldTrumpsImpeachmentPushHilary.txt,dafa2bb8de86d276aa69797936139a5fdb4c067ef5353f586b53fab36bdd360b,6d300f07-9fc9-4897-9c98-b86c82ea4fb4,aa6922da-994c-4d34-aa93-ae9abc41d8f7,2019-11-14 22:21:17.581161,2019-11-14 22:24:24.783534,187.202373,"T1.Q1, T1.Q12, T1.Q14, T1.Q15",0,0,0,0,1,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,Nope,,4,7
NYU_Language2,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,924fddfe-5cb3-4c24-bb8c-3402a1087c2e,https://pe.goodlylabs.org/project/NYU_Language2/task/2433,5,3,NYU_Articles/Pilot/CouldTrumpsImpeachmentPushHilary.txt,100030,CouldTrumpsImpeachmentPushHilary.txt,dafa2bb8de86d276aa69797936139a5fdb4c067ef5353f586b53fab36bdd360b,52363498-e9c6-4493-8d41-001cebc33e98,782cf148-ffac-43f1-99aa-27a9d64b5212,2019-11-14 22:22:05.928934,2019-11-14 22:24:28.938813,143.009879,"T1.Q1, T1.Q12, T1.Q14, T1.Q15",0,0,1,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,Nope,,4,8
NYU_Language2,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1f1f4f61-9dca-442a-be51-02ed0e5f7ec8,https://pe.goodlylabs.org/project/NYU_Language2/task/2434,5,3,NYU_Articles/Pilot/CouldTrumpsImpeachmentPushHilary.txt,100030,CouldTrumpsImpeachmentPushHilary.txt,dafa2bb8de86d276aa69797936139a5fdb4c067ef5353f586b53fab36bdd360b,ec69be13-75d6-440f-9e87-2da4b263decb,bba6ae56-fae7-4c7f-993a-866ea4c3efc2,2019-11-13 20:40:46.529399,2019-11-13 20:48:22.221720,455.692321,"T1.Q1, T1.Q2, T1.Q9, T1.Q10, T1.Q12, T1.Q14, T1.Q15",1,0,1,0,0,1,0,0,0,0,0,0,0,MILDLY excessive/inappropriate,,,0,0,0,0,0,0,0,0,,Mildly inappropriate,"Yes, somewhat",,Nope,,5: Middling difficulty,6
NYU_Language2,c61fde1e9a2fcf6f097f0d93b27f7f53fd89c4e5771654f4bdd2711376b3dad6,1f1f4f61-9dca-442a-be51-02ed0e5f7ec8,https://pe.goodlylabs.org/project/NYU_Language2/task/2434,5,3,NYU_Articles/Pilot/CouldTrumpsImpeachmentPushHilary.txt,100030,CouldTrumpsImpeachmentPushHilary.txt,dafa2bb8de86d276aa69797936139a5fdb4c067ef5353f586b53fab36bdd360b,22841470-6451-4d54-be4e-159520fa7f23,0e4b8a3e-2714-4b5f-ba10-bb576aaa5cc6,2019-11-13 20:54:14.802617,2019-11-13 20:56:57.719752,162.917135,"T1.Q1, T1.Q12, T1.Q14, T1.Q15",0,0,0,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,,,,,Good job!,,5: Middling difficulty,8
