task_pybossa_id,taskrun_pybossa_id,task_url,taskrun_article_batch_name,taskrun_article_number,taskrun_article_filename,contributor_id,created,finish_time,elapsed_seconds,anno_id,namespace,topic_name,case_number,start_pos,end_pos,target_text,source_text_length
1015,2378,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1015,SSSPETest2,1733,1733SSSArticle.txt,17,06:02.4,15:51.1,588.712139,84,,Arguments,1,462,564,"But now physicists are questioning the conclusion, and they have a much larger dataset to back them up",6532
1015,2378,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1015,SSSPETest2,1733,1733SSSArticle.txt,17,06:02.4,15:51.1,588.712139,84,,Arguments,1,3771,4506,"But now an international team of physicists have questioned the acceration of the Universe's expansion, and they've got a much bigger database of Type 1a supernovae to back them up.

By applying a different analytical model to the 740 Type Ia supernovae that have been identified so far, the team says they've been able to account for the subtle differences between them like never before.

They say the statistical techniques used by the original team were too simplistic, and were based on a model devised in the 1930s, which can't reliability be applied to the growing supernova dataset.

They also mention that the cosmic microwave background isn't directly affected by dark energy, so only serves as an ""indirect"" type of evidence",6532
1015,2378,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1015,SSSPETest2,1733,1733SSSArticle.txt,17,06:02.4,15:51.1,588.712139,84,,Arguments,1,4510,4932,"We analysed the latest catalogue of 740 Type Ia supernovae - over 10 times bigger than the original samples on which the discovery claim was based - and found that the evidence for accelerated expansion is, at most, what physicists call '3 sigma',"" reports lead researcher, Subir Sarkar, from the University of Oxford.

""This is far short of the '5 sigma' standard required to claim a discovery of fundamental significance",6532
1015,2378,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1015,SSSPETest2,1733,1733SSSArticle.txt,17,06:02.4,15:51.1,588.712139,84,,Arguments,1,4936,5493,"Instead of finding evidence to support the accelerated expansion of the Universe, Sarkar and his team say it looks like the Universe is expanding at a constant rate. If that's truly the case, it means we don't need dark energy to explain it.

""A more sophisticated theoretical framework accounting for the observation that the Universe is not exactly homogeneous, and that its matter content may not behave as an ideal gas - two key assumptions of standard cosmology - may well be able to account for all observations without requiring dark energy,"" he says",6532
1015,2378,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1015,SSSPETest2,1733,1733SSSArticle.txt,17,06:02.4,15:51.1,588.712139,85,,Arguments,2,5914,6043,The question now is whether Sarkar's team applied their new statistical model to the data in a way that best reflects the science,6532
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
1017,2380,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1017,SSSPETest2,1728,1728SSSArticle.txt,17,06:03.6,22:01.4,957.797847,117,,Quoted Sources,1,162,379,"A traditional Mediterranean diet with added olive oil may be tied to a lower risk of heart disease at least in part because it helps maintain healthy blood flow and clear debris from arteries, a Spanish study suggests",3796
1017,2380,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1017,SSSPETest2,1728,1728SSSArticle.txt,17,06:03.6,22:01.4,957.797847,117,,Quoted Sources,1,383,905,"A Mediterranean diet rich in virgin olive oil improves the function of high-density lipoproteins, HDL, popularly known as `good’ cholesterol,” said lead study author Dr. Alvaro Hernáez of the Hospital del Mar Medical Research Institute in Barcelona.

This type of diet typically includes lots of fruits and legumes that are rich in antioxidants as well as plenty of vegetables, whole grains and olive oil. It also tends to favor lean sources of protein like chicken or fish over red meat, which contains more saturated fat",3796
1017,2380,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1017,SSSPETest2,1728,1728SSSArticle.txt,17,06:03.6,22:01.4,957.797847,117,,Quoted Sources,1,909,1277,"Our hypothesis is that these dietary antioxidants may bind to HDL particles and protect them against different kinds of attacks,” Hernáez said by email. “As HDLs are more protected, they can perform their biological functions more efficiently and, therefore, they are able to remove cholesterol from arteries or contribute to the relaxation of blood vessels for longer",3796
1017,2380,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1017,SSSPETest2,1728,1728SSSArticle.txt,17,06:03.6,22:01.4,957.797847,117,,Quoted Sources,1,2044,2210,"Only the low-fat diet was associated with reduced LDL and total cholesterol levels, researchers report in a paper scheduled for publication in the journal Circulation",3796
1017,2380,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1017,SSSPETest2,1728,1728SSSArticle.txt,17,06:03.6,22:01.4,957.797847,118,,Quoted Sources,2,2854,3082,"Still, the findings add to a growing body of research suggesting that HDL function may influence cardiovascular disease risk, Dr. Daniel Rader of the University of Pennsylvania in Philadelphia writes in an accompanying editorial",3796
1017,2380,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1017,SSSPETest2,1728,1728SSSArticle.txt,17,06:03.6,22:01.4,957.797847,118,,Quoted Sources,2,3086,3352,"We know the Mediterranean diet reduces risk of heart disease but still don’t know exactly why,” Rader said by email. “There is probably more than one reason, and this study suggests that one mechanism might be that the Mediterranean diet improves the function of HDL",3796
1017,2380,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1017,SSSPETest2,1728,1728SSSArticle.txt,17,06:03.6,22:01.4,957.797847,118,,Quoted Sources,2,3356,3787,"Even without clear evidence explaining why the Mediterranean diet may help the heart, eating this way can still make sense, Rader added.

“For people who are interested in reducing their risk of heart disease, the Mediterranean diet is probably the best proven diet to reduce risk,” Rader said. “I think the majority of people who don’t have other major dietary concerns should look toward the Mediterranean diet as a heart healthy",3796
1017,2380,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1017,SSSPETest2,1728,1728SSSArticle.txt,17,06:03.6,22:01.4,957.797847,119,,Fact-check,1,1281,1569,"High levels of low density lipoproteins (LDL) or “bad” cholesterol and fats known as triglycerides are associated with an increased risk of heart and blood vessel diseases. HDL, or “good,” cholesterol is associated with a lower risk because it helps remove excess LDL from the bloodstream",3796
1017,2380,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1017,SSSPETest2,1728,1728SSSArticle.txt,17,06:03.6,22:01.4,957.797847,120,,Arguments,1,2854,2978,"Still, the findings add to a growing body of research suggesting that HDL function may influence cardiovascular disease risk",3796
1017,2380,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1017,SSSPETest2,1728,1728SSSArticle.txt,17,06:03.6,22:01.4,957.797847,120,,Arguments,1,3495,3787,"For people who are interested in reducing their risk of heart disease, the Mediterranean diet is probably the best proven diet to reduce risk,” Rader said. “I think the majority of people who don’t have other major dietary concerns should look toward the Mediterranean diet as a heart healthy",3796
1017,2380,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1017,SSSPETest2,1728,1728SSSArticle.txt,17,06:03.6,22:01.4,957.797847,120,,Arguments,1,162,356,"A traditional Mediterranean diet with added olive oil may be tied to a lower risk of heart disease at least in part because it helps maintain healthy blood flow and clear debris from arteries, a",3796
1017,2380,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1017,SSSPETest2,1728,1728SSSArticle.txt,17,06:03.6,22:01.4,957.797847,120,,Arguments,1,383,523,"A Mediterranean diet rich in virgin olive oil improves the function of high-density lipoproteins, HDL, popularly known as `good’ cholesterol",3796
1017,2380,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1017,SSSPETest2,1728,1728SSSArticle.txt,17,06:03.6,22:01.4,957.797847,120,,Arguments,1,634,1277,"This type of diet typically includes lots of fruits and legumes that are rich in antioxidants as well as plenty of vegetables, whole grains and olive oil. It also tends to favor lean sources of protein like chicken or fish over red meat, which contains more saturated fat.

“Our hypothesis is that these dietary antioxidants may bind to HDL particles and protect them against different kinds of attacks,” Hernáez said by email. “As HDLs are more protected, they can perform their biological functions more efficiently and, therefore, they are able to remove cholesterol from arteries or contribute to the relaxation of blood vessels for longer",3796
1017,2380,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1017,SSSPETest2,1728,1728SSSArticle.txt,17,06:03.6,22:01.4,957.797847,120,,Arguments,1,1281,1569,"High levels of low density lipoproteins (LDL) or “bad” cholesterol and fats known as triglycerides are associated with an increased risk of heart and blood vessel diseases. HDL, or “good,” cholesterol is associated with a lower risk because it helps remove excess LDL from the bloodstream",3796
1017,2380,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1017,SSSPETest2,1728,1728SSSArticle.txt,17,06:03.6,22:01.4,957.797847,120,,Arguments,1,2044,2126,Only the low-fat diet was associated with reduced LDL and total cholesterol levels,3796
1017,2380,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1017,SSSPETest2,1728,1728SSSArticle.txt,17,06:03.6,22:01.4,957.797847,120,,Arguments,1,2213,2265,None of the diets increased HDL levels significantly,3796
1017,2380,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1017,SSSPETest2,1728,1728SSSArticle.txt,17,06:03.6,22:01.4,957.797847,120,,Arguments,1,2268,2395,But blood tests and lab work showed better HDL functioning in the group assigned to the Mediterranean diet with extra olive oil,3796
1017,2380,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1017,SSSPETest2,1728,1728SSSArticle.txt,17,06:03.6,22:01.4,957.797847,120,,Arguments,1,3356,3478,"Even without clear evidence explaining why the Mediterranean diet may help the heart, eating this way can still make sense",3796
1017,2380,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1017,SSSPETest2,1728,1728SSSArticle.txt,17,06:03.6,22:01.4,957.797847,121,,Arguments,2,2673,2851,"Limitations of the current study include the fact that all three diets were relatively healthy, making it difficult to detect meaningful differences in outcomes, the authors note",3796
1017,2380,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1017,SSSPETest2,1728,1728SSSArticle.txt,17,06:03.6,22:01.4,957.797847,121,,Arguments,2,2398,2670,"While some previous research has linked a Mediterranean diet to weight loss and a reduced risk of heart disease and some cancers, scientists haven’t conclusively proven that the diet itself is responsible, instead of other lifestyle choices made by people who eat this way",3796
1014,2381,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,129,32:46.9,26:44.2,3237.356866,122,,Quoted Sources,1,120,248,"Stacey with her son in the yard of their home in Florida. “In moderation, it’s O.K.,” she said of marijuana use during pregnancy",10122
1014,2381,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,129,32:46.9,26:44.2,3237.356866,122,,Quoted Sources,1,691,779,"I wouldn’t necessarily say, ‘Go smoke a pound of pot when you’re pregnant,’” said Stacey",10122
1014,2381,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,129,32:46.9,26:44.2,3237.356866,122,,Quoted Sources,1,922,945,"In moderation, it’s O.K",10122
1014,2381,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,129,32:46.9,26:44.2,3237.356866,122,,Quoted Sources,1,922,924,In,10122
1014,2381,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,129,32:46.9,26:44.2,3237.356866,122,,Quoted Sources,1,922,924,In,10122
1014,2381,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,129,32:46.9,26:44.2,3237.356866,122,,Quoted Sources,1,922,924,In,10122
1014,2381,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,129,32:46.9,26:44.2,3237.356866,122,,Quoted Sources,1,10073,10116,"I don’t have to smoke as much anymore,” she",10122
1014,2381,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,129,32:46.9,26:44.2,3237.356866,122,,Quoted Sources,1,10113,10121,she said,10122
1014,2381,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,129,32:46.9,26:44.2,3237.356866,123,,Quoted Sources,2,949,1041,"Many pregnant women, particularly younger ones, seem to agree, a recent federal survey shows",10122
1014,2381,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,129,32:46.9,26:44.2,3237.356866,123,,Quoted Sources,2,2342,2633,"In the federal survey, published online in December, almost 4 percent of mothers-to-be said they had used marijuana in the past month in 2014, compared with 2.4 percent in 2002. (By comparison, roughly 9 percent of pregnant women ages 18 to 44 acknowledge using alcohol in the previous month",10122
1014,2381,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,129,32:46.9,26:44.2,3237.356866,124,,Quoted Sources,3,1760,2040,"But preliminary research suggests otherwise: Marijuana’s main psychoactive ingredient — tetrahydrocannabinol, or THC — can cross the placenta to reach the fetus, experts say, potentially harming brain development, cognition and birth weight. THC can also be present in breast milk",10122
1014,2381,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,129,32:46.9,26:44.2,3237.356866,125,,Quoted Sources,4,2044,2339,"There is an increased perception of the safety of cannabis use, even in pregnancy, without data to say it’s actually safe,” said Dr. Torri Metz, an obstetrician at Denver Health Medical Center who specializes in high-risk pregnancies. Ten percent of her patients acknowledge recent marijuana use",10122
1014,2381,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,129,32:46.9,26:44.2,3237.356866,125,,Quoted Sources,4,3124,3277,"Some of the most extensive data come from two sets of researchers, in Pittsburgh and in Ottawa, who have long studied children exposed to THC in the womb",10122
1014,2381,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,129,32:46.9,26:44.2,3237.356866,125,,Quoted Sources,4,3280,3745,"In Pittsburgh, 6-year-olds born to mothers who had smoked one joint or more daily in the first trimester showed a decreased ability to understand concepts in listening and reading. At age 10, children exposed to THC in utero were more impulsive than other children and less able to focus their attention.

Most troubling, children of mothers who used marijuana heavily in the first trimester had lower scores in reading, math and spelling at age 14 than their peers",10122
1014,2381,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,129,32:46.9,26:44.2,3237.356866,126,,Quoted Sources,5,3749,3963,"Prenatal exposure can affect the adolescent pretty significantly,” said Dr. Lauren M. Jansson, the director of pediatrics at the Center for Addiction and Pregnancy at the Johns Hopkins University School of Medicine",10122
1014,2381,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,129,32:46.9,26:44.2,3237.356866,127,,Quoted Sources,6,4235,4566,"Even early in development, marijuana is changing critical circuits and neurotransmitting receptors,” said Dr. Yasmin Hurd, a neuroscientist and the director of the addiction center at Icahn School of Medicine at Mount Sinai in Manhattan. “Those are important for regulation of emotions and reward, even motor function and cognition",10122
1014,2381,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,129,32:46.9,26:44.2,3237.356866,128,,Quoted Sources,7,4715,4981,"The effects are not dramatic, but that doesn’t mean they are not important,” said Jodi Gilman, an assistant professor of psychiatry at Harvard Medical School who studies adolescent users of cannabis. “It could make the difference between getting an A and getting a B",10122
1014,2381,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,129,32:46.9,26:44.2,3237.356866,128,,Quoted Sources,7,4986,5109,"You could imagine that a similar subtle effect may be present in those who were exposed prenatally to marijuana,” she added",10122
1014,2381,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,129,32:46.9,26:44.2,3237.356866,129,,Quoted Sources,8,5379,5650,"Of five federal agencies, only the National Institute on Drug Abuse had any information about prenatal marijuana use on its website as of last February, according to a study published online in December in the journal Substance Abuse. Only 10 state health departments did",10122
1014,2381,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,129,32:46.9,26:44.2,3237.356866,130,,Quoted Sources,9,5735,6018,"I don’t think public health officials should be alarming people,” said Marian Jarlenski, the study’s lead author and an assistant professor at the University of Pittsburgh Graduate School of Public Health. “They just have to say, ‘There have been studies done, and there is some risk",10122
1014,2381,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,129,32:46.9,26:44.2,3237.356866,131,,Quoted Sources,10,6296,6625,"In a statement, C.D.C. officials expressed concern about memory and attention problems among children exposed to THC in utero.

“While current evidence on health consequences is inconsistent, some studies have found risks associated with marijuana use during pregnancy, such as low birth weight or preterm birth,” the agency said",10122
1014,2381,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,129,32:46.9,26:44.2,3237.356866,132,,Quoted Sources,11,6628,6867,"Dr. Marie McCormick, a pediatrician and the chairwoman of a new report on cannabis from the National Academies of Sciences, Engineering and Medicine, said smoking cannabis “does confer, in terms of birth weight, the same risk as cigarettes",10122
1014,2381,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,129,32:46.9,26:44.2,3237.356866,133,,Quoted Sources,12,7008,7313,"That’s why some providers and lay people alike think there’s no effect,” said Dr. Erica Wymore, a neonatologist at Children’s Hospital Colorado. But she warned, “Just because they don’t have a major birth defect or overt withdrawal symptoms doesn’t mean the baby’s neurological development is not impacted",10122
1014,2381,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,129,32:46.9,26:44.2,3237.356866,134,,Quoted Sources,13,7388,7512,"Marijuana had 12 percent THC in 2014, while in 1995 it was just 4 percent, according to the National Institute on Drug Abuse",10122
1014,2381,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,129,32:46.9,26:44.2,3237.356866,135,,Quoted Sources,14,7516,7812,"All those really good earlier studies on marijuana effects aren’t telling us what we need to know now about higher concentration levels,” said Therese Grant, an epidemiologist and director of the University of Washington’s fetal alcohol and drug unit. “We need to do a whole lot more research now",10122
1014,2381,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,129,32:46.9,26:44.2,3237.356866,136,,Quoted Sources,15,9198,9451,"Depression, anxiety, stress, pain, nausea and vomiting were the most common reasons women reported using marijuana in a 2014 survey of low-income mothers getting federal nutrition help in Colorado. Roughly 6 percent were pot users; a third were pregnant",10122
1014,2381,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,129,32:46.9,26:44.2,3237.356866,136,,Quoted Sources,15,9659,9777,"If you’re going to consider it like medicine,” she said, “then treat it like medicine and talk to your doctor about it",10122
1014,2381,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,129,32:46.9,26:44.2,3237.356866,137,,Quoted Sources,16,9455,9655,"Women are thinking of this as medical marijuana in that they are treating some condition,” said Elizabeth Nash, a policy analyst at the Guttmacher Institute who researches substance abuse in pregnancy",10122
1014,2381,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,129,32:46.9,26:44.2,3237.356866,138,,Fact-check,1,1043,1148,"As states legalize marijuana or its medical use, expectant mothers are taking it up in increasing numbers",10122
1014,2381,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,129,32:46.9,26:44.2,3237.356866,138,,Fact-check,1,1751,1758,infants,10122
1014,2381,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,129,32:46.9,26:44.2,3237.356866,139,,Fact-check,2,1673,1758,Often pregnant women presume that cannabis has no consequences for developing infants,10122
1014,2381,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,129,32:46.9,26:44.2,3237.356866,140,,Fact-check,3,2819,3025,"Young mothers-to-be were particularly likely to turn to marijuana: Roughly 7.5 percent of 18- to 25-year-olds said they had used pot in the past month in 2014, compared with 2 percent of women ages 26 to 44",10122
1014,2381,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,129,32:46.9,26:44.2,3237.356866,141,,Fact-check,4,3028,3122,Evidence on the effects of prenatal marijuana use is still limited and sometimes contradictory,10122
1014,2381,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,129,32:46.9,26:44.2,3237.356866,142,,Fact-check,5,3966,4231,"Several studies have found changes in the brains of fetuses, 18 to 22 weeks old, linked to maternal marijuana use. In male fetuses who were exposed, for instance, researchers have noted abnormal function of the amygdala, the part of the brain that regulates emotion",10122
1014,2381,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,129,32:46.9,26:44.2,3237.356866,143,,Fact-check,6,4570,4711,"It is already well documented that the developing brains of teenagers can be altered with regular marijuana use, even eventually reducing I.Q",10122
1014,2381,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,129,32:46.9,26:44.2,3237.356866,144,,Fact-check,7,5112,5376,The American Academy of Pediatrics and the American College of Obstetricians and Gynecologists both advise against prenatal cannabis use because of its links to cognitive impairment and academic underachievement. But many state and federal agencies avoid the topic,10122
1014,2381,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,129,32:46.9,26:44.2,3237.356866,145,,Fact-check,8,5653,5731,"Until recently, the Centers for Disease Control and Prevention offered nothing",10122
1014,2381,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,129,32:46.9,26:44.2,3237.356866,146,,Fact-check,9,7816,8256,"There are two additional problems with studies of maternal cannabis use. Research is often based on reports by pregnant women — instead of, say, tests of urine or the umbilical cord — and they consistently underreport their use. (Researchers know of underreporting because samples reveal discrepancies.) And pregnant women who roll joints also tend to smoke tobacco or drink alcohol; it can be hard to tease out the risks of cannabis itself",10122
1014,2381,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,129,32:46.9,26:44.2,3237.356866,147,,Fact-check,10,8638,8793,"Dr. Judy Chang, an obstetrician-gynecologist at the University of Pittsburgh, and her colleagues recorded more than 450 first visits with pregnant patients",10122
1014,2381,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,129,32:46.9,26:44.2,3237.356866,148,,Arguments,1,1673,1758,Often pregnant women presume that cannabis has no consequences for developing infants,10122
1014,2381,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,129,32:46.9,26:44.2,3237.356866,148,,Arguments,1,1760,2000,"But preliminary research suggests otherwise: Marijuana’s main psychoactive ingredient — tetrahydrocannabinol, or THC — can cross the placenta to reach the fetus, experts say, potentially harming brain development, cognition and birth weight",10122
1014,2381,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,129,32:46.9,26:44.2,3237.356866,148,,Arguments,1,6871,7005,"Some of the gathering evidence is reassuring. So far, prenatal cannabis exposure does not appear to be linked to obvious birth defects",10122
1014,2381,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1014,SSSPETest2,1739,1739SSSArticle.txt,129,32:46.9,26:44.2,3237.356866,149,,Arguments,2,6425,6625,"While current evidence on health consequences is inconsistent, some studies have found risks associated with marijuana use during pregnancy, such as low birth weight or preterm birth,” the agency said",10122
1015,2382,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1015,SSSPETest2,1733,1733SSSArticle.txt,132,31:42.9,27:58.3,3375.461821,150,,Quoted Sources,1,2009,2037,As the Royal Swedish Academy,6532
1015,2382,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1015,SSSPETest2,1733,1733SSSArticle.txt,132,31:42.9,27:58.3,3375.461821,150,,Quoted Sources,1,2111,2747,"In a Universe which is dominated by matter, one would expect gravity eventually should make the expansion slow down. Imagine then the utter astonishment when two groups of scientists ... discovered that the expansion was not slowing down, it was actually accelerating.

By comparing the brightness of distant, far-away supernovae with the brightness of nearby supernovae, the scientists discovered that the far-away supernovae were about 25 percent too faint. They were too far away. The Universe was accelerating. And so this discovery is fundamental and a milestone for cosmology. And a challenge for generations of scientists to come",6532
1015,2382,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1015,SSSPETest2,1733,1733SSSArticle.txt,132,31:42.9,27:58.3,3375.461821,151,,Quoted Sources,2,2939,3053,NASA and ESA scientists found that the Universe could be expanding around 8 percent faster than originally thought,6532
1015,2382,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1015,SSSPETest2,1733,1733SSSArticle.txt,132,31:42.9,27:58.3,3375.461821,152,,Quoted Sources,3,3316,3651,"As Brendan Cole reported for us in May:

""There's something pervading the Universe that physically spreads space apart faster than gravity can pull things together. The effect is small - it's only noticeable when you look at far-away galaxies - but it's there. It's become known as dark energy - 'dark', because no one knows what it is",6532
1015,2382,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1015,SSSPETest2,1733,1733SSSArticle.txt,132,31:42.9,27:58.3,3375.461821,153,,Quoted Sources,4,4510,4932,"We analysed the latest catalogue of 740 Type Ia supernovae - over 10 times bigger than the original samples on which the discovery claim was based - and found that the evidence for accelerated expansion is, at most, what physicists call '3 sigma',"" reports lead researcher, Subir Sarkar, from the University of Oxford.

""This is far short of the '5 sigma' standard required to claim a discovery of fundamental significance",6532
1015,2382,http://pe.goodlylabs.org/project/FormTriager1.2C2/task/1015,SSSPETest2,1733,1733SSSArticle.txt,132,31:42.9,27:58.3,3375.461821,153,,Quoted Sources,4,5180,5493,"A more sophisticated theoretical framework accounting for the observation that the Universe is not exactly homogeneous, and that its matter content may not behave as an ideal gas - two key assumptions of standard cosmology - may well be able to account for all observations without requiring dark energy,"" he says",6532
