highlight_task_uuid,task_url,article_batch_name,article_number,article_filename,article_sha256,task_redundancy,taskrun_count,ah_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,hg_tua_uuid,namespace,topic_name,case_number,start_pos,end_pos,target_text,source_text_length
e930fa93-c1bb-4abc-b256-a4fae0dafaa0,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1794,Articles-March-2019/Stem Cell Treatment Could Be a Game-Changer for People With MS.txt,100012,Stem Cell Treatment Could Be a Game-Changer for People With MS.txt,0fa1bbaf1bd387a2daabceba23abe8a57ef37365d368013555b5a60e8cdd92bc,21,7,ac225c30-2d9d-4fe2-8e75-cb149c51864b,effb4946-a96c-448a-9b66-19782d922363,2019-04-01 21:30:18.420047,2019-04-01 21:33:08.439156,170.019109,e6f61df7-9b62-4ead-b2c4-c824b126384b,,Language,1,1671,1686,s not clear why,4092
e930fa93-c1bb-4abc-b256-a4fae0dafaa0,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1794,Articles-March-2019/Stem Cell Treatment Could Be a Game-Changer for People With MS.txt,100012,Stem Cell Treatment Could Be a Game-Changer for People With MS.txt,0fa1bbaf1bd387a2daabceba23abe8a57ef37365d368013555b5a60e8cdd92bc,21,7,ac225c30-2d9d-4fe2-8e75-cb149c51864b,effb4946-a96c-448a-9b66-19782d922363,2019-04-01 21:30:18.420047,2019-04-01 21:33:08.439156,170.019109,e6f61df7-9b62-4ead-b2c4-c824b126384b,,Language,1,1836,1861,is proving very effective,4092
e930fa93-c1bb-4abc-b256-a4fae0dafaa0,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1794,Articles-March-2019/Stem Cell Treatment Could Be a Game-Changer for People With MS.txt,100012,Stem Cell Treatment Could Be a Game-Changer for People With MS.txt,0fa1bbaf1bd387a2daabceba23abe8a57ef37365d368013555b5a60e8cdd92bc,21,7,ac225c30-2d9d-4fe2-8e75-cb149c51864b,effb4946-a96c-448a-9b66-19782d922363,2019-04-01 21:30:18.420047,2019-04-01 21:33:08.439156,170.019109,e6f61df7-9b62-4ead-b2c4-c824b126384b,,Language,1,2136,2145,Exclusive,4092
e930fa93-c1bb-4abc-b256-a4fae0dafaa0,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1794,Articles-March-2019/Stem Cell Treatment Could Be a Game-Changer for People With MS.txt,100012,Stem Cell Treatment Could Be a Game-Changer for People With MS.txt,0fa1bbaf1bd387a2daabceba23abe8a57ef37365d368013555b5a60e8cdd92bc,21,7,ac225c30-2d9d-4fe2-8e75-cb149c51864b,effb4946-a96c-448a-9b66-19782d922363,2019-04-01 21:30:18.420047,2019-04-01 21:33:08.439156,170.019109,e6f61df7-9b62-4ead-b2c4-c824b126384b,,Language,1,2412,2441,"suggests that genes, combined",4092
e930fa93-c1bb-4abc-b256-a4fae0dafaa0,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1794,Articles-March-2019/Stem Cell Treatment Could Be a Game-Changer for People With MS.txt,100012,Stem Cell Treatment Could Be a Game-Changer for People With MS.txt,0fa1bbaf1bd387a2daabceba23abe8a57ef37365d368013555b5a60e8cdd92bc,21,7,ac225c30-2d9d-4fe2-8e75-cb149c51864b,effb4946-a96c-448a-9b66-19782d922363,2019-04-01 21:30:18.420047,2019-04-01 21:33:08.439156,170.019109,e6f61df7-9b62-4ead-b2c4-c824b126384b,,Language,1,2550,2559,misdirect,4092
e930fa93-c1bb-4abc-b256-a4fae0dafaa0,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1794,Articles-March-2019/Stem Cell Treatment Could Be a Game-Changer for People With MS.txt,100012,Stem Cell Treatment Could Be a Game-Changer for People With MS.txt,0fa1bbaf1bd387a2daabceba23abe8a57ef37365d368013555b5a60e8cdd92bc,21,7,ac225c30-2d9d-4fe2-8e75-cb149c51864b,effb4946-a96c-448a-9b66-19782d922363,2019-04-01 21:30:18.420047,2019-04-01 21:33:08.439156,170.019109,e6f61df7-9b62-4ead-b2c4-c824b126384b,,Language,1,3271,3285,"expensive, and",4092
e930fa93-c1bb-4abc-b256-a4fae0dafaa0,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1794,Articles-March-2019/Stem Cell Treatment Could Be a Game-Changer for People With MS.txt,100012,Stem Cell Treatment Could Be a Game-Changer for People With MS.txt,0fa1bbaf1bd387a2daabceba23abe8a57ef37365d368013555b5a60e8cdd92bc,21,7,ac225c30-2d9d-4fe2-8e75-cb149c51864b,effb4946-a96c-448a-9b66-19782d922363,2019-04-01 21:30:18.420047,2019-04-01 21:33:08.439156,170.019109,e6f61df7-9b62-4ead-b2c4-c824b126384b,,Language,1,3262,3428,"are also expensive, and people who need them would likely have to go to a specialized center and work with a team of transplant and neurology experts who are familiar",4092
e930fa93-c1bb-4abc-b256-a4fae0dafaa0,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1794,Articles-March-2019/Stem Cell Treatment Could Be a Game-Changer for People With MS.txt,100012,Stem Cell Treatment Could Be a Game-Changer for People With MS.txt,0fa1bbaf1bd387a2daabceba23abe8a57ef37365d368013555b5a60e8cdd92bc,21,7,ac225c30-2d9d-4fe2-8e75-cb149c51864b,effb4946-a96c-448a-9b66-19782d922363,2019-04-01 21:30:18.420047,2019-04-01 21:33:08.439156,170.019109,e6f61df7-9b62-4ead-b2c4-c824b126384b,,Language,1,3524,3543,s not clear whether,4092
e930fa93-c1bb-4abc-b256-a4fae0dafaa0,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1794,Articles-March-2019/Stem Cell Treatment Could Be a Game-Changer for People With MS.txt,100012,Stem Cell Treatment Could Be a Game-Changer for People With MS.txt,0fa1bbaf1bd387a2daabceba23abe8a57ef37365d368013555b5a60e8cdd92bc,21,7,cb284390-7752-4e37-9566-556d7c2dab37,3e674186-d0c8-422c-a870-f4e841b531f2,2019-04-02 03:22:34.514343,2019-04-02 03:27:55.718938,321.204595,a9c9e6da-0519-47bb-aa3b-d96111b93751,,Evidence,1,310,1663,"In a presentation at the European Society for Bone and Marrow Transplantation held in Lisbon, Portugal, scientists said that people with certain forms of MS showed fewer relapses after receiving a stem cell transplant for MS than those who received other treatments.\r\n\r\nThe study involved 110 people with relapsing multiple sclerosis, a condition in which cells in the immune system start to inexplicably attack the critical covering that protects nerve cells in the spinal cord, brain and eye. Without the coating, nerves gradually lose their ability to send important electrical messages that control things like movement and vision. In the study, people were randomly assigned to receive current treatments for the disease, which can help slow the progression of the immune-driven damage to the nerve cells, or a stem cell transplant.\r\n\r\nPeople in the stem cell transplant group received chemotherapy to wipe out most of their current immune cells that were wrongly attacking neurons. They then took special medications to coax their stem cells, which produce the entire population of immune cells, out of the bone marrow and into the blood to start churning out new immune cells. After approximately three years, about 6% of the stem cell group experienced relapses, while 60% of the people in the control group receiving standard treatment relapsed",4092
e930fa93-c1bb-4abc-b256-a4fae0dafaa0,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1794,Articles-March-2019/Stem Cell Treatment Could Be a Game-Changer for People With MS.txt,100012,Stem Cell Treatment Could Be a Game-Changer for People With MS.txt,0fa1bbaf1bd387a2daabceba23abe8a57ef37365d368013555b5a60e8cdd92bc,21,7,cb284390-7752-4e37-9566-556d7c2dab37,3e674186-d0c8-422c-a870-f4e841b531f2,2019-04-02 03:22:34.514343,2019-04-02 03:27:55.718938,321.204595,a9c9e6da-0519-47bb-aa3b-d96111b93751,,Evidence,1,1668,2125,"It\u2019s not clear why the immune system in people with MS starts attacking its own nerve cells. But the idea of rebooting the immune system with healthy cells is one that is proving very effective in other fields as well. In cancer, the Food and Drug Administration (FDA) approved a similar strategy in which the immune cells causing certain leukemias are destroyed and replaced with genetically engineered cells that now recognize and can destroy cancer cells",4092
e930fa93-c1bb-4abc-b256-a4fae0dafaa0,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1794,Articles-March-2019/Stem Cell Treatment Could Be a Game-Changer for People With MS.txt,100012,Stem Cell Treatment Could Be a Game-Changer for People With MS.txt,0fa1bbaf1bd387a2daabceba23abe8a57ef37365d368013555b5a60e8cdd92bc,21,7,cb284390-7752-4e37-9566-556d7c2dab37,3e674186-d0c8-422c-a870-f4e841b531f2,2019-04-02 03:22:34.514343,2019-04-02 03:27:55.718938,321.204595,a9c9e6da-0519-47bb-aa3b-d96111b93751,,Evidence,1,2756,3241,"The results are still preliminary and were not published in a journal where other experts could analyze the data and vet the results. But the study is the first to rigorously test the stem cell transplant for MS. \u201cThe trick is going to be to determine where in the landscape of treatments we have now for MS that this is going to be appropriate to use, and who is the best candidate for this treatment,\u201d says Bruce Bebo, executive vice president of research for the National MS Society",4092
e930fa93-c1bb-4abc-b256-a4fae0dafaa0,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1794,Articles-March-2019/Stem Cell Treatment Could Be a Game-Changer for People With MS.txt,100012,Stem Cell Treatment Could Be a Game-Changer for People With MS.txt,0fa1bbaf1bd387a2daabceba23abe8a57ef37365d368013555b5a60e8cdd92bc,21,7,cb284390-7752-4e37-9566-556d7c2dab37,3e674186-d0c8-422c-a870-f4e841b531f2,2019-04-02 03:22:34.514343,2019-04-02 03:27:55.718938,321.204595,a9c9e6da-0519-47bb-aa3b-d96111b93751,,Evidence,1,3452,4091,"Bebo also notes that the trial involved people with relapsing MS, so it\u2019s not clear whether those with progressive MS \u2014 which accounts for about half of people currently living with the disease, according to the National MS Society \u2014 might benefit. While about 80% to 85% of people first diagnosed with MS are diagnosed with the relapsing form, that can evolve into progressive MS over time. If the stem cell transplant results are confirmed, that could mean more people might be able to control their disease if they are treated early enough, before it becomes progressive and harder to treat. \u201cThat\u2019s the hope and the promise,\u201d says Bebo",4092
e930fa93-c1bb-4abc-b256-a4fae0dafaa0,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1794,Articles-March-2019/Stem Cell Treatment Could Be a Game-Changer for People With MS.txt,100012,Stem Cell Treatment Could Be a Game-Changer for People With MS.txt,0fa1bbaf1bd387a2daabceba23abe8a57ef37365d368013555b5a60e8cdd92bc,21,7,cb284390-7752-4e37-9566-556d7c2dab37,3e674186-d0c8-422c-a870-f4e841b531f2,2019-04-02 03:22:34.514343,2019-04-02 03:27:55.718938,321.204595,79809345-bf61-439d-b7f3-a0a9476343e8,,Probability,1,2398,2751,"Some research suggests that genes, combined with exposures to environmental agents ranging from pollutants to chemicals in the diet, for example, could misdirect the immune cells to destroy neurons. Re-setting the system in people who develop the disease might erase those effects and give those with MS a chance at slowing or even beating their disease",4092
e930fa93-c1bb-4abc-b256-a4fae0dafaa0,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1794,Articles-March-2019/Stem Cell Treatment Could Be a Game-Changer for People With MS.txt,100012,Stem Cell Treatment Could Be a Game-Changer for People With MS.txt,0fa1bbaf1bd387a2daabceba23abe8a57ef37365d368013555b5a60e8cdd92bc,21,7,01c2faf9-f187-4bbd-90d5-ecbdb430be03,e1174e40-2843-41e3-8b3c-6b3383a0a0d5,2019-04-02 16:29:15.782150,2019-04-02 16:50:23.715123,1267.932973,cd0b1122-cfcf-4573-8522-2904a70df92c,,Evidence,1,310,575,"In a presentation at the European Society for Bone and Marrow Transplantation held in Lisbon, Portugal, scientists said that people with certain forms of MS showed fewer relapses after receiving a stem cell transplant for MS than those who received other treatments",4092
e930fa93-c1bb-4abc-b256-a4fae0dafaa0,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1794,Articles-March-2019/Stem Cell Treatment Could Be a Game-Changer for People With MS.txt,100012,Stem Cell Treatment Could Be a Game-Changer for People With MS.txt,0fa1bbaf1bd387a2daabceba23abe8a57ef37365d368013555b5a60e8cdd92bc,21,7,01c2faf9-f187-4bbd-90d5-ecbdb430be03,e1174e40-2843-41e3-8b3c-6b3383a0a0d5,2019-04-02 16:29:15.782150,2019-04-02 16:50:23.715123,1267.932973,66a6987d-d22e-42d1-868d-ba9a106e1eac,,Probability,3,1494,1663,"After approximately three years, about 6% of the stem cell group experienced relapses, while 60% of the people in the control group receiving standard treatment relapsed",4092
e930fa93-c1bb-4abc-b256-a4fae0dafaa0,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1794,Articles-March-2019/Stem Cell Treatment Could Be a Game-Changer for People With MS.txt,100012,Stem Cell Treatment Could Be a Game-Changer for People With MS.txt,0fa1bbaf1bd387a2daabceba23abe8a57ef37365d368013555b5a60e8cdd92bc,21,7,01c2faf9-f187-4bbd-90d5-ecbdb430be03,e1174e40-2843-41e3-8b3c-6b3383a0a0d5,2019-04-02 16:29:15.782150,2019-04-02 16:50:23.715123,1267.932973,d4205c0e-2900-4f8c-85d3-348a83f10699,,Language,2,1214,1225,to wipe out,4092
e930fa93-c1bb-4abc-b256-a4fae0dafaa0,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1794,Articles-March-2019/Stem Cell Treatment Could Be a Game-Changer for People With MS.txt,100012,Stem Cell Treatment Could Be a Game-Changer for People With MS.txt,0fa1bbaf1bd387a2daabceba23abe8a57ef37365d368013555b5a60e8cdd92bc,21,7,01c2faf9-f187-4bbd-90d5-ecbdb430be03,e1174e40-2843-41e3-8b3c-6b3383a0a0d5,2019-04-02 16:29:15.782150,2019-04-02 16:50:23.715123,1267.932973,4c539529-8bf6-4709-b15b-27e21ea5a753,,Evidence,5,3452,3842,"Bebo also notes that the trial involved people with relapsing MS, so it\u2019s not clear whether those with progressive MS \u2014 which accounts for about half of people currently living with the disease, according to the National MS Society \u2014 might benefit. While about 80% to 85% of people first diagnosed with MS are diagnosed with the relapsing form, that can evolve into progressive MS over time",4092
e930fa93-c1bb-4abc-b256-a4fae0dafaa0,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1794,Articles-March-2019/Stem Cell Treatment Could Be a Game-Changer for People With MS.txt,100012,Stem Cell Treatment Could Be a Game-Changer for People With MS.txt,0fa1bbaf1bd387a2daabceba23abe8a57ef37365d368013555b5a60e8cdd92bc,21,7,01c2faf9-f187-4bbd-90d5-ecbdb430be03,e1174e40-2843-41e3-8b3c-6b3383a0a0d5,2019-04-02 16:29:15.782150,2019-04-02 16:50:23.715123,1267.932973,658c10e6-9778-420c-85e0-ff2f684e9345,,Evidence,4,580,1663,"The study involved 110 people with relapsing multiple sclerosis, a condition in which cells in the immune system start to inexplicably attack the critical covering that protects nerve cells in the spinal cord, brain and eye. Without the coating, nerves gradually lose their ability to send important electrical messages that control things like movement and vision. In the study, people were randomly assigned to receive current treatments for the disease, which can help slow the progression of the immune-driven damage to the nerve cells, or a stem cell transplant.\r\n\r\nPeople in the stem cell transplant group received chemotherapy to wipe out most of their current immune cells that were wrongly attacking neurons. They then took special medications to coax their stem cells, which produce the entire population of immune cells, out of the bone marrow and into the blood to start churning out new immune cells. After approximately three years, about 6% of the stem cell group experienced relapses, while 60% of the people in the control group receiving standard treatment relapsed",4092
e930fa93-c1bb-4abc-b256-a4fae0dafaa0,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1794,Articles-March-2019/Stem Cell Treatment Could Be a Game-Changer for People With MS.txt,100012,Stem Cell Treatment Could Be a Game-Changer for People With MS.txt,0fa1bbaf1bd387a2daabceba23abe8a57ef37365d368013555b5a60e8cdd92bc,21,7,bb6cc77a-e8ef-40e9-a220-95ac98d2ff3b,51070825-cd78-4f02-9da1-c50bcc491cf7,2019-04-02 21:21:05.909010,2019-04-02 21:27:41.453285,395.544275,cc9bce66-d8d6-48b6-9c01-fe9aa9368730,,Language,2,2756,2967,The results are still preliminary and were not published in a journal where other experts could analyze the data and vet the results. But the study is the first to rigorously test the stem cell transplant for MS,4092
e930fa93-c1bb-4abc-b256-a4fae0dafaa0,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1794,Articles-March-2019/Stem Cell Treatment Could Be a Game-Changer for People With MS.txt,100012,Stem Cell Treatment Could Be a Game-Changer for People With MS.txt,0fa1bbaf1bd387a2daabceba23abe8a57ef37365d368013555b5a60e8cdd92bc,21,7,bb6cc77a-e8ef-40e9-a220-95ac98d2ff3b,51070825-cd78-4f02-9da1-c50bcc491cf7,2019-04-02 21:21:05.909010,2019-04-02 21:27:41.453285,395.544275,d038a4e1-9081-496f-981f-a17ba3b507e6,,Language,1,3452,3699,"Bebo also notes that the trial involved people with relapsing MS, so it\u2019s not clear whether those with progressive MS \u2014 which accounts for about half of people currently living with the disease, according to the National MS Society \u2014 might benefit",4092
cb752e00-30af-4f94-92cf-332be23d0ffa,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1795,Articles-March-2019/World Health Organization Officially Declares Bacon is as Harmful as Cigarettes.txt,100013,World Health Organization Officially Declares Bacon is as Harmful as Cigarettes.txt,82ea4e3ee5361976a43797e7c3a6e48719341b74742903e2e256c3750b259511,21,7,60de539b-b3c7-40e6-a1d4-86f476afaaa1,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 03:04:50.438868,2019-03-28 03:19:00.702822,850.263954,a50d8327-aece-45b5-af09-623644e29942,,Reasoning,5,3688,3783,"Also, it\u2019s not a good thing when government organizations start \u201cofficially\u201d recognizing things",5058
cb752e00-30af-4f94-92cf-332be23d0ffa,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1795,Articles-March-2019/World Health Organization Officially Declares Bacon is as Harmful as Cigarettes.txt,100013,World Health Organization Officially Declares Bacon is as Harmful as Cigarettes.txt,82ea4e3ee5361976a43797e7c3a6e48719341b74742903e2e256c3750b259511,21,7,60de539b-b3c7-40e6-a1d4-86f476afaaa1,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 03:04:50.438868,2019-03-28 03:19:00.702822,850.263954,684e4dca-a273-4371-8740-4fe667018369,,Evidence,2,3688,4264,"Also, it\u2019s not a good thing when government organizations start \u201cofficially\u201d recognizing things. When the government starts \u201cofficially\u201d recognizing the danger of tobacco, they start trying to make laws that do nothing but line the pockets of politicians with new taxes, and create annoying little additional hassles for people who will not give up smoking cigarettes either way.\r\n\r\nTake Australia and New Zealand for example. They have a law that bans the sale of tobacco products that don\u2019t feature a picture of lung cancer, or mouth cancer, in place of a brand or packaging",5058
cb752e00-30af-4f94-92cf-332be23d0ffa,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1795,Articles-March-2019/World Health Organization Officially Declares Bacon is as Harmful as Cigarettes.txt,100013,World Health Organization Officially Declares Bacon is as Harmful as Cigarettes.txt,82ea4e3ee5361976a43797e7c3a6e48719341b74742903e2e256c3750b259511,21,7,60de539b-b3c7-40e6-a1d4-86f476afaaa1,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 03:04:50.438868,2019-03-28 03:19:00.702822,850.263954,684e4dca-a273-4371-8740-4fe667018369,,Evidence,2,4269,4540,"In the US, you go get a pack of whatever your brand cigarette is. In Australia, every brand is \u201clung cancer brand,\u201d and you don\u2019t get to roll blunts with Swisher Sweets or any of those American cigarellos that can now triumphantly be found in every gas station in America",5058
cb752e00-30af-4f94-92cf-332be23d0ffa,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1795,Articles-March-2019/World Health Organization Officially Declares Bacon is as Harmful as Cigarettes.txt,100013,World Health Organization Officially Declares Bacon is as Harmful as Cigarettes.txt,82ea4e3ee5361976a43797e7c3a6e48719341b74742903e2e256c3750b259511,21,7,60de539b-b3c7-40e6-a1d4-86f476afaaa1,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 03:04:50.438868,2019-03-28 03:19:00.702822,850.263954,e9605cc5-04e9-4933-9f26-fdb3de50fa8e,,Reasoning,3,2477,2688,"If you don\u2019t know processed meat is bad for you and that it causes cancer, or that most of all food we can buy nowadays is insufficient to feed us or keep us from getting sick, you don\u2019t know how the world works",5058
cb752e00-30af-4f94-92cf-332be23d0ffa,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1795,Articles-March-2019/World Health Organization Officially Declares Bacon is as Harmful as Cigarettes.txt,100013,World Health Organization Officially Declares Bacon is as Harmful as Cigarettes.txt,82ea4e3ee5361976a43797e7c3a6e48719341b74742903e2e256c3750b259511,21,7,60de539b-b3c7-40e6-a1d4-86f476afaaa1,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 03:04:50.438868,2019-03-28 03:19:00.702822,850.263954,e9605cc5-04e9-4933-9f26-fdb3de50fa8e,,Reasoning,3,4545,4723,"We don\u2019t want the government to start officially recognizing things as carcinogenic, and anybody who does need that is relying on the wrong people for information about the world",5058
cb752e00-30af-4f94-92cf-332be23d0ffa,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1795,Articles-March-2019/World Health Organization Officially Declares Bacon is as Harmful as Cigarettes.txt,100013,World Health Organization Officially Declares Bacon is as Harmful as Cigarettes.txt,82ea4e3ee5361976a43797e7c3a6e48719341b74742903e2e256c3750b259511,21,7,60de539b-b3c7-40e6-a1d4-86f476afaaa1,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 03:04:50.438868,2019-03-28 03:19:00.702822,850.263954,e9605cc5-04e9-4933-9f26-fdb3de50fa8e,,Reasoning,3,4728,4934,"People would be better off using common sense, firsthand experience, and other reliable and demonstrable, provable sources of information for which things are toxic rather than the World Health Organization",5058
cb752e00-30af-4f94-92cf-332be23d0ffa,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1795,Articles-March-2019/World Health Organization Officially Declares Bacon is as Harmful as Cigarettes.txt,100013,World Health Organization Officially Declares Bacon is as Harmful as Cigarettes.txt,82ea4e3ee5361976a43797e7c3a6e48719341b74742903e2e256c3750b259511,21,7,60de539b-b3c7-40e6-a1d4-86f476afaaa1,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 03:04:50.438868,2019-03-28 03:19:00.702822,850.263954,c6fbc2ec-de6f-46a4-a22f-dde8fb9a809e,,Language,1,683,690,spouted,5058
cb752e00-30af-4f94-92cf-332be23d0ffa,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1795,Articles-March-2019/World Health Organization Officially Declares Bacon is as Harmful as Cigarettes.txt,100013,World Health Organization Officially Declares Bacon is as Harmful as Cigarettes.txt,82ea4e3ee5361976a43797e7c3a6e48719341b74742903e2e256c3750b259511,21,7,60de539b-b3c7-40e6-a1d4-86f476afaaa1,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 03:04:50.438868,2019-03-28 03:19:00.702822,850.263954,c6fbc2ec-de6f-46a4-a22f-dde8fb9a809e,,Language,1,654,665,Fortunately,5058
cb752e00-30af-4f94-92cf-332be23d0ffa,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1795,Articles-March-2019/World Health Organization Officially Declares Bacon is as Harmful as Cigarettes.txt,100013,World Health Organization Officially Declares Bacon is as Harmful as Cigarettes.txt,82ea4e3ee5361976a43797e7c3a6e48719341b74742903e2e256c3750b259511,21,7,60de539b-b3c7-40e6-a1d4-86f476afaaa1,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 03:04:50.438868,2019-03-28 03:19:00.702822,850.263954,c6fbc2ec-de6f-46a4-a22f-dde8fb9a809e,,Language,1,827,840,beloved bacon,5058
cb752e00-30af-4f94-92cf-332be23d0ffa,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1795,Articles-March-2019/World Health Organization Officially Declares Bacon is as Harmful as Cigarettes.txt,100013,World Health Organization Officially Declares Bacon is as Harmful as Cigarettes.txt,82ea4e3ee5361976a43797e7c3a6e48719341b74742903e2e256c3750b259511,21,7,60de539b-b3c7-40e6-a1d4-86f476afaaa1,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 03:04:50.438868,2019-03-28 03:19:00.702822,850.263954,c6fbc2ec-de6f-46a4-a22f-dde8fb9a809e,,Language,1,508,543,notoriously carcinogenic substances,5058
cb752e00-30af-4f94-92cf-332be23d0ffa,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1795,Articles-March-2019/World Health Organization Officially Declares Bacon is as Harmful as Cigarettes.txt,100013,World Health Organization Officially Declares Bacon is as Harmful as Cigarettes.txt,82ea4e3ee5361976a43797e7c3a6e48719341b74742903e2e256c3750b259511,21,7,60de539b-b3c7-40e6-a1d4-86f476afaaa1,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 03:04:50.438868,2019-03-28 03:19:00.702822,850.263954,c6fbc2ec-de6f-46a4-a22f-dde8fb9a809e,,Language,1,971,976,Often,5058
cb752e00-30af-4f94-92cf-332be23d0ffa,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1795,Articles-March-2019/World Health Organization Officially Declares Bacon is as Harmful as Cigarettes.txt,100013,World Health Organization Officially Declares Bacon is as Harmful as Cigarettes.txt,82ea4e3ee5361976a43797e7c3a6e48719341b74742903e2e256c3750b259511,21,7,60de539b-b3c7-40e6-a1d4-86f476afaaa1,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 03:04:50.438868,2019-03-28 03:19:00.702822,850.263954,c6fbc2ec-de6f-46a4-a22f-dde8fb9a809e,,Language,1,845,855,Truthfully,5058
cb752e00-30af-4f94-92cf-332be23d0ffa,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1795,Articles-March-2019/World Health Organization Officially Declares Bacon is as Harmful as Cigarettes.txt,100013,World Health Organization Officially Declares Bacon is as Harmful as Cigarettes.txt,82ea4e3ee5361976a43797e7c3a6e48719341b74742903e2e256c3750b259511,21,7,60de539b-b3c7-40e6-a1d4-86f476afaaa1,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 03:04:50.438868,2019-03-28 03:19:00.702822,850.263954,c6fbc2ec-de6f-46a4-a22f-dde8fb9a809e,,Language,1,870,880,simplistic,5058
cb752e00-30af-4f94-92cf-332be23d0ffa,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1795,Articles-March-2019/World Health Organization Officially Declares Bacon is as Harmful as Cigarettes.txt,100013,World Health Organization Officially Declares Bacon is as Harmful as Cigarettes.txt,82ea4e3ee5361976a43797e7c3a6e48719341b74742903e2e256c3750b259511,21,7,60de539b-b3c7-40e6-a1d4-86f476afaaa1,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 03:04:50.438868,2019-03-28 03:19:00.702822,850.263954,c6fbc2ec-de6f-46a4-a22f-dde8fb9a809e,,Language,1,909,916,fallacy,5058
cb752e00-30af-4f94-92cf-332be23d0ffa,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1795,Articles-March-2019/World Health Organization Officially Declares Bacon is as Harmful as Cigarettes.txt,100013,World Health Organization Officially Declares Bacon is as Harmful as Cigarettes.txt,82ea4e3ee5361976a43797e7c3a6e48719341b74742903e2e256c3750b259511,21,7,60de539b-b3c7-40e6-a1d4-86f476afaaa1,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 03:04:50.438868,2019-03-28 03:19:00.702822,850.263954,c6fbc2ec-de6f-46a4-a22f-dde8fb9a809e,,Language,1,1293,1311,managed to be made,5058
cb752e00-30af-4f94-92cf-332be23d0ffa,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1795,Articles-March-2019/World Health Organization Officially Declares Bacon is as Harmful as Cigarettes.txt,100013,World Health Organization Officially Declares Bacon is as Harmful as Cigarettes.txt,82ea4e3ee5361976a43797e7c3a6e48719341b74742903e2e256c3750b259511,21,7,60de539b-b3c7-40e6-a1d4-86f476afaaa1,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 03:04:50.438868,2019-03-28 03:19:00.702822,850.263954,c6fbc2ec-de6f-46a4-a22f-dde8fb9a809e,,Language,1,1440,1448,They say,5058
