schema_namespace,schema_sha256,quiz_task_uuid,task_url,taskrun_count,redundancy,article_batch_name,article_number,article_filename,article_sha256,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,final_queue,T1.Q1.A1,T1.Q1.A2,T1.Q1.A3,T1.Q1.A4,T1.Q1.A5,T1.Q1.A6,T1.Q1.A7,T1.Q1.A8,T1.Q1.A9,T1.Q1.A10,T1.Q1.A11,T1.Q1.A12,T1.Q1.A13,T1.Q2,T1.Q3,T1.Q5,T1.Q6.A1,T1.Q6.A2,T1.Q6.A3,T1.Q6.A4,T1.Q6.A5,T1.Q6.A6,T1.Q6.A7,T1.Q6.A8,T1.Q7,T1.Q9,T1.Q10,T1.Q11,T1.Q12,T1.Q13,T1.Q14,T1.Q15
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,946cc55d-ec61-41df-bf09-3359b9dc76e2,https://pe.goodlylabs.org/project/BETA_Language/task/2174,29,30,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,12179761-f49e-4e5c-8f86-08eda8205776,f9143626-bfe0-4e69-b652-6d1525ab4eb0,2019-09-05 01:43:07.130594,2019-09-05 01:44:04.106222,56.975628,"T1.Q1, T1.Q12, T1.Q14, T1.Q15",0,0,0,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,,,,,Nope,,3,8
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,946cc55d-ec61-41df-bf09-3359b9dc76e2,https://pe.goodlylabs.org/project/BETA_Language/task/2174,29,30,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,59399a5b-62eb-4986-9aca-19acec077e89,45c40bb3-569d-4d6c-9067-bdf0cb3ce923,2019-09-05 01:47:32.855418,2019-09-05 01:50:22.758741,169.903323,"T1.Q1, T1.Q12, T1.Q14, T1.Q15",0,0,0,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,,,,,Nope,,2,8
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,946cc55d-ec61-41df-bf09-3359b9dc76e2,https://pe.goodlylabs.org/project/BETA_Language/task/2174,29,30,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,0b20e0c9-795e-46dd-9df8-417eb69852b2,f9143626-bfe0-4e69-b652-6d1525ab4eb0,2019-09-05 01:42:24.932378,2019-09-05 01:51:56.307620,571.375242,"T1.Q1, T1.Q3, T1.Q9, T1.Q10, T1.Q12, T1.Q13, T1.Q14, T1.Q15",0,1,0,0,0,1,0,0,0,1,0,0,0,,Some misrepresentation,,0,0,0,0,0,0,0,0,,Moderately inappropriate,Maybe,,Nope,Mildly,5: Middling difficulty,8
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,946cc55d-ec61-41df-bf09-3359b9dc76e2,https://pe.goodlylabs.org/project/BETA_Language/task/2174,29,30,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,6a9a5de8-b671-46e9-9dba-fd53b5fe91ac,46c713ca-b363-4ed6-aa35-6f5b24db7d5e,2019-09-16 04:04:32.599769,2019-09-16 05:29:28.672132,5096.072363,"T1.Q1, T1.Q12, T1.Q14, T1.Q15",0,0,0,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,,,,,Good job!,,3,7
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,946cc55d-ec61-41df-bf09-3359b9dc76e2,https://pe.goodlylabs.org/project/BETA_Language/task/2174,29,30,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,db3aafed-6424-4b62-9b70-689fa03b1436,12d9718f-030a-487e-872c-46372f945e17,2019-09-16 16:32:15.332827,2019-09-16 16:41:51.472015,576.139188,"T1.Q1, T1.Q12, T1.Q14, T1.Q15",0,0,0,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,,,,,Good job!,,4,7
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,946cc55d-ec61-41df-bf09-3359b9dc76e2,https://pe.goodlylabs.org/project/BETA_Language/task/2174,29,30,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,7da41488-d6a0-4e8d-9c92-dc38190d6c60,0e4b8a3e-2714-4b5f-ba10-bb576aaa5cc6,2019-09-16 23:36:01.461643,2019-09-16 23:48:27.897041,746.435398,"T1.Q1, T1.Q2, T1.Q12, T1.Q14, T1.Q15",1,0,0,0,0,0,0,0,0,0,0,0,0,MILDLY excessive/inappropriate,,,0,0,0,0,0,0,0,0,,,,,Great job!,,5: Middling difficulty,8
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,946cc55d-ec61-41df-bf09-3359b9dc76e2,https://pe.goodlylabs.org/project/BETA_Language/task/2174,29,30,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,680cf12d-7e9f-469d-a46b-9927fdb6cf1f,c56a533a-deab-4c1a-a516-e8994c45e84c,2019-09-19 00:42:24.112079,2019-09-19 00:45:52.085989,207.97391,"T1.Q1, T1.Q11, T1.Q12, T1.Q14, T1.Q15",0,0,0,0,0,0,0,0,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,Not at all,Good job!,,5: Middling difficulty,5: 50-50
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,946cc55d-ec61-41df-bf09-3359b9dc76e2,https://pe.goodlylabs.org/project/BETA_Language/task/2174,29,30,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,343278e1-afe7-49d9-8ef3-9794976d0ebd,782cf148-ffac-43f1-99aa-27a9d64b5212,2019-09-19 07:42:39.401936,2019-09-19 07:46:52.002751,252.600815,"T1.Q1, T1.Q9, T1.Q10, T1.Q12, T1.Q14, T1.Q15",0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,Moderately inappropriate,Maybe,,Good job!,,3,8
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,946cc55d-ec61-41df-bf09-3359b9dc76e2,https://pe.goodlylabs.org/project/BETA_Language/task/2174,29,30,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,1e1ec441-ec3a-4dc4-8389-f330147c67b4,03d36f1f-7b8a-4dd4-9ebe-246a1461a007,2019-09-19 07:40:44.759288,2019-09-19 08:07:28.533219,1603.773931,"T1.Q1, T1.Q2, T1.Q12, T1.Q14, T1.Q15",1,0,0,0,0,0,0,0,0,0,0,0,0,NOT AT ALL excessive/inappropriate,,,0,0,0,0,0,0,0,0,,,,,Great job!,,2,9
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,946cc55d-ec61-41df-bf09-3359b9dc76e2,https://pe.goodlylabs.org/project/BETA_Language/task/2174,29,30,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,c0c6f3ed-0af9-4620-8477-7310948cb9aa,bd786026-bad5-4fa8-9a3a-38ca03a16412,2019-09-20 03:31:54.990699,2019-09-20 03:51:52.481015,1197.490316,"T1.Q1, T1.Q12, T1.Q14, T1.Q15",0,0,0,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,,,,,Nope,,5: Middling difficulty,5: 50-50
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,946cc55d-ec61-41df-bf09-3359b9dc76e2,https://pe.goodlylabs.org/project/BETA_Language/task/2174,29,30,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,450bf05e-2935-44fe-ab47-d76984cdb6af,ad9e9ff6-b175-4aa0-a5f9-6d6df546a0da,2019-09-20 05:13:23.686554,2019-09-20 05:15:25.283716,121.597162,"T1.Q1, T1.Q12, T1.Q14, T1.Q15",0,0,1,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,Good job!,,4,8
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,946cc55d-ec61-41df-bf09-3359b9dc76e2,https://pe.goodlylabs.org/project/BETA_Language/task/2174,29,30,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,f3ab1f93-c6f2-452e-96fa-6ab366141285,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2019-09-20 05:17:18.250981,2019-09-20 05:22:49.959438,331.708457,"T1.Q1, T1.Q2, T1.Q3, T1.Q5, T1.Q6, T1.Q12, T1.Q14, T1.Q15",1,1,0,1,0,0,0,0,0,0,0,0,0,CONSIDERABLY excessive/inappropriate,Considerable misrepresentation,Somewhat strong,0,1,0,0,0,0,0,0,,,,,Nope,,6,6
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,946cc55d-ec61-41df-bf09-3359b9dc76e2,https://pe.goodlylabs.org/project/BETA_Language/task/2174,29,30,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,b46d5f7f-57aa-401e-aa08-1310557673da,bba6ae56-fae7-4c7f-993a-866ea4c3efc2,2019-09-20 05:13:36.604585,2019-09-20 05:26:06.542722,749.938137,"T1.Q1, T1.Q3, T1.Q12, T1.Q14, T1.Q15",0,1,0,0,0,0,0,0,0,0,1,0,0,,Minor misrepresentation,,0,0,0,0,0,0,0,0,,,,,Nope,,4,6
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,946cc55d-ec61-41df-bf09-3359b9dc76e2,https://pe.goodlylabs.org/project/BETA_Language/task/2174,29,30,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,c8b35c67-2591-4575-9bf4-bc92191c506d,40e8da50-18a7-4eaf-aba1-69b3ee956fc1,2019-09-20 06:34:28.037144,2019-09-20 06:36:02.511200,94.474056,"T1.Q1, T1.Q2, T1.Q12, T1.Q14, T1.Q15",1,0,0,0,0,0,0,0,0,0,0,0,0,SOMEWHAT excessive/inappropriate,,,0,0,0,0,0,0,0,0,,,,,Nope,,3,8
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,946cc55d-ec61-41df-bf09-3359b9dc76e2,https://pe.goodlylabs.org/project/BETA_Language/task/2174,29,30,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,c4811b2f-0b5c-4c57-ada5-85dbd6f7e998,9edd2824-48d3-49db-97ae-9713b37592d3,2019-09-20 07:44:25.880114,2019-09-20 07:48:45.529046,259.648932,"T1.Q1, T1.Q3, T1.Q12, T1.Q14, T1.Q15",0,1,0,0,0,0,0,0,0,0,0,0,0,,Some misrepresentation,,0,0,0,0,0,0,0,0,,,,,Nope,,5: Middling difficulty,8
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,946cc55d-ec61-41df-bf09-3359b9dc76e2,https://pe.goodlylabs.org/project/BETA_Language/task/2174,29,30,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,57be37f6-a5ed-40b4-bb7e-5ddc33c3cc1b,6a76c935-dac8-40f8-88b1-97cf893331ad,2019-09-20 09:19:43.488538,2019-09-20 09:21:37.198720,113.710182,"T1.Q1, T1.Q11, T1.Q12, T1.Q14, T1.Q15",0,0,0,0,0,0,0,0,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,Considerably,Good job!,,2,8
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,946cc55d-ec61-41df-bf09-3359b9dc76e2,https://pe.goodlylabs.org/project/BETA_Language/task/2174,29,30,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,4fe0a5a2-3dce-4177-8082-2d9082616955,3412be43-641f-4df9-a2d3-bc24946e4640,2019-09-20 17:27:32.019131,2019-09-20 17:30:01.960977,149.941846,"T1.Q1, T1.Q11, T1.Q12, T1.Q14, T1.Q15",0,0,0,0,0,0,0,0,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,Mildly,Good job!,,3,9
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,946cc55d-ec61-41df-bf09-3359b9dc76e2,https://pe.goodlylabs.org/project/BETA_Language/task/2174,29,30,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,417ff17f-b767-453c-84b3-a95674903a1b,50b97722-8671-4131-8a54-409491b48a1e,2019-09-20 18:17:24.169654,2019-09-20 18:31:12.356072,828.186418,"T1.Q1, T1.Q12, T1.Q14, T1.Q15",0,0,0,0,0,0,0,0,0,0,0,1,0,,,,0,0,0,0,0,0,0,0,,,,,Nope,,5: Middling difficulty,5: 50-50
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,946cc55d-ec61-41df-bf09-3359b9dc76e2,https://pe.goodlylabs.org/project/BETA_Language/task/2174,29,30,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,43784e36-d459-4ac2-bb8e-9643219a5178,2b2f1081-fac7-4884-b56c-28501b89abb8,2019-09-20 19:31:56.257545,2019-09-20 19:35:03.102112,186.844567,"T1.Q1, T1.Q12, T1.Q14, T1.Q15",0,0,0,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,,,,,Great job!,,2,8
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,946cc55d-ec61-41df-bf09-3359b9dc76e2,https://pe.goodlylabs.org/project/BETA_Language/task/2174,29,30,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,0b788eb9-2b8d-4105-9359-9d6e97ff0903,aa6922da-994c-4d34-aa93-ae9abc41d8f7,2019-09-20 19:33:26.986986,2019-09-20 19:36:53.903966,206.91698,"T1.Q1, T1.Q11, T1.Q12, T1.Q14, T1.Q15",0,0,0,0,0,0,0,1,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,Not at all,Great job!,,2,9
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,946cc55d-ec61-41df-bf09-3359b9dc76e2,https://pe.goodlylabs.org/project/BETA_Language/task/2174,29,30,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,90e17705-cb41-42f1-934c-cf4b6a8961a8,59deb714-60fb-4368-ac51-101d628951ef,2019-09-20 19:58:43.636636,2019-09-20 20:07:48.213136,544.5765,"T1.Q1, T1.Q12, T1.Q14, T1.Q15",0,0,0,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,,,,,Great job!,,3,9
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,946cc55d-ec61-41df-bf09-3359b9dc76e2,https://pe.goodlylabs.org/project/BETA_Language/task/2174,29,30,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,427133a8-c843-42b3-9219-76d9c61fd52b,294a6c7b-515a-495b-b8c9-2ec7df3ef46b,2019-09-20 20:29:48.950505,2019-09-20 20:40:55.883858,666.933353,"T1.Q1, T1.Q2, T1.Q9, T1.Q10, T1.Q12, T1.Q14, T1.Q15",1,0,0,0,0,1,0,0,0,0,0,0,0,NOT AT ALL excessive/inappropriate,,,0,0,0,0,0,0,0,0,,Mildly inappropriate,"Yes, somewhat",,Good job!,,3,8
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,946cc55d-ec61-41df-bf09-3359b9dc76e2,https://pe.goodlylabs.org/project/BETA_Language/task/2174,29,30,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,904c7de7-77de-4783-84d6-2be63de90e39,570cd855-dfc7-4afd-9930-f45285d207bc,2019-09-20 21:49:03.641279,2019-09-20 22:07:57.386501,1133.745222,"T1.Q1, T1.Q9, T1.Q10, T1.Q12, T1.Q14, T1.Q15",0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,Mildly inappropriate,Maybe,,Nope,,3,7
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,946cc55d-ec61-41df-bf09-3359b9dc76e2,https://pe.goodlylabs.org/project/BETA_Language/task/2174,29,30,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,83e9cd01-ab19-4cdc-af42-e90b9a2331a5,50966100-9a8f-41d7-9ef4-be1a09c283e0,2019-09-20 22:40:23.336378,2019-09-20 22:41:36.269226,72.932848,"T1.Q1, T1.Q5, T1.Q6, T1.Q12, T1.Q13, T1.Q14, T1.Q15",0,0,0,1,0,0,0,0,0,1,0,0,0,,,Somewhat strong,0,1,0,0,0,0,0,0,,,,,Nope,Mildly,3,8
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,946cc55d-ec61-41df-bf09-3359b9dc76e2,https://pe.goodlylabs.org/project/BETA_Language/task/2174,29,30,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,5fca3f03-f41c-41bd-bb7f-c420ff2a333c,3c97d749-8996-4a96-97af-73ecdc5a4716,2019-09-21 00:27:02.489084,2019-09-21 00:32:02.205888,299.716804,"T1.Q1, T1.Q5, T1.Q6, T1.Q12, T1.Q14, T1.Q15",0,0,0,1,0,0,0,0,0,0,0,0,0,,,Somewhat strong,0,0,1,0,0,0,0,0,,,,,Nope,,3,8
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,946cc55d-ec61-41df-bf09-3359b9dc76e2,https://pe.goodlylabs.org/project/BETA_Language/task/2174,29,30,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,644f32c0-a157-44a6-97d8-95c653352683,0bfad233-85ca-4cbc-807e-5feb0ba0604b,2019-09-21 01:11:20.336395,2019-09-21 01:12:36.604954,76.268559,"T1.Q1, T1.Q12, T1.Q14, T1.Q15",0,0,0,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,,,,,Excellent job! (artfully and fairly presenting a very difficult subject),,1: Easiest thing I've ever done in a classroom setting,10: 100% certain about all my answers
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,946cc55d-ec61-41df-bf09-3359b9dc76e2,https://pe.goodlylabs.org/project/BETA_Language/task/2174,29,30,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,e91c79e8-25f0-41f4-bb5a-4cfd1b7c4fc1,ba9277ba-57bf-48b8-9796-0e765c4d484d,2019-09-22 02:06:00.956271,2019-09-22 02:14:51.787539,530.831268,"T1.Q1, T1.Q12, T1.Q14, T1.Q15",0,0,0,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,,,,,Nope,,3,8
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,946cc55d-ec61-41df-bf09-3359b9dc76e2,https://pe.goodlylabs.org/project/BETA_Language/task/2174,29,30,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,f9811360-e4bb-4b66-88f4-a9c446d8f7dc,a31c365c-986b-4dbe-b752-bbb5986cc7f2,2019-09-26 23:45:22.326142,2019-09-28 07:40:39.938659,114917.612517,"T1.Q1, T1.Q12, T1.Q14, T1.Q15",0,0,0,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,,,,,Nope,,8,8
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,946cc55d-ec61-41df-bf09-3359b9dc76e2,https://pe.goodlylabs.org/project/BETA_Language/task/2174,29,30,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,819b78f0-1fd5-4021-8a62-126d626dbdd4,805f06f2-0f4d-481e-9f0e-6bc249b27684,2019-10-01 02:36:58.296907,2019-10-01 02:39:07.579373,129.282466,"T1.Q1, T1.Q12, T1.Q14, T1.Q15",0,0,0,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,,,,,Excellent job! (artfully and fairly presenting a very difficult subject),,1: Easiest thing I've ever done in a classroom setting,10: 100% certain about all my answers
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,bd198510-dee1-4780-8f0e-f01a15a0d20d,https://pe.goodlylabs.org/project/BETA_Language/task/2181,18,30,Demo2,100003,politicalarticle4.txt,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,b3b20308-facf-478c-a15f-3bef56c4dcc3,12d9718f-030a-487e-872c-46372f945e17,2019-09-16 17:11:28.868566,2019-09-16 17:15:14.472282,225.603716,"T1.Q1, T1.Q5, T1.Q6, T1.Q11, T1.Q12, T1.Q14, T1.Q15",0,0,0,1,0,0,0,0,1,0,0,0,0,,,Somewhat strong,0,0,0,0,0,0,0,0,,,,Mildly,Good job!,,3,7
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,bd198510-dee1-4780-8f0e-f01a15a0d20d,https://pe.goodlylabs.org/project/BETA_Language/task/2181,18,30,Demo2,100003,politicalarticle4.txt,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,489b613e-c48b-466d-a5f9-a74c82ba4d74,46c713ca-b363-4ed6-aa35-6f5b24db7d5e,2019-09-17 02:32:23.000741,2019-09-17 02:34:51.439464,148.438723,"T1.Q1, T1.Q5, T1.Q6, T1.Q12, T1.Q14, T1.Q15",0,0,0,1,0,0,0,0,0,0,0,0,0,,,Moderate,0,1,0,0,0,0,0,0,,,,,Nope,,7,4
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,bd198510-dee1-4780-8f0e-f01a15a0d20d,https://pe.goodlylabs.org/project/BETA_Language/task/2181,18,30,Demo2,100003,politicalarticle4.txt,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,18fb843d-e51a-445c-b8cc-ff880837d91f,782cf148-ffac-43f1-99aa-27a9d64b5212,2019-09-19 07:58:41.073784,2019-09-19 08:00:26.514560,105.440776,"T1.Q1, T1.Q12, T1.Q14, T1.Q15",0,0,1,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,Good job!,,2,8
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,bd198510-dee1-4780-8f0e-f01a15a0d20d,https://pe.goodlylabs.org/project/BETA_Language/task/2181,18,30,Demo2,100003,politicalarticle4.txt,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,319cb4dc-35bf-4d20-83d0-2e243468a43d,03d36f1f-7b8a-4dd4-9ebe-246a1461a007,2019-09-19 08:27:38.393702,2019-09-19 08:28:52.876682,74.48298,"T1.Q1, T1.Q12, T1.Q13, T1.Q14, T1.Q15",0,0,0,0,0,0,0,0,0,1,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,Good job!,Very Mildly,4,6
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,bd198510-dee1-4780-8f0e-f01a15a0d20d,https://pe.goodlylabs.org/project/BETA_Language/task/2181,18,30,Demo2,100003,politicalarticle4.txt,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,c142059b-81b3-4d05-b240-170d6cbb3030,bd786026-bad5-4fa8-9a3a-38ca03a16412,2019-09-20 04:42:58.059480,2019-09-20 04:48:23.434997,325.375517,"T1.Q1, T1.Q5, T1.Q6, T1.Q7, T1.Q12, T1.Q14, T1.Q15",0,0,0,1,0,0,0,0,0,0,0,0,0,,,Very mild,0,0,0,0,0,0,0,1,Disparaging,,,,Nope,,5: Middling difficulty,4
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,bd198510-dee1-4780-8f0e-f01a15a0d20d,https://pe.goodlylabs.org/project/BETA_Language/task/2181,18,30,Demo2,100003,politicalarticle4.txt,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,37506c19-09cc-40ee-a747-f2406a860024,bba6ae56-fae7-4c7f-993a-866ea4c3efc2,2019-09-20 05:41:03.954866,2019-09-20 05:44:29.628050,205.673184,"T1.Q1, T1.Q3, T1.Q12, T1.Q14, T1.Q15",0,1,0,0,0,0,0,0,0,0,0,0,0,,The exaggeration could not possibly mislead anyone,,0,0,0,0,0,0,0,0,,,,,Nope,,2,8
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,bd198510-dee1-4780-8f0e-f01a15a0d20d,https://pe.goodlylabs.org/project/BETA_Language/task/2181,18,30,Demo2,100003,politicalarticle4.txt,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,3611756c-1333-4628-bfed-cb4949772768,40e8da50-18a7-4eaf-aba1-69b3ee956fc1,2019-09-20 06:47:49.468551,2019-09-20 06:50:02.040098,132.571547,"T1.Q1, T1.Q12, T1.Q14, T1.Q15",0,0,0,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,,,,,Nope,,1: Easiest thing I've ever done in a classroom setting,9
