article_filename,article_sha256,namespace,start_pos,end_pos,topic_name,case_number,target_text
1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,nan,5735,6018,Quoted Sources,8,"I don’t think public health officials should be alarming people,” said Marian Jarlenski, the study’s lead author and an assistant professor at the University of Pittsburgh Graduate School of Public Health. “They just have to say, ‘There have been studies done, and there is some risk"
1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,nan,6312,6328,Quoted Sources,9,C.D.C. officials
1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,nan,6425,6625,Quoted Sources,9,"While current evidence on health consequences is inconsistent, some studies have found risks associated with marijuana use during pregnancy, such as low birth weight or preterm birth,” the agency said"
1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,nan,6628,6867,Quoted Sources,10,"Dr. Marie McCormick, a pediatrician and the chairwoman of a new report on cannabis from the National Academies of Sciences, Engineering and Medicine, said smoking cannabis “does confer, in terms of birth weight, the same risk as cigarettes"
1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,nan,7008,7151,Quoted Sources,11,"That’s why some providers and lay people alike think there’s no effect,” said Dr. Erica Wymore, a neonatologist at Children’s Hospital Colorado"
1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,nan,7170,7313,Quoted Sources,11,Just because they don’t have a major birth defect or overt withdrawal symptoms doesn’t mean the baby’s neurological development is not impacted
1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,nan,7516,7812,Quoted Sources,12,"All those really good earlier studies on marijuana effects aren’t telling us what we need to know now about higher concentration levels,” said Therese Grant, an epidemiologist and director of the University of Washington’s fetal alcohol and drug unit. “We need to do a whole lot more research now"
1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,nan,9455,9611,Quoted Sources,13,"Women are thinking of this as medical marijuana in that they are treating some condition,” said Elizabeth Nash, a policy analyst at the Guttmacher Institute"
1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,nan,9659,9777,Quoted Sources,1,"If you’re going to consider it like medicine,” she said, “then treat it like medicine and talk to your doctor about it"
1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,nan,10073,10116,Quoted Sources,1,"I don’t have to smoke as much anymore,” she"
1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,nan,162,353,Arguments,1,A traditional Mediterranean diet with added olive oil may be tied to a lower risk of heart disease at least in part because it helps maintain healthy blood flow and clear debris from arteries
1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,nan,634,905,Arguments,2,"This type of diet typically includes lots of fruits and legumes that are rich in antioxidants as well as plenty of vegetables, whole grains and olive oil. It also tends to favor lean sources of protein like chicken or fish over red meat, which contains more saturated fat"
1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,nan,2272,2395,Arguments,3,blood tests and lab work showed better HDL functioning in the group assigned to the Mediterranean diet with extra olive oil
1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,nan,2398,2670,Arguments,4,"While some previous research has linked a Mediterranean diet to weight loss and a reduced risk of heart disease and some cancers, scientists haven’t conclusively proven that the diet itself is responsible, instead of other lifestyle choices made by people who eat this way"
1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,nan,1281,1569,Fact-check,1,"High levels of low density lipoproteins (LDL) or “bad” cholesterol and fats known as triglycerides are associated with an increased risk of heart and blood vessel diseases. HDL, or “good,” cholesterol is associated with a lower risk because it helps remove excess LDL from the bloodstream"
1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,nan,162,379,Quoted Sources,1,"A traditional Mediterranean diet with added olive oil may be tied to a lower risk of heart disease at least in part because it helps maintain healthy blood flow and clear debris from arteries, a Spanish study suggests"
1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,nan,383,631,Quoted Sources,2,"A Mediterranean diet rich in virgin olive oil improves the function of high-density lipoproteins, HDL, popularly known as `good’ cholesterol,” said lead study author Dr. Alvaro Hernáez of the Hospital del Mar Medical Research Institute in Barcelona"
1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,nan,909,1277,Quoted Sources,3,"Our hypothesis is that these dietary antioxidants may bind to HDL particles and protect them against different kinds of attacks,” Hernáez said by email. “As HDLs are more protected, they can perform their biological functions more efficiently and, therefore, they are able to remove cholesterol from arteries or contribute to the relaxation of blood vessels for longer"
1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,nan,2044,2210,Quoted Sources,4,"Only the low-fat diet was associated with reduced LDL and total cholesterol levels, researchers report in a paper scheduled for publication in the journal Circulation"
1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,nan,2854,3082,Quoted Sources,5,"Still, the findings add to a growing body of research suggesting that HDL function may influence cardiovascular disease risk, Dr. Daniel Rader of the University of Pennsylvania in Philadelphia writes in an accompanying editorial"
1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,nan,3086,3352,Quoted Sources,6,"We know the Mediterranean diet reduces risk of heart disease but still don’t know exactly why,” Rader said by email. “There is probably more than one reason, and this study suggests that one mechanism might be that the Mediterranean diet improves the function of HDL"
1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,nan,3356,3787,Quoted Sources,7,"Even without clear evidence explaining why the Mediterranean diet may help the heart, eating this way can still make sense, Rader added.

“For people who are interested in reducing their risk of heart disease, the Mediterranean diet is probably the best proven diet to reduce risk,” Rader said. “I think the majority of people who don’t have other major dietary concerns should look toward the Mediterranean diet as a heart healthy"
1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,nan,863,1034,Arguments,1,"After comparing the scans, the scientists discovered that every single one of them saw noticeable changes in the amount and gray matter on various sections of their brains"
1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,nan,1252,1380,Arguments,2,"We found large regions of gray matter volume decreases, which could be related to redistribution of cerebrospinal fluid in space"
1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,nan,1433,1594,Arguments,3,"Gravity is not available to pull fluids down in the body, resulting in so-called puffy face in space. This may result in a shift of brain position or compression"
1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,nan,1598,1689,Arguments,4,"In short, the lack of gravity actually changed the physical shape of the astronauts’ brains"
1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,nan,1731,1877,Arguments,4,"areas that saw increases in gray matter were the sections that process movement information, and more specifically the movement of a person’s legs"
1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,nan,2036,2176,Arguments,4,changes were more dramatic in the astronauts who spent months aboard the ISS as opposed to those who only had brief trips aboard the shuttle
1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,nan,445,460,Quoted Sources,1,Rachael Seidler
1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,nan,890,1034,Quoted Sources,1,the scientists discovered that every single one of them saw noticeable changes in the amount and gray matter on various sections of their brains
1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,nan,1252,1594,Quoted Sources,2,"We found large regions of gray matter volume decreases, which could be related to redistribution of cerebrospinal fluid in space,” Seidler explained in a post detailing the study. “Gravity is not available to pull fluids down in the body, resulting in so-called puffy face in space. This may result in a shift of brain position or compression"
1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,nan,1879,2003,Quoted Sources,3,The team believes that may be related to the brain working harder to learn new ways of moving related to the lack of gravity
1727SSSArticle.txt,cf5df376c514d71494d7e127d13617ad5b05c7e94708ba6069679711e3e685f9,nan,1538,1726,Arguments,1,women who regularly experience mood disorder symptoms just prior to their periods were abnormally sensitive to normal changes in sex hormones — even though their hormone levels were normal
1727SSSArticle.txt,cf5df376c514d71494d7e127d13617ad5b05c7e94708ba6069679711e3e685f9,nan,1948,2111,Arguments,2,This confirmed that they had a biologically-based behavioral sensitivity to the hormones that might be reflected in molecular differences detectable in their cells
1727SSSArticle.txt,cf5df376c514d71494d7e127d13617ad5b05c7e94708ba6069679711e3e685f9,nan,2511,2926,Arguments,3,"An analysis of all gene transcription in the cultured cell lines turned up a large gene complex in which gene expression differed conspicuously in cells from patients compared to controls. Notably, this ESC/E(Z) (Extra Sex Combs/Enhancer of Zeste) gene complex regulates epigenetic mechanisms that govern the transcription of genes into proteins in response to the environment — including sex hormones and stressors"
1727SSSArticle.txt,cf5df376c514d71494d7e127d13617ad5b05c7e94708ba6069679711e3e685f9,nan,3063,3376,Arguments,1,"protein expression of four key genes was decreased in cells from women with PMDD. In addition, progesterone boosted expression of several of these genes in controls, while estrogen decreased expression in cell lines derived from PMDD patients. This suggested dysregulated cellular response to the hormones in PMDD"
1727SSSArticle.txt,cf5df376c514d71494d7e127d13617ad5b05c7e94708ba6069679711e3e685f9,nan,226,417,Quoted Sources,1,"NIH) researchers have discovered molecular mechanisms that may underlie a woman’s susceptibility to disabling irritability, sadness, and anxiety in the days leading up to her menstrual period"
1727SSSArticle.txt,cf5df376c514d71494d7e127d13617ad5b05c7e94708ba6069679711e3e685f9,nan,587,1006,Quoted Sources,2,"We found dysregulated expression in a suspect gene complex which adds to evidence that PMDD is a disorder of cellular response to estrogen and progesterone,” explained Peter Schmidt, M.D. of the NIH’s National Institute of Mental Health, Behavioral Endocrinology Branch. “Learning more about the role of this gene complex holds hope for improved treatment of such prevalent reproductive endocrine-related mood disorders"
1727SSSArticle.txt,cf5df376c514d71494d7e127d13617ad5b05c7e94708ba6069679711e3e685f9,nan,1201,1461,Quoted Sources,3,"This is a big moment for women’s health, because it establishes that women with PMDD have an intrinsic difference in their molecular apparatus for response to sex hormones – not just emotional behaviors they should be able to voluntarily control,” said Goldman"
1727SSSArticle.txt,cf5df376c514d71494d7e127d13617ad5b05c7e94708ba6069679711e3e685f9,nan,3380,3614,Quoted Sources,4,"For the first time, we now have cellular evidence of abnormal signaling in cells derived from women with PMDD, and a plausible biological cause for their abnormal behavioral sensitivity to estrogen and progesterone,” explained Schmidt"
1740SSSArticle (1).txt,f891c248f4e29411ce2fe22da45e79e68b21c612f5b1256276f91b63f01384f4,nan,298,340,Arguments,1,the club’s perennially outstanding defense
1740SSSArticle (1).txt,f891c248f4e29411ce2fe22da45e79e68b21c612f5b1256276f91b63f01384f4,nan,343,722,Arguments,2,"No team over the past two decades has been better at getting stops than the Spurs, who not only stand as the NBA’s best defense this year, but have ranked among the top 10 in defensive efficiency in 17 of the past 20 seasons.

In particular, dating back to last season, the Spurs have been fantastic at taking away corner 3-pointers, arguably the most valuable shot in basketball"
1740SSSArticle (1).txt,f891c248f4e29411ce2fe22da45e79e68b21c612f5b1256276f91b63f01384f4,nan,1239,1375,Arguments,3,"the Spurs contested 35 percent of corner 3’s, seventh-lowest in the league; this year, they’re third from the bottom with a similar rate"
1740SSSArticle (1).txt,f891c248f4e29411ce2fe22da45e79e68b21c612f5b1256276f91b63f01384f4,nan,1883,2408,Arguments,4,"there’s an intelligent argument to be made that 3-point defense is somewhat random — a couple of things could explain how San Antonio has avoided getting burned from the corners. Last season, for example, the Spurs played in a division where the majority of the teams were among the NBA’s worst at connecting on corner 3-point tries. That meant they got to play against Memphis (worst), New Orleans (third-worst) and Houston (ninth-worst) four times each, whereas the majority of clubs wouldn’t have had that same opportunity"
1740SSSArticle (1).txt,f891c248f4e29411ce2fe22da45e79e68b21c612f5b1256276f91b63f01384f4,nan,2411,2592,Arguments,5,"Still, that wouldn’t explain this season, given that the Rockets, Pelicans and Mavericks are all hitting corner 3s at about league-average rates, while the Grizzlies rank third best"
1740SSSArticle (1).txt,f891c248f4e29411ce2fe22da45e79e68b21c612f5b1256276f91b63f01384f4,nan,2630,3098,Arguments,6,"Beyond that, there’s also the fact that San Antonio’s players are tied for the league lead in terms of how fast they move on defense, according to SportVU’s tracking, perhaps forcing opposing players to pull the trigger a split-second sooner than they otherwise would. Kawhi Leonard and Danny Green, the team’s two best wing defenders, have been impactful when contesting shots, holding shooters to a combined 5-of-24 this season when closing out on corner three-point"
1740SSSArticle (1).txt,f891c248f4e29411ce2fe22da45e79e68b21c612f5b1256276f91b63f01384f4,nan,1630,1693,Fact-check,1,where players complained about struggling with depth perception
1740SSSArticle (1).txt,f891c248f4e29411ce2fe22da45e79e68b21c612f5b1256276f91b63f01384f4,nan,1145,1313,Quoted Sources,1,"according to data compiled by SportVU client manager Matt Scott at FiveThirtyEight’s request, the Spurs contested 35 percent of corner 3’s, seventh-lowest in the league"
1740SSSArticle (1).txt,f891c248f4e29411ce2fe22da45e79e68b21c612f5b1256276f91b63f01384f4,nan,2670,2795,Quoted Sources,1,"San Antonio’s players are tied for the league lead in terms of how fast they move on defense, according to SportVU’s tracking"
