schema_namespace,schema_sha256,quiz_task_uuid,task_url,taskrun_count,redundancy,article_batch_name,article_number,article_filename,article_sha256,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,final_queue,T1.Q1,T1.Q2,T1.Q5,T1.Q6,T1.Q7,T1.Q10,T1.Q11,T1.Q12.A1,T1.Q12.A2,T1.Q12.A3,T1.Q12.A4,T1.Q12.A5,T1.Q13,T1.Q14
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,a14af6d2-c729-447c-9e66-ba5f5dc36254,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2845,5,4,CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,05a2a791-6580-46b9-ae3f-a4684815aafd,fed45769-aa61-4b8b-847e-a9c799acce15,2020-03-23 06:54:33.395831,2020-03-23 06:55:17.108215,43.712384,"T1.Q1, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",No,,"Yes, implicitly",No,,,"No, not at all",0,0,0,0,0,3,8
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,a14af6d2-c729-447c-9e66-ba5f5dc36254,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2845,5,4,CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,19348c23-d6cf-4df0-8831-4ec9a0b73bf1,ea0c03d5-df91-40b0-8558-4b5cb433094e,2020-03-22 22:06:12.938643,2020-03-22 22:11:03.297151,290.358508,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q12, T1.Q13, T1.Q14",Maybe,Slightly justified,"Yes, explicitly",No,,,"Yes, explicitly",1,0,1,0,0,5: Middling difficulty,10: 100% certain about all my answers
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,a14af6d2-c729-447c-9e66-ba5f5dc36254,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2845,5,4,CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,5921847d-695f-42c8-9384-9819ad4b68dc,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-22 21:36:48.116161,2020-03-22 21:38:56.812150,128.695989,"T1.Q1, T1.Q5, T1.Q6, T1.Q11, T1.Q12, T1.Q13, T1.Q14",No,,"Yes, explicitly",No,,,"Yes, implicitly",1,0,0,0,0,4,9
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,cf5446bf-3257-4d3d-bf12-e6a717ad3016,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2846,4,4,CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,1156f716-73eb-4d27-aef6-791743cf4d8b,bd786026-bad5-4fa8-9a3a-38ca03a16412,2020-03-23 23:15:25.375370,2020-03-23 23:17:42.315068,136.939698,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q7, T1.Q10, T1.Q11, T1.Q13, T1.Q14",Yes,Slightly justified,No,"Yes, multiple numbers",Baseline number given,No,"No, not at all",0,0,0,0,0,8,6
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,cf5446bf-3257-4d3d-bf12-e6a717ad3016,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2846,4,4,CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,4b15c3fe-d7fa-4ca6-8b91-bbd8864ab959,fed45769-aa61-4b8b-847e-a9c799acce15,2020-03-23 06:54:49.270085,2020-03-23 06:55:47.231276,57.961191,"T1.Q1, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",No,,"Yes, implicitly",No,,,"No, not at all",0,0,0,0,0,4,8
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,cf5446bf-3257-4d3d-bf12-e6a717ad3016,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2846,4,4,CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,aa74f9e8-6451-4a94-8d70-149121581eca,ea0c03d5-df91-40b0-8558-4b5cb433094e,2020-03-22 22:08:17.923260,2020-03-22 22:14:37.368065,379.444805,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q7, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",Yes,Somewhat justified,"Yes, explicitly","Yes, multiple numbers",Similar comparison number given for context (e.g. for previous year or nearby place),Explicitly,"Yes, implicitly",0,0,0,0,1,4,9
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,cf5446bf-3257-4d3d-bf12-e6a717ad3016,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2846,4,4,CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,f8d1ceb6-a88d-4070-96ef-f1b9f3927d71,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-22 21:37:45.149632,2020-03-22 21:42:26.749647,281.600015,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Maybe,Not at all justified,"Yes, implicitly",No,,,"No, not at all",0,0,0,0,0,3,9
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,3459b4ce-a9ad-4511-9491-6ee6d9b5cb96,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2847,5,4,CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,00a325cf-273f-4995-b1ca-70a741465499,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-23 23:16:47.268284,2020-03-23 23:22:18.407781,331.139497,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Yes,Somewhat justified,No,No,,,I can't tell,0,0,0,0,0,5: Middling difficulty,5: 50-50
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,3459b4ce-a9ad-4511-9491-6ee6d9b5cb96,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2847,5,4,CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,00aa30c3-248a-454d-b893-ce380912d581,bd786026-bad5-4fa8-9a3a-38ca03a16412,2020-03-23 23:15:25.527935,2020-03-23 23:18:17.514511,171.986576,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Yes,Not at all justified,No,No,,,"No, not at all",0,0,0,0,0,6,6
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,3459b4ce-a9ad-4511-9491-6ee6d9b5cb96,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2847,5,4,CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,de661775-a9e2-45be-8d16-062a6e6f9df2,fed45769-aa61-4b8b-847e-a9c799acce15,2020-03-23 06:55:17.381161,2020-03-23 06:56:50.637846,93.256685,"T1.Q1, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",No,,"Yes, implicitly",No,,,I can't tell,0,0,0,0,0,4,7
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,3459b4ce-a9ad-4511-9491-6ee6d9b5cb96,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2847,5,4,CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,addb2e9b-1607-4c7f-998a-224aa1284e7a,ea0c03d5-df91-40b0-8558-4b5cb433094e,2020-03-22 22:11:03.574553,2020-03-22 22:16:45.231687,341.657134,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q7, T1.Q10, T1.Q11, T1.Q13, T1.Q14",Yes,Somewhat justified,"Yes, explicitly","Yes, multiple numbers",Similar comparison number given for context (e.g. for previous year or nearby place),Explicitly,"No, not at all",0,0,0,0,0,4,9
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,3459b4ce-a9ad-4511-9491-6ee6d9b5cb96,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2847,5,4,CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,7b1606f3-237f-445e-960a-6b6418c3c590,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-22 21:38:57.060577,2020-03-22 21:43:06.316884,249.256307,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Yes,Not at all justified,No,No,,,"No, not at all",0,0,0,0,0,3,9
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,036b602a-df29-4893-865c-920c8b650030,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2868,1,4,CovidArticles/SARS-CoV-2CanLiveOnPlastic.txt,100058,SARS-CoV-2CanLiveOnPlastic.txt,be0b18a87d4370fa579180ef26dcb7080598f27f9ec76181f2cfd851f320da06,87653575-f2e2-4e2c-a17e-77e693335f2c,bba6ae56-fae7-4c7f-993a-866ea4c3efc2,2020-03-24 05:05:34.607621,2020-03-24 05:07:59.726893,145.119272,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q7, T1.Q10, T1.Q11, T1.Q13, T1.Q14",Maybe,Somewhat justified,"Yes, explicitly","Yes, multiple numbers",Very different comparison number given for contrast,No,I can't tell,0,0,0,0,0,5: Middling difficulty,5: 50-50
