schema_namespace,schema_sha256,quiz_task_uuid,task_url,taskrun_count,redundancy,article_batch_name,article_number,article_filename,article_sha256,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,final_queue,T1.Q1.A1,T1.Q1.A2,T1.Q1.A3,T1.Q1.A4,T1.Q1.A5,T1.Q1.A6,T1.Q2.A1,T1.Q2.A2,T1.Q2.A3,T1.Q2.A4,T1.Q2.A5,T1.Q2.A6,T1.Q3.A1,T1.Q3.A2,T1.Q3.A3,T1.Q3.A4,T1.Q3.A5,T1.Q3.A6,T1.Q3.A7,T1.Q4,T1.Q5,T1.Q6.A1,T1.Q6.A2,T1.Q6.A3,T1.Q6.A4,T1.Q6.A5,T1.Q6.A6,T1.Q6.A7,T1.Q6.A8,T1.Q6.A9,T1.Q6.A10,T1.Q7,T1.Q8,T1.Q9,T1.Q10
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,6f3c0d96-eea3-480d-b675-4f138c466983,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2865,4,4,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,0824e311-d0db-4a8f-ba50-d71d3022c577,bd786026-bad5-4fa8-9a3a-38ca03a16412,2020-03-24 00:55:26.541182,2020-03-24 01:03:59.049916,512.508734,"T1.Q1, T1.Q6, T1.Q7, T1.Q9, T1.Q10",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,Extremely,,6,9
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,6f3c0d96-eea3-480d-b675-4f138c466983,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2865,4,4,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,51d1eaca-3ca3-4156-9b90-272e8b5b5457,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-24 00:02:23.256255,2020-03-24 00:15:08.577272,765.321017,"T1.Q1, T1.Q3, T1.Q6, T1.Q9, T1.Q10",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,1,,,5: Middling difficulty,5: 50-50 that I had it on any given item
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,6f3c0d96-eea3-480d-b675-4f138c466983,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2865,4,4,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,69a046c5-5aa6-4b63-b8cc-b5c157473850,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-22 21:55:42.744931,2020-03-22 21:58:17.939642,155.194711,"T1.Q1, T1.Q6, T1.Q7, T1.Q9, T1.Q10",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,1,0,0,0,Extremely,,3,9
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,a44ace1c-0e34-4994-9bcd-65a5d23e1be8,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2866,4,4,CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,6b9231e9-8277-4567-b0ab-ca70326d1cc1,fed45769-aa61-4b8b-847e-a9c799acce15,2020-03-24 04:26:43.933090,2020-03-24 04:30:42.167472,238.234382,"T1.Q1, T1.Q2, T1.Q6, T1.Q7, T1.Q8, T1.Q9, T1.Q10",1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,1,0,0,0,Extremely,Doesn't offer any evidence.,7,7
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,a44ace1c-0e34-4994-9bcd-65a5d23e1be8,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2866,4,4,CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,d8dbf95f-ad1d-479f-ac19-043dc89b21da,bd786026-bad5-4fa8-9a3a-38ca03a16412,2020-03-24 01:03:59.254720,2020-03-24 01:07:21.378577,202.123857,"T1.Q1, T1.Q6, T1.Q7, T1.Q9, T1.Q10",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,0,Extremely,,6,9
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,a44ace1c-0e34-4994-9bcd-65a5d23e1be8,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2866,4,4,CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,0c49f827-656f-46cb-953f-eaaa7fae2cf3,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-24 00:07:32.398112,2020-03-24 00:16:32.579683,540.181571,"T1.Q1, T1.Q9, T1.Q10",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,5: Middling difficulty,5: 50-50 that I had it on any given item
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,a44ace1c-0e34-4994-9bcd-65a5d23e1be8,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2866,4,4,CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,a890e36d-bf11-4e0c-b74e-b35d59ab59a3,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-22 21:57:15.518047,2020-03-22 22:00:29.803033,194.284986,"T1.Q1, T1.Q6, T1.Q7, T1.Q8, T1.Q9, T1.Q10",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,1,1,0,0,Extremely,"Even if US has a patient before the Wuhan outbreak, that doesn't mean the US brought the disease to Wuhan, which is an appeal made from ignorance",3,9
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,25c06d34-fb1a-48e2-b2f8-027b821144b7,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2867,4,4,CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,e0d43c63-373c-4370-9801-05146e302f17,fed45769-aa61-4b8b-847e-a9c799acce15,2020-03-24 04:27:36.505271,2020-03-24 04:38:48.440842,671.935571,"T1.Q1, T1.Q2, T1.Q7, T1.Q9, T1.Q10",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,Somewhat,,7,7
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,25c06d34-fb1a-48e2-b2f8-027b821144b7,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2867,4,4,CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,0bee8c60-1846-493a-9c28-1a1fff5fb52e,bd786026-bad5-4fa8-9a3a-38ca03a16412,2020-03-24 01:07:21.578427,2020-03-24 01:07:55.856316,34.277889,"T1.Q1, T1.Q6, T1.Q7, T1.Q9, T1.Q10",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,Very,,5: Middling difficulty,7
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,25c06d34-fb1a-48e2-b2f8-027b821144b7,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2867,4,4,CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,6ce55eeb-9401-40e2-a07c-77c18eecd2eb,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-24 00:15:08.824175,2020-03-24 00:18:01.790576,172.966401,"T1.Q1, T1.Q9, T1.Q10",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,5: Middling difficulty,5: 50-50 that I had it on any given item
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,25c06d34-fb1a-48e2-b2f8-027b821144b7,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2867,4,4,CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,c23ca920-b95f-469b-a850-53301172039f,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-22 21:58:18.181961,2020-03-22 22:03:08.306377,290.124416,"T1.Q1, T1.Q2, T1.Q6, T1.Q7, T1.Q8, T1.Q9, T1.Q10",1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0,0,0,0,0,Extremely,there's no evidence that knowing sooner would have shifted administration behavior,5: Middling difficulty,9
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,8330f5ea-da2d-4d5d-828d-dc3e06e001b8,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2869,2,4,CovidArticles/CoronavirusCanHerdImmunityReally.txt,100056,CoronavirusCanHerdImmunityReally.txt,09a894f06d1157dd7a22a198c6ef78c2b9f4116266d2b0a177d7bb129a51f6e8,78bb3e6f-3a67-461e-920e-4e860f5c8f37,bba6ae56-fae7-4c7f-993a-866ea4c3efc2,2020-03-24 05:08:18.682070,2020-03-24 05:09:43.916587,85.234517,"T1.Q1, T1.Q9, T1.Q10",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,5: Middling difficulty,5: 50-50 that I had it on any given item
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,8330f5ea-da2d-4d5d-828d-dc3e06e001b8,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2869,2,4,CovidArticles/CoronavirusCanHerdImmunityReally.txt,100056,CoronavirusCanHerdImmunityReally.txt,09a894f06d1157dd7a22a198c6ef78c2b9f4116266d2b0a177d7bb129a51f6e8,85283d9d-675d-422f-82f9-bf1503be0f03,fed45769-aa61-4b8b-847e-a9c799acce15,2020-03-24 04:30:42.683566,2020-03-24 04:40:25.860436,583.17687,"T1.Q1, T1.Q9, T1.Q10",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,7,7
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,34152c10-bbf9-445e-a800-d5d1075f067f,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2870,2,4,CovidArticles/CoronavirusCanHerdImmunityReally.txt,100056,CoronavirusCanHerdImmunityReally.txt,09a894f06d1157dd7a22a198c6ef78c2b9f4116266d2b0a177d7bb129a51f6e8,612d12d8-c52f-4746-972c-c89580a00527,bba6ae56-fae7-4c7f-993a-866ea4c3efc2,2020-03-24 05:08:18.820290,2020-03-24 05:10:32.875954,134.055664,"T1.Q1, T1.Q3, T1.Q9, T1.Q10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,,,5: Middling difficulty,5: 50-50 that I had it on any given item
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,34152c10-bbf9-445e-a800-d5d1075f067f,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2870,2,4,CovidArticles/CoronavirusCanHerdImmunityReally.txt,100056,CoronavirusCanHerdImmunityReally.txt,09a894f06d1157dd7a22a198c6ef78c2b9f4116266d2b0a177d7bb129a51f6e8,712ef237-9ba3-47dd-a699-6f3224461102,fed45769-aa61-4b8b-847e-a9c799acce15,2020-03-24 04:38:48.725370,2020-03-24 04:44:48.669010,359.94364,"T1.Q1, T1.Q3, T1.Q9, T1.Q10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,,,7,7
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,fa7e899e-1506-4d9a-8494-b1e1a742068b,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2871,2,4,CovidArticles/SARS-CoV-2CanLiveOnPlastic.txt,100058,SARS-CoV-2CanLiveOnPlastic.txt,be0b18a87d4370fa579180ef26dcb7080598f27f9ec76181f2cfd851f320da06,6746c7bb-b6cb-4357-9ad5-8e514b1ab0f1,bba6ae56-fae7-4c7f-993a-866ea4c3efc2,2020-03-24 05:09:44.128237,2020-03-24 05:11:13.186020,89.057783,"T1.Q1, T1.Q2, T1.Q9, T1.Q10",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,5: Middling difficulty,4
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,fa7e899e-1506-4d9a-8494-b1e1a742068b,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2871,2,4,CovidArticles/SARS-CoV-2CanLiveOnPlastic.txt,100058,SARS-CoV-2CanLiveOnPlastic.txt,be0b18a87d4370fa579180ef26dcb7080598f27f9ec76181f2cfd851f320da06,28ecfe18-147c-4d7a-848d-84a821fd145d,fed45769-aa61-4b8b-847e-a9c799acce15,2020-03-24 04:52:10.470693,2020-03-24 04:52:34.118326,23.647633,"T1.Q1, T1.Q2, T1.Q9, T1.Q10",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,7,7
