schema_namespace,schema_sha256,quiz_task_uuid,task_url,article_batch_name,article_number,article_filename,article_sha256,article_text_length,quiz_taskrun_uuid,contributor_uuid,topic_name,question_label,question_text,answer_label,answer_content,answer_uuid,submitted_tua_uuid,answer_text,case_number,highlight_count,submitted_tua
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,d36cc9a6-fedd-4bd5-a7bc-978a12535c95,https://pe.goodlylabs.org/project/Sp19probability_1/task/1699,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,10122,433160cf-f14b-4e4f-b778-9271ba7f724f,93b5d16a-4388-49d6-9217-d6607167f6c2,Probability Specialist V4,T1.Q12,Does the text acknowledge the possibility of additional evidence that would (check all that apply):,T1.Q12.A4,Illuminate further aspects of the claim,55138bbd-736b-46dd-9c88-159a4c17728b,433160cf-f14b-4e4f-b778-9271ba7f724f,Illuminate further aspects of the claim,1,1,"[{""case_number"": 1, ""text"": ""Marijuana had 12 percent THC in 2014, while in 1995 it was just 4 percent, according to the National Institute on Drug Abuse.\n\n\u201cAll those really good earlier studies on marijuana effects aren\u2019t telling us what we need to know now about higher concentration levels,\u201d said Therese Grant, an epidemiologist and director of the University of Washington\u2019s fetal alcohol and drug unit. \u201cWe need to do a whole lot more research now"", ""answer_id"": 3626, ""end"": 7812, ""start"": 7388}]"
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,d36cc9a6-fedd-4bd5-a7bc-978a12535c95,https://pe.goodlylabs.org/project/Sp19probability_1/task/1699,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,10122,e68c6025-62d0-428c-a1bc-a023f4fa532e,93b5d16a-4388-49d6-9217-d6607167f6c2,Probability Specialist V4,T1.Q14,"How confident are you about your answers, on the whole?",T1.Q14.A8,8,4ccdff5e-4750-4368-90f2-40de922c013f,e68c6025-62d0-428c-a1bc-a023f4fa532e,8,0,0,[]
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,89a5ffa6-3799-419e-9df5-1c69b25c7e55,https://pe.goodlylabs.org/project/Sp19probability_1/task/1700,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,10122,c4f348d3-8ce3-449c-ac25-734a53a40d2b,93b5d16a-4388-49d6-9217-d6607167f6c2,Probability Specialist V4,T1.Q1,Does the text make any claims with great confidence? Highlight the relevant part.,T1.Q1.A1,Yes,3bcd2782-28d2-4e2e-b7d7-d6f716395412,c4f348d3-8ce3-449c-ac25-734a53a40d2b,Yes,1,1,"[{""case_number"": 1, ""text"": ""Many pregnant women, particularly younger ones, seem to agree, a recent federal survey shows"", ""answer_id"": 3597, ""end"": 1041, ""start"": 949}]"
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,89a5ffa6-3799-419e-9df5-1c69b25c7e55,https://pe.goodlylabs.org/project/Sp19probability_1/task/1700,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,10122,44357b2f-6759-46e5-bfee-9dc0077a2903,93b5d16a-4388-49d6-9217-d6607167f6c2,Probability Specialist V4,T1.Q2,To what extent does the confidence seem justified?,T1.Q2.A2,Mostly justified,5aebf433-a606-4b5c-8e30-50afe39e951e,44357b2f-6759-46e5-bfee-9dc0077a2903,Mostly justified,0,0,[]
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,89a5ffa6-3799-419e-9df5-1c69b25c7e55,https://pe.goodlylabs.org/project/Sp19probability_1/task/1700,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,10122,338116a0-a008-4763-a240-425581326d8b,93b5d16a-4388-49d6-9217-d6607167f6c2,Probability Specialist V4,T1.Q5,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.",T1.Q5.A2,"Yes, implicitly",779779b2-6509-46c4-bbbc-18c1cc298422,338116a0-a008-4763-a240-425581326d8b,"Yes, implicitly",1,1,"[{""case_number"": 1, ""text"": ""seem to agree"", ""answer_id"": 3606, ""end"": 1010, ""start"": 997}]"
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,89a5ffa6-3799-419e-9df5-1c69b25c7e55,https://pe.goodlylabs.org/project/Sp19probability_1/task/1700,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,10122,eb5fdb9a-b91f-431a-a73a-24b9859efd79,93b5d16a-4388-49d6-9217-d6607167f6c2,Probability Specialist V4,T1.Q6,Are any numbers given?,T1.Q6.A1,No,54c3ed71-0715-4b42-af27-82b74af98706,eb5fdb9a-b91f-431a-a73a-24b9859efd79,No,0,0,[]
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,89a5ffa6-3799-419e-9df5-1c69b25c7e55,https://pe.goodlylabs.org/project/Sp19probability_1/task/1700,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,10122,e28a616e-272e-4f33-b261-af35149690e9,93b5d16a-4388-49d6-9217-d6607167f6c2,Probability Specialist V4,T1.Q11,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,T1.Q11.A2,"Yes, implicitly",4731c0ff-5306-4871-88ad-874e351d692f,e28a616e-272e-4f33-b261-af35149690e9,"Yes, implicitly",1,1,"[{""case_number"": 1, ""text"": ""As states legalize marijuana or its medical use, expectant mothers are taking it up in increasing numbers \u2014 another example of the many ways in which acceptance of marijuana has outstripped scientific understanding of its effects on human health"", ""answer_id"": 3620, ""end"": 1288, ""start"": 1043}]"
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,89a5ffa6-3799-419e-9df5-1c69b25c7e55,https://pe.goodlylabs.org/project/Sp19probability_1/task/1700,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,10122,a7b47f08-b133-4f12-aa7e-55bb06edeff8,93b5d16a-4388-49d6-9217-d6607167f6c2,Probability Specialist V4,T1.Q12,Does the text acknowledge the possibility of additional evidence that would (check all that apply):,T1.Q12.A3,Add evidence to the claim,dc5d351d-60e6-4b79-a549-5e1f3d360851,a7b47f08-b133-4f12-aa7e-55bb06edeff8,Add evidence to the claim,1,1,"[{""case_number"": 1, ""text"": ""another example of the many ways in which acceptance of marijuana has outstripped scientific understanding of its effects on human health"", ""answer_id"": 3625, ""end"": 1288, ""start"": 1151}]"
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,89a5ffa6-3799-419e-9df5-1c69b25c7e55,https://pe.goodlylabs.org/project/Sp19probability_1/task/1700,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,10122,1d2fffe7-eb9f-4206-bacc-7caac8ba5c03,93b5d16a-4388-49d6-9217-d6607167f6c2,Probability Specialist V4,T1.Q14,"How confident are you about your answers, on the whole?",T1.Q14.A9,9,68e20692-4d33-4e85-9d81-62eb23986039,1d2fffe7-eb9f-4206-bacc-7caac8ba5c03,9,0,0,[]
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,d3c4ef19-4147-4d5e-9a2e-b9077308c818,https://pe.goodlylabs.org/project/Sp19probability_1/task/1694,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,9802,84c42178-4bea-4218-824f-640a7bf9c3c4,bcf4ec10-b869-4e0f-89a7-133f825c910d,Probability Specialist V4,T1.Q1,Does the text make any claims with great confidence? Highlight the relevant part.,T1.Q1.A2,Maybe,b95421a6-e17a-41d8-af7d-3d639bc534dc,84c42178-4bea-4218-824f-640a7bf9c3c4,Maybe,1,1,"[{""case_number"": 1, ""text"": ""seems"", ""answer_id"": 3598, ""end"": 9091, ""start"": 9086}]"
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,d3c4ef19-4147-4d5e-9a2e-b9077308c818,https://pe.goodlylabs.org/project/Sp19probability_1/task/1694,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,9802,e7a3240a-f6db-4ae0-bd97-2fc81e95ef26,bcf4ec10-b869-4e0f-89a7-133f825c910d,Probability Specialist V4,T1.Q2,To what extent does the confidence seem justified?,T1.Q2.A3,Somewhat justified,46b42a03-4765-4644-a834-b6755171bc54,e7a3240a-f6db-4ae0-bd97-2fc81e95ef26,Somewhat justified,0,0,[]
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,d3c4ef19-4147-4d5e-9a2e-b9077308c818,https://pe.goodlylabs.org/project/Sp19probability_1/task/1694,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,9802,0f3a1af4-0c04-4401-8ce1-036c17fde305,bcf4ec10-b869-4e0f-89a7-133f825c910d,Probability Specialist V4,T1.Q5,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.",T1.Q5.A2,"Yes, implicitly",779779b2-6509-46c4-bbbc-18c1cc298422,0f3a1af4-0c04-4401-8ce1-036c17fde305,"Yes, implicitly",1,1,"[{""case_number"": 1, ""text"": ""reasonable"", ""answer_id"": 3606, ""end"": 9274, ""start"": 9264}]"
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,d3c4ef19-4147-4d5e-9a2e-b9077308c818,https://pe.goodlylabs.org/project/Sp19probability_1/task/1694,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,9802,509413c3-ba04-400e-a7f7-d7c05cfe6603,bcf4ec10-b869-4e0f-89a7-133f825c910d,Probability Specialist V4,T1.Q6,Are any numbers given?,T1.Q6.A1,No,54c3ed71-0715-4b42-af27-82b74af98706,509413c3-ba04-400e-a7f7-d7c05cfe6603,No,0,0,[]
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,d3c4ef19-4147-4d5e-9a2e-b9077308c818,https://pe.goodlylabs.org/project/Sp19probability_1/task/1694,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,9802,3c4667ce-df36-497c-8f2f-ecfbe58e16c2,bcf4ec10-b869-4e0f-89a7-133f825c910d,Probability Specialist V4,T1.Q11,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,T1.Q11.A3,I can't tell,9e097f70-8777-40ea-bb38-9a6143a15248,3c4667ce-df36-497c-8f2f-ecfbe58e16c2,I can't tell,0,0,[]
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,d3c4ef19-4147-4d5e-9a2e-b9077308c818,https://pe.goodlylabs.org/project/Sp19probability_1/task/1694,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,9802,f5814374-06b4-4acd-a5f2-0fb32a2cc80c,bcf4ec10-b869-4e0f-89a7-133f825c910d,Probability Specialist V4,T1.Q14,"How confident are you about your answers, on the whole?",T1.Q14.A6,6,fc0224b1-ef3f-4af7-b33f-a01fe57e9540,f5814374-06b4-4acd-a5f2-0fb32a2cc80c,6,0,0,[]
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,d0f68b50-fde6-4e33-bd5a-a2afe2836c97,https://pe.goodlylabs.org/project/Sp19probability_1/task/1695,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,3796,be506762-605e-4def-b2f8-205c2e81da51,bcf4ec10-b869-4e0f-89a7-133f825c910d,Probability Specialist V4,T1.Q1,Does the text make any claims with great confidence? Highlight the relevant part.,T1.Q1.A3,No,98ab30f2-722e-4d29-8de6-d39ba4816952,be506762-605e-4def-b2f8-205c2e81da51,No,0,0,[]
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,d0f68b50-fde6-4e33-bd5a-a2afe2836c97,https://pe.goodlylabs.org/project/Sp19probability_1/task/1695,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,3796,8165c543-822a-4fba-ae06-b44ee28e384e,bcf4ec10-b869-4e0f-89a7-133f825c910d,Probability Specialist V4,T1.Q2,To what extent does the confidence seem justified?,T1.Q2.A2,Mostly justified,5aebf433-a606-4b5c-8e30-50afe39e951e,8165c543-822a-4fba-ae06-b44ee28e384e,Mostly justified,0,0,[]
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,d0f68b50-fde6-4e33-bd5a-a2afe2836c97,https://pe.goodlylabs.org/project/Sp19probability_1/task/1695,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,3796,34447fd4-077b-4f87-be86-7d2aff43d1dd,bcf4ec10-b869-4e0f-89a7-133f825c910d,Probability Specialist V4,T1.Q5,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.",T1.Q5.A2,"Yes, implicitly",779779b2-6509-46c4-bbbc-18c1cc298422,34447fd4-077b-4f87-be86-7d2aff43d1dd,"Yes, implicitly",1,1,"[{""case_number"": 1, ""text"": ""at least in part"", ""answer_id"": 3606, ""end"": 277, ""start"": 261}]"
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,d0f68b50-fde6-4e33-bd5a-a2afe2836c97,https://pe.goodlylabs.org/project/Sp19probability_1/task/1695,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,3796,7c7a2ea7-55e8-4ae0-b689-a72debf4173e,bcf4ec10-b869-4e0f-89a7-133f825c910d,Probability Specialist V4,T1.Q6,Are any numbers given?,T1.Q6.A1,No,54c3ed71-0715-4b42-af27-82b74af98706,7c7a2ea7-55e8-4ae0-b689-a72debf4173e,No,0,0,[]
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,d0f68b50-fde6-4e33-bd5a-a2afe2836c97,https://pe.goodlylabs.org/project/Sp19probability_1/task/1695,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,3796,0f31e13f-ab6c-4d66-b8fa-8d157487000d,bcf4ec10-b869-4e0f-89a7-133f825c910d,Probability Specialist V4,T1.Q11,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,T1.Q11.A4,"No, not at all",da4b56f5-99ed-4c9d-a337-8365fa779662,0f31e13f-ab6c-4d66-b8fa-8d157487000d,"No, not at all",0,0,[]
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,d0f68b50-fde6-4e33-bd5a-a2afe2836c97,https://pe.goodlylabs.org/project/Sp19probability_1/task/1695,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,3796,1e24ed05-b771-4578-b54b-d87140142fc7,bcf4ec10-b869-4e0f-89a7-133f825c910d,Probability Specialist V4,T1.Q14,"How confident are you about your answers, on the whole?",T1.Q14.A8,8,4ccdff5e-4750-4368-90f2-40de922c013f,1e24ed05-b771-4578-b54b-d87140142fc7,8,0,0,[]
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,c02cfc14-2993-4bbc-a1a1-4693f0ea0abe,https://pe.goodlylabs.org/project/Sp19probability_1/task/1696,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,9802,41dd5898-d63b-4a52-a057-19a0bcb5ca8a,bcf4ec10-b869-4e0f-89a7-133f825c910d,Probability Specialist V4,T1.Q1,Does the text make any claims with great confidence? Highlight the relevant part.,T1.Q1.A2,Maybe,b95421a6-e17a-41d8-af7d-3d639bc534dc,41dd5898-d63b-4a52-a057-19a0bcb5ca8a,Maybe,1,1,"[{""case_number"": 1, ""text"": ""has apparently joined"", ""answer_id"": 3598, ""end"": 586, ""start"": 565}]"
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,c02cfc14-2993-4bbc-a1a1-4693f0ea0abe,https://pe.goodlylabs.org/project/Sp19probability_1/task/1696,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,9802,50808a78-9693-45aa-96c1-655711e4b429,bcf4ec10-b869-4e0f-89a7-133f825c910d,Probability Specialist V4,T1.Q2,To what extent does the confidence seem justified?,T1.Q2.A3,Somewhat justified,46b42a03-4765-4644-a834-b6755171bc54,50808a78-9693-45aa-96c1-655711e4b429,Somewhat justified,0,0,[]
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,c02cfc14-2993-4bbc-a1a1-4693f0ea0abe,https://pe.goodlylabs.org/project/Sp19probability_1/task/1696,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,9802,4ed5e7a6-fb3f-44b9-9a89-cbaa52d65ebb,bcf4ec10-b869-4e0f-89a7-133f825c910d,Probability Specialist V4,T1.Q5,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.",T1.Q5.A2,"Yes, implicitly",779779b2-6509-46c4-bbbc-18c1cc298422,4ed5e7a6-fb3f-44b9-9a89-cbaa52d65ebb,"Yes, implicitly",1,1,"[{""case_number"": 1, ""text"": ""apparently"", ""answer_id"": 3606, ""end"": 579, ""start"": 569}]"
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,c02cfc14-2993-4bbc-a1a1-4693f0ea0abe,https://pe.goodlylabs.org/project/Sp19probability_1/task/1696,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,9802,f643705d-4d99-4ded-a020-196073d6f17f,bcf4ec10-b869-4e0f-89a7-133f825c910d,Probability Specialist V4,T1.Q6,Are any numbers given?,T1.Q6.A1,No,54c3ed71-0715-4b42-af27-82b74af98706,f643705d-4d99-4ded-a020-196073d6f17f,No,0,0,[]
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,c02cfc14-2993-4bbc-a1a1-4693f0ea0abe,https://pe.goodlylabs.org/project/Sp19probability_1/task/1696,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,9802,f032bd3e-f99e-4414-a7b7-d176879480f1,bcf4ec10-b869-4e0f-89a7-133f825c910d,Probability Specialist V4,T1.Q11,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,T1.Q11.A4,"No, not at all",da4b56f5-99ed-4c9d-a337-8365fa779662,f032bd3e-f99e-4414-a7b7-d176879480f1,"No, not at all",0,0,[]
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,c02cfc14-2993-4bbc-a1a1-4693f0ea0abe,https://pe.goodlylabs.org/project/Sp19probability_1/task/1696,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,9802,2ab605fb-fb55-4598-995b-fbb122254210,bcf4ec10-b869-4e0f-89a7-133f825c910d,Probability Specialist V4,T1.Q14,"How confident are you about your answers, on the whole?",T1.Q14.A8,8,4ccdff5e-4750-4368-90f2-40de922c013f,2ab605fb-fb55-4598-995b-fbb122254210,8,0,0,[]
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,87192c0c-8e66-4cde-83f9-f79b193d67fc,https://pe.goodlylabs.org/project/Sp19probability_1/task/1701,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,10122,73ac1b50-0c9c-4dc1-a449-5a45e9bfe496,93b5d16a-4388-49d6-9217-d6607167f6c2,Probability Specialist V4,T1.Q1,Does the text make any claims with great confidence? Highlight the relevant part.,T1.Q1.A1,Yes,3bcd2782-28d2-4e2e-b7d7-d6f716395412,73ac1b50-0c9c-4dc1-a449-5a45e9bfe496,Yes,1,1,"[{""case_number"": 1, ""text"": ""she began taking a few puffs in her first trimester to quell morning sickness before going to work at a sandwich shop"", ""answer_id"": 3597, ""end"": 563, ""start"": 446}]"
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,87192c0c-8e66-4cde-83f9-f79b193d67fc,https://pe.goodlylabs.org/project/Sp19probability_1/task/1701,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,10122,21114833-f670-4e04-a12b-71a4c64203ed,93b5d16a-4388-49d6-9217-d6607167f6c2,Probability Specialist V4,T1.Q2,To what extent does the confidence seem justified?,T1.Q2.A1,Completely justified,6fbb26fe-b954-46df-998e-d104237a4007,21114833-f670-4e04-a12b-71a4c64203ed,Completely justified,0,0,[]
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,87192c0c-8e66-4cde-83f9-f79b193d67fc,https://pe.goodlylabs.org/project/Sp19probability_1/task/1701,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,10122,dd095920-1313-41e6-bec2-09ce0c340f45,93b5d16a-4388-49d6-9217-d6607167f6c2,Probability Specialist V4,T1.Q5,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.",T1.Q5.A3,No,ee7111c1-d9df-4d98-9c42-118bcaf64d04,dd095920-1313-41e6-bec2-09ce0c340f45,No,0,0,[]
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,87192c0c-8e66-4cde-83f9-f79b193d67fc,https://pe.goodlylabs.org/project/Sp19probability_1/task/1701,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,10122,d7bed674-2f2b-429b-9641-2687ea0c8e3c,93b5d16a-4388-49d6-9217-d6607167f6c2,Probability Specialist V4,T1.Q6,Are any numbers given?,T1.Q6.A1,No,54c3ed71-0715-4b42-af27-82b74af98706,d7bed674-2f2b-429b-9641-2687ea0c8e3c,No,0,0,[]
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,87192c0c-8e66-4cde-83f9-f79b193d67fc,https://pe.goodlylabs.org/project/Sp19probability_1/task/1701,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,10122,818289ec-9cd9-4ffe-b0cb-14b26c50efa3,93b5d16a-4388-49d6-9217-d6607167f6c2,Probability Specialist V4,T1.Q11,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,T1.Q11.A2,"Yes, implicitly",4731c0ff-5306-4871-88ad-874e351d692f,818289ec-9cd9-4ffe-b0cb-14b26c50efa3,"Yes, implicitly",1,1,"[{""case_number"": 1, ""text"": ""I wouldn\u2019t necessarily say, \u2018Go smoke a pound of pot when you\u2019re pregnant,\u2019\u201d said Stacey, now a stay-at-home mother in Deltona, Fla., who asked that her full name be withheld because street-bought marijuana is illegal in Florida. \u201cIn moderation, it\u2019s O.K"", ""answer_id"": 3620, ""end"": 945, ""start"": 691}]"
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,87192c0c-8e66-4cde-83f9-f79b193d67fc,https://pe.goodlylabs.org/project/Sp19probability_1/task/1701,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,10122,e6c9eacc-d55a-4e86-9f2a-88b82ac74ac4,93b5d16a-4388-49d6-9217-d6607167f6c2,Probability Specialist V4,T1.Q12,Does the text acknowledge the possibility of additional evidence that would (check all that apply):,T1.Q12.A4,Illuminate further aspects of the claim,55138bbd-736b-46dd-9c88-159a4c17728b,e6c9eacc-d55a-4e86-9f2a-88b82ac74ac4,Illuminate further aspects of the claim,1,1,"[{""case_number"": 1, ""text"": ""acceptance of marijuana has outstripped scientific understanding of its effects on human health"", ""answer_id"": 3626, ""end"": 1288, ""start"": 1193}]"
ProbabilitySpecialist_2019_03_10,ec89ed7bea5590f2895c70af9c9c45b1f948ae50d5cca4279dd5104fc6cdd37d,87192c0c-8e66-4cde-83f9-f79b193d67fc,https://pe.goodlylabs.org/project/Sp19probability_1/task/1701,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,10122,fd605709-4708-4a24-8004-c210fd20d10b,93b5d16a-4388-49d6-9217-d6607167f6c2,Probability Specialist V4,T1.Q14,"How confident are you about your answers, on the whole?",T1.Q14.A7,7,dd10b66b-584c-4e57-8fc0-fa738f1d2d89,fd605709-4708-4a24-8004-c210fd20d10b,7,0,0,[]
