article_filename,article_sha256,task_uuid,namespace,start_pos,end_pos,topic_name,case_number,target_text
World Health Organization Officially Declares Bacon is as Harmful as Cigarettes.txt,82ea4e3ee5361976a43797e7c3a6e48719341b74742903e2e256c3750b259511,c089cf8c-3093-4334-ab3b-9c6ccce04a71,Language_2018_08_21,3438,3446,Language,1,disclose
World Health Organization Officially Declares Bacon is as Harmful as Cigarettes.txt,82ea4e3ee5361976a43797e7c3a6e48719341b74742903e2e256c3750b259511,c089cf8c-3093-4334-ab3b-9c6ccce04a71,Language_2018_08_21,3491,3505,Language,1,try to justify
World Health Organization Officially Declares Bacon is as Harmful as Cigarettes.txt,82ea4e3ee5361976a43797e7c3a6e48719341b74742903e2e256c3750b259511,c089cf8c-3093-4334-ab3b-9c6ccce04a71,Language_2018_08_21,3527,3542,Language,2,little warnings
World Health Organization Officially Declares Bacon is as Harmful as Cigarettes.txt,82ea4e3ee5361976a43797e7c3a6e48719341b74742903e2e256c3750b259511,c089cf8c-3093-4334-ab3b-9c6ccce04a71,Language_2018_08_21,4957,4978,Language,1,a ton of other things
World Health Organization Officially Declares Bacon is as Harmful as Cigarettes.txt,82ea4e3ee5361976a43797e7c3a6e48719341b74742903e2e256c3750b259511,c089cf8c-3093-4334-ab3b-9c6ccce04a71,Reasoning_2018_08_21,2304,2472,Reasoning,1,"Sure processed meat does cause cancer, but are people really so simplistic and naive to think that they need an entity called the World Health Organization to warn them"
World Health Organization Officially Declares Bacon is as Harmful as Cigarettes.txt,82ea4e3ee5361976a43797e7c3a6e48719341b74742903e2e256c3750b259511,c089cf8c-3093-4334-ab3b-9c6ccce04a71,Reasoning_2018_08_21,2477,2688,Reasoning,1,"If you don\u2019t know processed meat is bad for you and that it causes cancer, or that most of all food we can buy nowadays is insufficient to feed us or keep us from getting sick, you don\u2019t know how the world works"
World Health Organization Officially Declares Bacon is as Harmful as Cigarettes.txt,82ea4e3ee5361976a43797e7c3a6e48719341b74742903e2e256c3750b259511,c089cf8c-3093-4334-ab3b-9c6ccce04a71,Reasoning_2018_08_21,2825,2873,Reasoning,1,It would be naive to think that\u2019s why they exist
World Health Organization Officially Declares Bacon is as Harmful as Cigarettes.txt,82ea4e3ee5361976a43797e7c3a6e48719341b74742903e2e256c3750b259511,c089cf8c-3093-4334-ab3b-9c6ccce04a71,Reasoning_2018_08_21,3688,4066,Reasoning,2,"Also, it\u2019s not a good thing when government organizations start \u201cofficially\u201d recognizing things. When the government starts \u201cofficially\u201d recognizing the danger of tobacco, they start trying to make laws that do nothing but line the pockets of politicians with new taxes, and create annoying little additional hassles for people who will not give up smoking cigarettes either way"
World Health Organization Officially Declares Bacon is as Harmful as Cigarettes.txt,82ea4e3ee5361976a43797e7c3a6e48719341b74742903e2e256c3750b259511,c089cf8c-3093-4334-ab3b-9c6ccce04a71,Reasoning_2018_08_21,4545,4723,Reasoning,1,"We don\u2019t want the government to start officially recognizing things as carcinogenic, and anybody who does need that is relying on the wrong people for information about the world"
World Health Organization Officially Declares Bacon is as Harmful as Cigarettes.txt,82ea4e3ee5361976a43797e7c3a6e48719341b74742903e2e256c3750b259511,c089cf8c-3093-4334-ab3b-9c6ccce04a71,Reasoning_2018_08_21,4728,4865,Reasoning,1,"People would be better off using common sense, firsthand experience, and other reliable and demonstrable, provable sources of information"
Everything You Know About Obesity Is Wrong.txt,9732c9f46d361eebfb08758f4572d5a7ca4fef68b7aff7c3a9e980475af1a7ec,d28ef686-7ea3-4b88-b290-aae96459b2b9,Evidence_2018_08_21,5453,5926,Evidence,1,"Since 1959, research has shown that 95 to 98 percent of attempts to lose weight fail and that two-thirds of dieters gain back more than they lost. The reasons are biological and irreversible. As early as 1969, research showed that losing just 3 percent of your body weight resulted in a 17 percent slowdown in your metabolism\u2014a body-wide starvation response that blasts you with hunger hormones and drops your internal temperature until you rise back to your highest weight"
Everything You Know About Obesity Is Wrong.txt,9732c9f46d361eebfb08758f4572d5a7ca4fef68b7aff7c3a9e980475af1a7ec,d28ef686-7ea3-4b88-b290-aae96459b2b9,Evidence_2018_08_21,6328,6881,Evidence,1,"But individuals are not averages: Studies have found that anywhere from one-third to three-quarters of people classified as obese are metabolically healthy. They show no signs of elevated blood pressure, insulin resistance or high cholesterol. Meanwhile, about a quarter of non-overweight people are what epidemiologists call \u201cthe lean unhealthy.\u201d A 2016 study that followed participants for an average of 19 years found that unfit skinny people were twice as likely to get diabetes as fit fat people. Habits, no matter your size, are what really matter"
Everything You Know About Obesity Is Wrong.txt,9732c9f46d361eebfb08758f4572d5a7ca4fef68b7aff7c3a9e980475af1a7ec,d28ef686-7ea3-4b88-b290-aae96459b2b9,Evidence_2018_08_21,10002,10232,Evidence,2,"Doctors have shorter appointments with fat patients and show less emotional rapport in the minutes they do have. Negative words\u2014\u201cnoncompliant,\u201d \u201coverindulgent,\u201d \u201cweak willed\u201d\u2014pop up in their medical histories with higher frequency"
Everything You Know About Obesity Is Wrong.txt,9732c9f46d361eebfb08758f4572d5a7ca4fef68b7aff7c3a9e980475af1a7ec,d28ef686-7ea3-4b88-b290-aae96459b2b9,Evidence_2018_08_21,10234,10699,Evidence,2,"In one study, researchers presented doctors with case histories of patients suffering from migraines. With everything else being equal, the doctors reported that the patients who were also classified as fat had a worse attitude and were less likely to follow their advice. And that\u2019s when they see fat patients at all: In 2011, the Sun-Sentinel polled OB-GYNs in South Florida and discovered that 14 percent had barred all new patients weighing more than 200 pounds"
Everything You Know About Obesity Is Wrong.txt,9732c9f46d361eebfb08758f4572d5a7ca4fef68b7aff7c3a9e980475af1a7ec,d28ef686-7ea3-4b88-b290-aae96459b2b9,Evidence_2018_08_21,29855,29937,Evidence,1,the quality of our food affects disease risk independently of its effect on weight
Everything You Know About Obesity Is Wrong.txt,9732c9f46d361eebfb08758f4572d5a7ca4fef68b7aff7c3a9e980475af1a7ec,d28ef686-7ea3-4b88-b290-aae96459b2b9,Language_2018_08_21,166,173,Language,1,ignored
Everything You Know About Obesity Is Wrong.txt,9732c9f46d361eebfb08758f4572d5a7ca4fef68b7aff7c3a9e980475af1a7ec,d28ef686-7ea3-4b88-b290-aae96459b2b9,Language_2018_08_21,174,195,Language,1,mountains of evidence
Everything You Know About Obesity Is Wrong.txt,9732c9f46d361eebfb08758f4572d5a7ca4fef68b7aff7c3a9e980475af1a7ec,d28ef686-7ea3-4b88-b290-aae96459b2b9,Language_2018_08_21,199,226,Language,1,wage a cruel and futile war
Everything You Know About Obesity Is Wrong.txt,9732c9f46d361eebfb08758f4572d5a7ca4fef68b7aff7c3a9e980475af1a7ec,d28ef686-7ea3-4b88-b290-aae96459b2b9,Language_2018_08_21,230,240,Language,1,fat people
Everything You Know About Obesity Is Wrong.txt,9732c9f46d361eebfb08758f4572d5a7ca4fef68b7aff7c3a9e980475af1a7ec,d28ef686-7ea3-4b88-b290-aae96459b2b9,Language_2018_08_21,242,299,Language,1,poisoning public perception and ruining millions of lives
Everything You Know About Obesity Is Wrong.txt,9732c9f46d361eebfb08758f4572d5a7ca4fef68b7aff7c3a9e980475af1a7ec,d28ef686-7ea3-4b88-b290-aae96459b2b9,Language_2018_08_21,2952,3082,Language,2,It is also an excuse to bully fat people in one sentence and then inform them in the next that you are doing it for their own good
Everything You Know About Obesity Is Wrong.txt,9732c9f46d361eebfb08758f4572d5a7ca4fef68b7aff7c3a9e980475af1a7ec,d28ef686-7ea3-4b88-b290-aae96459b2b9,Language_2018_08_21,3457,3469,Language,1,incalculable
Everything You Know About Obesity Is Wrong.txt,9732c9f46d361eebfb08758f4572d5a7ca4fef68b7aff7c3a9e980475af1a7ec,d28ef686-7ea3-4b88-b290-aae96459b2b9,Reasoning_2018_08_21,712,800,Reasoning,1,"for most of those 300 years, medical experts knew how to prevent it and simply failed to"
Everything You Know About Obesity Is Wrong.txt,9732c9f46d361eebfb08758f4572d5a7ca4fef68b7aff7c3a9e980475af1a7ec,d28ef686-7ea3-4b88-b290-aae96459b2b9,Reasoning_2018_08_21,1910,2072,Reasoning,1,"Every discovery in public health, no matter how significant, must compete with the traditions, assumptions and financial incentives of the society implementing it"
Is everything you think you know about depression wrong.txt,9ba70309822fcbccaf5e553a4036df1c8fc925648d539d77763031be0e57331d,5b07d384-adf0-4821-a2e9-56145a1acafe,Evidence_2018_08_21,11235,11550,Evidence,1,"And there is growing evidence that our culture isn\u2019t meeting those psychological needs for many \u2013 perhaps most \u2013 people. I kept learning that, in very different ways, we have become disconnected from things we really need, and this deep disconnection is driving this epidemic of depression and anxiety all around us"
Is everything you think you know about depression wrong.txt,9ba70309822fcbccaf5e553a4036df1c8fc925648d539d77763031be0e57331d,5b07d384-adf0-4821-a2e9-56145a1acafe,Language_2018_08_21,272,307,Language,1,"too inconvenient, and too explosive"
Is everything you think you know about depression wrong.txt,9ba70309822fcbccaf5e553a4036df1c8fc925648d539d77763031be0e57331d,5b07d384-adf0-4821-a2e9-56145a1acafe,Language_2018_08_21,2619,2651,Language,1,have blasted a hole in the claim
Is everything you think you know about depression wrong.txt,9ba70309822fcbccaf5e553a4036df1c8fc925648d539d77763031be0e57331d,5b07d384-adf0-4821-a2e9-56145a1acafe,Language_2018_08_21,20059,20106,Language,1,you are not a machine with malfunctioning parts
"The noodles that are linked to chronic inflammation, weight gain, Alzheimer’s and Parkinsons.txt",bce00382d4991dc76710d8e450830683ebb4a2ca3700f37430ddd8755eff2fdb,79afc07b-e2ef-4635-88e8-c8951aea934a,Language_2018_08_21,316,319,Language,1,you
"The noodles that are linked to chronic inflammation, weight gain, Alzheimer’s and Parkinsons.txt",bce00382d4991dc76710d8e450830683ebb4a2ca3700f37430ddd8755eff2fdb,79afc07b-e2ef-4635-88e8-c8951aea934a,Language_2018_08_21,364,367,Language,1,you
"The noodles that are linked to chronic inflammation, weight gain, Alzheimer’s and Parkinsons.txt",bce00382d4991dc76710d8e450830683ebb4a2ca3700f37430ddd8755eff2fdb,79afc07b-e2ef-4635-88e8-c8951aea934a,Language_2018_08_21,368,371,Language,1,may
"The noodles that are linked to chronic inflammation, weight gain, Alzheimer’s and Parkinsons.txt",bce00382d4991dc76710d8e450830683ebb4a2ca3700f37430ddd8755eff2fdb,79afc07b-e2ef-4635-88e8-c8951aea934a,Language_2018_08_21,378,476,Language,1,"they\u2019re not that bad, or, at least, not as bad as eating a burger and fries or a fast-food burrito"
"The noodles that are linked to chronic inflammation, weight gain, Alzheimer’s and Parkinsons.txt",bce00382d4991dc76710d8e450830683ebb4a2ca3700f37430ddd8755eff2fdb,79afc07b-e2ef-4635-88e8-c8951aea934a,Language_2018_08_21,574,577,Language,2,may
"The noodles that are linked to chronic inflammation, weight gain, Alzheimer’s and Parkinsons.txt",bce00382d4991dc76710d8e450830683ebb4a2ca3700f37430ddd8755eff2fdb,79afc07b-e2ef-4635-88e8-c8951aea934a,Language_2018_08_21,598,602,Language,1,your
"The noodles that are linked to chronic inflammation, weight gain, Alzheimer’s and Parkinsons.txt",bce00382d4991dc76710d8e450830683ebb4a2ca3700f37430ddd8755eff2fdb,79afc07b-e2ef-4635-88e8-c8951aea934a,Language_2018_08_21,628,649,Language,1,assuming you have one
"The noodles that are linked to chronic inflammation, weight gain, Alzheimer’s and Parkinsons.txt",bce00382d4991dc76710d8e450830683ebb4a2ca3700f37430ddd8755eff2fdb,79afc07b-e2ef-4635-88e8-c8951aea934a,Language_2018_08_21,710,714,Language,1,your
"The noodles that are linked to chronic inflammation, weight gain, Alzheimer’s and Parkinsons.txt",bce00382d4991dc76710d8e450830683ebb4a2ca3700f37430ddd8755eff2fdb,79afc07b-e2ef-4635-88e8-c8951aea934a,Language_2018_08_21,749,752,Language,1,you
Hand Dryers Spread Bacteria So Dramatically That Scientists Think They_re A Public Health Threat.txt,c313c54764cdcdc5a5ceac0f392a44aff2b7c8349ba490f7785253ac35708a6d,3afc299a-11a4-42a1-b838-ef4bf643be6e,Evidence_2018_08_21,691,900,Evidence,1,"In lab-based experiments recreating a public washroom, jet-air dryers introduced 27 times more bacteria into the air than good-old-fashioned paper towels, and these microbes circulated for 15 minutes afterward"
Science Says the First Born Child Is the Most Intelligent.txt,c682114cf1f080c8f7b3b68130e3bfee4f9c0e7c132528f39581d72ec8d08011,2a57aeab-a805-44ce-9fb3-c49735b6f498,Evidence_2018_08_21,200,453,Evidence,1,A new study carried out by Leipzig University suggests that the IQ of first-borns increases because they have to teach their younger siblings how things work. The fact that first-borns have their parents' attention all to themselves also boosts their IQ
Science Says the First Born Child Is the Most Intelligent.txt,c682114cf1f080c8f7b3b68130e3bfee4f9c0e7c132528f39581d72ec8d08011,2a57aeab-a805-44ce-9fb3-c49735b6f498,Evidence_2018_08_21,882,1188,Evidence,1,"Apart from boosted intelligence, first-born children also show a heightened perception of their brain capabilities. The data for this study was accumulated from personality and IQ tests from three different national studies, one of which was carried out in the UK and involved more than 20,000 participants"
Science Says the First Born Child Is the Most Intelligent.txt,c682114cf1f080c8f7b3b68130e3bfee4f9c0e7c132528f39581d72ec8d08011,2a57aeab-a805-44ce-9fb3-c49735b6f498,Evidence_2018_08_21,1194,1450,Evidence,1,"One theory is that following children ""dilute"" the resources of their parents."", Dr. Julia Rohrer told the Daily Mail.\r\n\r\n\u201cWhile the firstborn gets full parental attention, at least for some months or years, late-borns will have to share from the beginning"
Science Says the First Born Child Is the Most Intelligent.txt,c682114cf1f080c8f7b3b68130e3bfee4f9c0e7c132528f39581d72ec8d08011,2a57aeab-a805-44ce-9fb3-c49735b6f498,Evidence_2018_08_21,1457,1860,Evidence,1,"Another possible factor is described by the tutoring hypothesis: A firstborn can \u201ctutor\u201d their younger siblings, explaining to them how the world works and so on.\u201d\r\n\r\n\u201cTeaching other people has high cognitive demands \u2013 the children need to recall their own knowledge, structure it and think of a good way to explain it to younger siblings, which could provide a boost to intelligence for some firstborns"
Science Says the First Born Child Is the Most Intelligent.txt,c682114cf1f080c8f7b3b68130e3bfee4f9c0e7c132528f39581d72ec8d08011,2a57aeab-a805-44ce-9fb3-c49735b6f498,Probability_2018_09_04,598,604,Probability,1,1.5 IQ
Science Says the First Born Child Is the Most Intelligent.txt,c682114cf1f080c8f7b3b68130e3bfee4f9c0e7c132528f39581d72ec8d08011,2a57aeab-a805-44ce-9fb3-c49735b6f498,Probability_2018_09_04,678,695,Probability,1,isn't necessarily
Science Says the First Born Child Is the Most Intelligent.txt,c682114cf1f080c8f7b3b68130e3bfee4f9c0e7c132528f39581d72ec8d08011,2a57aeab-a805-44ce-9fb3-c49735b6f498,Probability_2018_09_04,740,750,Probability,1,60% chance
Science Says the First Born Child Is the Most Intelligent.txt,c682114cf1f080c8f7b3b68130e3bfee4f9c0e7c132528f39581d72ec8d08011,2a57aeab-a805-44ce-9fb3-c49735b6f498,Probability_2018_09_04,763,772,Probability,1,higher IQ
Science Says the First Born Child Is the Most Intelligent.txt,c682114cf1f080c8f7b3b68130e3bfee4f9c0e7c132528f39581d72ec8d08011,2a57aeab-a805-44ce-9fb3-c49735b6f498,Reasoning_2018_08_21,474,571,Reasoning,1,"the variations in intelligence are a result of how a child is raised and nurtured, not of biology"
New Alzheimer’s Treatment Fully Restores Memory Function.txt,d4fd7254af9c4be41bcfe0570fad1151362a47cf7e345665e87bd81aa1b87acb,bc8b158d-6abe-430c-aaa7-a888e4fd78a8,Language_2018_08_21,1495,1511,Language,1,pretty promising
"Smartphones, tablets causing mental health issues in kids as young as two.txt",d83181d3f0e6a4e91c85673d8a13823a48c0725de3acbaf631d7d58ce0ef3ff5,fd1cdc7b-40b7-48e3-bfcd-80d20289ea6c,Evidence_2018_08_21,392,537,Evidence,1,"This could be making them less curious, less able to finish tasks, less emotionally stable and lowering their self-control, the DailyMail reports"
"Smartphones, tablets causing mental health issues in kids as young as two.txt",d83181d3f0e6a4e91c85673d8a13823a48c0725de3acbaf631d7d58ce0ef3ff5,fd1cdc7b-40b7-48e3-bfcd-80d20289ea6c,Evidence_2018_08_21,700,800,Evidence,1,But research shows 'zombie' children spend nearly five hours every day gawping at electronic devices
"Smartphones, tablets causing mental health issues in kids as young as two.txt",d83181d3f0e6a4e91c85673d8a13823a48c0725de3acbaf631d7d58ce0ef3ff5,fd1cdc7b-40b7-48e3-bfcd-80d20289ea6c,Evidence_2018_08_21,971,1318,Evidence,2,"Half of mental health problems develop by adolescence,"" professors Jean Twenge and Keith Campbell said. ""There is a need to identify factors linked to mental health issues that are [able to be changed] in this population, as most are difficult or impossible to influence. How children and adolescents spend their leisure time is [easier] to change"
"Smartphones, tablets causing mental health issues in kids as young as two.txt",d83181d3f0e6a4e91c85673d8a13823a48c0725de3acbaf631d7d58ce0ef3ff5,fd1cdc7b-40b7-48e3-bfcd-80d20289ea6c,Evidence_2018_08_21,1806,2085,Evidence,1,"The researchers analysed data provided by the parents of more than 40,000 US children aged two to 17 for a nationwide health survey in 2016. The questionnaire asked about the youngsters' medical care, any emotional, developmental or behavioural issues and their daily screen time"
"Smartphones, tablets causing mental health issues in kids as young as two.txt",d83181d3f0e6a4e91c85673d8a13823a48c0725de3acbaf631d7d58ce0ef3ff5,fd1cdc7b-40b7-48e3-bfcd-80d20289ea6c,Evidence_2018_08_21,2360,2704,Evidence,1,"Professor Twenge said: ""At first, I was surprised the associations were larger for adolescents. However, teens spend more time on their phones and on social media, and we know from other research that these activities are more strongly linked to low wellbeing than watching television and videos, which is most of younger children's screen time"
"Smartphones, tablets causing mental health issues in kids as young as two.txt",d83181d3f0e6a4e91c85673d8a13823a48c0725de3acbaf631d7d58ce0ef3ff5,fd1cdc7b-40b7-48e3-bfcd-80d20289ea6c,Evidence_2018_08_21,2994,3149,Evidence,1,"Among 14 to 17 year olds, more than four in ten (42.2 per cent) of those in the study who spent more than seven hours a day on screens did not finish tasks"
"Smartphones, tablets causing mental health issues in kids as young as two.txt",d83181d3f0e6a4e91c85673d8a13823a48c0725de3acbaf631d7d58ce0ef3ff5,fd1cdc7b-40b7-48e3-bfcd-80d20289ea6c,Evidence_2018_08_21,3154,3299,Evidence,1,About one in eleven (9 per cent) of 11 to 13-year-olds who spent an hour with screens daily were not curious or interested in learning new things
"Smartphones, tablets causing mental health issues in kids as young as two.txt",d83181d3f0e6a4e91c85673d8a13823a48c0725de3acbaf631d7d58ce0ef3ff5,fd1cdc7b-40b7-48e3-bfcd-80d20289ea6c,Evidence_2018_08_21,3304,3795,Evidence,1,"Writing in the journal Preventative Medicine Reports, the professors said they were particularly interested in links between screen time and diagnoses of anxiety and depression in youngsters, which have not yet been studied in great detail.\r\n\r\nThey said: ""Previous research on associations between screen time and psychological well being among children and adolescents has been conflicting, leading some researchers to question the limits on screen time suggested by physician organisations"
"Smartphones, tablets causing mental health issues in kids as young as two.txt",d83181d3f0e6a4e91c85673d8a13823a48c0725de3acbaf631d7d58ce0ef3ff5,fd1cdc7b-40b7-48e3-bfcd-80d20289ea6c,Evidence_2018_08_21,3801,4014,Evidence,3,The US National Institute of Health estimates children and adolescents commonly spend an average of five to seven hours on screens during leisure time. Evidence is growing of the adverse effects this has on health
"Smartphones, tablets causing mental health issues in kids as young as two.txt",d83181d3f0e6a4e91c85673d8a13823a48c0725de3acbaf631d7d58ce0ef3ff5,fd1cdc7b-40b7-48e3-bfcd-80d20289ea6c,Language_2018_08_21,720,726,Language,1,zombie
"Smartphones, tablets causing mental health issues in kids as young as two.txt",d83181d3f0e6a4e91c85673d8a13823a48c0725de3acbaf631d7d58ce0ef3ff5,fd1cdc7b-40b7-48e3-bfcd-80d20289ea6c,Language_2018_08_21,771,778,Language,1,gawping
