highlight_task_uuid,task_url,article_batch_name,article_number,article_filename,article_sha256,task_uuid,task_redundancy,taskrun_count,ah_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,hg_tua_uuid,namespace,topic_name,case_number,start_pos,end_pos,target_text,source_text_length
65066ba2-e1fa-45b9-a240-7501cee7c30b,https://pe.goodlylabs.org/project/Demo2FormTri/task/1324,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,299ce718-5c92-4aae-a6f0-07c270d853fc,17,10,bdc920a4-dd4f-4291-b97b-d688a39ffa1d,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-04-15 21:40:33.180033,2019-04-15 21:40:33.210304,0.030271,bbcdb60c-cacc-443a-8758-dace6e304101,QuotedSources_2018_07_11,Quoted Sources,1,583,598,Sen. Jeff Flake,4280
65066ba2-e1fa-45b9-a240-7501cee7c30b,https://pe.goodlylabs.org/project/Demo2FormTri/task/1324,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,299ce718-5c92-4aae-a6f0-07c270d853fc,17,10,bdc920a4-dd4f-4291-b97b-d688a39ffa1d,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-04-15 21:40:33.180033,2019-04-15 21:40:33.210304,0.030271,bbcdb60c-cacc-443a-8758-dace6e304101,QuotedSources_2018_07_11,Quoted Sources,1,670,688,Arizona Republican,4280
65066ba2-e1fa-45b9-a240-7501cee7c30b,https://pe.goodlylabs.org/project/Demo2FormTri/task/1324,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,299ce718-5c92-4aae-a6f0-07c270d853fc,17,10,bdc920a4-dd4f-4291-b97b-d688a39ffa1d,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-04-15 21:40:33.180033,2019-04-15 21:40:33.210304,0.030271,bbcdb60c-cacc-443a-8758-dace6e304101,QuotedSources_2018_07_11,Quoted Sources,1,694,756,"doubts he will challenge the president himself, he said Monday",4280
65066ba2-e1fa-45b9-a240-7501cee7c30b,https://pe.goodlylabs.org/project/Demo2FormTri/task/1324,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,299ce718-5c92-4aae-a6f0-07c270d853fc,17,10,bdc920a4-dd4f-4291-b97b-d688a39ffa1d,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-04-15 21:40:33.180033,2019-04-15 21:40:33.210304,0.030271,bbcdb60c-cacc-443a-8758-dace6e304101,QuotedSources_2018_07_11,Quoted Sources,1,1492,1663,"I don't see that happening in my case,"" he said. ""I will give a speech in New Hampshire tonight. But just if nothing else, in memoriam of what a Republican Party should be",4280
65066ba2-e1fa-45b9-a240-7501cee7c30b,https://pe.goodlylabs.org/project/Demo2FormTri/task/1324,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,299ce718-5c92-4aae-a6f0-07c270d853fc,17,10,bdc920a4-dd4f-4291-b97b-d688a39ffa1d,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-04-15 21:40:33.180033,2019-04-15 21:40:33.210304,0.030271,bbcdb60c-cacc-443a-8758-dace6e304101,QuotedSources_2018_07_11,Quoted Sources,1,1190,1487,"I've said that I do hope that somebody else runs in the Republican primary,"" Flake said at the Forbes 30 Under 30 event in Boston. ""This is \u2014 the Republican Party is the president's party right now. But it won't always be. And it can't be if we're going to be a major political force in the future",4280
65066ba2-e1fa-45b9-a240-7501cee7c30b,https://pe.goodlylabs.org/project/Demo2FormTri/task/1324,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,299ce718-5c92-4aae-a6f0-07c270d853fc,17,10,bdc920a4-dd4f-4291-b97b-d688a39ffa1d,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-04-15 21:40:33.180033,2019-04-15 21:40:33.210304,0.030271,bbcdb60c-cacc-443a-8758-dace6e304101,QuotedSources_2018_07_11,Quoted Sources,1,2910,3101,"he announced he would support Kavanaugh, only hours after the judge and his sexual assault accuser, Christine Blasey Ford, appeared before the Senate Judiciary Committee in dramatic testimony",4280
65066ba2-e1fa-45b9-a240-7501cee7c30b,https://pe.goodlylabs.org/project/Demo2FormTri/task/1324,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,299ce718-5c92-4aae-a6f0-07c270d853fc,17,10,bdc920a4-dd4f-4291-b97b-d688a39ffa1d,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-04-15 21:40:33.180033,2019-04-15 21:40:33.210304,0.030271,bbcdb60c-cacc-443a-8758-dace6e304101,QuotedSources_2018_07_11,Quoted Sources,1,3680,3870,"In an interview on the CBS program ""60 Minutes"" that aired Sunday, Flake said there was ""not a chance"" he could have agreed to the compromise deal if he was running for re-election this year",4280
65066ba2-e1fa-45b9-a240-7501cee7c30b,https://pe.goodlylabs.org/project/Demo2FormTri/task/1324,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,299ce718-5c92-4aae-a6f0-07c270d853fc,17,10,bdc920a4-dd4f-4291-b97b-d688a39ffa1d,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-04-15 21:40:33.180033,2019-04-15 21:40:33.210304,0.030271,bbcdb60c-cacc-443a-8758-dace6e304101,QuotedSources_2018_07_11,Quoted Sources,1,3873,4114,"Flake speaks at the New Hampshire Institute of Politics at Saint Anselm College on Monday night. During his first stop in the Granite State this year, Flake said, ""It has not been in my plans to run for president, but I have not ruled it out",4280
65066ba2-e1fa-45b9-a240-7501cee7c30b,https://pe.goodlylabs.org/project/Demo2FormTri/task/1324,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,299ce718-5c92-4aae-a6f0-07c270d853fc,17,10,bdc920a4-dd4f-4291-b97b-d688a39ffa1d,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-04-15 21:40:33.180033,2019-04-15 21:40:33.210304,0.030271,ece30bd6-4afe-4954-9b58-4d50239adc9c,FactCheckable_2018_08_21,Needs Fact-check,1,4118,4278,"He is among a handful of Republicans who have fueled speculation about a Trump primary challenge. Others include Ohio Gov. John Kasich and Sen. Ben Sasse, R-Neb",4280
65066ba2-e1fa-45b9-a240-7501cee7c30b,https://pe.goodlylabs.org/project/Demo2FormTri/task/1324,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,299ce718-5c92-4aae-a6f0-07c270d853fc,17,10,bdc920a4-dd4f-4291-b97b-d688a39ffa1d,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-04-15 21:40:33.180033,2019-04-15 21:40:33.210304,0.030271,3de89cda-6d1b-4e04-aa8b-5229e66778bf,QuotedSources_2018_07_11,Quoted Sources,2,2550,2635,"Trump called Flake ""toxic"" and ""WEAK on borders, crime and a non-factor in the Senate",4280
65066ba2-e1fa-45b9-a240-7501cee7c30b,https://pe.goodlylabs.org/project/Demo2FormTri/task/1324,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,299ce718-5c92-4aae-a6f0-07c270d853fc,17,10,bdc920a4-dd4f-4291-b97b-d688a39ffa1d,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-04-15 21:40:33.180033,2019-04-15 21:40:33.210304,0.030271,3de89cda-6d1b-4e04-aa8b-5229e66778bf,QuotedSources_2018_07_11,Quoted Sources,2,2689,2827,"Great to see that Dr. Kelli Ward is running against Flake Jeff Flake, who is WEAK on borders, crime and a non-factor in Senate. He's toxic",4280
65066ba2-e1fa-45b9-a240-7501cee7c30b,https://pe.goodlylabs.org/project/Demo2FormTri/task/1324,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,299ce718-5c92-4aae-a6f0-07c270d853fc,17,10,bdc920a4-dd4f-4291-b97b-d688a39ffa1d,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-04-15 21:40:33.180033,2019-04-15 21:40:33.210304,0.030271,2185d308-f820-4ca7-8ca7-e769384ad6b9,QuotedSources_2018_07_11,Quoted Sources,3,3132,3254,two women who said they were assaulted confronted the senator in the Capitol and pressed him about why he backed Kavanaugh,4280
65066ba2-e1fa-45b9-a240-7501cee7c30b,https://pe.goodlylabs.org/project/Demo2FormTri/task/1324,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,299ce718-5c92-4aae-a6f0-07c270d853fc,17,10,bdc920a4-dd4f-4291-b97b-d688a39ffa1d,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-04-15 21:40:33.180033,2019-04-15 21:40:33.210304,0.030271,3d398b6b-4c2f-4d47-aac9-0af5c14a6c26,Arguments_2018_08_21,Arguments,1,2108,2372,Flake would have a difficult task gaining any traction in a Republican primary against Trump. Republican midterm primary voters showed their loyalty to the president by punishing some candidates who bucked him and boosting others who tied themselves closely to him,4280
65066ba2-e1fa-45b9-a240-7501cee7c30b,https://pe.goodlylabs.org/project/Demo2FormTri/task/1324,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,299ce718-5c92-4aae-a6f0-07c270d853fc,17,10,bdc920a4-dd4f-4291-b97b-d688a39ffa1d,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-04-15 21:40:33.180033,2019-04-15 21:40:33.210304,0.030271,3d398b6b-4c2f-4d47-aac9-0af5c14a6c26,Arguments_2018_08_21,Arguments,1,1667,2105,"The senator has tried to build a brand as a conservative with a conscience during Trump's chaotic first term, and cast himself as a potential alternative. Flake has slammed the president's attacks on the press and his immigration and tariff policies. While he has voted against Trump's priorities more than most of his GOP colleagues, he remains a conservative, voting with his party on its tax plan and an Affordable Care Act repeal bill",4280
65066ba2-e1fa-45b9-a240-7501cee7c30b,https://pe.goodlylabs.org/project/Demo2FormTri/task/1324,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,299ce718-5c92-4aae-a6f0-07c270d853fc,17,10,bdc920a4-dd4f-4291-b97b-d688a39ffa1d,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-04-15 21:40:33.180033,2019-04-15 21:40:33.210304,0.030271,3d398b6b-4c2f-4d47-aac9-0af5c14a6c26,Arguments_2018_08_21,Arguments,1,2375,2635,"Flake's stances have angered many Trump supporters, and the president himself supported a primary challenge against the senator before he announced his retirement. Last year, Trump called Flake ""toxic"" and ""WEAK on borders, crime and a non-factor in the Senate",4280
65066ba2-e1fa-45b9-a240-7501cee7c30b,https://pe.goodlylabs.org/project/Demo2FormTri/task/1324,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,299ce718-5c92-4aae-a6f0-07c270d853fc,17,10,f1dbe8b5-a923-45ef-90cf-0bd1311f16d7,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-04-15 21:51:31.592533,2019-04-15 21:53:43.034410,131.441877,2744dd17-f055-44fc-9677-d26fa457f5b9,QuotedSources_2018_07_11,Quoted Sources,1,72,98,I don't see that happening,4280
65066ba2-e1fa-45b9-a240-7501cee7c30b,https://pe.goodlylabs.org/project/Demo2FormTri/task/1324,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,299ce718-5c92-4aae-a6f0-07c270d853fc,17,10,f1dbe8b5-a923-45ef-90cf-0bd1311f16d7,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-04-15 21:51:31.592533,2019-04-15 21:53:43.034410,131.441877,2744dd17-f055-44fc-9677-d26fa457f5b9,QuotedSources_2018_07_11,Quoted Sources,1,236,273,I don't see that happening in my case,4280
65066ba2-e1fa-45b9-a240-7501cee7c30b,https://pe.goodlylabs.org/project/Demo2FormTri/task/1324,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,299ce718-5c92-4aae-a6f0-07c270d853fc,17,10,f1dbe8b5-a923-45ef-90cf-0bd1311f16d7,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-04-15 21:51:31.592533,2019-04-15 21:53:43.034410,131.441877,2744dd17-f055-44fc-9677-d26fa457f5b9,QuotedSources_2018_07_11,Quoted Sources,1,1190,1264,I've said that I do hope that somebody else runs in the Republican primary,4280
65066ba2-e1fa-45b9-a240-7501cee7c30b,https://pe.goodlylabs.org/project/Demo2FormTri/task/1324,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,299ce718-5c92-4aae-a6f0-07c270d853fc,17,10,f1dbe8b5-a923-45ef-90cf-0bd1311f16d7,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-04-15 21:51:31.592533,2019-04-15 21:53:43.034410,131.441877,2744dd17-f055-44fc-9677-d26fa457f5b9,QuotedSources_2018_07_11,Quoted Sources,1,1322,1487,"This is \u2014 the Republican Party is the president's party right now. But it won't always be. And it can't be if we're going to be a major political force in the future",4280
65066ba2-e1fa-45b9-a240-7501cee7c30b,https://pe.goodlylabs.org/project/Demo2FormTri/task/1324,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,299ce718-5c92-4aae-a6f0-07c270d853fc,17,10,f1dbe8b5-a923-45ef-90cf-0bd1311f16d7,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-04-15 21:51:31.592533,2019-04-15 21:53:43.034410,131.441877,2744dd17-f055-44fc-9677-d26fa457f5b9,QuotedSources_2018_07_11,Quoted Sources,1,1542,1663,"I will give a speech in New Hampshire tonight. But just if nothing else, in memoriam of what a Republican Party should be",4280
65066ba2-e1fa-45b9-a240-7501cee7c30b,https://pe.goodlylabs.org/project/Demo2FormTri/task/1324,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,299ce718-5c92-4aae-a6f0-07c270d853fc,17,10,f1dbe8b5-a923-45ef-90cf-0bd1311f16d7,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-04-15 21:51:31.592533,2019-04-15 21:53:43.034410,131.441877,2744dd17-f055-44fc-9677-d26fa457f5b9,QuotedSources_2018_07_11,Quoted Sources,1,1492,1529,I don't see that happening in my case,4280
65066ba2-e1fa-45b9-a240-7501cee7c30b,https://pe.goodlylabs.org/project/Demo2FormTri/task/1324,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,299ce718-5c92-4aae-a6f0-07c270d853fc,17,10,f1dbe8b5-a923-45ef-90cf-0bd1311f16d7,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-04-15 21:51:31.592533,2019-04-15 21:53:43.034410,131.441877,2744dd17-f055-44fc-9677-d26fa457f5b9,QuotedSources_2018_07_11,Quoted Sources,1,2910,3008,"he announced he would support Kavanaugh, only hours after the judge and his sexual assault accuser",4280
65066ba2-e1fa-45b9-a240-7501cee7c30b,https://pe.goodlylabs.org/project/Demo2FormTri/task/1324,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,299ce718-5c92-4aae-a6f0-07c270d853fc,17,10,f1dbe8b5-a923-45ef-90cf-0bd1311f16d7,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-04-15 21:51:31.592533,2019-04-15 21:53:43.034410,131.441877,2744dd17-f055-44fc-9677-d26fa457f5b9,QuotedSources_2018_07_11,Quoted Sources,1,3132,3254,two women who said they were assaulted confronted the senator in the Capitol and pressed him about why he backed Kavanaugh,4280
65066ba2-e1fa-45b9-a240-7501cee7c30b,https://pe.goodlylabs.org/project/Demo2FormTri/task/1324,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,299ce718-5c92-4aae-a6f0-07c270d853fc,17,10,f1dbe8b5-a923-45ef-90cf-0bd1311f16d7,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-04-15 21:51:31.592533,2019-04-15 21:53:43.034410,131.441877,2744dd17-f055-44fc-9677-d26fa457f5b9,QuotedSources_2018_07_11,Quoted Sources,1,3769,3781,not a chance,4280
65066ba2-e1fa-45b9-a240-7501cee7c30b,https://pe.goodlylabs.org/project/Demo2FormTri/task/1324,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,299ce718-5c92-4aae-a6f0-07c270d853fc,17,10,f1dbe8b5-a923-45ef-90cf-0bd1311f16d7,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-04-15 21:51:31.592533,2019-04-15 21:53:43.034410,131.441877,2744dd17-f055-44fc-9677-d26fa457f5b9,QuotedSources_2018_07_11,Quoted Sources,1,3716,3732,"60 Minutes"" that",4280
65066ba2-e1fa-45b9-a240-7501cee7c30b,https://pe.goodlylabs.org/project/Demo2FormTri/task/1324,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,299ce718-5c92-4aae-a6f0-07c270d853fc,17,10,f1dbe8b5-a923-45ef-90cf-0bd1311f16d7,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-04-15 21:51:31.592533,2019-04-15 21:53:43.034410,131.441877,2744dd17-f055-44fc-9677-d26fa457f5b9,QuotedSources_2018_07_11,Quoted Sources,1,4037,4114,"It has not been in my plans to run for president, but I have not ruled it out",4280
65066ba2-e1fa-45b9-a240-7501cee7c30b,https://pe.goodlylabs.org/project/Demo2FormTri/task/1324,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,299ce718-5c92-4aae-a6f0-07c270d853fc,17,10,73396bd0-0e7a-4485-9869-df5dcca238d9,a2c02f27-95a3-4b31-9f31-bd024c0c0517,2019-04-15 15:58:20.921422,2019-04-15 22:49:25.398389,24664.476967,63f32e04-6088-4838-983e-a6fc1213ae91,QuotedSources_2018_07_11,Quoted Sources,1,143,273,"Jeff Flake says he wants someone to challenge President Donald Trump in 2020, but adds that ""I don't see that happening in my case",4280
65066ba2-e1fa-45b9-a240-7501cee7c30b,https://pe.goodlylabs.org/project/Demo2FormTri/task/1324,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,299ce718-5c92-4aae-a6f0-07c270d853fc,17,10,73396bd0-0e7a-4485-9869-df5dcca238d9,a2c02f27-95a3-4b31-9f31-bd024c0c0517,2019-04-15 15:58:20.921422,2019-04-15 22:49:25.398389,24664.476967,63f32e04-6088-4838-983e-a6fc1213ae91,QuotedSources_2018_07_11,Quoted Sources,1,583,604,Sen. Jeff Flake hopes,4280
65066ba2-e1fa-45b9-a240-7501cee7c30b,https://pe.goodlylabs.org/project/Demo2FormTri/task/1324,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,299ce718-5c92-4aae-a6f0-07c270d853fc,17,10,73396bd0-0e7a-4485-9869-df5dcca238d9,a2c02f27-95a3-4b31-9f31-bd024c0c0517,2019-04-15 15:58:20.921422,2019-04-15 22:49:25.398389,24664.476967,63f32e04-6088-4838-983e-a6fc1213ae91,QuotedSources_2018_07_11,Quoted Sources,1,666,740,The Arizona Republican just doubts he will challenge the president himself,4280
65066ba2-e1fa-45b9-a240-7501cee7c30b,https://pe.goodlylabs.org/project/Demo2FormTri/task/1324,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,299ce718-5c92-4aae-a6f0-07c270d853fc,17,10,73396bd0-0e7a-4485-9869-df5dcca238d9,a2c02f27-95a3-4b31-9f31-bd024c0c0517,2019-04-15 15:58:20.921422,2019-04-15 22:49:25.398389,24664.476967,63f32e04-6088-4838-983e-a6fc1213ae91,QuotedSources_2018_07_11,Quoted Sources,1,1190,1277,"I've said that I do hope that somebody else runs in the Republican primary,"" Flake said",4280
65066ba2-e1fa-45b9-a240-7501cee7c30b,https://pe.goodlylabs.org/project/Demo2FormTri/task/1324,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,299ce718-5c92-4aae-a6f0-07c270d853fc,17,10,73396bd0-0e7a-4485-9869-df5dcca238d9,a2c02f27-95a3-4b31-9f31-bd024c0c0517,2019-04-15 15:58:20.921422,2019-04-15 22:49:25.398389,24664.476967,63f32e04-6088-4838-983e-a6fc1213ae91,QuotedSources_2018_07_11,Quoted Sources,1,1322,1487,"This is \u2014 the Republican Party is the president's party right now. But it won't always be. And it can't be if we're going to be a major political force in the future",4280
65066ba2-e1fa-45b9-a240-7501cee7c30b,https://pe.goodlylabs.org/project/Demo2FormTri/task/1324,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,299ce718-5c92-4aae-a6f0-07c270d853fc,17,10,73396bd0-0e7a-4485-9869-df5dcca238d9,a2c02f27-95a3-4b31-9f31-bd024c0c0517,2019-04-15 15:58:20.921422,2019-04-15 22:49:25.398389,24664.476967,63f32e04-6088-4838-983e-a6fc1213ae91,QuotedSources_2018_07_11,Quoted Sources,1,3747,3870,"Flake said there was ""not a chance"" he could have agreed to the compromise deal if he was running for re-election this year",4280
65066ba2-e1fa-45b9-a240-7501cee7c30b,https://pe.goodlylabs.org/project/Demo2FormTri/task/1324,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,299ce718-5c92-4aae-a6f0-07c270d853fc,17,10,73396bd0-0e7a-4485-9869-df5dcca238d9,a2c02f27-95a3-4b31-9f31-bd024c0c0517,2019-04-15 15:58:20.921422,2019-04-15 22:49:25.398389,24664.476967,63f32e04-6088-4838-983e-a6fc1213ae91,QuotedSources_2018_07_11,Quoted Sources,1,4024,4114,"Flake said, ""It has not been in my plans to run for president, but I have not ruled it out",4280
65066ba2-e1fa-45b9-a240-7501cee7c30b,https://pe.goodlylabs.org/project/Demo2FormTri/task/1324,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,299ce718-5c92-4aae-a6f0-07c270d853fc,17,10,73396bd0-0e7a-4485-9869-df5dcca238d9,a2c02f27-95a3-4b31-9f31-bd024c0c0517,2019-04-15 15:58:20.921422,2019-04-15 22:49:25.398389,24664.476967,63f32e04-6088-4838-983e-a6fc1213ae91,QuotedSources_2018_07_11,Quoted Sources,1,1492,1663,"I don't see that happening in my case,"" he said. ""I will give a speech in New Hampshire tonight. But just if nothing else, in memoriam of what a Republican Party should be",4280
65066ba2-e1fa-45b9-a240-7501cee7c30b,https://pe.goodlylabs.org/project/Demo2FormTri/task/1324,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,299ce718-5c92-4aae-a6f0-07c270d853fc,17,10,73396bd0-0e7a-4485-9869-df5dcca238d9,a2c02f27-95a3-4b31-9f31-bd024c0c0517,2019-04-15 15:58:20.921422,2019-04-15 22:49:25.398389,24664.476967,83b36e10-ef24-457f-a271-f71a08874323,FactCheckable_2018_08_21,Needs Fact-check,1,3256,3371,"Immediately after at a Judiciary Committee meeting, he visibly frowned and looked down at the table in front of him",4280
65066ba2-e1fa-45b9-a240-7501cee7c30b,https://pe.goodlylabs.org/project/Demo2FormTri/task/1324,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,299ce718-5c92-4aae-a6f0-07c270d853fc,17,10,73396bd0-0e7a-4485-9869-df5dcca238d9,a2c02f27-95a3-4b31-9f31-bd024c0c0517,2019-04-15 15:58:20.921422,2019-04-15 22:49:25.398389,24664.476967,af037854-e7dd-481c-a673-fffe6ae2ce88,Arguments_2018_08_21,Arguments,3,385,579,"Flake is coming off a dramatic moment Friday, when he made a deal with Democrats to call for an FBI investigation into sexual misconduct accusations against Supreme Court nominee Brett Kavanaugh",4280
65066ba2-e1fa-45b9-a240-7501cee7c30b,https://pe.goodlylabs.org/project/Demo2FormTri/task/1324,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,299ce718-5c92-4aae-a6f0-07c270d853fc,17,10,73396bd0-0e7a-4485-9869-df5dcca238d9,a2c02f27-95a3-4b31-9f31-bd024c0c0517,2019-04-15 15:58:20.921422,2019-04-15 22:49:25.398389,24664.476967,af037854-e7dd-481c-a673-fffe6ae2ce88,Arguments_2018_08_21,Arguments,3,900,1186,"He is fresh off a dramatic political moment on Friday, when he joined Democrats and a couple other Republicans in calling for Senate leaders to delay a vote on Supreme Court nominee Brett Kavanaugh while the FBI investigates sexual misconduct accusations against the appeals court judge",4280
65066ba2-e1fa-45b9-a240-7501cee7c30b,https://pe.goodlylabs.org/project/Demo2FormTri/task/1324,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,299ce718-5c92-4aae-a6f0-07c270d853fc,17,10,73396bd0-0e7a-4485-9869-df5dcca238d9,a2c02f27-95a3-4b31-9f31-bd024c0c0517,2019-04-15 15:58:20.921422,2019-04-15 22:49:25.398389,24664.476967,086630e0-e9b8-403b-ae61-4c17e949a08a,Arguments_2018_08_21,Arguments,2,2108,2372,Flake would have a difficult task gaining any traction in a Republican primary against Trump. Republican midterm primary voters showed their loyalty to the president by punishing some candidates who bucked him and boosting others who tied themselves closely to him,4280
65066ba2-e1fa-45b9-a240-7501cee7c30b,https://pe.goodlylabs.org/project/Demo2FormTri/task/1324,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,299ce718-5c92-4aae-a6f0-07c270d853fc,17,10,73396bd0-0e7a-4485-9869-df5dcca238d9,a2c02f27-95a3-4b31-9f31-bd024c0c0517,2019-04-15 15:58:20.921422,2019-04-15 22:49:25.398389,24664.476967,2dbe7dbd-7562-473f-86f5-328134956708,Arguments_2018_08_21,Arguments,1,1667,2105,"The senator has tried to build a brand as a conservative with a conscience during Trump's chaotic first term, and cast himself as a potential alternative. Flake has slammed the president's attacks on the press and his immigration and tariff policies. While he has voted against Trump's priorities more than most of his GOP colleagues, he remains a conservative, voting with his party on its tax plan and an Affordable Care Act repeal bill",4280
