article_num,article_sha256,quiz_task_uuid,tua_uuid,schema_namespace,schema_sha256,question_Number,answer_uuid,question_type,agreed_Answer,coding_perc_agreement,one_two_diff,highlighted_indices,alpha_unitizing_score,alpha_unitizing_score_inclusive,agreement_score,num_users,num_answer_choices,target_text,question_text,answer_content
100034,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,4d53e34c-5f4b-469b-9ec0-9387c7da966d,38da5533-b2a0-472e-aa60-8f7c5c3d3c8d,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,3,0,checklist,L,0.0,1.0,L,L,L,0.0,2,6,L,"Using the highlight options below, indicate how the quotes/paraphrases were gathered by the reporter:",L
100034,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,4d53e34c-5f4b-469b-9ec0-9387c7da966d,38da5533-b2a0-472e-aa60-8f7c5c3d3c8d,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,4,d37298d1-bd6d-4426-94be-088521a37f04,ordinal,2,1.0,1.0,[],NA,NA,1.0,2,8,NA,How are the quoted sources' ideas important to the article?,Provide important support to central claim of article.
100034,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,4d53e34c-5f4b-469b-9ec0-9387c7da966d,38da5533-b2a0-472e-aa60-8f7c5c3d3c8d,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,5,60bb3c7a-aaba-484a-8c56-541839d4e425,ordinal,4,0.925999418556223,0.925999418556223,[],NA,NA,0.925999418556223,2,10,NA,"How difficult was this task for you, on the whole?",4
100034,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,4d53e34c-5f4b-469b-9ec0-9387c7da966d,38da5533-b2a0-472e-aa60-8f7c5c3d3c8d,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,6,0423a277-eb46-482c-9a7a-a9ebd80a457d,ordinal,7,0.84799690655495,0.84799690655495,[],NA,NA,0.84799690655495,2,10,NA,"How confident are you about your answers, on the whole?",7
100034,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,74b74eee-cc1f-463c-bfbb-a9c4dc48fdec,9c05d70a-36f0-4a37-893c-35140c0395a6,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,2,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L
100034,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,74b74eee-cc1f-463c-bfbb-a9c4dc48fdec,9c05d70a-36f0-4a37-893c-35140c0395a6,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,2,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L
100034,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,74b74eee-cc1f-463c-bfbb-a9c4dc48fdec,9c05d70a-36f0-4a37-893c-35140c0395a6,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,b95987a0-79fa-4717-8c82-0a6b3a8f789e,checklist,3,1.0,0.0,[],NA,NA,1.0,2,9,NA,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),"First name (e.g. ""Jon"")"
100034,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,74b74eee-cc1f-463c-bfbb-a9c4dc48fdec,9c05d70a-36f0-4a37-893c-35140c0395a6,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,2,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L
100034,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,74b74eee-cc1f-463c-bfbb-a9c4dc48fdec,9c05d70a-36f0-4a37-893c-35140c0395a6,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,258f8fcc-3119-45cc-8f3f-d0e58d7bc94e,checklist,5,1.0,0.0,[],NA,NA,1.0,2,9,NA,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),"Last name (e.g. ""Snow"")"
100034,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,74b74eee-cc1f-463c-bfbb-a9c4dc48fdec,9c05d70a-36f0-4a37-893c-35140c0395a6,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,2,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L
100034,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,74b74eee-cc1f-463c-bfbb-a9c4dc48fdec,9c05d70a-36f0-4a37-893c-35140c0395a6,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,2,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L
100034,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,74b74eee-cc1f-463c-bfbb-a9c4dc48fdec,9c05d70a-36f0-4a37-893c-35140c0395a6,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,2,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L
100034,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,74b74eee-cc1f-463c-bfbb-a9c4dc48fdec,9c05d70a-36f0-4a37-893c-35140c0395a6,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,2,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L
100034,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,74b74eee-cc1f-463c-bfbb-a9c4dc48fdec,9c05d70a-36f0-4a37-893c-35140c0395a6,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,2,0,checklist,L,0.0,1.0,L,L,L,0.0,2,2,L,"Using the highlight options below, indicate which portions of the bolded text are:",L
100034,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,74b74eee-cc1f-463c-bfbb-a9c4dc48fdec,9c05d70a-36f0-4a37-893c-35140c0395a6,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,2,6dfe050f-08be-41b8-9948-ae75532c57e8,checklist,2,1.0,0.0,[],NA,NA,1.0,2,2,NA,"Using the highlight options below, indicate which portions of the bolded text are:",Paraphrase
100034,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,74b74eee-cc1f-463c-bfbb-a9c4dc48fdec,9c05d70a-36f0-4a37-893c-35140c0395a6,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,3,0,checklist,L,0.0,1.0,L,L,L,0.0,2,6,L,"Using the highlight options below, indicate how the quotes/paraphrases were gathered by the reporter:",L
100034,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,74b74eee-cc1f-463c-bfbb-a9c4dc48fdec,9c05d70a-36f0-4a37-893c-35140c0395a6,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,3,0,checklist,L,0.0,1.0,L,L,L,0.0,2,6,L,"Using the highlight options below, indicate how the quotes/paraphrases were gathered by the reporter:",L
100034,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,74b74eee-cc1f-463c-bfbb-a9c4dc48fdec,9c05d70a-36f0-4a37-893c-35140c0395a6,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,3,0,checklist,M,0.5,0.5,M,M,M,0.25,2,6,M,"Using the highlight options below, indicate how the quotes/paraphrases were gathered by the reporter:",M
100034,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,74b74eee-cc1f-463c-bfbb-a9c4dc48fdec,9c05d70a-36f0-4a37-893c-35140c0395a6,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,3,0,checklist,L,0.0,1.0,L,L,L,0.0,2,6,L,"Using the highlight options below, indicate how the quotes/paraphrases were gathered by the reporter:",L
100034,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,74b74eee-cc1f-463c-bfbb-a9c4dc48fdec,9c05d70a-36f0-4a37-893c-35140c0395a6,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,3,0,checklist,L,0.0,1.0,L,L,L,0.0,2,6,L,"Using the highlight options below, indicate how the quotes/paraphrases were gathered by the reporter:",L
100034,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,74b74eee-cc1f-463c-bfbb-a9c4dc48fdec,9c05d70a-36f0-4a37-893c-35140c0395a6,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,3,0,checklist,M,0.5,0.5,M,M,M,0.25,2,6,M,"Using the highlight options below, indicate how the quotes/paraphrases were gathered by the reporter:",M
100034,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,74b74eee-cc1f-463c-bfbb-a9c4dc48fdec,9c05d70a-36f0-4a37-893c-35140c0395a6,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,4,69cf088e-b2fa-447b-9374-ecd1e1e4554a,ordinal,3,0.9068905956085185,0.9068905956085185,[],NA,NA,0.9068905956085185,2,8,NA,How are the quoted sources' ideas important to the article?,Provide non-essential context for article.
100034,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,74b74eee-cc1f-463c-bfbb-a9c4dc48fdec,9c05d70a-36f0-4a37-893c-35140c0395a6,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,5,f3408c6e-d722-4793-8903-a439594ba045,ordinal,3,0.84799690655495,0.84799690655495,[],NA,NA,0.84799690655495,2,10,NA,"How difficult was this task for you, on the whole?",3
100034,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,74b74eee-cc1f-463c-bfbb-a9c4dc48fdec,9c05d70a-36f0-4a37-893c-35140c0395a6,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,6,f621dbc4-6ffa-4fee-9fc6-f1c9d41b3f7e,ordinal,6,0.84799690655495,0.84799690655495,[],NA,NA,0.84799690655495,2,10,NA,"How confident are you about your answers, on the whole?",6
100032,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,751c66fe-2f29-47ab-8b52-2f62ad50e996,eb9bd1f2-d062-4d03-8be7-3022127af484,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,6,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L
100032,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,751c66fe-2f29-47ab-8b52-2f62ad50e996,eb9bd1f2-d062-4d03-8be7-3022127af484,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,6,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L
100032,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,751c66fe-2f29-47ab-8b52-2f62ad50e996,eb9bd1f2-d062-4d03-8be7-3022127af484,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,M,0.5,0.5,M,M,M,0.25,6,9,M,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),M
100032,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,751c66fe-2f29-47ab-8b52-2f62ad50e996,eb9bd1f2-d062-4d03-8be7-3022127af484,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,M,0.3333333333333333,0.6666666666666667,M,M,M,0.16666666666666666,6,9,M,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),M
100032,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,751c66fe-2f29-47ab-8b52-2f62ad50e996,eb9bd1f2-d062-4d03-8be7-3022127af484,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,M,0.5,0.5,M,M,M,0.25,6,9,M,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),M
100032,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,751c66fe-2f29-47ab-8b52-2f62ad50e996,eb9bd1f2-d062-4d03-8be7-3022127af484,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,6,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L
100032,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,751c66fe-2f29-47ab-8b52-2f62ad50e996,eb9bd1f2-d062-4d03-8be7-3022127af484,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,6,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L
100032,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,751c66fe-2f29-47ab-8b52-2f62ad50e996,eb9bd1f2-d062-4d03-8be7-3022127af484,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,6,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L
100032,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,751c66fe-2f29-47ab-8b52-2f62ad50e996,eb9bd1f2-d062-4d03-8be7-3022127af484,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,6,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L
100032,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,751c66fe-2f29-47ab-8b52-2f62ad50e996,eb9bd1f2-d062-4d03-8be7-3022127af484,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,2,5fe25f51-9a02-43a8-af55-661fa548b99c,checklist,1,1.0,0.0,"[1353, 1354, 1355, 1356, 1357, 1358, 1359, 1360, 1361, 1362, 1363, 1364, 1365, 1366, 1367, 1368, 1369, 1370, 1371, 1372, 1373, 1374, 1375, 1376, 1377, 1378, 1379, 1380, 1381, 1382, 1383, 1384, 1385, 1386, 1387, 1388, 1389, 1390, 1391, 1392, 1393, 1394, 1395, 1396, 1397, 1398, 1399, 1400, 1401, 1402, 1403, 1404, 1405, 1406, 1407, 1408, 1409, 1410, 1411, 1412, 1413, 1414, 1415, 1416, 1417, 1418, 1419, 1420, 1421, 1422, 1423, 1424, 1425, 1426, 1427, 1428, 1429, 1430, 1431, 1432, 1433, 1434, 1435, 1436, 1437, 1438, 1439, 1440, 1441, 1442, 1443, 1444, 1445, 1446, 1447, 1448, 1449, 1450, 1451, 1452, 1453, 1454, 1455, 1456, 1457, 1458, 1459, 1460, 1461, 1462, 1463, 1464, 1465, 1466, 1467, 1468, 1469, 1470, 1471, 1472, 1473, 1474, 1475, 1476, 1477, 1478, 1479, 1480, 1481, 1482, 1483, 1484, 1485, 1486, 1487, 1488, 1489, 1490, 1491, 1492, 1493, 1494, 1495, 1496, 1497, 1498, 1499, 1500, 1501, 1502, 1503, 1504, 1505, 1506, 1507, 1508, 1509, 1510, 1511, 1512, 1513, 1514, 1515, 1516, 1517, 1518, 1519, 1520, 1521, 1522, 1523, 1524, 1525, 1526, 1527, 1528, 1529, 1530, 1531, 1532, 1533, 1534, 1535, 1536, 1537, 1538, 1539, 1540, 1541, 1542, 1543, 1544, 1545, 1546, 1547, 1548, 1549, 1550, 1551, 1552, 1553, 1554, 1555, 1556, 1557, 1558, 1559, 1560, 1561, 1562, 1563, 1564, 1565, 1566, 1567, 1568, 1569, 1570, 1571, 1572, 1573, 1574, 1575, 1576, 1577, 1578, 1579, 1580, 1581, 1582, 1583, 1584, 1585, 1586, 1587, 1588, 1589, 1590, 1591, 1592, 1593, 1594, 1595, 1596, 1597, 1598]",1.0,1.0,1.0,6,2,"It’s not that I have a thing against pastors or against preachers so-to-speak. It’s just I’ve been raised in the trenches, and I was taught to peep game. You ain’t finna run no game on me. I will not be extorted. I felt like I shouldn’t have come","Using the highlight options below, indicate which portions of the bolded text are:",Direct quote
100032,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,751c66fe-2f29-47ab-8b52-2f62ad50e996,eb9bd1f2-d062-4d03-8be7-3022127af484,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,2,0,checklist,L,0.16666666666666666,0.8333333333333334,L,L,L,0.08333333333333333,6,2,L,"Using the highlight options below, indicate which portions of the bolded text are:",L
100032,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,751c66fe-2f29-47ab-8b52-2f62ad50e996,eb9bd1f2-d062-4d03-8be7-3022127af484,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,3,0,checklist,L,0.0,1.0,L,L,L,0.0,6,6,L,"Using the highlight options below, indicate how the quotes/paraphrases were gathered by the reporter:",L
100032,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,751c66fe-2f29-47ab-8b52-2f62ad50e996,eb9bd1f2-d062-4d03-8be7-3022127af484,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,3,0,checklist,L,0.0,1.0,L,L,L,0.0,6,6,L,"Using the highlight options below, indicate how the quotes/paraphrases were gathered by the reporter:",L
100032,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,751c66fe-2f29-47ab-8b52-2f62ad50e996,eb9bd1f2-d062-4d03-8be7-3022127af484,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,3,0,checklist,L,0.16666666666666666,0.8333333333333334,L,L,L,0.08333333333333333,6,6,L,"Using the highlight options below, indicate how the quotes/paraphrases were gathered by the reporter:",L
100032,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,751c66fe-2f29-47ab-8b52-2f62ad50e996,eb9bd1f2-d062-4d03-8be7-3022127af484,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,3,0,checklist,L,0.0,1.0,L,L,L,0.0,6,6,L,"Using the highlight options below, indicate how the quotes/paraphrases were gathered by the reporter:",L
100032,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,751c66fe-2f29-47ab-8b52-2f62ad50e996,eb9bd1f2-d062-4d03-8be7-3022127af484,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,3,0,checklist,L,0.0,1.0,L,L,L,0.0,6,6,L,"Using the highlight options below, indicate how the quotes/paraphrases were gathered by the reporter:",L
100032,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,751c66fe-2f29-47ab-8b52-2f62ad50e996,eb9bd1f2-d062-4d03-8be7-3022127af484,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,3,18e70007-9e19-4498-a794-b8d1baad12f6,checklist,6,0.8333333333333334,0.16666666666666663,[],NA,NA,0.8333333333333334,6,6,NA,"Using the highlight options below, indicate how the quotes/paraphrases were gathered by the reporter:",Can't tell
100032,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,751c66fe-2f29-47ab-8b52-2f62ad50e996,eb9bd1f2-d062-4d03-8be7-3022127af484,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,4,d37298d1-bd6d-4426-94be-088521a37f04,ordinal,2,0.8177334857980795,0.8177334857980795,[],NA,NA,0.8177334857980795,6,8,NA,How are the quoted sources' ideas important to the article?,Provide important support to central claim of article.
100032,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,751c66fe-2f29-47ab-8b52-2f62ad50e996,eb9bd1f2-d062-4d03-8be7-3022127af484,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,5,83f62085-9249-44b2-95b7-acda5709d5cc,ordinal,5,0.899520483486323,0.899520483486323,[],NA,NA,0.899520483486323,6,10,NA,"How difficult was this task for you, on the whole?",5: Middling difficulty
100032,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,751c66fe-2f29-47ab-8b52-2f62ad50e996,eb9bd1f2-d062-4d03-8be7-3022127af484,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,6,b80c689e-e145-4df3-9363-47ac4e8676b2,ordinal,5,0.7892843995469365,0.7892843995469365,[],NA,NA,0.7892843995469365,6,10,NA,"How confident are you about your answers, on the whole?",5: 50-50
100034,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,7fd2fe94-904e-49c0-8b97-f2ac5af322b2,a5ade5da-a0b1-4990-844f-0f6b2582757d,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,2,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L
100034,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,7fd2fe94-904e-49c0-8b97-f2ac5af322b2,a5ade5da-a0b1-4990-844f-0f6b2582757d,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,36602f94-ba1b-4675-b5fa-373f54513e57,checklist,2,1.0,0.0,[],NA,NA,1.0,2,9,NA,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),"Title, role, or position (e.g. ""Professor of Paleontology"")"
100034,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,7fd2fe94-904e-49c0-8b97-f2ac5af322b2,a5ade5da-a0b1-4990-844f-0f6b2582757d,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,2,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L
100034,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,7fd2fe94-904e-49c0-8b97-f2ac5af322b2,a5ade5da-a0b1-4990-844f-0f6b2582757d,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,2,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L
100034,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,7fd2fe94-904e-49c0-8b97-f2ac5af322b2,a5ade5da-a0b1-4990-844f-0f6b2582757d,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,M,0.5,0.5,M,M,M,0.25,2,9,M,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),M
100034,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,7fd2fe94-904e-49c0-8b97-f2ac5af322b2,a5ade5da-a0b1-4990-844f-0f6b2582757d,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,M,0.5,0.5,M,M,M,0.25,2,9,M,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),M
100034,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,7fd2fe94-904e-49c0-8b97-f2ac5af322b2,a5ade5da-a0b1-4990-844f-0f6b2582757d,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0905ede6-d253-4ab5-a44b-b6cf2e256b5b,checklist,7,1.0,0.0,"[5004, 5005, 5006, 5007, 5008, 5009, 5010, 5011]",0.4558213748734261,0.4558213748734261,0.727910687436713,2,9,ABC News,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),"Organization (e.g. ""from House Stark"" or ""of the University of Lichfield"")"
100034,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,7fd2fe94-904e-49c0-8b97-f2ac5af322b2,a5ade5da-a0b1-4990-844f-0f6b2582757d,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,M,0.5,0.5,M,M,M,0.25,2,9,M,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),M
100034,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,7fd2fe94-904e-49c0-8b97-f2ac5af322b2,a5ade5da-a0b1-4990-844f-0f6b2582757d,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,M,0.5,0.5,M,M,M,0.25,2,9,M,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),M
