schema_namespace,schema_sha256,quiz_task_uuid,task_url,tua_uuid,article_batch_name,article_number,article_filename,article_sha256,article_text_length,destination,task_redundancy,taskrun_count,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,topic_name,question_label,question_text,answer_label,answer_content,answer_uuid,submitted_tua_uuid,answer_text,case_number,highlight_count,submitted_tua
Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,06a60a10-cf7d-4d58-b57d-b99fa3e9cd40,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2829,090a112f-e19f-4f84-8058-28660c9f75ac,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,4,c880599d-da38-449f-97ca-9e9a07dae675,fed45769-aa61-4b8b-847e-a9c799acce15,2020-03-23 05:25:05.633327,2020-03-23 06:22:11.727029,3426.093702,Language Specialist V4,T1.Q14,"How difficult was this task for you, on the whole?",T1.Q14.A3,3,8983ed40-7485-4a46-b87f-df64af2061f8,e28fab00-71dc-40e9-93b1-e6b34fe58d06,3,0,0,[]
Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,06a60a10-cf7d-4d58-b57d-b99fa3e9cd40,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2829,090a112f-e19f-4f84-8058-28660c9f75ac,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,4,c880599d-da38-449f-97ca-9e9a07dae675,fed45769-aa61-4b8b-847e-a9c799acce15,2020-03-23 05:25:05.633327,2020-03-23 06:22:11.727029,3426.093702,Language Specialist V4,T1.Q15,"How confident are you about your answers, on the whole?",T1.Q15.A7,7,82a67310-fc33-41da-9658-a0ec596bfc31,cf08a06c-d645-4805-b194-42574617e0d3,7,0,0,[]
Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,06a60a10-cf7d-4d58-b57d-b99fa3e9cd40,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2829,090a112f-e19f-4f84-8058-28660c9f75ac,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,4,f717dbae-576b-4521-9402-51f76a34c41a,47f10cb0-4a56-4b77-ba40-5414b1332642,2020-03-23 19:43:50.627704,2020-03-23 19:49:19.453792,328.826088,Language Specialist V4,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",T1.Q1.A10,Other unnecessary or misleading coloring of language,4bae789b-5f77-43aa-9a40-07b54595ca81,f4d7d440-02a4-4386-8614-150aff252a6a,Other unnecessary or misleading coloring of language,1,1,"[{""case_number"": 1, ""text"": ""as usual"", ""answer_id"": 5891, ""end"": 616, ""start"": 608}]"
Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,06a60a10-cf7d-4d58-b57d-b99fa3e9cd40,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2829,090a112f-e19f-4f84-8058-28660c9f75ac,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,4,f717dbae-576b-4521-9402-51f76a34c41a,47f10cb0-4a56-4b77-ba40-5414b1332642,2020-03-23 19:43:50.627704,2020-03-23 19:49:19.453792,328.826088,Language Specialist V4,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",T1.Q1.A3,Scandal,3c5ce6a2-1f72-405e-978d-287eb244ca69,f72bd010-73d4-49c2-9a1a-e9f0ff8dcf85,Scandal,1,2,"[{""case_number"": 1, ""text"": ""It is natural to assume who will be the beneficiary of the huge profits from its sale"", ""answer_id"": 5884, ""end"": 3811, ""start"": 3726}, {""case_number"": 1, ""text"": ""In the scientific journal Nature Medicine for 2015, they found an article stating that American scientists artificially created a hybrid version of coronavirus in different animals, for example, bats. It is further described that back in 2013 they were studying the possibility of transmitting this virus to humans"", ""answer_id"": 5884, ""end"": 3608, ""start"": 3294}]"
Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,06a60a10-cf7d-4d58-b57d-b99fa3e9cd40,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2829,090a112f-e19f-4f84-8058-28660c9f75ac,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,4,f717dbae-576b-4521-9402-51f76a34c41a,47f10cb0-4a56-4b77-ba40-5414b1332642,2020-03-23 19:43:50.627704,2020-03-23 19:49:19.453792,328.826088,Language Specialist V4,T1.Q12,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",T1.Q12.A1,Nope,1199a2a4-c9c4-4e74-a4c6-a43535f5b7aa,a195f051-58e6-4b71-9679-12e075471a8e,Nope,0,0,[]
Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,06a60a10-cf7d-4d58-b57d-b99fa3e9cd40,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2829,090a112f-e19f-4f84-8058-28660c9f75ac,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,4,f717dbae-576b-4521-9402-51f76a34c41a,47f10cb0-4a56-4b77-ba40-5414b1332642,2020-03-23 19:43:50.627704,2020-03-23 19:49:19.453792,328.826088,Language Specialist V4,T1.Q13,How misleading or otherwise problematic is the colorful language?,T1.Q13.A3,Mildly,9ce95ce8-bb27-4062-81e0-d36e7ccabf70,667eec1d-637e-4fb1-8c9a-bdd8f857ac90,Mildly,0,0,[]
Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,06a60a10-cf7d-4d58-b57d-b99fa3e9cd40,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2829,090a112f-e19f-4f84-8058-28660c9f75ac,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,4,f717dbae-576b-4521-9402-51f76a34c41a,47f10cb0-4a56-4b77-ba40-5414b1332642,2020-03-23 19:43:50.627704,2020-03-23 19:49:19.453792,328.826088,Language Specialist V4,T1.Q14,"How difficult was this task for you, on the whole?",T1.Q14.A3,3,8983ed40-7485-4a46-b87f-df64af2061f8,f7d56b2f-3bb4-488e-be09-bf3ae7630619,3,0,0,[]
Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,06a60a10-cf7d-4d58-b57d-b99fa3e9cd40,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2829,090a112f-e19f-4f84-8058-28660c9f75ac,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,4,f717dbae-576b-4521-9402-51f76a34c41a,47f10cb0-4a56-4b77-ba40-5414b1332642,2020-03-23 19:43:50.627704,2020-03-23 19:49:19.453792,328.826088,Language Specialist V4,T1.Q15,"How confident are you about your answers, on the whole?",T1.Q15.A9,9,2e6d8c3f-c8e5-485e-bf50-0827f607c446,f3d0aa8e-4003-4c30-b415-24c25ec632ae,9,0,0,[]
Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,cbe5ccd4-d275-4025-b44e-f4a99b49b298,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2830,a01c764d-1b95-46b5-a83b-111d9ab0c844,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,4,e9b6dcfe-e92d-4d1f-b13f-13105711312f,ea0c03d5-df91-40b0-8558-4b5cb433094e,2020-03-22 21:36:20.410579,2020-03-22 21:41:14.757804,294.347225,Language Specialist V4,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",T1.Q1.A10,Other unnecessary or misleading coloring of language,4bae789b-5f77-43aa-9a40-07b54595ca81,ec028655-99da-4fd7-a098-23c8537715b6,Other unnecessary or misleading coloring of language,1,1,"[{""case_number"": 1, ""text"": ""was voiced by"", ""answer_id"": 5891, ""end"": 431, ""start"": 418}]"
Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,cbe5ccd4-d275-4025-b44e-f4a99b49b298,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2830,a01c764d-1b95-46b5-a83b-111d9ab0c844,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,4,e9b6dcfe-e92d-4d1f-b13f-13105711312f,ea0c03d5-df91-40b0-8558-4b5cb433094e,2020-03-22 21:36:20.410579,2020-03-22 21:41:14.757804,294.347225,Language Specialist V4,T1.Q12,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",T1.Q12.A2,Good job!,22b1fe9e-bf91-41dc-a40c-b7fbe649d6f9,1f2a93db-ab04-4dd5-9d61-5cc1741cc05c,Good job!,1,1,"[{""case_number"": 1, ""text"": ""The report was written in September 2005 and"", ""answer_id"": 5934, ""end"": 417, ""start"": 373}]"
Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,cbe5ccd4-d275-4025-b44e-f4a99b49b298,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2830,a01c764d-1b95-46b5-a83b-111d9ab0c844,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,4,e9b6dcfe-e92d-4d1f-b13f-13105711312f,ea0c03d5-df91-40b0-8558-4b5cb433094e,2020-03-22 21:36:20.410579,2020-03-22 21:41:14.757804,294.347225,Language Specialist V4,T1.Q13,How misleading or otherwise problematic is the colorful language?,T1.Q13.A4,Very Mildly,f3d1d997-2f8d-4d3e-b90c-3f22ba610ec9,30893e19-97ea-4ded-b8e4-8ff057c7c1ee,Very Mildly,0,0,[]
Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,cbe5ccd4-d275-4025-b44e-f4a99b49b298,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2830,a01c764d-1b95-46b5-a83b-111d9ab0c844,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,4,e9b6dcfe-e92d-4d1f-b13f-13105711312f,ea0c03d5-df91-40b0-8558-4b5cb433094e,2020-03-22 21:36:20.410579,2020-03-22 21:41:14.757804,294.347225,Language Specialist V4,T1.Q14,"How difficult was this task for you, on the whole?",T1.Q14.A1,1: Easiest thing I've ever done in a classroom setting,1bccf571-1344-428c-ac8e-de833661d9c4,d050a387-6d54-4114-abfd-8c560595f2cf,1: Easiest thing I've ever done in a classroom setting,0,0,[]
Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,cbe5ccd4-d275-4025-b44e-f4a99b49b298,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2830,a01c764d-1b95-46b5-a83b-111d9ab0c844,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,4,e9b6dcfe-e92d-4d1f-b13f-13105711312f,ea0c03d5-df91-40b0-8558-4b5cb433094e,2020-03-22 21:36:20.410579,2020-03-22 21:41:14.757804,294.347225,Language Specialist V4,T1.Q15,"How confident are you about your answers, on the whole?",T1.Q15.A10,10: 100% certain about all my answers,3f131e41-3b36-4316-ae7d-98e026575a04,16a89b92-24e7-4f46-aca2-d0a85f4cadd6,10: 100% certain about all my answers,0,0,[]
Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,cbe5ccd4-d275-4025-b44e-f4a99b49b298,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2830,a01c764d-1b95-46b5-a83b-111d9ab0c844,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,4,1fa4bfe5-a42c-4fac-9dbf-6d021e6d4064,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-23 05:40:26.005428,2020-03-23 05:44:13.402235,227.396807,Language Specialist V4,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",T1.Q1.A12,Other problem with language,956d8df7-aaae-49b2-b908-283f441aa2fd,e9e68652-681c-4274-a014-9e45e26982ed,Other problem with language,1,1,"[{""case_number"": 1, ""text"": ""was voiced by"", ""answer_id"": 5893, ""end"": 431, ""start"": 418}]"
Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,cbe5ccd4-d275-4025-b44e-f4a99b49b298,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2830,a01c764d-1b95-46b5-a83b-111d9ab0c844,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,4,1fa4bfe5-a42c-4fac-9dbf-6d021e6d4064,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-23 05:40:26.005428,2020-03-23 05:44:13.402235,227.396807,Language Specialist V4,T1.Q12,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",T1.Q12.A1,Nope,1199a2a4-c9c4-4e74-a4c6-a43535f5b7aa,22031b4a-43b6-4238-ba03-fe573e44627c,Nope,0,0,[]
Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,cbe5ccd4-d275-4025-b44e-f4a99b49b298,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2830,a01c764d-1b95-46b5-a83b-111d9ab0c844,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,4,1fa4bfe5-a42c-4fac-9dbf-6d021e6d4064,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-23 05:40:26.005428,2020-03-23 05:44:13.402235,227.396807,Language Specialist V4,T1.Q14,"How difficult was this task for you, on the whole?",T1.Q14.A2,2,f8b9aa2b-b0c4-478b-a31a-eabc42101dcb,76a61f08-6d50-4a82-a30d-1c9be089c040,2,0,0,[]
Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,cbe5ccd4-d275-4025-b44e-f4a99b49b298,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2830,a01c764d-1b95-46b5-a83b-111d9ab0c844,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,4,1fa4bfe5-a42c-4fac-9dbf-6d021e6d4064,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-23 05:40:26.005428,2020-03-23 05:44:13.402235,227.396807,Language Specialist V4,T1.Q15,"How confident are you about your answers, on the whole?",T1.Q15.A8,8,fcb8fe36-923f-47b7-b67e-e4061e97c2f4,14ca0ac2-167b-4bbf-be84-a4fc65e70f5f,8,0,0,[]
Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,cbe5ccd4-d275-4025-b44e-f4a99b49b298,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2830,a01c764d-1b95-46b5-a83b-111d9ab0c844,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,4,1e31f729-7d22-46c1-8e7a-0b3ce857853d,fed45769-aa61-4b8b-847e-a9c799acce15,2020-03-23 05:28:42.484114,2020-03-23 06:25:43.235123,3420.751009,Language Specialist V4,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",T1.Q1.A12,Other problem with language,956d8df7-aaae-49b2-b908-283f441aa2fd,a8b5722c-6c85-4c3e-8261-3069dc5c93cb,Other problem with language,1,1,"[{""case_number"": 1, ""text"": ""was voiced by"", ""answer_id"": 5893, ""end"": 431, ""start"": 418}]"
Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,cbe5ccd4-d275-4025-b44e-f4a99b49b298,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2830,a01c764d-1b95-46b5-a83b-111d9ab0c844,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,4,1e31f729-7d22-46c1-8e7a-0b3ce857853d,fed45769-aa61-4b8b-847e-a9c799acce15,2020-03-23 05:28:42.484114,2020-03-23 06:25:43.235123,3420.751009,Language Specialist V4,T1.Q12,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",T1.Q12.A1,Nope,1199a2a4-c9c4-4e74-a4c6-a43535f5b7aa,b63dd047-3206-4568-8bb8-7a301e8f76e9,Nope,0,0,[]
Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,cbe5ccd4-d275-4025-b44e-f4a99b49b298,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2830,a01c764d-1b95-46b5-a83b-111d9ab0c844,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,4,1e31f729-7d22-46c1-8e7a-0b3ce857853d,fed45769-aa61-4b8b-847e-a9c799acce15,2020-03-23 05:28:42.484114,2020-03-23 06:25:43.235123,3420.751009,Language Specialist V4,T1.Q14,"How difficult was this task for you, on the whole?",T1.Q14.A7,7,ca4d8050-83e6-4416-ac9d-40778c264980,f046ef81-33ba-4d07-bbe1-00d557f91555,7,0,0,[]
Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,cbe5ccd4-d275-4025-b44e-f4a99b49b298,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2830,a01c764d-1b95-46b5-a83b-111d9ab0c844,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,4,1e31f729-7d22-46c1-8e7a-0b3ce857853d,fed45769-aa61-4b8b-847e-a9c799acce15,2020-03-23 05:28:42.484114,2020-03-23 06:25:43.235123,3420.751009,Language Specialist V4,T1.Q15,"How confident are you about your answers, on the whole?",T1.Q15.A7,7,82a67310-fc33-41da-9658-a0ec596bfc31,cbe69ac3-8d56-4cd4-ac31-0ce7bd26c69c,7,0,0,[]
Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,cbe5ccd4-d275-4025-b44e-f4a99b49b298,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2830,a01c764d-1b95-46b5-a83b-111d9ab0c844,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,4,01e196b9-a0bc-42e3-93c3-91edbd0fef17,47f10cb0-4a56-4b77-ba40-5414b1332642,2020-03-23 19:45:32.904615,2020-03-23 19:49:44.710956,251.806341,Language Specialist V4,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",T1.Q1.A13,Nothing wrong with language,f2a393ae-f059-46bc-bd39-c4eadd7bdfcc,fb8325e5-63fb-435d-8480-5a96a5c9fe34,Nothing wrong with language,0,0,[]
Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,cbe5ccd4-d275-4025-b44e-f4a99b49b298,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2830,a01c764d-1b95-46b5-a83b-111d9ab0c844,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,4,01e196b9-a0bc-42e3-93c3-91edbd0fef17,47f10cb0-4a56-4b77-ba40-5414b1332642,2020-03-23 19:45:32.904615,2020-03-23 19:49:44.710956,251.806341,Language Specialist V4,T1.Q12,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",T1.Q12.A1,Nope,1199a2a4-c9c4-4e74-a4c6-a43535f5b7aa,62c976fc-9a56-4d46-aafe-a056163a80bc,Nope,0,0,[]
Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,cbe5ccd4-d275-4025-b44e-f4a99b49b298,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2830,a01c764d-1b95-46b5-a83b-111d9ab0c844,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,4,01e196b9-a0bc-42e3-93c3-91edbd0fef17,47f10cb0-4a56-4b77-ba40-5414b1332642,2020-03-23 19:45:32.904615,2020-03-23 19:49:44.710956,251.806341,Language Specialist V4,T1.Q14,"How difficult was this task for you, on the whole?",T1.Q14.A2,2,f8b9aa2b-b0c4-478b-a31a-eabc42101dcb,64213778-9041-4616-ac57-8a3443b7bf89,2,0,0,[]
Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,cbe5ccd4-d275-4025-b44e-f4a99b49b298,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2830,a01c764d-1b95-46b5-a83b-111d9ab0c844,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,4,01e196b9-a0bc-42e3-93c3-91edbd0fef17,47f10cb0-4a56-4b77-ba40-5414b1332642,2020-03-23 19:45:32.904615,2020-03-23 19:49:44.710956,251.806341,Language Specialist V4,T1.Q15,"How confident are you about your answers, on the whole?",T1.Q15.A8,8,fcb8fe36-923f-47b7-b67e-e4061e97c2f4,1c41b83e-7355-4da6-9497-aa225309708f,8,0,0,[]
Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,82ef0986-46ce-4b8b-9551-74b750f35465,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2831,cc697ff1-ab8b-4797-a833-775558e27d33,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,4,9fdadd64-11c5-4210-9c9a-6b8da672e06b,ea0c03d5-df91-40b0-8558-4b5cb433094e,2020-03-22 21:39:03.128317,2020-03-22 21:42:09.562482,186.434165,Language Specialist V4,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",T1.Q1.A11,Colorful but not misleading in any way,ce7dd8c8-bb22-4b03-ad52-ec8db244a7cf,a5dece79-ac89-41ff-a3c8-39e42f98b3e1,Colorful but not misleading in any way,1,1,"[{""case_number"": 1, ""text"": ""surprisingly true"", ""answer_id"": 5892, ""end"": 756, ""start"": 739}]"
Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,82ef0986-46ce-4b8b-9551-74b750f35465,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2831,cc697ff1-ab8b-4797-a833-775558e27d33,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,4,9fdadd64-11c5-4210-9c9a-6b8da672e06b,ea0c03d5-df91-40b0-8558-4b5cb433094e,2020-03-22 21:39:03.128317,2020-03-22 21:42:09.562482,186.434165,Language Specialist V4,T1.Q12,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",T1.Q12.A1,Nope,1199a2a4-c9c4-4e74-a4c6-a43535f5b7aa,fe793235-83c6-4994-a1df-a4f9a6bcb427,Nope,0,0,[]
Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,82ef0986-46ce-4b8b-9551-74b750f35465,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2831,cc697ff1-ab8b-4797-a833-775558e27d33,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,4,9fdadd64-11c5-4210-9c9a-6b8da672e06b,ea0c03d5-df91-40b0-8558-4b5cb433094e,2020-03-22 21:39:03.128317,2020-03-22 21:42:09.562482,186.434165,Language Specialist V4,T1.Q14,"How difficult was this task for you, on the whole?",T1.Q14.A1,1: Easiest thing I've ever done in a classroom setting,1bccf571-1344-428c-ac8e-de833661d9c4,98976bbc-b460-474b-8ef4-c92608461482,1: Easiest thing I've ever done in a classroom setting,0,0,[]
