schema_namespace,schema_sha256,quiz_task_uuid,task_url,tua_uuid,article_batch_name,article_number,article_filename,article_sha256,article_text_length,destination,task_redundancy,taskrun_count,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,topic_name,question_label,question_text,answer_label,answer_content,answer_uuid,submitted_tua_uuid,answer_text,case_number,highlight_count,submitted_tua
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,bb5c9329-144f-4d11-b54f-ca30121028a4,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2850,6c80ed7e-0379-4901-adeb-588a5959c3e8,CovidArticles/CoronavirusCanHerdImmunityReally.txt,100056,CoronavirusCanHerdImmunityReally.txt,09a894f06d1157dd7a22a198c6ef78c2b9f4116266d2b0a177d7bb129a51f6e8,4555,PYBOSSA,4,1,c4ae96b9-da9c-4ef4-bb68-68800ee26e51,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-22 15:05:45.451582,2020-03-22 15:11:30.806926,345.355344,Evidence Specialist,T1.Q9,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,T1.Q9.A3,No,27ebbcb0-94fa-4477-8644-af3f6c9ea03b,83f57dcc-6926-47cf-9452-914fbea8119b,No,0,0,[]
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,bb5c9329-144f-4d11-b54f-ca30121028a4,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2850,6c80ed7e-0379-4901-adeb-588a5959c3e8,CovidArticles/CoronavirusCanHerdImmunityReally.txt,100056,CoronavirusCanHerdImmunityReally.txt,09a894f06d1157dd7a22a198c6ef78c2b9f4116266d2b0a177d7bb129a51f6e8,4555,PYBOSSA,4,1,c4ae96b9-da9c-4ef4-bb68-68800ee26e51,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-22 15:05:45.451582,2020-03-22 15:11:30.806926,345.355344,Evidence Specialist,T1.Q12,Does the author suggest in any way that further evidence might improve our understanding of the topic?,T1.Q12.A2,"Yes, implicitly",a0972088-cb65-4764-a4ee-3be2b2bd100a,8f0d2f40-e1b4-4b4d-9c9c-0e0a1c412479,"Yes, implicitly",1,3,"[{""case_number"": 1, ""text"": ""estimates"", ""answer_id"": 5616, ""end"": 2421, ""start"": 2412}, {""case_number"": 1, ""text"": ""though studies are still ongoing and this number will probably change"", ""answer_id"": 5616, ""end"": 2206, ""start"": 2137}, {""case_number"": 1, ""text"": ""about"", ""answer_id"": 5616, ""end"": 2248, ""start"": 2243}]"
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,bb5c9329-144f-4d11-b54f-ca30121028a4,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2850,6c80ed7e-0379-4901-adeb-588a5959c3e8,CovidArticles/CoronavirusCanHerdImmunityReally.txt,100056,CoronavirusCanHerdImmunityReally.txt,09a894f06d1157dd7a22a198c6ef78c2b9f4116266d2b0a177d7bb129a51f6e8,4555,PYBOSSA,4,1,c4ae96b9-da9c-4ef4-bb68-68800ee26e51,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-22 15:05:45.451582,2020-03-22 15:11:30.806926,345.355344,Evidence Specialist,T1.Q13,"How difficult was this task for you, on the whole?",T1.Q13.A2,2,10a1ef0b-5c49-4826-9f7b-70b435d65710,08edeb64-6725-4ba1-98b5-ae3f15c909ed,2,0,0,[]
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,bb5c9329-144f-4d11-b54f-ca30121028a4,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2850,6c80ed7e-0379-4901-adeb-588a5959c3e8,CovidArticles/CoronavirusCanHerdImmunityReally.txt,100056,CoronavirusCanHerdImmunityReally.txt,09a894f06d1157dd7a22a198c6ef78c2b9f4116266d2b0a177d7bb129a51f6e8,4555,PYBOSSA,4,1,c4ae96b9-da9c-4ef4-bb68-68800ee26e51,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-22 15:05:45.451582,2020-03-22 15:11:30.806926,345.355344,Evidence Specialist,T1.Q14,"How confident are you about your answers, on the whole?",T1.Q14.A9,9,8193d6e2-9ccb-4993-a130-bfcc7c99dd85,d3b0ba97-62f4-48d8-8f2f-a4165db10ee7,9,0,0,[]
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,441e43ab-6be0-4a3a-820d-72f07efee748,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2851,d05cb172-c6b8-405e-9fb2-9f1fe9339c84,CovidArticles/CoronavirusCanHerdImmunityReally.txt,100056,CoronavirusCanHerdImmunityReally.txt,09a894f06d1157dd7a22a198c6ef78c2b9f4116266d2b0a177d7bb129a51f6e8,4555,PYBOSSA,4,1,be879639-a2cd-463e-96f3-28dc30620789,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-22 15:08:33.880598,2020-03-22 15:14:30.227215,356.346617,Evidence Specialist,T1.Q1,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,T1.Q1.A1,"General Causation (In general, X causes Y.)",73d7a14a-9ec6-404c-b2b7-a55508af3b76,b7cc5679-46fc-4bc9-9b95-ba05c857ab1a,"General Causation (In general, X causes Y.)",1,1,"[{""case_number"": 1, ""text"": ""achieving herd immunity to COVID-19 in the UK could result in the deaths of more a million people with a further eight million severe infections requiring critical care"", ""answer_id"": 5569, ""end"": 2688, ""start"": 2520}]"
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,441e43ab-6be0-4a3a-820d-72f07efee748,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2851,d05cb172-c6b8-405e-9fb2-9f1fe9339c84,CovidArticles/CoronavirusCanHerdImmunityReally.txt,100056,CoronavirusCanHerdImmunityReally.txt,09a894f06d1157dd7a22a198c6ef78c2b9f4116266d2b0a177d7bb129a51f6e8,4555,PYBOSSA,4,1,be879639-a2cd-463e-96f3-28dc30620789,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-22 15:08:33.880598,2020-03-22 15:14:30.227215,356.346617,Evidence Specialist,T1.Q2,What evidence is given for the primary causal claim? Select all that apply.,T1.Q2.A9,No evidence given,052b997a-f13c-405d-8fc8-7465208e0b66,6262017b-d76c-438f-bf29-7e6771d4a80f,No evidence given,0,0,[]
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,441e43ab-6be0-4a3a-820d-72f07efee748,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2851,d05cb172-c6b8-405e-9fb2-9f1fe9339c84,CovidArticles/CoronavirusCanHerdImmunityReally.txt,100056,CoronavirusCanHerdImmunityReally.txt,09a894f06d1157dd7a22a198c6ef78c2b9f4116266d2b0a177d7bb129a51f6e8,4555,PYBOSSA,4,1,be879639-a2cd-463e-96f3-28dc30620789,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-22 15:08:33.880598,2020-03-22 15:14:30.227215,356.346617,Evidence Specialist,T1.Q7,What is the best alternative explanation you can think of that could lead to the same set of evidence?,T1.Q7.A1,placeholder answer for TEXT,682be4e9-7e39-45b2-82e6-9f6300bb173c,581d5235-3d69-4dc5-af43-6b8231050656,NA,0,0,[]
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,441e43ab-6be0-4a3a-820d-72f07efee748,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2851,d05cb172-c6b8-405e-9fb2-9f1fe9339c84,CovidArticles/CoronavirusCanHerdImmunityReally.txt,100056,CoronavirusCanHerdImmunityReally.txt,09a894f06d1157dd7a22a198c6ef78c2b9f4116266d2b0a177d7bb129a51f6e8,4555,PYBOSSA,4,1,be879639-a2cd-463e-96f3-28dc30620789,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-22 15:08:33.880598,2020-03-22 15:14:30.227215,356.346617,Evidence Specialist,T1.Q8,"How likely is your alternative explanation for the same evidence, as compared to the author’s explanation?",T1.Q8.A5,Much less likely,8eab0dab-e8d4-41ea-af54-5dea4d1e6964,721a7d4e-5e48-4d09-99b0-6f14507c423f,Much less likely,0,0,[]
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,441e43ab-6be0-4a3a-820d-72f07efee748,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2851,d05cb172-c6b8-405e-9fb2-9f1fe9339c84,CovidArticles/CoronavirusCanHerdImmunityReally.txt,100056,CoronavirusCanHerdImmunityReally.txt,09a894f06d1157dd7a22a198c6ef78c2b9f4116266d2b0a177d7bb129a51f6e8,4555,PYBOSSA,4,1,be879639-a2cd-463e-96f3-28dc30620789,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-22 15:08:33.880598,2020-03-22 15:14:30.227215,356.346617,Evidence Specialist,T1.Q9,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,T1.Q9.A3,No,27ebbcb0-94fa-4477-8644-af3f6c9ea03b,8fe029fc-a021-4355-80cb-5713729d6fc1,No,0,0,[]
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,441e43ab-6be0-4a3a-820d-72f07efee748,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2851,d05cb172-c6b8-405e-9fb2-9f1fe9339c84,CovidArticles/CoronavirusCanHerdImmunityReally.txt,100056,CoronavirusCanHerdImmunityReally.txt,09a894f06d1157dd7a22a198c6ef78c2b9f4116266d2b0a177d7bb129a51f6e8,4555,PYBOSSA,4,1,be879639-a2cd-463e-96f3-28dc30620789,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-22 15:08:33.880598,2020-03-22 15:14:30.227215,356.346617,Evidence Specialist,T1.Q12,Does the author suggest in any way that further evidence might improve our understanding of the topic?,T1.Q12.A2,"Yes, implicitly",a0972088-cb65-4764-a4ee-3be2b2bd100a,67fa3f3a-471c-4c1c-b56e-8aafea45fc61,"Yes, implicitly",1,2,"[{""case_number"": 1, ""text"": ""estimates"", ""answer_id"": 5616, ""end"": 2421, ""start"": 2412}, {""case_number"": 1, ""text"": ""could"", ""answer_id"": 5616, ""end"": 2571, ""start"": 2566}]"
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,441e43ab-6be0-4a3a-820d-72f07efee748,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2851,d05cb172-c6b8-405e-9fb2-9f1fe9339c84,CovidArticles/CoronavirusCanHerdImmunityReally.txt,100056,CoronavirusCanHerdImmunityReally.txt,09a894f06d1157dd7a22a198c6ef78c2b9f4116266d2b0a177d7bb129a51f6e8,4555,PYBOSSA,4,1,be879639-a2cd-463e-96f3-28dc30620789,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-22 15:08:33.880598,2020-03-22 15:14:30.227215,356.346617,Evidence Specialist,T1.Q13,"How difficult was this task for you, on the whole?",T1.Q13.A3,3,750aba1a-0798-429c-b73b-a12f61a74f31,357e7139-5d09-4d32-a670-7b3313d6ed21,3,0,0,[]
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,441e43ab-6be0-4a3a-820d-72f07efee748,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2851,d05cb172-c6b8-405e-9fb2-9f1fe9339c84,CovidArticles/CoronavirusCanHerdImmunityReally.txt,100056,CoronavirusCanHerdImmunityReally.txt,09a894f06d1157dd7a22a198c6ef78c2b9f4116266d2b0a177d7bb129a51f6e8,4555,PYBOSSA,4,1,be879639-a2cd-463e-96f3-28dc30620789,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-22 15:08:33.880598,2020-03-22 15:14:30.227215,356.346617,Evidence Specialist,T1.Q14,"How confident are you about your answers, on the whole?",T1.Q14.A9,9,8193d6e2-9ccb-4993-a130-bfcc7c99dd85,29219787-a9ae-4682-b076-d3cee777123d,9,0,0,[]
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,fe008311-4d69-465a-85e0-f14455a827a4,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2852,fbd00939-47d3-4ff4-9d49-18087c7cd94c,CovidArticles/Over1000PeopleCuredOf.txt,100057,Over1000PeopleCuredOf.txt,7d1747829a65cd4dad0faf30a704875a125e9decce3b3bcc82f151193923aad8,1630,PYBOSSA,4,1,0cb91b47-61db-4e60-a852-b4612e0d9c0d,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-22 15:11:31.082532,2020-03-22 15:15:44.159684,253.077152,Evidence Specialist,T1.Q1,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,T1.Q1.A3,No causal claim made,b5c3c5d0-4c59-4e26-8996-97cd64e29b93,e27aa409-d43c-4873-806e-6581f837bc54,No causal claim made,0,0,[]
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,fe008311-4d69-465a-85e0-f14455a827a4,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2852,fbd00939-47d3-4ff4-9d49-18087c7cd94c,CovidArticles/Over1000PeopleCuredOf.txt,100057,Over1000PeopleCuredOf.txt,7d1747829a65cd4dad0faf30a704875a125e9decce3b3bcc82f151193923aad8,1630,PYBOSSA,4,1,0cb91b47-61db-4e60-a852-b4612e0d9c0d,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-22 15:11:31.082532,2020-03-22 15:15:44.159684,253.077152,Evidence Specialist,T1.Q9,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,T1.Q9.A3,No,27ebbcb0-94fa-4477-8644-af3f6c9ea03b,308fb23e-f3ff-4c4f-b72d-69abb847deb4,No,0,0,[]
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,fe008311-4d69-465a-85e0-f14455a827a4,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2852,fbd00939-47d3-4ff4-9d49-18087c7cd94c,CovidArticles/Over1000PeopleCuredOf.txt,100057,Over1000PeopleCuredOf.txt,7d1747829a65cd4dad0faf30a704875a125e9decce3b3bcc82f151193923aad8,1630,PYBOSSA,4,1,0cb91b47-61db-4e60-a852-b4612e0d9c0d,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-22 15:11:31.082532,2020-03-22 15:15:44.159684,253.077152,Evidence Specialist,T1.Q12,Does the author suggest in any way that further evidence might improve our understanding of the topic?,T1.Q12.A4,"No, not at all",e2e6a7d3-ad12-4ba6-ab81-f7f73bc68a83,08a58f37-5b74-4ec8-9eca-028f72d6753b,"No, not at all",0,0,[]
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,fe008311-4d69-465a-85e0-f14455a827a4,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2852,fbd00939-47d3-4ff4-9d49-18087c7cd94c,CovidArticles/Over1000PeopleCuredOf.txt,100057,Over1000PeopleCuredOf.txt,7d1747829a65cd4dad0faf30a704875a125e9decce3b3bcc82f151193923aad8,1630,PYBOSSA,4,1,0cb91b47-61db-4e60-a852-b4612e0d9c0d,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-22 15:11:31.082532,2020-03-22 15:15:44.159684,253.077152,Evidence Specialist,T1.Q13,"How difficult was this task for you, on the whole?",T1.Q13.A2,2,10a1ef0b-5c49-4826-9f7b-70b435d65710,974ffc27-f5e3-4f56-a698-0e9bbfa9ce3c,2,0,0,[]
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,fe008311-4d69-465a-85e0-f14455a827a4,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2852,fbd00939-47d3-4ff4-9d49-18087c7cd94c,CovidArticles/Over1000PeopleCuredOf.txt,100057,Over1000PeopleCuredOf.txt,7d1747829a65cd4dad0faf30a704875a125e9decce3b3bcc82f151193923aad8,1630,PYBOSSA,4,1,0cb91b47-61db-4e60-a852-b4612e0d9c0d,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-22 15:11:31.082532,2020-03-22 15:15:44.159684,253.077152,Evidence Specialist,T1.Q14,"How confident are you about your answers, on the whole?",T1.Q14.A9,9,8193d6e2-9ccb-4993-a130-bfcc7c99dd85,2a6cfb3f-1238-4908-be29-a1a4e48dd00b,9,0,0,[]
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,b70500ce-f185-42bf-bced-76b4f968def0,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2853,d7cc4264-1b79-40fd-841d-3a231fedd6e6,CovidArticles/Over1000PeopleCuredOf.txt,100057,Over1000PeopleCuredOf.txt,7d1747829a65cd4dad0faf30a704875a125e9decce3b3bcc82f151193923aad8,1630,PYBOSSA,4,1,e2f7b4d2-eb13-448b-80b9-afe56a0cba1f,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-22 15:14:30.508314,2020-03-22 15:19:56.031951,325.523637,Evidence Specialist,T1.Q1,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,T1.Q1.A1,"General Causation (In general, X causes Y.)",73d7a14a-9ec6-404c-b2b7-a55508af3b76,f389b941-1261-44fe-a6cf-053c092eb19b,"General Causation (In general, X causes Y.)",1,1,"[{""case_number"": 1, ""text"": ""631 have died from the disease"", ""answer_id"": 5569, ""end"": 432, ""start"": 402}]"
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,b70500ce-f185-42bf-bced-76b4f968def0,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2853,d7cc4264-1b79-40fd-841d-3a231fedd6e6,CovidArticles/Over1000PeopleCuredOf.txt,100057,Over1000PeopleCuredOf.txt,7d1747829a65cd4dad0faf30a704875a125e9decce3b3bcc82f151193923aad8,1630,PYBOSSA,4,1,e2f7b4d2-eb13-448b-80b9-afe56a0cba1f,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-22 15:14:30.508314,2020-03-22 15:19:56.031951,325.523637,Evidence Specialist,T1.Q2,What evidence is given for the primary causal claim? Select all that apply.,T1.Q2.A2,Cause precedes effect,ba2d1638-2509-4ce8-9130-39ea26d1d424,5872a4c7-600a-45dc-a574-a6763740c483,Cause precedes effect,1,1,"[{""case_number"": 1, ""text"": ""631 have died from the disease"", ""answer_id"": 5573, ""end"": 432, ""start"": 402}]"
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,b70500ce-f185-42bf-bced-76b4f968def0,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2853,d7cc4264-1b79-40fd-841d-3a231fedd6e6,CovidArticles/Over1000PeopleCuredOf.txt,100057,Over1000PeopleCuredOf.txt,7d1747829a65cd4dad0faf30a704875a125e9decce3b3bcc82f151193923aad8,1630,PYBOSSA,4,1,e2f7b4d2-eb13-448b-80b9-afe56a0cba1f,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-22 15:14:30.508314,2020-03-22 15:19:56.031951,325.523637,Evidence Specialist,T1.Q2,What evidence is given for the primary causal claim? Select all that apply.,T1.Q2.A8,Other evidence,857d25f3-1a9c-45a3-b9dc-5cdc41e9d438,277b57e5-b321-4647-b70f-d0a0f4bde2d6,Other evidence,1,1,"[{""case_number"": 1, ""text"": ""631 have died from the disease"", ""answer_id"": 5579, ""end"": 432, ""start"": 402}]"
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,b70500ce-f185-42bf-bced-76b4f968def0,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2853,d7cc4264-1b79-40fd-841d-3a231fedd6e6,CovidArticles/Over1000PeopleCuredOf.txt,100057,Over1000PeopleCuredOf.txt,7d1747829a65cd4dad0faf30a704875a125e9decce3b3bcc82f151193923aad8,1630,PYBOSSA,4,1,e2f7b4d2-eb13-448b-80b9-afe56a0cba1f,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-22 15:14:30.508314,2020-03-22 15:19:56.031951,325.523637,Evidence Specialist,T1.Q3,What other evidence is given?,T1.Q3.A1,placeholder answer for TEXT,90daa627-a188-44fb-ba2f-bf88f2743701,01af82f2-cee4-4251-8896-736715680561,background knowledge now shared by readers about tests and pneumonia,0,0,[]
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,b70500ce-f185-42bf-bced-76b4f968def0,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2853,d7cc4264-1b79-40fd-841d-3a231fedd6e6,CovidArticles/Over1000PeopleCuredOf.txt,100057,Over1000PeopleCuredOf.txt,7d1747829a65cd4dad0faf30a704875a125e9decce3b3bcc82f151193923aad8,1630,PYBOSSA,4,1,e2f7b4d2-eb13-448b-80b9-afe56a0cba1f,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-22 15:14:30.508314,2020-03-22 15:19:56.031951,325.523637,Evidence Specialist,T1.Q7,What is the best alternative explanation you can think of that could lead to the same set of evidence?,T1.Q7.A1,placeholder answer for TEXT,682be4e9-7e39-45b2-82e6-9f6300bb173c,518e737e-90c9-4972-aa44-6932ea294530,other deadly disease that yields a false positive on covid tests,0,0,[]
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,b70500ce-f185-42bf-bced-76b4f968def0,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2853,d7cc4264-1b79-40fd-841d-3a231fedd6e6,CovidArticles/Over1000PeopleCuredOf.txt,100057,Over1000PeopleCuredOf.txt,7d1747829a65cd4dad0faf30a704875a125e9decce3b3bcc82f151193923aad8,1630,PYBOSSA,4,1,e2f7b4d2-eb13-448b-80b9-afe56a0cba1f,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-22 15:14:30.508314,2020-03-22 15:19:56.031951,325.523637,Evidence Specialist,T1.Q8,"How likely is your alternative explanation for the same evidence, as compared to the author’s explanation?",T1.Q8.A5,Much less likely,8eab0dab-e8d4-41ea-af54-5dea4d1e6964,7a0ec2e8-8d26-44d7-98f2-c8643c4582db,Much less likely,0,0,[]
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,b70500ce-f185-42bf-bced-76b4f968def0,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2853,d7cc4264-1b79-40fd-841d-3a231fedd6e6,CovidArticles/Over1000PeopleCuredOf.txt,100057,Over1000PeopleCuredOf.txt,7d1747829a65cd4dad0faf30a704875a125e9decce3b3bcc82f151193923aad8,1630,PYBOSSA,4,1,e2f7b4d2-eb13-448b-80b9-afe56a0cba1f,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-22 15:14:30.508314,2020-03-22 15:19:56.031951,325.523637,Evidence Specialist,T1.Q9,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,T1.Q9.A2,Maybe,ce339f45-14dc-415e-a131-0080183cec70,4b851afd-2f69-40ac-a0b0-eded12dd2010,Maybe,1,1,"[{""case_number"": 1, ""text"": ""8,514 people are currently infected with coronavirus in Italy, while 631 have died from the disease and 1,004 who were infected have since recovered"", ""answer_id"": 5603, ""end"": 481, ""start"": 333}]"
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,b70500ce-f185-42bf-bced-76b4f968def0,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2853,d7cc4264-1b79-40fd-841d-3a231fedd6e6,CovidArticles/Over1000PeopleCuredOf.txt,100057,Over1000PeopleCuredOf.txt,7d1747829a65cd4dad0faf30a704875a125e9decce3b3bcc82f151193923aad8,1630,PYBOSSA,4,1,e2f7b4d2-eb13-448b-80b9-afe56a0cba1f,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-22 15:14:30.508314,2020-03-22 15:19:56.031951,325.523637,Evidence Specialist,T1.Q10,"Given the information you have, how likely is it that the apparent pattern is a result of random statistical variation or error (noise)?",T1.Q10.A4,Somewhat Unlikely,62751dbf-ff76-49e6-9070-66215389acde,c128977a-d7bd-4d84-891b-19ac25ec3af4,Somewhat Unlikely,0,0,[]
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,b70500ce-f185-42bf-bced-76b4f968def0,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2853,d7cc4264-1b79-40fd-841d-3a231fedd6e6,CovidArticles/Over1000PeopleCuredOf.txt,100057,Over1000PeopleCuredOf.txt,7d1747829a65cd4dad0faf30a704875a125e9decce3b3bcc82f151193923aad8,1630,PYBOSSA,4,1,e2f7b4d2-eb13-448b-80b9-afe56a0cba1f,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-22 15:14:30.508314,2020-03-22 15:19:56.031951,325.523637,Evidence Specialist,T1.Q11,"Given the information you have, how likely is it that the apparent pattern is a result of some systematic error (a systematic bias in the study that could not be cancelled out by collecting more data)?",T1.Q11.A2,Somewhat Likely,0b110378-85db-4778-9524-3f9a263922e9,e687adce-885a-4d19-a086-7c00b8eb6958,Somewhat Likely,0,0,[]
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,b70500ce-f185-42bf-bced-76b4f968def0,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2853,d7cc4264-1b79-40fd-841d-3a231fedd6e6,CovidArticles/Over1000PeopleCuredOf.txt,100057,Over1000PeopleCuredOf.txt,7d1747829a65cd4dad0faf30a704875a125e9decce3b3bcc82f151193923aad8,1630,PYBOSSA,4,1,e2f7b4d2-eb13-448b-80b9-afe56a0cba1f,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-22 15:14:30.508314,2020-03-22 15:19:56.031951,325.523637,Evidence Specialist,T1.Q12,Does the author suggest in any way that further evidence might improve our understanding of the topic?,T1.Q12.A3,I can't tell,3ab5de46-c20d-468f-bc74-4738378bdc11,fc65e841-556b-40bf-b8fb-3ee0625ed166,I can't tell,0,0,[]
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,b70500ce-f185-42bf-bced-76b4f968def0,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2853,d7cc4264-1b79-40fd-841d-3a231fedd6e6,CovidArticles/Over1000PeopleCuredOf.txt,100057,Over1000PeopleCuredOf.txt,7d1747829a65cd4dad0faf30a704875a125e9decce3b3bcc82f151193923aad8,1630,PYBOSSA,4,1,e2f7b4d2-eb13-448b-80b9-afe56a0cba1f,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-22 15:14:30.508314,2020-03-22 15:19:56.031951,325.523637,Evidence Specialist,T1.Q13,"How difficult was this task for you, on the whole?",T1.Q13.A3,3,750aba1a-0798-429c-b73b-a12f61a74f31,dc1d9c83-0d3f-4123-bba5-3f237f79f4ab,3,0,0,[]
