schema_namespace,schema_sha256,topic_uuid,topic_name,topic_options,question_uuid,question_label,question_text,question_type,question_hint_type,question_next_questions,alpha_distance,question_options,answer_count,answer_uuid,answer_label,answer_content,answer_next_questions,highlight,require_highlight,answer_options
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,ad97ca62-1a2e-41bd-9cf0-864f5981823c,Probability Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",4c970f91-39cc-4509-a8d2-c488ed79001c,T1.Q13,"How difficult was this task for you, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,3b428d69-1c1d-4a6c-b2cb-ceecb6dcfcba,T1.Q13.A9,9,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,ad97ca62-1a2e-41bd-9cf0-864f5981823c,Probability Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",4c970f91-39cc-4509-a8d2-c488ed79001c,T1.Q13,"How difficult was this task for you, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,c073185e-5c4b-408c-af50-8dbca80676e4,T1.Q13.A10,10: Harder than anything I've ever done in a classroom setting,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,ad97ca62-1a2e-41bd-9cf0-864f5981823c,Probability Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",50d68eb9-d0bf-484c-817b-60c1716b3538,T1.Q14,"How confident are you about your answers, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,8a41591b-2dce-41e9-974c-2d555a4b3ca0,T1.Q14.A1,1: I was guessing randomly for everything,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,ad97ca62-1a2e-41bd-9cf0-864f5981823c,Probability Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",50d68eb9-d0bf-484c-817b-60c1716b3538,T1.Q14,"How confident are you about your answers, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,5811a2cd-8bc4-4ac7-ba42-0fd3debf5a93,T1.Q14.A2,2,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,ad97ca62-1a2e-41bd-9cf0-864f5981823c,Probability Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",50d68eb9-d0bf-484c-817b-60c1716b3538,T1.Q14,"How confident are you about your answers, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,c04f38f7-3862-4636-b397-ab2ebe6c0d25,T1.Q14.A3,3,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,ad97ca62-1a2e-41bd-9cf0-864f5981823c,Probability Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",50d68eb9-d0bf-484c-817b-60c1716b3538,T1.Q14,"How confident are you about your answers, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,4d91272d-68e3-48bf-9741-67110f84be88,T1.Q14.A4,4,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,ad97ca62-1a2e-41bd-9cf0-864f5981823c,Probability Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",50d68eb9-d0bf-484c-817b-60c1716b3538,T1.Q14,"How confident are you about your answers, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,e04e4a9b-30a0-4da6-bc29-bcba5acbd7da,T1.Q14.A5,5: 50-50,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,ad97ca62-1a2e-41bd-9cf0-864f5981823c,Probability Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",50d68eb9-d0bf-484c-817b-60c1716b3538,T1.Q14,"How confident are you about your answers, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,5b37eb4e-9b10-42c0-8954-84682bf69794,T1.Q14.A6,6,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,ad97ca62-1a2e-41bd-9cf0-864f5981823c,Probability Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",50d68eb9-d0bf-484c-817b-60c1716b3538,T1.Q14,"How confident are you about your answers, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,b38ae034-6a32-4759-987f-a246ece878b5,T1.Q14.A7,7,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,ad97ca62-1a2e-41bd-9cf0-864f5981823c,Probability Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",50d68eb9-d0bf-484c-817b-60c1716b3538,T1.Q14,"How confident are you about your answers, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,8f65fa08-ac84-4ad7-8975-1b3066beeca0,T1.Q14.A8,8,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,ad97ca62-1a2e-41bd-9cf0-864f5981823c,Probability Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",50d68eb9-d0bf-484c-817b-60c1716b3538,T1.Q14,"How confident are you about your answers, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,479fc9ac-bf76-4c42-84bd-a627516a5fdf,T1.Q14.A9,9,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,ad97ca62-1a2e-41bd-9cf0-864f5981823c,Probability Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",50d68eb9-d0bf-484c-817b-60c1716b3538,T1.Q14,"How confident are you about your answers, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,97649318-f43d-423d-9766-6da854dabe5b,T1.Q14.A10,10: 100% certain about all my answers,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
